time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-2,+2,K. Dunn makes 2-pt jump shot from 9 ft
11:19.0,C. Sexton makes 2-pt layup from 1 ft (assist by A. Žižić),+2,2-2, , 
10:53.0, , ,2-4,+2,W. Selden makes 2-pt jump shot from 10 ft
10:26.0,A. Žižić misses 2-pt jump shot from 9 ft, ,2-4, , 
10:24.0, , ,2-4, ,Defensive rebound by L. Markkanen
10:09.0, , ,2-6,+2,R. Lopez makes 2-pt jump shot from 12 ft (assist by L. Markkanen)
9:47.0,A. Burks makes 3-pt jump shot from 26 ft (assist by R. Hood),+3,5-6, , 
9:29.0, , ,5-8,+2,R. Lopez makes 2-pt hook shot from 8 ft (assist by Z. LaVine)
9:14.0,C. Sexton misses 2-pt layup from 5 ft (block by K. Dunn), ,5-8, , 
9:10.0,Offensive rebound by C. Sexton, ,5-8, , 
9:06.0,C. Osman makes 3-pt jump shot from 24 ft (assist by A. Burks),+3,8-8, , 
8:58.0, , ,8-10,+2,R. Lopez makes 2-pt layup from 5 ft (assist by K. Dunn)
8:44.0,C. Sexton misses 2-pt jump shot from 15 ft, ,8-10, , 
8:41.0, , ,8-10, ,Defensive rebound by L. Markkanen
8:36.0, , ,8-10, ,K. Dunn misses 3-pt jump shot from 25 ft
8:33.0,Defensive rebound by C. Osman, ,8-10, , 
8:20.0,C. Osman misses 3-pt jump shot from 25 ft, ,8-10, , 
8:17.0, , ,8-10, ,Defensive rebound by W. Selden
8:11.0, , ,8-10, ,L. Markkanen misses 3-pt jump shot from 26 ft
8:09.0,Defensive rebound by A. Burks, ,8-10, , 
7:53.0,C. Sexton makes 3-pt jump shot from 24 ft (assist by A. Žižić),+3,11-10, , 
7:38.0, , ,11-10, ,Z. LaVine misses 2-pt jump shot from 14 ft
7:36.0,Defensive rebound by A. Žižić, ,11-10, , 
7:24.0,A. Žižić misses 2-pt layup from 2 ft, ,11-10, , 
7:22.0, , ,11-10, ,Defensive rebound by L. Markkanen
7:17.0, , ,11-12,+2,L. Markkanen makes 2-pt layup from 4 ft
7:02.0,A. Burks misses 3-pt jump shot from 26 ft, ,11-12, , 
6:59.0, , ,11-12, ,Defensive rebound by L. Markkanen
