time,away_description,away_change,score,home_change,home_description
11:37.0,J. Richardson makes 2-pt layup at rim,+2,2-0, , 
11:20.0, , ,2-0, ,D. Sabonis misses 2-pt layup from 1 ft
11:17.0,Defensive rebound by K. O'Quinn, ,2-0, , 
11:14.0,B. Simmons misses 2-pt layup from 3 ft, ,2-0, , 
11:11.0, , ,2-0, ,Defensive rebound by M. Turner
10:56.0, , ,2-3,+3,T. Warren makes 3-pt jump shot from 23 ft (assist by M. Brogdon)
10:35.0,T. Harris makes 3-pt jump shot from 23 ft (assist by K. O'Quinn),+3,5-3, , 
10:14.0, , ,5-3, ,M. Brogdon misses 2-pt jump shot from 14 ft
10:12.0, , ,5-3, ,Offensive rebound by Team
10:12.0, , ,5-3, ,Personal foul by T. Harris (drawn by D. Sabonis)
10:00.0, , ,5-3, ,Turnover by D. Sabonis (lost ball; steal by J. Richardson)
9:53.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by B. Simmons),+3,8-3, , 
9:36.0, , ,8-5,+2,J. Lamb makes 2-pt jump shot from 14 ft
9:22.0,Turnover by B. Simmons (bad pass), ,8-5, , 
9:06.0, , ,8-7,+2,T. Warren makes 2-pt jump shot from 16 ft (assist by D. Sabonis)
9:06.0, , ,8-7, ,Shooting foul by T. Harris (drawn by T. Warren)
9:06.0, , ,8-8,+1,T. Warren makes free throw 1 of 1
8:43.0,Shooting foul by D. Sabonis (drawn by B. Simmons), ,8-8, , 
8:43.0,B. Simmons makes free throw 1 of 2,+1,9-8, , 
8:43.0,J. Ennis enters the game for T. Harris, ,9-8, , 
8:43.0,B. Simmons makes free throw 2 of 2,+1,10-8, , 
8:30.0, , ,10-8, ,M. Brogdon misses 2-pt layup from 2 ft
8:28.0, , ,10-8, ,Offensive rebound by D. Sabonis
8:28.0, , ,10-10,+2,D. Sabonis makes 2-pt layup at rim
8:21.0,Offensive foul by B. Simmons (drawn by J. Lamb), ,10-10, , 
8:21.0,Turnover by B. Simmons (offensive foul), ,10-10, , 
8:12.0, , ,10-12,+2,T. Warren makes 2-pt layup from 3 ft (assist by D. Sabonis)
8:11.0,Philadelphia full timeout, ,10-12, , 
8:00.0,B. Simmons makes 2-pt jump shot from 6 ft (assist by J. Richardson),+2,12-12, , 
7:45.0, , ,12-14,+2,D. Sabonis makes 2-pt hook shot from 3 ft (assist by M. Brogdon)
7:34.0,A. Horford misses 3-pt jump shot from 28 ft, ,12-14, , 
7:30.0,Offensive rebound by B. Simmons, ,12-14, , 
7:28.0,Shooting foul by M. Brogdon (drawn by B. Simmons), ,12-14, , 
7:28.0,B. Simmons misses free throw 1 of 2, ,12-14, , 
7:28.0,Offensive rebound by Team, ,12-14, , 
7:28.0,B. Simmons makes free throw 2 of 2,+1,13-14, , 
7:19.0, , ,13-14, ,M. Brogdon misses 2-pt jump shot from 19 ft
7:17.0,Defensive rebound by K. O'Quinn, ,13-14, , 
7:13.0,Turnover by B. Simmons (traveling), ,13-14, , 
7:02.0, , ,13-16,+2,D. Sabonis makes 2-pt jump shot from 21 ft (assist by J. Lamb)
6:42.0,B. Simmons makes 2-pt dunk at rim (assist by J. Richardson),+2,15-16, , 
