time,away_description,away_change,score,home_change,home_description
11:42.0, , ,0-2,+2,P. George makes 2-pt layup from 3 ft (assist by K. Leonard)
11:21.0,D. Lillard makes 2-pt jump shot from 15 ft (assist by C. McCollum),+2,2-2, , 
11:05.0, , ,2-2, ,Shooting foul by R. Hood (drawn by K. Leonard)
11:05.0, , ,2-3,+1,K. Leonard makes free throw 1 of 2
11:05.0, , ,2-4,+1,K. Leonard makes free throw 2 of 2
10:43.0,C. McCollum misses 2-pt jump shot from 14 ft, ,2-4, , 
10:40.0, , ,2-4, ,Defensive rebound by P. George
10:40.0, , ,2-4, ,Turnover by P. George (bad pass)
10:34.0,D. Lillard makes 3-pt jump shot from 27 ft,+3,5-4, , 
10:19.0, , ,5-7,+3,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. George)
10:07.0,Turnover by D. Lillard (bad pass; steal by K. Leonard), ,5-7, , 
10:00.0, , ,5-9,+2,P. Beverley makes 2-pt jump shot from 7 ft
9:45.0,C. Anthony misses 2-pt jump shot from 18 ft, ,5-9, , 
9:42.0, , ,5-9, ,Defensive rebound by P. George
9:34.0, , ,5-9, ,P. Beverley misses 3-pt jump shot from 28 ft
9:31.0,Defensive rebound by D. Lillard, ,5-9, , 
9:20.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Lillard),+2,7-9, , 
9:19.0,Violation by Team (delay of game), ,7-9, , 
9:09.0, , ,7-12,+3,P. George makes 3-pt jump shot from 23 ft
8:52.0,Shooting foul by I. Zubac (drawn by H. Whiteside), ,7-12, , 
8:52.0,H. Whiteside misses free throw 1 of 2, ,7-12, , 
8:52.0,Offensive rebound by Team, ,7-12, , 
8:52.0,H. Whiteside makes free throw 2 of 2,+1,8-12, , 
8:28.0, , ,8-15,+3,P. Beverley makes 3-pt jump shot from 25 ft (assist by K. Leonard)
8:14.0,C. McCollum makes 2-pt jump shot from 15 ft,+2,10-15, , 
8:03.0, , ,10-18,+3,P. George makes 3-pt jump shot from 26 ft (assist by K. Leonard)
7:49.0,D. Lillard misses 3-pt jump shot from 26 ft, ,10-18, , 
7:47.0, , ,10-18, ,Defensive rebound by I. Zubac
7:37.0, , ,10-18, ,K. Leonard misses 3-pt jump shot from 26 ft
7:34.0,Defensive rebound by C. Anthony, ,10-18, , 
7:24.0,D. Lillard misses 2-pt layup from 3 ft (block by I. Zubac), ,10-18, , 
7:22.0,Offensive rebound by H. Whiteside, ,10-18, , 
7:17.0,R. Hood misses 2-pt jump shot from 8 ft, ,10-18, , 
7:15.0, , ,10-18, ,Defensive rebound by P. George
7:12.0, , ,10-18, ,K. Leonard misses 2-pt jump shot from 14 ft
7:12.0,Defensive rebound by R. Hood, ,10-18, , 
6:55.0,C. McCollum misses 3-pt jump shot from 24 ft, ,10-18, , 
