time,away_description,away_change,score,home_change,home_description
11:50.0,M. Bridges misses 3-pt jump shot from 23 ft, ,0-0, , 
11:50.0, , ,0-0, ,Defensive rebound by Team
11:35.0, , ,0-2,+2,H. Barnes makes 2-pt jump shot from 7 ft (assist by R. Holmes)
11:16.0,Turnover by D. Ayton (lost ball; steal by R. Holmes), ,0-2, , 
11:11.0, , ,0-4,+2,H. Barnes makes 2-pt dunk from 2 ft
10:55.0,C. Paul misses 2-pt layup from 4 ft (block by H. Barnes), ,0-4, , 
10:52.0, , ,0-4, ,Defensive rebound by H. Barnes
10:42.0, , ,0-7,+3,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes)
10:24.0,M. Bridges misses 3-pt jump shot from 23 ft, ,0-7, , 
10:21.0, , ,0-7, ,Defensive rebound by R. Holmes
10:11.0, , ,0-7, ,Shooting foul by M. Bridges (drawn by M. Bagley)
10:11.0, , ,0-8,+1,M. Bagley makes free throw 1 of 2
10:11.0, , ,0-8, ,M. Bagley misses free throw 2 of 2
10:08.0,Defensive rebound by D. Ayton, ,0-8, , 
9:53.0,Personal foul by M. Bagley (drawn by D. Ayton), ,0-8, , 
9:42.0,J. Crowder misses 3-pt jump shot from 25 ft, ,0-8, , 
9:39.0, , ,0-8, ,Defensive rebound by M. Bagley
9:33.0, , ,0-8, ,M. Bagley misses 2-pt jump shot from 8 ft
9:32.0, , ,0-8, ,Offensive rebound by M. Bagley
9:29.0, , ,0-11,+3,D. Fox makes 3-pt jump shot from 26 ft (assist by M. Bagley)
9:15.0,J. Crowder makes 2-pt jump shot from 4 ft (assist by C. Paul),+2,2-11, , 
9:05.0, , ,2-11, ,B. Hield misses 3-pt jump shot from 25 ft
9:01.0,Defensive rebound by J. Crowder, ,2-11, , 
9:00.0,Personal foul by B. Hield (drawn by D. Ayton), ,2-11, , 
8:52.0,C. Paul misses 3-pt jump shot from 25 ft, ,2-11, , 
8:49.0, , ,2-11, ,Defensive rebound by R. Holmes
8:42.0, , ,2-13,+2,R. Holmes makes 2-pt dunk from 1 ft (assist by D. Fox)
8:28.0,Turnover by D. Booker (bad pass; steal by D. Fox), ,2-13, , 
8:23.0, , ,2-13, ,B. Hield misses 3-pt jump shot from 25 ft
8:19.0, , ,2-13, ,Offensive rebound by D. Fox
8:18.0, , ,2-15,+2,R. Holmes makes 2-pt dunk from 1 ft (assist by D. Fox)
8:18.0,Phoenix full timeout, ,2-15, , 
7:53.0,D. Booker makes 2-pt layup from 2 ft (assist by J. Crowder),+2,4-15, , 
7:42.0, , ,4-15, ,Offensive foul by R. Holmes (drawn by D. Booker)
7:42.0, , ,4-15, ,Turnover by R. Holmes (offensive foul)
7:34.0,D. Ayton misses 2-pt hook shot from 5 ft, ,4-15, , 
7:31.0, , ,4-15, ,Defensive rebound by H. Barnes
7:17.0, , ,4-15, ,Turnover by H. Barnes (bad pass)
7:10.0,D. Booker makes 2-pt jump shot from 12 ft (assist by C. Paul),+2,6-15, , 
7:01.0, , ,6-15, ,Turnover by R. Holmes (bad pass)
6:50.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Booker),+3,9-15, , 
6:31.0, , ,9-15, ,B. Hield misses 2-pt jump shot from 17 ft
6:31.0, , ,9-15, ,Offensive rebound by M. Bagley
6:31.0, , ,9-15, ,Personal foul by M. Bridges (drawn by M. Bagley)
6:31.0,C. Johnson enters the game for M. Bridges, ,9-15, , 
6:31.0, , ,9-15, ,C. Joseph enters the game for D. Fox
6:26.0, , ,9-15, ,Offensive foul by R. Holmes (drawn by D. Booker)
6:26.0, , ,9-15, ,Turnover by R. Holmes (offensive foul)
6:11.0,C. Johnson misses 3-pt jump shot from 25 ft, ,9-15, , 
6:07.0, , ,9-15, ,Defensive rebound by M. Bagley
6:02.0, , ,9-15, ,M. Bagley misses 2-pt layup from 3 ft
5:57.0, , ,9-15, ,Offensive rebound by M. Bagley
5:57.0, , ,9-17,+2,M. Bagley makes 2-pt layup at rim
5:53.0,Turnover by D. Booker (palming), ,9-17, , 
5:45.0, , ,9-17, ,B. Hield misses 3-pt jump shot from 25 ft
5:41.0,Defensive rebound by D. Ayton, ,9-17, , 
5:21.0,C. Paul makes 3-pt jump shot from 25 ft (assist by D. Booker),+3,12-17, , 
4:59.0, , ,12-17, ,Personal foul by C. Paul (drawn by H. Barnes)
4:59.0,D. Jones enters the game for D. Ayton, ,12-17, , 
4:59.0, , ,12-17, ,N. Bjelica enters the game for M. Bagley
4:59.0, , ,12-17, ,H. Whiteside enters the game for R. Holmes
4:46.0, , ,12-19,+2,N. Bjelica makes 2-pt jump shot from 7 ft (assist by C. Joseph)
4:34.0,J. Crowder misses 3-pt jump shot from 25 ft, ,12-19, , 
4:31.0, , ,12-19, ,Defensive rebound by B. Hield
4:27.0, , ,12-19, ,C. Joseph misses 3-pt jump shot from 26 ft
4:20.0,Defensive rebound by D. Jones, ,12-19, , 
4:10.0,C. Paul misses 2-pt layup from 2 ft (block by H. Whiteside), ,12-19, , 
4:09.0, , ,12-19, ,Defensive rebound by H. Whiteside
4:05.0, , ,12-19, ,Shooting foul by D. Jones (drawn by N. Bjelica)
4:05.0, , ,12-20,+1,N. Bjelica makes free throw 1 of 2
4:05.0,C. Payne enters the game for J. Crowder, ,12-20, , 
4:05.0,J. Smith enters the game for C. Paul, ,12-20, , 
4:05.0, , ,12-20, ,D. Fox enters the game for H. Barnes
4:05.0, , ,12-20, ,T. Haliburton enters the game for B. Hield
4:05.0, , ,12-21,+1,N. Bjelica makes free throw 2 of 2
3:49.0,D. Booker makes 3-pt jump shot from 25 ft,+3,15-21, , 
3:41.0, , ,15-23,+2,H. Whiteside makes 2-pt hook shot from 6 ft (assist by N. Bjelica)
3:26.0,D. Booker makes 2-pt layup from 2 ft (assist by C. Payne),+2,17-23, , 
3:20.0, , ,17-23, ,C. Joseph misses 3-pt jump shot from 26 ft
3:18.0,Defensive rebound by Team, ,17-23, , 
3:18.0, , ,17-23, ,Loose ball foul by N. Bjelica (drawn by D. Booker)
3:06.0,C. Johnson misses 3-pt jump shot from 23 ft, ,17-23, , 
3:00.0,Offensive rebound by J. Smith, ,17-23, , 
3:00.0,J. Smith misses 2-pt layup at rim, ,17-23, , 
2:59.0,Offensive rebound by J. Smith, ,17-23, , 
2:50.0,C. Payne makes 2-pt layup from 4 ft,+2,19-23, , 
2:39.0, , ,19-25,+2,D. Fox makes 2-pt jump shot from 8 ft
2:21.0,C. Payne makes 2-pt jump shot from 13 ft,+2,21-25, , 
2:06.0, , ,21-27,+2,H. Whiteside makes 2-pt jump shot from 7 ft (assist by T. Haliburton)
1:45.0,D. Jones misses 2-pt layup from 2 ft (block by C. Joseph), ,21-27, , 
1:45.0,Offensive rebound by Team, ,21-27, , 
1:45.0, , ,21-27, ,Sacramento full timeout
1:41.0,C. Payne misses 3-pt jump shot from 26 ft, ,21-27, , 
1:39.0, , ,21-27, ,Defensive rebound by Team
1:25.0, , ,21-29,+2,H. Whiteside makes 2-pt jump shot from 7 ft (assist by N. Bjelica)
1:14.0,D. Booker makes 2-pt jump shot from 8 ft,+2,23-29, , 
1:01.0, , ,23-29, ,Turnover by D. Fox (lost ball; steal by C. Johnson)
0:57.0,Turnover by C. Payne (lost ball; steal by H. Whiteside), ,23-29, , 
0:44.0, , ,23-29, ,D. Fox misses 3-pt jump shot from 25 ft
0:42.0,Defensive rebound by C. Payne, ,23-29, , 
0:39.0,C. Payne makes 2-pt layup from 2 ft,+2,25-29, , 
0:29.0, , ,25-31,+2,T. Haliburton makes 2-pt jump shot from 12 ft (assist by D. Fox)
0:12.0,J. Smith misses 3-pt jump shot from 23 ft, ,25-31, , 
0:12.0, , ,25-31, ,Defensive rebound by Team
0:12.0,J. Carter enters the game for D. Booker, ,25-31, , 
0:12.0, , ,25-31, ,B. Hield enters the game for H. Whiteside
0:00.0, , ,25-31, ,B. Hield misses 2-pt jump shot from 23 ft
0:00.0,Defensive rebound by Team, ,25-31, , 
0:00.0, , ,25-31, ,Loose ball foul by N. Bjelica (drawn by J. Smith)
11:48.0, , ,25-31, ,Turnover by T. Haliburton (traveling)
11:36.0,J. Carter misses 3-pt jump shot from 25 ft, ,25-31, , 
11:32.0, , ,25-31, ,Defensive rebound by T. Haliburton
11:28.0, , ,25-31, ,Shooting foul by D. Ayton (drawn by B. Hield)
11:28.0, , ,25-32,+1,B. Hield makes free throw 1 of 2
11:28.0, , ,25-33,+1,B. Hield makes free throw 2 of 2
11:16.0,M. Bridges makes 2-pt layup from 2 ft (assist by C. Paul),+2,27-33, , 
11:04.0, , ,27-33, ,M. Bagley misses 3-pt jump shot from 27 ft
11:02.0,Defensive rebound by M. Bridges, ,27-33, , 
10:58.0,Personal foul by T. Haliburton (drawn by C. Paul), ,27-33, , 
10:48.0,L. Galloway misses 2-pt jump shot from 14 ft, ,27-33, , 
10:45.0,Offensive rebound by D. Ayton, ,27-33, , 
10:33.0,J. Carter makes 2-pt jump shot from 17 ft (assist by C. Paul),+2,29-33, , 
10:23.0, , ,29-33, ,Turnover by B. Hield (bad pass; steal by M. Bridges)
10:22.0,M. Bridges makes 2-pt dunk from 1 ft,+2,31-33, , 
10:22.0, , ,31-33, ,Sacramento full timeout
10:22.0, , ,31-33, ,H. Barnes enters the game for N. Bjelica
10:06.0, , ,31-33, ,T. Haliburton misses 3-pt jump shot from 27 ft
10:03.0,Defensive rebound by J. Carter, ,31-33, , 
9:56.0,C. Paul makes 2-pt jump shot from 15 ft,+2,33-33, , 
9:39.0, , ,33-33, ,C. Joseph misses 2-pt layup from 2 ft
9:33.0, , ,33-33, ,Offensive rebound by M. Bagley
9:33.0, , ,33-35,+2,M. Bagley makes 2-pt dunk at rim
9:20.0,J. Carter misses 3-pt jump shot from 23 ft, ,33-35, , 
9:17.0, , ,33-35, ,Defensive rebound by H. Barnes
9:13.0, , ,33-37,+2,H. Barnes makes 2-pt jump shot from 4 ft
9:13.0, , ,33-37, ,Shooting foul by C. Paul (drawn by H. Barnes)
9:13.0, , ,33-38,+1,H. Barnes makes free throw 1 of 1
8:57.0,J. Carter misses 3-pt jump shot from 25 ft, ,33-38, , 
8:53.0, , ,33-38, ,Defensive rebound by C. Joseph
8:53.0, , ,33-38, ,Turnover by C. Joseph (bad pass)
8:46.0,C. Paul makes 2-pt jump shot from 7 ft,+2,35-38, , 
8:28.0, , ,35-38, ,Turnover by M. Bagley (lost ball; steal by J. Carter)
8:22.0,J. Carter misses 3-pt jump shot from 25 ft, ,35-38, , 
8:19.0, , ,35-38, ,Defensive rebound by H. Barnes
8:12.0, , ,35-38, ,H. Barnes misses 2-pt layup from 6 ft (block by M. Bridges)
8:12.0,Defensive rebound by Team, ,35-38, , 
8:12.0,J. Crowder enters the game for D. Ayton, ,35-38, , 
8:12.0,D. Jones enters the game for J. Carter, ,35-38, , 
7:53.0,D. Jones makes 2-pt layup from 2 ft (assist by C. Paul),+2,37-38, , 
7:36.0, , ,37-38, ,H. Barnes misses 2-pt jump shot from 4 ft (block by M. Bridges)
7:33.0,Defensive rebound by C. Paul, ,37-38, , 
7:23.0,C. Paul misses 3-pt jump shot from 23 ft, ,37-38, , 
7:20.0, , ,37-38, ,Defensive rebound by T. Haliburton
7:16.0, , ,37-38, ,C. Joseph misses 2-pt layup from 2 ft
7:16.0, , ,37-38, ,Offensive rebound by B. Hield
7:16.0, , ,37-40,+2,B. Hield makes 2-pt layup at rim
7:16.0,Phoenix full timeout, ,37-40, , 
7:16.0,C. Johnson enters the game for L. Galloway, ,37-40, , 
7:16.0,C. Payne enters the game for C. Paul, ,37-40, , 
7:16.0, , ,37-40, ,D. Fox enters the game for M. Bagley
7:16.0, , ,37-40, ,R. Holmes enters the game for C. Joseph
6:57.0,C. Payne makes 2-pt jump shot from 10 ft,+2,39-40, , 
6:45.0, , ,39-43,+3,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox)
6:31.0,C. Johnson misses 3-pt jump shot from 25 ft, ,39-43, , 
6:30.0, , ,39-43, ,Defensive rebound by Team
6:13.0, , ,39-45,+2,H. Barnes makes 2-pt jump shot from 7 ft (assist by D. Fox)
5:55.0,J. Crowder misses 2-pt jump shot from 22 ft, ,39-45, , 
