time,away_description,away_change,score,home_change,home_description
11:50.0, , ,0-0, ,Turnover by  (8 sec)
11:26.0,Turnover by Team (shot clock), ,0-0, , 
11:11.0, , ,0-0, ,Turnover by K. Porziņģis (bad pass; steal by D. Ayton)
11:07.0,M. Bridges misses 2-pt dunk from 2 ft, ,0-0, , 
11:04.0,Offensive rebound by R. Rubio, ,0-0, , 
11:00.0,M. Bridges makes 2-pt layup from 1 ft (assist by R. Rubio),+2,2-0, , 
10:45.0, , ,2-0, ,Turnover by D. Finney-Smith (lost ball; steal by K. Oubre)
10:42.0,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),+2,4-0, , 
10:40.0, , ,4-0, ,Dallas full timeout
10:22.0, , ,4-0, ,K. Porziņģis misses 3-pt jump shot from 27 ft
10:18.0, , ,4-0, ,Offensive rebound by D. Finney-Smith
10:17.0, , ,4-0, ,D. Finney-Smith misses 2-pt layup at rim
10:15.0,Defensive rebound by D. Ayton, ,4-0, , 
10:01.0,D. Booker makes 2-pt jump shot from 10 ft (assist by K. Oubre),+2,6-0, , 
9:46.0, , ,6-0, ,L. Dončić misses 2-pt layup from 4 ft (block by D. Ayton)
9:45.0, , ,6-0, ,Offensive rebound by K. Porziņģis
9:44.0, , ,6-0, ,Shooting foul by M. Bridges (drawn by K. Porziņģis)
9:44.0, , ,6-1,+1,K. Porziņģis makes free throw 1 of 2
9:44.0, , ,6-2,+1,K. Porziņģis makes free throw 2 of 2
9:33.0,D. Ayton makes 2-pt hook shot from 6 ft (assist by D. Booker),+2,8-2, , 
9:22.0, , ,8-5,+3,L. Dončić makes 3-pt jump shot from 26 ft
9:08.0,Shooting foul by K. Porziņģis (drawn by D. Booker), ,8-5, , 
9:08.0,Technical foul by L. Dončić, ,8-5, , 
9:08.0,D. Booker misses technical free throw, ,8-5, , 
9:08.0,Offensive rebound by Team, ,8-5, , 
9:08.0,D. Booker makes free throw 1 of 2,+1,9-5, , 
9:08.0,D. Booker makes free throw 2 of 2,+1,10-5, , 
8:49.0, , ,10-5, ,L. Dončić misses 2-pt jump shot from 5 ft
8:46.0, , ,10-5, ,Offensive rebound by L. Dončić
8:46.0, , ,10-7,+2,L. Dončić makes 2-pt layup at rim
8:37.0,D. Booker misses 2-pt jump shot from 12 ft, ,10-7, , 
8:34.0, , ,10-7, ,Defensive rebound by K. Porziņģis
8:31.0, , ,10-7, ,Turnover by L. Dončić (bad pass; steal by R. Rubio)
8:28.0,D. Booker misses 3-pt jump shot from 26 ft, ,10-7, , 
8:25.0, , ,10-7, ,Defensive rebound by K. Porziņģis
8:17.0, , ,10-7, ,K. Porziņģis misses 3-pt jump shot from 26 ft
8:15.0,Defensive rebound by R. Rubio, ,10-7, , 
7:59.0,D. Ayton makes 2-pt layup from 5 ft (assist by R. Rubio),+2,12-7, , 
7:42.0, , ,12-7, ,S. Curry misses 3-pt jump shot from 23 ft
7:39.0,Defensive rebound by K. Oubre, ,12-7, , 
7:28.0,R. Rubio makes 2-pt jump shot from 12 ft,+2,14-7, , 
7:14.0, , ,14-7, ,T. Hardaway misses 3-pt jump shot from 24 ft
7:12.0,Defensive rebound by D. Booker, ,14-7, , 
7:04.0,D. Ayton makes 2-pt jump shot from 14 ft (assist by D. Booker),+2,16-7, , 
6:48.0, , ,16-9,+2,K. Porziņģis makes 2-pt jump shot from 7 ft
6:27.0,Shooting foul by K. Porziņģis (drawn by D. Ayton), ,16-9, , 
6:27.0,D. Ayton makes free throw 1 of 2,+1,17-9, , 
6:27.0, , ,17-9, ,M. Kleber enters the game for T. Hardaway
6:27.0, , ,17-9, ,D. Wright enters the game for K. Porziņģis
6:27.0,D. Ayton makes free throw 2 of 2,+1,18-9, , 
6:13.0, , ,18-9, ,L. Dončić misses 2-pt jump shot from 8 ft
6:12.0, , ,18-9, ,Offensive rebound by M. Kleber
6:10.0, , ,18-9, ,M. Kleber misses 2-pt layup at rim
6:08.0,Defensive rebound by D. Ayton, ,18-9, , 
6:05.0,D. Booker misses 3-pt jump shot from 27 ft, ,18-9, , 
6:02.0, , ,18-9, ,Defensive rebound by M. Kleber
6:02.0, , ,18-9, ,Personal foul by D. Booker (drawn by D. Wright)
6:02.0,Technical foul by R. Carlisle, ,18-9, , 
6:02.0,D. Booker misses technical free throw, ,18-9, , 
6:02.0, , ,18-9, ,Defensive rebound by Team
5:48.0, , ,18-9, ,M. Kleber misses 3-pt jump shot from 23 ft
5:45.0,Defensive rebound by K. Oubre, ,18-9, , 
5:39.0,K. Oubre misses 3-pt jump shot from 26 ft, ,18-9, , 
5:36.0, , ,18-9, ,Defensive rebound by S. Curry
5:26.0, , ,18-9, ,Turnover by D. Wright (bad pass; steal by D. Booker)
5:20.0, , ,18-9, ,Violation by Team (kicked ball)
5:15.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),+2,20-9, , 
5:07.0, , ,20-9, ,Dallas full timeout
5:07.0,T. Jerome enters the game for R. Rubio, ,20-9, , 
5:01.0, , ,20-9, ,Turnover by L. Dončić (bad pass; steal by D. Booker)
4:58.0,D. Booker makes 2-pt dunk from 1 ft,+2,22-9, , 
4:47.0, , ,22-11,+2,L. Dončić makes 2-pt layup from 1 ft
4:30.0,Turnover by K. Oubre (bad pass; steal by D. Finney-Smith), ,22-11, , 
4:23.0, , ,22-11, ,M. Kleber misses 3-pt jump shot from 25 ft
4:21.0, , ,22-11, ,Offensive rebound by D. Finney-Smith
4:21.0, , ,22-11, ,Personal foul by K. Oubre (drawn by D. Finney-Smith)
4:21.0, , ,22-11, ,J. Brunson enters the game for S. Curry
4:21.0, , ,22-11, ,W. Cauley-Stein enters the game for D. Finney-Smith
4:13.0, , ,22-11, ,Def 3 sec tech foul by Team
4:13.0, , ,22-12,+1,L. Dončić makes technical free throw
4:13.0,J. Carter enters the game for M. Bridges, ,22-12, , 
4:13.0,D. Šarić enters the game for K. Oubre, ,22-12, , 
4:02.0, , ,22-12, ,W. Cauley-Stein misses 2-pt dunk from 1 ft
4:00.0,Defensive rebound by D. Ayton, ,22-12, , 
3:55.0,Turnover by D. Booker (bad pass; steal by D. Wright), ,22-12, , 
3:45.0, , ,22-12, ,L. Dončić misses 3-pt jump shot from 28 ft
3:43.0,Defensive rebound by Team, ,22-12, , 
3:43.0, , ,22-12, ,Loose ball foul by W. Cauley-Stein (drawn by D. Šarić)
3:30.0,D. Šarić misses 3-pt jump shot from 25 ft, ,22-12, , 
3:27.0, , ,22-12, ,Defensive rebound by W. Cauley-Stein
3:24.0, , ,22-12, ,D. Wright misses 3-pt jump shot from 27 ft
3:20.0,Defensive rebound by J. Carter, ,22-12, , 
3:11.0,D. Booker makes 2-pt hook shot from 5 ft,+2,24-12, , 
2:59.0, , ,24-12, ,Turnover by L. Dončić (bad pass)
2:49.0,T. Jerome misses 2-pt jump shot from 21 ft, ,24-12, , 
2:47.0, , ,24-12, ,Defensive rebound by L. Dončić
2:35.0, , ,24-14,+2,J. Brunson makes 2-pt jump shot from 5 ft
