time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,M. Conley misses 3-pt jump shot from 25 ft
11:41.0,Defensive rebound by K. Middleton, ,0-0, , 
11:28.0,G. Allen makes 3-pt jump shot from 25 ft (assist by J. Holiday),+3,3-0, , 
11:09.0, , ,3-0, ,D. Mitchell misses 3-pt jump shot from 26 ft
11:06.0, , ,3-0, ,Offensive rebound by R. O'Neale
10:57.0, , ,3-3,+3,R. O'Neale makes 3-pt jump shot from 29 ft (assist by D. Mitchell)
10:42.0,K. Middleton makes 2-pt layup from 3 ft (assist by J. Holiday),+2,5-3, , 
10:27.0, , ,5-3, ,D. House misses 3-pt jump shot from 24 ft
10:24.0,Defensive rebound by K. Middleton, ,5-3, , 
10:06.0,G. Antetokounmpo makes 2-pt hook shot from 7 ft,+2,7-3, , 
9:54.0, , ,7-5,+2,R. Gobert makes 2-pt layup from 3 ft (assist by M. Conley)
9:34.0,J. Holiday makes 2-pt jump shot from 18 ft,+2,9-5, , 
9:25.0, , ,9-8,+3,R. O'Neale makes 3-pt jump shot from 30 ft (assist by M. Conley)
9:13.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft, ,9-8, , 
9:11.0,Offensive rebound by B. Portis, ,9-8, , 
9:09.0,Turnover by B. Portis (out of bounds lost ball), ,9-8, , 
8:59.0, , ,9-10,+2,M. Conley makes 2-pt jump shot from 13 ft
8:49.0,J. Holiday misses 2-pt jump shot from 9 ft, ,9-10, , 
8:44.0,Offensive rebound by B. Portis, ,9-10, , 
8:44.0,B. Portis makes 2-pt layup at rim,+2,11-10, , 
8:38.0, , ,11-10, ,Personal foul by K. Middleton (drawn by D. Mitchell)
8:28.0, , ,11-13,+3,D. House makes 3-pt jump shot from 24 ft (assist by D. Mitchell)
8:11.0,G. Allen makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),+3,14-13, , 
7:55.0, , ,14-13, ,Def 3 sec tech foul by Team
7:55.0, , ,14-14,+1,D. Mitchell makes technical free throw
7:45.0, , ,14-16,+2,D. Mitchell makes 2-pt jump shot from 14 ft
7:37.0,B. Portis misses 3-pt jump shot from 24 ft, ,14-16, , 
7:34.0, , ,14-16, ,Defensive rebound by D. House
7:27.0, , ,14-16, ,Turnover by D. Mitchell (lost ball; steal by J. Holiday)
7:22.0,B. Portis makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),+2,16-16, , 
7:07.0, , ,16-19,+3,M. Conley makes 3-pt jump shot from 24 ft
6:54.0,K. Middleton misses 2-pt jump shot from 7 ft, ,16-19, , 
6:52.0, , ,16-19, ,Defensive rebound by R. Gobert
6:36.0, , ,16-22,+3,M. Conley makes 3-pt jump shot from 24 ft (assist by D. Mitchell)
6:34.0,Milwaukee full timeout, ,16-22, , 
6:34.0,G. Hill enters the game for J. Holiday, ,16-22, , 
6:34.0,W. Matthews enters the game for B. Portis, ,16-22, , 
6:34.0, , ,16-22, ,J. Clarkson enters the game for M. Conley
6:34.0, , ,16-22, ,H. Whiteside enters the game for R. Gobert
6:25.0,K. Middleton misses 2-pt jump shot from 14 ft, ,16-22, , 
6:22.0,Offensive rebound by Team, ,16-22, , 
6:15.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by H. Whiteside), ,16-22, , 
6:11.0, , ,16-22, ,Defensive rebound by D. Mitchell
6:09.0, , ,16-22, ,D. House misses 3-pt jump shot from 24 ft
6:05.0,Defensive rebound by G. Allen, ,16-22, , 
5:58.0,G. Antetokounmpo makes 2-pt jump shot from 17 ft,+2,18-22, , 
5:31.0, , ,18-22, ,D. Mitchell misses 2-pt jump shot from 20 ft
5:29.0,Defensive rebound by G. Antetokounmpo, ,18-22, , 
5:25.0,G. Antetokounmpo misses 2-pt jump shot from 16 ft, ,18-22, , 
5:21.0, , ,18-22, ,Defensive rebound by H. Whiteside
5:16.0, , ,18-22, ,D. Mitchell misses 2-pt jump shot from 9 ft
5:13.0,Defensive rebound by G. Antetokounmpo, ,18-22, , 
5:02.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),+2,20-22, , 
4:59.0, , ,20-22, ,Utah full timeout
4:59.0,S. Ibaka enters the game for G. Allen, ,20-22, , 
4:59.0, , ,20-22, ,R. Gay enters the game for D. House
4:40.0, , ,20-22, ,J. Clarkson misses 3-pt jump shot from 26 ft
4:38.0,Defensive rebound by G. Antetokounmpo, ,20-22, , 
4:32.0,Shooting foul by R. O'Neale (drawn by K. Middleton), ,20-22, , 
4:32.0,K. Middleton misses free throw 1 of 3, ,20-22, , 
4:32.0,Offensive rebound by Team, ,20-22, , 
4:32.0,K. Middleton makes free throw 2 of 3,+1,21-22, , 
4:32.0,B. Portis enters the game for G. Antetokounmpo, ,21-22, , 
4:32.0,K. Middleton makes free throw 3 of 3,+1,22-22, , 
4:18.0, , ,22-22, ,D. Mitchell misses 2-pt jump shot from 15 ft
4:15.0, , ,22-22, ,Offensive rebound by H. Whiteside
4:14.0, , ,22-22, ,H. Whiteside misses 2-pt hook shot from 6 ft
4:11.0,Defensive rebound by S. Ibaka, ,22-22, , 
4:04.0,Turnover by K. Middleton (bad pass; steal by R. O'Neale), ,22-22, , 
3:58.0, , ,22-25,+3,D. Mitchell makes 3-pt jump shot from 27 ft (assist by R. O'Neale)
3:39.0,K. Middleton makes 2-pt jump shot from 15 ft,+2,24-25, , 
3:22.0, , ,24-28,+3,R. Gay makes 3-pt jump shot from 25 ft (assist by H. Whiteside)
3:06.0,K. Middleton makes 2-pt jump shot from 7 ft,+2,26-28, , 
3:06.0,Shooting foul by J. Clarkson (drawn by K. Middleton), ,26-28, , 
3:06.0,K. Middleton makes free throw 1 of 1,+1,27-28, , 
2:52.0, , ,27-28, ,Personal foul by S. Ibaka (drawn by H. Whiteside)
2:52.0,J. Holiday enters the game for K. Middleton, ,27-28, , 
2:46.0, , ,27-31,+3,D. Mitchell makes 3-pt jump shot from 26 ft (assist by J. Clarkson)
2:35.0,J. Holiday misses 2-pt jump shot from 15 ft, ,27-31, , 
2:32.0, , ,27-31, ,Defensive rebound by R. Gay
2:26.0, , ,27-34,+3,D. Mitchell makes 3-pt jump shot from 25 ft
2:05.0,S. Ibaka makes 2-pt jump shot from 9 ft,+2,29-34, , 
1:55.0, , ,29-34, ,D. Mitchell misses 3-pt jump shot from 25 ft
1:52.0,Defensive rebound by B. Portis, ,29-34, , 
1:41.0,B. Portis misses 2-pt jump shot from 12 ft, ,29-34, , 
1:38.0, , ,29-34, ,Defensive rebound by R. Gay
1:28.0, , ,29-34, ,D. Mitchell misses 3-pt jump shot from 26 ft
1:24.0,Defensive rebound by G. Hill, ,29-34, , 
1:16.0,J. Holiday misses 3-pt jump shot from 26 ft, ,29-34, , 
1:13.0, , ,29-34, ,Defensive rebound by H. Whiteside
1:04.0, , ,29-37,+3,J. Clarkson makes 3-pt jump shot from 25 ft
0:47.0,J. Holiday makes 2-pt layup from 2 ft (assist by G. Hill),+2,31-37, , 
0:37.0, , ,31-37, ,J. Clarkson misses 2-pt jump shot from 9 ft
0:35.0,Defensive rebound by S. Ibaka, ,31-37, , 
0:29.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by G. Hill),+3,34-37, , 
0:10.0, , ,34-39,+2,D. Mitchell makes 2-pt layup from 3 ft
0:02.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by J. Holiday),+3,37-39, , 
0:00.0, , ,37-39, ,R. O'Neale misses 3-pt jump shot from 34 ft
0:00.0, , ,37-39, ,Offensive rebound by Team
11:48.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Holiday),+3,40-39, , 
11:25.0, , ,40-39, ,R. Gay misses 2-pt layup from 8 ft (block by K. Middleton)
11:24.0,Defensive rebound by G. Antetokounmpo, ,40-39, , 
11:24.0,Personal take foul by J. Clarkson (drawn by G. Antetokounmpo), ,40-39, , 
11:12.0,Personal foul by R. Gobert (drawn by K. Middleton), ,40-39, , 
11:07.0,B. Lopez misses 3-pt jump shot from 25 ft, ,40-39, , 
11:05.0,Offensive rebound by J. Carter, ,40-39, , 
11:01.0,K. Middleton misses 3-pt jump shot from 29 ft, ,40-39, , 
10:58.0,Offensive rebound by Team, ,40-39, , 
10:56.0,B. Lopez misses 3-pt jump shot from 23 ft, ,40-39, , 
10:52.0, , ,40-39, ,Defensive rebound by M. Conley
10:42.0, , ,40-39, ,R. Gobert misses 2-pt layup from 4 ft
10:39.0,Defensive rebound by J. Holiday, ,40-39, , 
10:33.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),+2,42-39, , 
10:16.0, , ,42-39, ,Shooting foul by J. Holiday (drawn by R. Gobert)
10:16.0, , ,42-40,+1,R. Gobert makes free throw 1 of 2
10:16.0, , ,42-41,+1,R. Gobert makes free throw 2 of 2
10:03.0,Turnover by J. Holiday (bad pass; steal by J. Clarkson), ,42-41, , 
9:56.0, , ,42-41, ,Turnover by J. Clarkson (bad pass; steal by B. Lopez)
9:46.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),+3,45-41, , 
9:36.0, , ,45-41, ,Turnover by R. Gobert (lost ball; steal by J. Holiday)
9:32.0,J. Holiday makes 2-pt layup from 3 ft (assist by J. Carter),+2,47-41, , 
9:32.0,Shooting foul by M. Conley (drawn by J. Holiday), ,47-41, , 
9:32.0,J. Holiday makes free throw 1 of 1,+1,48-41, , 
9:18.0, , ,48-41, ,J. Clarkson misses 3-pt jump shot from 29 ft
9:15.0,Defensive rebound by G. Antetokounmpo, ,48-41, , 
9:00.0,J. Holiday misses 2-pt jump shot from 15 ft, ,48-41, , 
8:57.0, , ,48-41, ,Defensive rebound by R. Gay
8:49.0, , ,48-41, ,Shooting foul by B. Lopez (drawn by R. Gay)
8:49.0, , ,48-42,+1,R. Gay makes free throw 1 of 2
8:49.0, , ,48-43,+1,R. Gay makes free throw 2 of 2
8:32.0,J. Carter makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),+3,51-43, , 
8:17.0, , ,51-43, ,Personal foul by G. Antetokounmpo (drawn by R. Gobert)
8:17.0, , ,51-43, ,N. Alexander-Walker enters the game for R. Gay
8:10.0, , ,51-45,+2,M. Conley makes 2-pt jump shot from 7 ft
7:47.0,J. Holiday misses 2-pt jump shot from 6 ft, ,51-45, , 
7:45.0, , ,51-45, ,Defensive rebound by R. Gobert
7:38.0, , ,51-48,+3,M. Conley makes 3-pt jump shot from 25 ft
7:31.0,Milwaukee full timeout, ,51-48, , 
7:31.0,G. Allen enters the game for J. Holiday, ,51-48, , 
7:31.0,B. Portis enters the game for B. Lopez, ,51-48, , 
7:31.0, , ,51-48, ,D. Mitchell enters the game for M. Conley
7:31.0, , ,51-48, ,H. Whiteside enters the game for R. Gobert
7:25.0,K. Middleton misses 3-pt jump shot from 26 ft, ,51-48, , 
7:22.0, , ,51-48, ,Defensive rebound by Team
7:08.0, , ,51-48, ,J. Clarkson misses 3-pt jump shot from 25 ft
7:06.0,Defensive rebound by Team, ,51-48, , 
7:00.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft (block by H. Whiteside), ,51-48, , 
6:57.0,Offensive rebound by Team, ,51-48, , 
6:48.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),+2,53-48, , 
6:37.0, , ,53-48, ,E. Paschall misses 3-pt jump shot from 27 ft
6:36.0,Defensive rebound by Team, ,53-48, , 
6:20.0,K. Middleton misses 2-pt layup from 7 ft, ,53-48, , 
6:18.0,Offensive rebound by G. Antetokounmpo, ,53-48, , 
6:18.0,G. Antetokounmpo makes 2-pt layup from 2 ft,+2,55-48, , 
6:05.0, , ,55-48, ,Turnover by D. Mitchell (lost ball; steal by K. Middleton)
6:02.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by K. Middleton),+2,57-48, , 
5:48.0, , ,57-48, ,D. Mitchell misses 2-pt jump shot from 18 ft
5:43.0, , ,57-48, ,Offensive rebound by D. Mitchell
5:43.0, , ,57-50,+2,D. Mitchell makes 2-pt layup at rim
5:25.0,K. Middleton makes 2-pt jump shot from 14 ft,+2,59-50, , 
5:00.0, , ,59-50, ,Shooting foul by G. Antetokounmpo (drawn by H. Whiteside)
5:00.0, , ,59-51,+1,H. Whiteside makes free throw 1 of 2
5:00.0,G. Hill enters the game for G. Antetokounmpo, ,59-51, , 
5:00.0,S. Ibaka enters the game for J. Carter, ,59-51, , 
5:00.0, , ,59-51, ,R. O'Neale enters the game for E. Paschall
5:00.0, , ,59-51, ,H. Whiteside misses free throw 2 of 2
4:58.0,Defensive rebound by B. Portis, ,59-51, , 
4:47.0,K. Middleton misses 2-pt jump shot from 19 ft, ,59-51, , 
4:44.0, , ,59-51, ,Defensive rebound by H. Whiteside
4:26.0, , ,59-51, ,R. O'Neale misses 2-pt layup from 4 ft (block by B. Portis)
4:26.0, , ,59-51, ,Offensive rebound by Team
4:26.0, , ,59-51, ,M. Conley enters the game for N. Alexander-Walker
4:26.0, , ,59-51, ,R. Gobert enters the game for H. Whiteside
4:23.0, , ,59-51, ,D. Mitchell misses 3-pt jump shot from 24 ft
4:19.0,Defensive rebound by S. Ibaka, ,59-51, , 
4:11.0,S. Ibaka misses 3-pt jump shot from 26 ft, ,59-51, , 
4:08.0, , ,59-51, ,Defensive rebound by J. Clarkson
4:00.0, , ,59-51, ,J. Clarkson misses 2-pt jump shot from 10 ft
3:59.0, , ,59-51, ,Offensive rebound by R. Gobert
3:59.0, , ,59-51, ,Shooting foul by K. Middleton (drawn by R. Gobert)
3:59.0, , ,59-52,+1,R. Gobert makes free throw 1 of 2
3:59.0,J. Holiday enters the game for K. Middleton, ,59-52, , 
3:59.0, , ,59-52, ,R. Gay enters the game for J. Clarkson
3:59.0, , ,59-53,+1,R. Gobert makes free throw 2 of 2
3:41.0,B. Portis misses 2-pt jump shot from 23 ft, ,59-53, , 
3:38.0, , ,59-53, ,Defensive rebound by R. O'Neale
3:33.0, , ,59-53, ,D. Mitchell misses 3-pt jump shot from 27 ft
3:31.0,Defensive rebound by S. Ibaka, ,59-53, , 
3:22.0,B. Portis makes 3-pt jump shot from 23 ft (assist by J. Holiday),+3,62-53, , 
3:04.0, , ,62-53, ,D. Mitchell misses 2-pt layup from 5 ft
3:02.0,Defensive rebound by G. Hill, ,62-53, , 
2:57.0,J. Holiday makes 3-pt jump shot from 25 ft,+3,65-53, , 
2:47.0, , ,65-53, ,Utah full timeout
2:47.0,B. Lopez enters the game for S. Ibaka, ,65-53, , 
2:31.0, , ,65-53, ,R. O'Neale misses 3-pt jump shot from 27 ft
2:28.0, , ,65-53, ,Offensive rebound by R. Gobert
2:22.0, , ,65-53, ,Turnover by R. Gobert (lost ball; steal by G. Hill)
2:06.0,J. Holiday misses 2-pt layup from 7 ft, ,65-53, , 
2:03.0, , ,65-53, ,Defensive rebound by R. O'Neale
1:56.0, , ,65-53, ,M. Conley misses 3-pt jump shot from 25 ft
1:54.0, , ,65-53, ,Offensive rebound by R. O'Neale
1:52.0, , ,65-53, ,Personal foul by B. Lopez (drawn by R. O'Neale)
1:52.0, , ,65-54,+1,R. O'Neale makes free throw 1 of 2
1:52.0,G. Antetokounmpo enters the game for G. Allen, ,65-54, , 
1:52.0,J. Carter enters the game for G. Hill, ,65-54, , 
1:52.0,W. Matthews enters the game for B. Portis, ,65-54, , 
1:52.0, , ,65-55,+1,R. O'Neale makes free throw 2 of 2
