time,away_description,away_change,score,home_change,home_description
11:44.0, , ,0-2,+2,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard)
11:25.0,L. Ball misses 2-pt jump shot from 17 ft, ,0-2, , 
11:23.0, , ,0-2, ,Defensive rebound by A. Aminu
11:10.0, , ,0-2, ,J. Nurkić misses 2-pt hook shot from 2 ft
11:07.0,Defensive rebound by K. Kuzma, ,0-2, , 
10:53.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by L. James),+3,3-2, , 
10:39.0, , ,3-2, ,D. Lillard misses 2-pt jump shot from 16 ft
10:36.0,Defensive rebound by B. Ingram, ,3-2, , 
10:22.0,B. Ingram misses 2-pt jump shot from 4 ft, ,3-2, , 
10:20.0,Offensive rebound by J. McGee, ,3-2, , 
10:20.0,J. McGee makes 2-pt layup at rim,+2,5-2, , 
10:13.0, , ,5-2, ,C. McCollum misses 2-pt jump shot from 12 ft
10:11.0,Defensive rebound by B. Ingram, ,5-2, , 
10:05.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. Ball),+2,7-2, , 
9:43.0, , ,7-2, ,A. Aminu misses 2-pt layup from 2 ft
9:41.0,Defensive rebound by J. McGee, ,7-2, , 
9:40.0,Turnover by J. McGee (bad pass), ,7-2, , 
9:34.0, , ,7-4,+2,D. Lillard makes 2-pt layup from 1 ft
9:34.0, , ,7-4, ,Shooting foul by K. Kuzma (drawn by D. Lillard)
9:34.0, , ,7-5,+1,D. Lillard makes free throw 1 of 1
9:18.0,Personal foul by D. Lillard (drawn by B. Ingram), ,7-5, , 
9:12.0,L. Ball makes 3-pt jump shot from 24 ft (assist by L. James),+3,10-5, , 
8:53.0,Violation by Team (kicked ball), ,10-5, , 
8:41.0, , ,10-5, ,J. Layman misses 2-pt layup from 2 ft
8:40.0,Defensive rebound by L. Ball, ,10-5, , 
8:34.0,L. Ball misses 3-pt jump shot from 24 ft, ,10-5, , 
8:29.0, , ,10-5, ,Defensive rebound by D. Lillard
8:24.0, , ,10-8,+3,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum)
8:16.0,Turnover by L. Ball (bad pass; steal by A. Aminu), ,10-8, , 
8:14.0, , ,10-10,+2,J. Layman makes 2-pt dunk at rim (assist by A. Aminu)
7:56.0,L. Ball misses 3-pt jump shot from 26 ft, ,10-10, , 
7:54.0, , ,10-10, ,Defensive rebound by J. Layman
7:49.0, , ,10-10, ,C. McCollum misses 2-pt jump shot from 10 ft
7:46.0,Defensive rebound by L. James, ,10-10, , 
7:40.0,B. Ingram misses 2-pt jump shot from 15 ft, ,10-10, , 
7:38.0, , ,10-10, ,Defensive rebound by J. Layman
7:32.0, , ,10-10, ,Offensive foul by J. Nurkić (drawn by L. Ball)
7:32.0, , ,10-10, ,Turnover by J. Nurkić (offensive foul)
7:32.0,LA Lakers full timeout, ,10-10, , 
7:12.0,B. Ingram makes 2-pt layup from 1 ft (assist by L. Ball),+2,12-10, , 
6:52.0, , ,12-13,+3,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard)
6:43.0,B. Ingram misses 2-pt layup from 1 ft (block by J. Nurkić), ,12-13, , 
6:40.0, , ,12-13, ,Defensive rebound by C. McCollum
6:33.0, , ,12-13, ,A. Aminu misses 2-pt layup from 2 ft
6:31.0, , ,12-13, ,Offensive rebound by A. Aminu
6:30.0, , ,12-13, ,A. Aminu misses 2-pt layup from 2 ft
6:29.0, , ,12-13, ,Offensive rebound by J. Nurkić
6:28.0, , ,12-15,+2,J. Nurkić makes 2-pt hook shot from 2 ft
6:28.0,Violation by Team (def goaltending), ,12-15, , 
6:16.0,L. James misses 3-pt jump shot from 25 ft, ,12-15, , 
6:14.0, , ,12-15, ,Defensive rebound by J. Nurkić
6:04.0, , ,12-15, ,A. Aminu misses 3-pt jump shot from 23 ft
6:02.0,Defensive rebound by L. Ball, ,12-15, , 
5:57.0,Turnover by L. Ball (bad pass; steal by J. Layman), ,12-15, , 
5:53.0, , ,12-17,+2,A. Aminu makes 2-pt dunk from 1 ft (assist by D. Lillard)
5:41.0,Turnover by B. Ingram (bad pass), ,12-17, , 
5:41.0, , ,12-17, ,E. Turner enters the game for J. Layman
5:30.0, , ,12-17, ,Turnover by J. Nurkić (bad pass)
