time,away_description,away_change,score,home_change,home_description
11:36.0, , ,0-2,+2,A. Davis makes 2-pt jump shot from 12 ft
11:20.0,K. Johnson makes 2-pt jump shot from 21 ft (assist by D. Murray),+2,2-2, , 
10:55.0, , ,2-2, ,A. Davis misses 2-pt layup from 3 ft
10:50.0, , ,2-2, ,Offensive rebound by A. Davis
10:50.0, , ,2-4,+2,A. Davis makes 2-pt dunk at rim
10:36.0,D. Murray misses 2-pt jump shot from 13 ft, ,2-4, , 
10:31.0, , ,2-4, ,Defensive rebound by C. Anthony
10:24.0, , ,2-4, ,A. Bradley misses 2-pt hook shot from 13 ft
10:21.0,Defensive rebound by D. Murray, ,2-4, , 
10:14.0,D. Murray makes 2-pt jump shot from 11 ft,+2,4-4, , 
9:54.0, , ,4-4, ,A. Bradley misses 3-pt jump shot from 24 ft
9:52.0,Defensive rebound by K. Johnson, ,4-4, , 
9:47.0,D. Eubanks misses 2-pt jump shot from 11 ft, ,4-4, , 
9:43.0, , ,4-4, ,Defensive rebound by A. Davis
9:25.0, , ,4-4, ,A. Davis misses 2-pt jump shot from 4 ft
9:20.0, , ,4-4, ,Offensive rebound by A. Davis
9:20.0, , ,4-6,+2,A. Davis makes 2-pt dunk at rim
9:10.0,D. White makes 2-pt jump shot from 12 ft,+2,6-6, , 
8:59.0, , ,6-8,+2,C. Anthony makes 2-pt jump shot from 19 ft
8:44.0,D. Murray makes 2-pt layup from 1 ft,+2,8-8, , 
8:34.0, , ,8-8, ,R. Westbrook misses 2-pt hook shot from 6 ft
8:32.0,Defensive rebound by D. Murray, ,8-8, , 
8:22.0,D. McDermott misses 3-pt jump shot from 26 ft, ,8-8, , 
8:18.0, , ,8-8, ,Defensive rebound by T. Horton-Tucker
8:08.0, , ,8-11,+3,T. Horton-Tucker makes 3-pt jump shot from 25 ft
8:00.0,Personal foul by R. Westbrook (drawn by D. Eubanks), ,8-11, , 
7:55.0,D. Murray misses 2-pt jump shot from 19 ft, ,8-11, , 
7:52.0, , ,8-11, ,Defensive rebound by T. Horton-Tucker
7:49.0, , ,8-11, ,C. Anthony misses 3-pt jump shot from 27 ft
7:44.0,Defensive rebound by D. McDermott, ,8-11, , 
