time,away_description,away_change,score,home_change,home_description
11:42.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by R. Jackson),+3,3-0, , 
11:27.0, , ,3-2,+2,B. Lopez makes 2-pt jump shot from 2 ft (assist by K. Middleton)
11:07.0,Shooting foul by E. Bledsoe (drawn by R. Jackson), ,3-2, , 
11:07.0,R. Jackson makes free throw 1 of 2,+1,4-2, , 
11:07.0,R. Jackson misses free throw 2 of 2, ,4-2, , 
11:03.0,Offensive rebound by T. Maker, ,4-2, , 
10:59.0,W. Ellington misses 3-pt jump shot from 29 ft, ,4-2, , 
10:56.0, , ,4-2, ,Defensive rebound by G. Antetokounmpo
10:47.0, , ,4-2, ,B. Lopez misses 2-pt jump shot from 15 ft
10:44.0,Defensive rebound by R. Jackson, ,4-2, , 
10:36.0,R. Jackson makes 2-pt jump shot from 12 ft,+2,6-2, , 
10:13.0, , ,6-5,+3,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by K. Middleton)
10:00.0,R. Jackson misses 2-pt layup from 2 ft, ,6-5, , 
9:56.0,Offensive rebound by R. Jackson, ,6-5, , 
9:55.0,T. Maker misses 3-pt jump shot from 24 ft, ,6-5, , 
9:52.0, , ,6-5, ,Defensive rebound by K. Middleton
9:50.0, , ,6-5, ,K. Middleton misses 3-pt jump shot from 27 ft
9:45.0,Defensive rebound by A. Drummond, ,6-5, , 
9:35.0,A. Drummond makes 2-pt dunk from 1 ft (assist by W. Ellington),+2,8-5, , 
9:26.0, , ,8-5, ,Personal foul by R. Jackson (drawn by E. Bledsoe)
9:16.0, , ,8-8,+3,E. Bledsoe makes 3-pt jump shot from 26 ft
9:04.0,Personal foul by S. Brown (drawn by L. Kennard), ,8-8, , 
8:52.0,T. Maker makes 2-pt hook shot from 5 ft (assist by R. Jackson),+2,10-8, , 
8:44.0, , ,10-10,+2,K. Middleton makes 2-pt layup from 3 ft (assist by E. Bledsoe)
8:28.0,W. Ellington misses 2-pt jump shot from 7 ft, ,10-10, , 
8:25.0, , ,10-10, ,Defensive rebound by B. Lopez
8:24.0,Violation by Team (def goaltending), ,10-10, , 
8:24.0, , ,10-12,+2,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton)
8:24.0, , ,10-12, ,Shooting foul by A. Drummond (drawn by G. Antetokounmpo)
8:24.0, , ,10-12, ,G. Antetokounmpo misses free throw 1 of 1
8:24.0,Defensive rebound by A. Drummond, ,10-12, , 
8:00.0,R. Jackson makes 3-pt jump shot from 28 ft,+3,13-12, , 
7:53.0, , ,13-14,+2,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by E. Bledsoe)
7:53.0, , ,13-14, ,Shooting foul by T. Maker (drawn by G. Antetokounmpo)
7:53.0, , ,13-14, ,P. Connaughton enters the game for S. Brown
7:53.0, , ,13-15,+1,G. Antetokounmpo makes free throw 1 of 1
7:34.0,L. Kennard misses 2-pt layup from 3 ft (block by G. Antetokounmpo), ,13-15, , 
7:31.0, , ,13-15, ,Defensive rebound by B. Lopez
7:19.0, , ,13-18,+3,K. Middleton makes 3-pt jump shot from 25 ft
7:15.0,Detroit full timeout, ,13-18, , 
7:15.0, , ,13-18, ,E. İlyasova enters the game for B. Lopez
7:03.0,Personal foul by K. Middleton (drawn by T. Maker), ,13-18, , 
6:55.0,T. Maker misses 3-pt jump shot from 29 ft, ,13-18, , 
6:52.0, , ,13-18, ,Defensive rebound by K. Middleton
6:49.0, , ,13-18, ,Shooting foul by W. Ellington (drawn by K. Middleton)
6:49.0, , ,13-19,+1,K. Middleton makes free throw 1 of 2
6:49.0,L. Galloway enters the game for W. Ellington, ,13-19, , 
6:49.0,G. Robinson enters the game for T. Maker, ,13-19, , 
6:49.0, , ,13-20,+1,K. Middleton makes free throw 2 of 2
6:27.0,R. Jackson misses 2-pt jump shot from 6 ft, ,13-20, , 
6:26.0,Offensive rebound by A. Drummond, ,13-20, , 
