time,away_description,away_change,score,home_change,home_description
11:47.0, , ,0-2,+2,A. Gordon makes 2-pt dunk from 1 ft (assist by N. Jokić)
11:29.0,E. Bledsoe misses 3-pt jump shot from 26 ft, ,0-2, , 
11:26.0, , ,0-2, ,Defensive rebound by P. Dozier
11:13.0, , ,0-4,+2,N. Jokić makes 2-pt layup from 1 ft (assist by F. Campazzo)
10:58.0,B. Ingram makes 2-pt jump shot from 16 ft (assist by S. Adams),+2,2-4, , 
10:38.0, , ,2-6,+2,N. Jokić makes 2-pt layup from 2 ft (assist by P. Dozier)
10:25.0,E. Bledsoe misses 3-pt jump shot from 24 ft, ,2-6, , 
10:22.0, , ,2-6, ,Defensive rebound by A. Gordon
10:20.0, , ,2-8,+2,A. Gordon makes 2-pt layup from 3 ft
10:20.0, , ,2-8, ,Shooting foul by S. Adams (drawn by A. Gordon)
10:20.0, , ,2-9,+1,A. Gordon makes free throw 1 of 1
10:05.0,Turnover by E. Bledsoe (traveling), ,2-9, , 
9:56.0, , ,2-9, ,Personal foul by E. Bledsoe (drawn by N. Jokić)
9:43.0, , ,2-11,+2,A. Gordon makes 2-pt jump shot from 10 ft
9:43.0, , ,2-11, ,Shooting foul by Z. Williamson (drawn by A. Gordon)
9:43.0, , ,2-12,+1,A. Gordon makes free throw 1 of 1
9:24.0,E. Bledsoe makes 2-pt jump shot from 11 ft (assist by S. Adams),+2,4-12, , 
9:13.0, , ,4-15,+3,P. Dozier makes 3-pt jump shot from 24 ft (assist by F. Campazzo)
9:08.0,New Orleans full timeout, ,4-15, , 
8:58.0,Z. Williamson misses 2-pt hook shot from 8 ft, ,4-15, , 
8:57.0, , ,4-15, ,Defensive rebound by N. Jokić
8:46.0,Violation by Team (kicked ball), ,4-15, , 
8:40.0, , ,4-15, ,M. Porter misses 2-pt jump shot from 15 ft
8:37.0,Defensive rebound by S. Adams, ,4-15, , 
8:30.0,B. Ingram makes 2-pt jump shot from 16 ft (assist by L. Ball),+2,6-15, , 
8:14.0, , ,6-15, ,Turnover by A. Gordon (bad pass; steal by S. Adams)
8:08.0,Personal foul by A. Gordon (drawn by Z. Williamson), ,6-15, , 
8:04.0, , ,6-15, ,Violation by Team (kicked ball)
8:00.0,Offensive foul by E. Bledsoe (drawn by A. Gordon), ,6-15, , 
8:00.0,Turnover by E. Bledsoe (offensive foul), ,6-15, , 
8:00.0,K. Lewis enters the game for E. Bledsoe, ,6-15, , 
7:48.0, , ,6-15, ,N. Jokić misses 2-pt jump shot from 15 ft
7:44.0,Defensive rebound by L. Ball, ,6-15, , 
7:25.0,B. Ingram misses 2-pt jump shot from 20 ft, ,6-15, , 
7:22.0, , ,6-15, ,Defensive rebound by N. Jokić
7:07.0, , ,6-17,+2,M. Porter makes 2-pt jump shot from 13 ft (assist by N. Jokić)
6:52.0,B. Ingram misses 2-pt jump shot from 10 ft, ,6-17, , 
6:49.0,Offensive rebound by B. Ingram, ,6-17, , 
6:47.0,K. Lewis makes 3-pt jump shot from 25 ft (assist by B. Ingram),+3,9-17, , 
6:33.0, , ,9-17, ,Turnover by F. Campazzo (bad pass)
6:33.0,W. Hernangómez enters the game for S. Adams, ,9-17, , 
6:33.0, , ,9-17, ,A. Rivers enters the game for P. Dozier
6:21.0,B. Ingram misses 3-pt jump shot from 25 ft, ,9-17, , 
6:19.0, , ,9-17, ,Defensive rebound by F. Campazzo
6:15.0, , ,9-17, ,M. Porter misses 3-pt jump shot from 23 ft
6:12.0,Defensive rebound by B. Ingram, ,9-17, , 
6:06.0,L. Ball makes 3-pt jump shot from 26 ft (assist by B. Ingram),+3,12-17, , 
5:46.0, , ,12-17, ,M. Porter misses 2-pt jump shot from 8 ft
5:43.0,Defensive rebound by W. Hernangómez, ,12-17, , 
5:36.0,Z. Williamson makes 2-pt hook shot from 6 ft (assist by L. Ball),+2,14-17, , 
5:34.0, , ,14-17, ,Denver full timeout
5:34.0,J. Hayes enters the game for Z. Williamson, ,14-17, , 
5:23.0, , ,14-17, ,Personal foul by J. Hayes (drawn by A. Gordon)
5:15.0, , ,14-17, ,Personal foul by W. Hernangómez (drawn by N. Jokić)
5:15.0, , ,14-18,+1,N. Jokić makes free throw 1 of 2
5:15.0, , ,14-19,+1,N. Jokić makes free throw 2 of 2
5:05.0,J. Hayes makes 2-pt layup from 3 ft (assist by L. Ball),+2,16-19, , 
4:42.0, , ,16-22,+3,N. Jokić makes 3-pt jump shot from 24 ft (assist by A. Rivers)
4:28.0,B. Ingram makes 2-pt jump shot from 13 ft,+2,18-22, , 
4:28.0,Shooting foul by A. Rivers (drawn by B. Ingram), ,18-22, , 
4:28.0, , ,18-22, ,S. Harrison enters the game for F. Campazzo
4:28.0, , ,18-22, ,P. Millsap enters the game for A. Gordon
4:28.0,B. Ingram makes free throw 1 of 1,+1,19-22, , 
4:15.0, , ,19-24,+2,N. Jokić makes 2-pt dunk from 2 ft (assist by M. Porter)
4:00.0,B. Ingram misses 3-pt jump shot from 23 ft, ,19-24, , 
3:57.0, , ,19-24, ,Defensive rebound by S. Harrison
3:52.0, , ,19-26,+2,S. Harrison makes 2-pt layup from 2 ft
3:32.0,K. Lewis misses 2-pt jump shot from 14 ft, ,19-26, , 
3:30.0, , ,19-26, ,Defensive rebound by N. Jokić
3:28.0, , ,19-26, ,Turnover by N. Jokić (bad pass)
3:15.0,L. Ball misses 3-pt jump shot from 26 ft, ,19-26, , 
3:13.0, , ,19-26, ,Defensive rebound by P. Millsap
3:07.0, , ,19-26, ,M. Porter misses 3-pt jump shot from 27 ft
3:03.0,Defensive rebound by K. Lewis, ,19-26, , 
2:58.0,Turnover by B. Ingram (lost ball; steal by S. Harrison), ,19-26, , 
2:54.0, , ,19-28,+2,S. Harrison makes 2-pt layup from 3 ft
2:40.0,New Orleans full timeout, ,19-28, , 
2:40.0,J. Johnson enters the game for L. Ball, ,19-28, , 
2:40.0,N. Marshall enters the game for J. Hayes, ,19-28, , 
2:40.0,Z. Williamson enters the game for B. Ingram, ,19-28, , 
2:40.0, , ,19-28, ,P. Dozier enters the game for M. Porter
2:32.0,Turnover by N. Marshall (step out of bounds), ,19-28, , 
2:20.0, , ,19-28, ,P. Millsap misses 3-pt jump shot from 26 ft
2:17.0,Defensive rebound by N. Marshall, ,19-28, , 
2:16.0,Turnover by N. Marshall (lost ball; steal by S. Harrison), ,19-28, , 
2:13.0, , ,19-28, ,S. Harrison misses 2-pt layup from 2 ft (block by N. Marshall)
2:12.0, , ,19-28, ,Offensive rebound by S. Harrison
2:11.0, , ,19-28, ,A. Rivers misses 3-pt jump shot from 26 ft
2:09.0,Defensive rebound by J. Johnson, ,19-28, , 
2:01.0,Turnover by J. Johnson (lost ball; steal by A. Rivers), ,19-28, , 
1:57.0, , ,19-30,+2,P. Millsap makes 2-pt dunk from 3 ft (assist by A. Rivers)
1:57.0, , ,19-30, ,Shooting foul by J. Johnson (drawn by P. Millsap)
1:57.0, , ,19-30, ,J. McGee enters the game for N. Jokić
1:57.0, , ,19-31,+1,P. Millsap makes free throw 1 of 1
1:42.0,J. Johnson misses 3-pt jump shot from 23 ft, ,19-31, , 
1:40.0, , ,19-31, ,Defensive rebound by J. McGee
1:32.0, , ,19-31, ,P. Millsap misses 2-pt layup from 5 ft (block by J. Johnson)
1:30.0,Defensive rebound by J. Johnson, ,19-31, , 
1:26.0,J. Johnson makes 2-pt layup from 4 ft,+2,21-31, , 
1:06.0, , ,21-31, ,Shooting foul by J. Johnson (drawn by J. McGee)
1:06.0, , ,21-32,+1,J. McGee makes free throw 1 of 2
1:06.0, , ,21-33,+1,J. McGee makes free throw 2 of 2
0:56.0,Z. Williamson makes 2-pt layup from 3 ft,+2,23-33, , 
0:56.0,Shooting foul by P. Millsap (drawn by Z. Williamson), ,23-33, , 
0:56.0,Z. Williamson makes free throw 1 of 1,+1,24-33, , 
0:34.0, , ,24-35,+2,P. Millsap makes 2-pt jump shot from 8 ft
0:24.0,Shooting foul by S. Harrison (drawn by Z. Williamson), ,24-35, , 
0:24.0,Z. Williamson misses free throw 1 of 2, ,24-35, , 
0:24.0,Offensive rebound by Team, ,24-35, , 
0:24.0,J. Hayes enters the game for W. Hernangómez, ,24-35, , 
0:24.0, , ,24-35, ,M. Porter enters the game for S. Harrison
0:24.0,Z. Williamson makes free throw 2 of 2,+1,25-35, , 
0:02.0, , ,25-35, ,Turnover by P. Dozier (bad pass; steal by J. Hayes)
0:00.0,N. Marshall misses 3-pt jump shot from 33 ft, ,25-35, , 
0:00.0,Offensive rebound by Team, ,25-35, , 
11:47.0,Z. Williamson makes 2-pt layup from 4 ft,+2,27-35, , 
11:30.0, , ,27-37,+2,J. McGee makes 2-pt layup from 1 ft (assist by F. Campazzo)
11:20.0,Z. Williamson misses 2-pt layup from 6 ft, ,27-37, , 
11:20.0, , ,27-37, ,Defensive rebound by M. Porter
11:07.0, , ,27-39,+2,M. Porter makes 2-pt layup from 3 ft
10:51.0,Turnover by N. Marshall (bad pass; steal by A. Rivers), ,27-39, , 
10:31.0, , ,27-41,+2,F. Campazzo makes 2-pt jump shot from 3 ft
10:19.0,J. Hayes makes 2-pt jump shot from 16 ft (assist by J. Johnson),+2,29-41, , 
9:59.0, , ,29-43,+2,M. Porter makes 2-pt jump shot from 20 ft (assist by P. Millsap)
9:51.0,New Orleans full timeout, ,29-43, , 
9:51.0,L. Ball enters the game for J. Johnson, ,29-43, , 
9:51.0,E. Bledsoe enters the game for K. Lewis, ,29-43, , 
9:46.0,Shooting foul by J. McGee (drawn by J. Hayes), ,29-43, , 
9:46.0,J. Hayes makes free throw 1 of 2,+1,30-43, , 
9:46.0,J. Hayes makes free throw 2 of 2,+1,31-43, , 
9:34.0, , ,31-43, ,P. Millsap misses 3-pt jump shot from 25 ft
9:30.0,Defensive rebound by L. Ball, ,31-43, , 
9:26.0,Turnover by L. Ball (bad pass; steal by F. Campazzo), ,31-43, , 
9:22.0, , ,31-45,+2,F. Campazzo makes 2-pt layup from 2 ft
