time,away_description,away_change,score,home_change,home_description
11:39.0, , ,0-3,+3,J. Clarkson makes 3-pt jump shot from 25 ft (assist by R. Gobert)
11:39.0, , ,0-3, ,Instant Replay (Request: Ruling Stands)
11:22.0,B. Marjanović misses 2-pt hook shot from 10 ft, ,0-3, , 
11:19.0, , ,0-3, ,Defensive rebound by J. Ingles
11:07.0, , ,0-3, ,R. Gobert misses 2-pt layup from 1 ft (block by B. Marjanović)
11:05.0,Defensive rebound by B. Marjanović, ,0-3, , 
10:59.0,T. Hardaway makes 2-pt jump shot from 7 ft,+2,2-3, , 
10:44.0, , ,2-3, ,J. Clarkson misses 3-pt jump shot from 26 ft
10:40.0,Defensive rebound by B. Marjanović, ,2-3, , 
10:33.0,T. Hardaway makes 2-pt jump shot from 12 ft (assist by B. Marjanović),+2,4-3, , 
10:19.0, , ,4-3, ,Offensive foul by J. Ingles (drawn by J. Jackson)
10:19.0, , ,4-3, ,Turnover by J. Ingles (offensive foul)
10:07.0,B. Marjanović makes 2-pt dunk from 1 ft (assist by J. Barea),+2,6-3, , 
9:48.0, , ,6-6,+3,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Ingles)
9:35.0,J. Barea misses 2-pt layup from 1 ft, ,6-6, , 
9:33.0, , ,6-6, ,Defensive rebound by J. Ingles
9:30.0, , ,6-9,+3,J. Ingles makes 3-pt jump shot from 25 ft
9:12.0,J. Barea makes 2-pt jump shot from 9 ft,+2,8-9, , 
9:04.0, , ,8-9, ,Personal foul by J. Jackson (drawn by R. Gobert)
8:53.0, , ,8-9, ,J. Ingles misses 3-pt jump shot from 25 ft
8:50.0,Defensive rebound by T. Hardaway, ,8-9, , 
8:40.0,S. Curry makes 2-pt hook shot from 7 ft (assist by T. Hardaway),+2,10-9, , 
8:23.0, , ,10-11,+2,R. Gobert makes 2-pt layup at rim (assist by J. Ingles)
8:10.0,Shooting foul by J. Clarkson (drawn by S. Curry), ,10-11, , 
8:10.0,S. Curry makes free throw 1 of 2,+1,11-11, , 
8:10.0,S. Curry makes free throw 2 of 2,+1,12-11, , 
7:49.0, , ,12-11, ,R. O'Neale misses 3-pt jump shot from 22 ft
7:48.0,Defensive rebound by Team, ,12-11, , 
7:36.0,B. Marjanović makes 2-pt dunk at rim (assist by J. Barea),+2,14-11, , 
7:21.0, , ,14-11, ,R. Gobert misses 2-pt layup from 2 ft (block by B. Marjanović)
7:19.0,Defensive rebound by J. Barea, ,14-11, , 
7:17.0,Turnover by J. Barea (bad pass; steal by R. O'Neale), ,14-11, , 
7:11.0, , ,14-11, ,J. Ingles misses 3-pt jump shot from 23 ft
7:08.0,Defensive rebound by J. Jackson, ,14-11, , 
7:04.0,J. Jackson misses 2-pt layup from 2 ft (block by J. Ingles), ,14-11, , 
7:04.0,Offensive rebound by Team, ,14-11, , 
7:04.0, , ,14-11, ,G. Niang enters the game for R. O'Neale
7:03.0,Away from play foul by J. Ingles (drawn by T. Hardaway), ,14-11, , 
7:03.0,Instant Replay (Request: Ruling Stands), ,14-11, , 
7:03.0,T. Hardaway makes free throw 1 of 1,+1,15-11, , 
6:58.0,J. Jackson makes 2-pt jump shot from 9 ft (assist by B. Marjanović),+2,17-11, , 
6:44.0, , ,17-14,+3,M. Conley makes 3-pt jump shot from 26 ft (assist by J. Ingles)
6:29.0,J. Barea misses 2-pt jump shot from 18 ft, ,17-14, , 
6:25.0, , ,17-14, ,Defensive rebound by R. Gobert
6:18.0, , ,17-16,+2,R. Gobert makes 2-pt layup at rim (assist by J. Ingles)
6:03.0,B. Marjanović makes 2-pt layup from 1 ft (assist by J. Barea),+2,19-16, , 
6:01.0, , ,19-16, ,Utah full timeout
6:01.0,T. Burke enters the game for T. Hardaway, ,19-16, , 
5:50.0, , ,19-16, ,J. Ingles misses 3-pt jump shot from 26 ft
5:47.0, , ,19-16, ,Offensive rebound by R. Gobert
5:45.0, , ,19-19,+3,G. Niang makes 3-pt jump shot from 25 ft (assist by R. Gobert)
5:29.0,J. Jackson misses 2-pt jump shot from 12 ft, ,19-19, , 
5:25.0,Offensive rebound by B. Marjanović, ,19-19, , 
5:25.0,B. Marjanović makes 2-pt layup at rim,+2,21-19, , 
5:13.0, , ,21-22,+3,M. Conley makes 3-pt jump shot from 26 ft
4:51.0,B. Marjanović misses 2-pt jump shot from 9 ft (block by R. Gobert), ,21-22, , 
4:47.0, , ,21-22, ,Defensive rebound by J. Ingles
4:44.0, , ,21-22, ,M. Conley misses 3-pt jump shot from 23 ft
4:41.0,Defensive rebound by B. Marjanović, ,21-22, , 
4:33.0,T. Burke misses 2-pt layup at rim, ,21-22, , 
4:30.0, , ,21-22, ,Defensive rebound by R. Gobert
4:18.0, , ,21-22, ,Personal foul by J. Barea (drawn by R. Gobert)
4:18.0,M. Kleber enters the game for J. Barea, ,21-22, , 
4:18.0,D. Wright enters the game for B. Marjanović, ,21-22, , 
4:18.0, , ,21-22, ,E. Mudiay enters the game for M. Conley
4:18.0, , ,21-22, ,M. Oni enters the game for J. Ingles
4:10.0, , ,21-25,+3,J. Clarkson makes 3-pt jump shot from 25 ft (assist by G. Niang)
3:43.0,M. Kleber makes 2-pt jump shot from 14 ft (assist by T. Burke),+2,23-25, , 
3:22.0, , ,23-25, ,Personal foul by S. Curry (drawn by E. Mudiay)
3:22.0,A. Cleveland enters the game for S. Curry, ,23-25, , 
3:22.0,T. Hardaway enters the game for J. Jackson, ,23-25, , 
3:22.0, , ,23-25, ,T. Bradley enters the game for J. Clarkson
3:22.0, , ,23-25, ,R. Tucker enters the game for R. Gobert
