time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,J. Allen misses 2-pt layup from 4 ft (block by D. Ayton)
11:43.0,Defensive rebound by Team, ,0-0, , 
11:26.0,D. Booker misses 2-pt jump shot from 18 ft, ,0-0, , 
11:22.0, , ,0-0, ,Defensive rebound by R. Kurucs
11:04.0, , ,0-0, ,D. Russell misses 2-pt jump shot from 22 ft
11:00.0,Defensive rebound by T. Warren, ,0-0, , 
10:54.0,D. Ayton makes 2-pt layup from 2 ft (assist by M. Bridges),+2,2-0, , 
10:41.0, , ,2-0, ,Personal foul by D. Melton (drawn by J. Allen)
10:36.0, , ,2-3,+3,J. Harris makes 3-pt jump shot from 25 ft (assist by R. Kurucs)
10:17.0,D. Ayton misses 2-pt layup from 3 ft, ,2-3, , 
10:14.0, , ,2-3, ,Defensive rebound by R. Hollis-Jefferson
10:06.0, , ,2-3, ,Turnover by R. Hollis-Jefferson (lost ball; steal by M. Bridges)
9:56.0,Turnover by M. Bridges (bad pass; steal by R. Hollis-Jefferson), ,2-3, , 
9:53.0, , ,2-3, ,R. Kurucs misses 2-pt hook shot from 8 ft
9:51.0,Defensive rebound by D. Ayton, ,2-3, , 
9:48.0,Turnover by D. Booker (lost ball; steal by D. Russell), ,2-3, , 
9:48.0, , ,2-3, ,Shooting foul by T. Warren (drawn by R. Kurucs)
9:48.0, , ,2-4,+1,R. Kurucs makes free throw 1 of 2
9:48.0, , ,2-5,+1,R. Kurucs makes free throw 2 of 2
9:34.0,Turnover by D. Ayton (offensive foul), ,2-5, , 
9:34.0,Offensive foul by D. Ayton (drawn by D. Russell), ,2-5, , 
9:22.0, , ,2-7,+2,J. Allen makes 2-pt layup from 2 ft (assist by J. Harris)
9:22.0, , ,2-7, ,Shooting foul by T. Warren (drawn by J. Allen)
9:22.0, , ,2-7, ,J. Allen misses free throw 1 of 1
9:19.0,Defensive rebound by T. Warren, ,2-7, , 
9:13.0,T. Warren misses 2-pt layup from 1 ft, ,2-7, , 
9:08.0,Offensive rebound by D. Ayton, ,2-7, , 
9:08.0,D. Ayton makes 2-pt layup at rim,+2,4-7, , 
8:58.0, , ,4-9,+2,D. Russell makes 2-pt layup from 2 ft (assist by J. Allen)
8:47.0,Personal foul by J. Harris (drawn by D. Ayton), ,4-9, , 
8:41.0,D. Ayton makes 2-pt hook shot from 8 ft (assist by D. Booker),+2,6-9, , 
8:31.0, , ,6-9, ,Turnover by D. Russell (lost ball; steal by M. Bridges)
8:21.0,T. Warren makes 2-pt layup from 2 ft,+2,8-9, , 
8:02.0, , ,8-12,+3,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Russell)
7:46.0,D. Booker makes 2-pt jump shot from 20 ft (assist by D. Ayton),+2,10-12, , 
7:34.0, , ,10-12, ,R. Kurucs misses 2-pt layup from 2 ft
7:32.0, , ,10-12, ,Offensive rebound by R. Kurucs
7:31.0, , ,10-14,+2,R. Kurucs makes 2-pt hook shot from 2 ft
7:12.0,D. Booker misses 2-pt jump shot from 5 ft, ,10-14, , 
7:05.0,Offensive rebound by D. Ayton, ,10-14, , 
7:05.0,D. Ayton makes 2-pt dunk at rim,+2,12-14, , 
7:01.0, , ,12-14, ,Personal foul by D. Melton (drawn by R. Hollis-Jefferson)
6:55.0, , ,12-16,+2,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell)
6:46.0,D. Melton misses 3-pt jump shot from 26 ft, ,12-16, , 
6:44.0, , ,12-16, ,Defensive rebound by J. Allen
6:36.0, , ,12-16, ,Turnover by D. Russell (lost ball; steal by T. Warren)
6:32.0,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Warren),+3,15-16, , 
6:31.0, , ,15-16, ,Brooklyn full timeout
6:31.0,J. Jackson enters the game for M. Bridges, ,15-16, , 
6:15.0, , ,15-16, ,D. Russell misses 3-pt jump shot from 26 ft
6:11.0, , ,15-16, ,Offensive rebound by J. Allen
5:58.0, , ,15-16, ,D. Russell misses 3-pt jump shot from 23 ft
5:55.0,Defensive rebound by D. Ayton, ,15-16, , 
5:52.0,D. Booker misses 2-pt layup from 2 ft, ,15-16, , 
5:51.0, , ,15-16, ,Defensive rebound by J. Allen
5:46.0, , ,15-16, ,Shooting foul by D. Ayton (drawn by R. Hollis-Jefferson)
5:46.0, , ,15-17,+1,R. Hollis-Jefferson makes free throw 1 of 2
5:46.0, , ,15-17, ,S. Dinwiddie enters the game for D. Russell
5:46.0, , ,15-17, ,R. Hollis-Jefferson misses free throw 2 of 2
5:43.0,Defensive rebound by J. Jackson, ,15-17, , 
5:33.0,D. Booker makes 2-pt layup from 3 ft (assist by J. Jackson),+2,17-17, , 
5:14.0, , ,17-19,+2,R. Kurucs makes 2-pt dunk from 2 ft (assist by S. Dinwiddie)
4:54.0,T. Warren misses 2-pt layup from 2 ft, ,17-19, , 
4:51.0, , ,17-19, ,Defensive rebound by S. Dinwiddie
4:46.0, , ,17-19, ,J. Harris misses 3-pt jump shot from 26 ft
4:43.0, , ,17-19, ,Offensive rebound by R. Hollis-Jefferson
4:32.0, , ,17-19, ,R. Hollis-Jefferson misses 3-pt jump shot from 26 ft
4:30.0,Defensive rebound by D. Melton, ,17-19, , 
4:24.0,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),+2,19-19, , 
4:07.0, , ,19-21,+2,R. Kurucs makes 2-pt layup from 2 ft
4:01.0,Phoenix full timeout, ,19-21, , 
4:01.0,R. Holmes enters the game for D. Ayton, ,19-21, , 
4:01.0,K. Oubre enters the game for D. Melton, ,19-21, , 
4:01.0, , ,19-21, ,D. Carroll enters the game for J. Allen
4:01.0, , ,19-21, ,E. Davis enters the game for R. Hollis-Jefferson
4:01.0, , ,19-21, ,J. Dudley enters the game for R. Kurucs
3:54.0,R. Holmes makes 2-pt jump shot from 10 ft (assist by K. Oubre),+2,21-21, , 
3:42.0, , ,21-23,+2,E. Davis makes 2-pt dunk from 2 ft (assist by J. Harris)
3:26.0,J. Jackson misses 2-pt jump shot from 12 ft, ,21-23, , 
3:23.0, , ,21-23, ,Defensive rebound by E. Davis
3:10.0, , ,21-25,+2,S. Dinwiddie makes 2-pt layup from 3 ft
2:55.0,R. Holmes makes 2-pt hook shot from 7 ft,+2,23-25, , 
2:39.0, , ,23-25, ,Personal foul by J. Jackson (drawn by J. Harris)
2:39.0, , ,23-26,+1,J. Harris makes free throw 1 of 2
2:39.0,M. Bridges enters the game for D. Booker, ,23-26, , 
2:39.0,J. Crawford enters the game for T. Warren, ,23-26, , 
2:39.0, , ,23-27,+1,J. Harris makes free throw 2 of 2
2:23.0,J. Jackson misses 3-pt jump shot from 23 ft, ,23-27, , 
2:20.0, , ,23-27, ,Defensive rebound by D. Carroll
2:11.0, , ,23-30,+3,J. Dudley makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie)
1:55.0,Shooting foul by J. Dudley (drawn by K. Oubre), ,23-30, , 
1:55.0,K. Oubre makes free throw 1 of 2,+1,24-30, , 
1:55.0, , ,24-30, ,D. Russell enters the game for J. Harris
1:55.0,K. Oubre makes free throw 2 of 2,+1,25-30, , 
1:45.0, , ,25-33,+3,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by D. Russell)
1:23.0,K. Oubre makes 2-pt jump shot from 23 ft,+2,27-33, , 
1:14.0, , ,27-33, ,Shooting foul by J. Jackson (drawn by S. Dinwiddie)
1:14.0, , ,27-34,+1,S. Dinwiddie makes free throw 1 of 2
1:14.0, , ,27-35,+1,S. Dinwiddie makes free throw 2 of 2
0:58.0,J. Jackson makes 2-pt jump shot from 2 ft (assist by R. Holmes),+2,29-35, , 
0:50.0, , ,29-37,+2,D. Russell makes 2-pt jump shot from 15 ft
0:50.0, , ,29-37, ,Shooting foul by R. Holmes (drawn by D. Russell)
0:50.0, , ,29-38,+1,D. Russell makes free throw 1 of 1
0:40.0,Personal foul by S. Dinwiddie (drawn by J. Crawford), ,29-38, , 
0:40.0,J. Crawford makes free throw 1 of 2,+1,30-38, , 
0:40.0,J. Crawford makes free throw 2 of 2,+1,31-38, , 
0:34.0, , ,31-38, ,D. Russell misses 2-pt jump shot from 20 ft
0:31.0, , ,31-38, ,Offensive rebound by D. Carroll
0:30.0, , ,31-38, ,D. Carroll misses 2-pt layup from 3 ft
0:27.0,Defensive rebound by R. Holmes, ,31-38, , 
0:08.0,J. Crawford misses 2-pt jump shot from 16 ft, ,31-38, , 
0:04.0, , ,31-38, ,Defensive rebound by S. Dinwiddie
0:02.0, , ,31-38, ,D. Carroll misses 2-pt layup from 2 ft (block by M. Bridges)
0:01.0, , ,31-38, ,Offensive rebound by Team
11:46.0,K. Oubre misses 2-pt jump shot from 17 ft, ,31-38, , 
11:42.0, , ,31-38, ,Defensive rebound by E. Davis
11:32.0, , ,31-40,+2,E. Davis makes 2-pt dunk from 1 ft (assist by J. Dudley)
11:17.0,J. Jackson makes 2-pt jump shot from 12 ft,+2,33-40, , 
11:08.0, , ,33-42,+2,E. Davis makes 2-pt layup from 2 ft (assist by D. Russell)
11:08.0, , ,33-42, ,Shooting foul by M. Bridges (drawn by E. Davis)
11:08.0, , ,33-42, ,E. Davis misses free throw 1 of 1
11:06.0,Defensive rebound by D. Ayton, ,33-42, , 
10:46.0,J. Jackson makes 2-pt jump shot from 9 ft (assist by M. Bridges),+2,35-42, , 
10:30.0, , ,35-42, ,Turnover by D. Russell (discontinued dribble)
10:30.0, , ,35-42, ,R. Kurucs enters the game for S. Dinwiddie
10:16.0,J. Jackson misses 2-pt jump shot from 12 ft, ,35-42, , 
10:13.0, , ,35-42, ,Defensive rebound by R. Kurucs
10:04.0, , ,35-44,+2,E. Davis makes 2-pt layup from 2 ft (assist by J. Dudley)
9:45.0,J. Crawford misses 2-pt jump shot from 8 ft, ,35-44, , 
9:43.0, , ,35-44, ,Defensive rebound by R. Kurucs
9:22.0, , ,35-44, ,D. Russell misses 2-pt jump shot from 16 ft (block by D. Ayton)
9:19.0, , ,35-44, ,Offensive rebound by R. Kurucs
