time,away_description,away_change,score,home_change,home_description
11:36.0,P. Tucker misses 3-pt jump shot from 23 ft, ,0-0, , 
11:34.0, , ,0-0, ,Defensive rebound by N. Jokić
11:10.0, , ,0-3,+3,J. Grant makes 3-pt jump shot from 23 ft (assist by N. Jokić)
10:57.0,B. McLemore makes 3-pt jump shot from 27 ft (assist by R. Westbrook),+3,3-3, , 
10:42.0, , ,3-3, ,Turnover by N. Jokić (bad pass)
10:35.0,Turnover by R. Westbrook (bad pass; steal by G. Harris), ,3-3, , 
10:26.0, , ,3-3, ,T. Craig misses 3-pt jump shot from 26 ft
10:24.0,Defensive rebound by E. Gordon, ,3-3, , 
10:18.0,E. Gordon misses 3-pt jump shot from 25 ft, ,3-3, , 
10:15.0,Offensive rebound by C. Capela, ,3-3, , 
10:13.0,C. Capela misses 2-pt layup from 3 ft, ,3-3, , 
10:06.0,Offensive rebound by C. Capela, ,3-3, , 
10:06.0,C. Capela makes 2-pt layup at rim,+2,5-3, , 
9:59.0, , ,5-3, ,Personal foul by C. Capela (drawn by N. Jokić)
9:46.0, , ,5-3, ,N. Jokić misses 2-pt jump shot from 15 ft
9:42.0,Defensive rebound by P. Tucker, ,5-3, , 
9:35.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by R. Westbrook),+3,8-3, , 
9:21.0, , ,8-3, ,N. Jokić misses 2-pt hook shot from 5 ft
9:18.0,Defensive rebound by E. Gordon, ,8-3, , 
9:15.0,Shooting foul by G. Harris (drawn by E. Gordon), ,8-3, , 
9:15.0,E. Gordon makes free throw 1 of 2,+1,9-3, , 
9:15.0,E. Gordon makes free throw 2 of 2,+1,10-3, , 
8:57.0, , ,10-3, ,Turnover by J. Grant (lost ball; steal by R. Westbrook)
8:53.0,Turnover by B. McLemore (bad pass), ,10-3, , 
8:42.0, , ,10-5,+2,W. Barton makes 2-pt jump shot from 20 ft (assist by N. Jokić)
8:25.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Westbrook),+3,13-5, , 
8:09.0, , ,13-5, ,Turnover by N. Jokić (lost ball; steal by E. Gordon)
7:58.0,E. Gordon misses 3-pt jump shot from 28 ft, ,13-5, , 
7:54.0, , ,13-5, ,Defensive rebound by J. Grant
7:41.0, , ,13-7,+2,N. Jokić makes 2-pt layup from 5 ft
7:30.0,R. Westbrook makes 2-pt jump shot from 20 ft,+2,15-7, , 
7:19.0, , ,15-10,+3,J. Grant makes 3-pt jump shot from 26 ft (assist by N. Jokić)
7:07.0,R. Westbrook makes 2-pt jump shot from 13 ft,+2,17-10, , 
6:48.0, , ,17-10, ,W. Barton misses 2-pt layup from 2 ft
6:47.0, , ,17-10, ,Offensive rebound by J. Grant
6:47.0, , ,17-12,+2,J. Grant makes 2-pt layup from 1 ft
6:47.0, , ,17-12, ,Shooting foul by B. McLemore (drawn by J. Grant)
6:47.0, , ,17-12, ,Denver full timeout
6:47.0,D. House enters the game for B. McLemore, ,17-12, , 
6:47.0,A. Rivers enters the game for P. Tucker, ,17-12, , 
6:47.0, , ,17-13,+1,J. Grant makes free throw 1 of 1
6:28.0,D. House makes 3-pt jump shot from 23 ft (assist by C. Capela),+3,20-13, , 
6:02.0, , ,20-15,+2,N. Jokić makes 2-pt layup from 2 ft
5:50.0,Personal foul by T. Craig (drawn by E. Gordon), ,20-15, , 
5:50.0,T. Sefolosha enters the game for E. Gordon, ,20-15, , 
5:50.0, , ,20-15, ,M. Morris enters the game for J. Grant
5:50.0, , ,20-15, ,M. Porter enters the game for G. Harris
5:43.0,R. Westbrook makes 2-pt jump shot from 16 ft,+2,22-15, , 
5:24.0, , ,22-15, ,T. Craig misses 2-pt jump shot from 21 ft
5:21.0,Defensive rebound by A. Rivers, ,22-15, , 
5:12.0,T. Sefolosha misses 3-pt jump shot from 23 ft, ,22-15, , 
5:09.0, , ,22-15, ,Defensive rebound by M. Porter
5:03.0, , ,22-17,+2,M. Porter makes 2-pt jump shot from 5 ft
4:53.0,Shooting foul by W. Barton (drawn by C. Capela), ,22-17, , 
4:53.0,C. Capela misses free throw 1 of 2, ,22-17, , 
4:53.0,Offensive rebound by Team, ,22-17, , 
4:53.0,C. Capela makes free throw 2 of 2,+1,23-17, , 
4:36.0, , ,23-17, ,T. Craig misses 3-pt jump shot from 25 ft
4:32.0,Defensive rebound by D. House, ,23-17, , 
4:28.0,D. House misses 3-pt jump shot from 26 ft, ,23-17, , 
4:23.0, , ,23-17, ,Defensive rebound by N. Jokić
4:20.0, , ,23-17, ,W. Barton misses 3-pt jump shot from 23 ft
4:16.0, , ,23-17, ,Offensive rebound by M. Porter
4:15.0, , ,23-19,+2,M. Porter makes 2-pt layup from 3 ft
4:04.0,Shooting foul by W. Barton (drawn by C. Capela), ,23-19, , 
4:04.0,C. Capela misses free throw 1 of 2, ,23-19, , 
4:04.0,Offensive rebound by Team, ,23-19, , 
4:04.0, , ,23-19, ,M. Beasley enters the game for W. Barton
4:04.0,C. Capela misses free throw 2 of 2, ,23-19, , 
4:01.0, , ,23-19, ,Defensive rebound by N. Jokić
3:59.0, , ,23-19, ,M. Beasley misses 3-pt jump shot from 26 ft
3:54.0,Defensive rebound by D. House, ,23-19, , 
3:46.0,Turnover by R. Westbrook (lost ball; steal by T. Craig), ,23-19, , 
3:42.0, , ,23-19, ,T. Craig misses 2-pt layup from 3 ft (block by R. Westbrook)
3:38.0,Defensive rebound by T. Sefolosha, ,23-19, , 
3:36.0,T. Sefolosha makes 2-pt layup from 1 ft,+2,25-19, , 
3:35.0, , ,25-19, ,Denver full timeout
3:35.0,P. Tucker enters the game for C. Capela, ,25-19, , 
3:35.0, , ,25-19, ,P. Dozier enters the game for T. Craig
3:20.0, , ,25-19, ,M. Morris misses 2-pt jump shot from 16 ft
3:16.0,Defensive rebound by D. House, ,25-19, , 
3:08.0,R. Westbrook misses 2-pt jump shot from 5 ft, ,25-19, , 
3:03.0,Offensive rebound by R. Westbrook, ,25-19, , 
3:03.0,R. Westbrook misses 2-pt layup at rim, ,25-19, , 
3:03.0, , ,25-19, ,Defensive rebound by N. Jokić
3:00.0, , ,25-19, ,M. Morris misses 3-pt jump shot from 25 ft
2:57.0, , ,25-19, ,Offensive rebound by N. Jokić
2:57.0, , ,25-19, ,N. Jokić misses 2-pt layup from 3 ft (block by D. House)
2:57.0, , ,25-19, ,Offensive rebound by Team
2:45.0, , ,25-19, ,M. Beasley misses 2-pt layup from 6 ft
2:44.0, , ,25-19, ,Offensive rebound by Team
2:44.0, , ,25-19, ,Personal foul by D. House (drawn by N. Jokić)
2:44.0,E. Gordon enters the game for R. Westbrook, ,25-19, , 
2:30.0, , ,25-19, ,N. Jokić misses 2-pt jump shot from 17 ft
2:26.0,Defensive rebound by E. Gordon, ,25-19, , 
2:20.0,E. Gordon misses 3-pt jump shot from 26 ft, ,25-19, , 
2:16.0, , ,25-19, ,Defensive rebound by P. Dozier
2:12.0, , ,25-19, ,Shooting foul by P. Tucker (drawn by N. Jokić)
2:12.0, , ,25-20,+1,N. Jokić makes free throw 1 of 3
2:12.0, , ,25-21,+1,N. Jokić makes free throw 2 of 3
2:12.0, , ,25-22,+1,N. Jokić makes free throw 3 of 3
1:52.0,A. Rivers makes 2-pt layup from 2 ft (assist by P. Tucker),+2,27-22, , 
1:32.0, , ,27-22, ,M. Porter misses 2-pt layup from 5 ft (block by T. Sefolosha)
1:29.0, , ,27-22, ,Offensive rebound by M. Porter
1:29.0, , ,27-22, ,M. Porter misses 2-pt jump shot from 6 ft
1:29.0,Defensive rebound by T. Sefolosha, ,27-22, , 
1:20.0,Shooting foul by M. Porter (drawn by E. Gordon), ,27-22, , 
1:20.0,E. Gordon makes free throw 1 of 2,+1,28-22, , 
1:20.0, , ,28-22, ,J. Grant enters the game for N. Jokić
1:20.0,E. Gordon makes free throw 2 of 2,+1,29-22, , 
1:09.0, , ,29-24,+2,M. Morris makes 2-pt layup from 2 ft
0:58.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by D. House),+3,32-24, , 
0:44.0, , ,32-27,+3,M. Porter makes 3-pt jump shot from 26 ft (assist by J. Grant)
0:33.0,Shooting foul by J. Grant (drawn by E. Gordon), ,32-27, , 
0:33.0,E. Gordon makes free throw 1 of 2,+1,33-27, , 
0:33.0,E. Gordon makes free throw 2 of 2,+1,34-27, , 
