time,away_description,away_change,score,home_change,home_description
11:36.0,N. Noel makes 2-pt jump shot from 13 ft (assist by S. Gilgeous-Alexander),+2,2-0, , 
11:18.0, , ,2-3,+3,K. Anderson makes 3-pt jump shot from 24 ft (assist by D. Brooks)
11:06.0,S. Gilgeous-Alexander misses 3-pt jump shot from 31 ft, ,2-3, , 
11:02.0,Offensive rebound by N. Noel, ,2-3, , 
10:58.0,L. Dort misses 3-pt jump shot from 25 ft, ,2-3, , 
10:55.0, , ,2-3, ,Defensive rebound by J. Morant
10:46.0, , ,2-5,+2,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. Brooks)
10:32.0,C. Paul makes 2-pt jump shot from 12 ft,+2,4-5, , 
10:15.0, , ,4-5, ,Turnover by J. Morant (bad pass; steal by S. Gilgeous-Alexander)
10:05.0,Personal foul by K. Anderson (drawn by D. Gallinari), ,4-5, , 
9:54.0,N. Noel misses 2-pt jump shot from 5 ft, ,4-5, , 
9:52.0,Offensive rebound by L. Dort, ,4-5, , 
9:43.0,Personal foul by A. Tolliver (drawn by L. Dort), ,4-5, , 
9:32.0,D. Gallinari misses 2-pt jump shot from 18 ft, ,4-5, , 
9:28.0, , ,4-5, ,Defensive rebound by J. Valančiūnas
9:20.0, , ,4-5, ,Offensive foul by J. Valančiūnas (drawn by N. Noel)
9:20.0, , ,4-5, ,Turnover by J. Valančiūnas (offensive foul)
9:01.0,D. Gallinari makes 2-pt layup from 1 ft,+2,6-5, , 
8:50.0, , ,6-7,+2,J. Morant makes 2-pt layup from 1 ft
8:39.0,L. Dort makes 3-pt jump shot from 26 ft (assist by C. Paul),+3,9-7, , 
8:26.0, , ,9-9,+2,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Anderson)
8:12.0,C. Paul makes 3-pt jump shot from 26 ft,+3,12-9, , 
8:00.0, , ,12-9, ,D. Brooks misses 2-pt jump shot from 6 ft
7:58.0, , ,12-9, ,Offensive rebound by D. Brooks
7:58.0, , ,12-9, ,D. Brooks misses 2-pt layup from 1 ft
7:58.0, , ,12-9, ,Offensive rebound by J. Valančiūnas
7:54.0, , ,12-9, ,A. Tolliver misses 3-pt jump shot from 26 ft
7:50.0,Defensive rebound by D. Gallinari, ,12-9, , 
7:39.0,D. Gallinari misses 2-pt jump shot from 13 ft, ,12-9, , 
7:36.0, , ,12-9, ,Defensive rebound by D. Brooks
7:29.0, , ,12-9, ,J. Valančiūnas misses 3-pt jump shot from 26 ft
7:25.0,Defensive rebound by S. Gilgeous-Alexander, ,12-9, , 
7:18.0,L. Dort makes 3-pt jump shot from 25 ft (assist by D. Gallinari),+3,15-9, , 
7:18.0, , ,15-9, ,Memphis full timeout
7:05.0, , ,15-9, ,Turnover by K. Anderson (bad pass; steal by C. Paul)
6:49.0,Turnover by L. Dort (bad pass; steal by K. Anderson), ,15-9, , 
6:43.0, , ,15-11,+2,K. Anderson makes 2-pt layup from 4 ft
6:28.0,N. Noel makes 2-pt dunk from 1 ft (assist by C. Paul),+2,17-11, , 
6:27.0, , ,17-11, ,Memphis full timeout
6:27.0, , ,17-11, ,B. Clarke enters the game for A. Tolliver
