time,away_description,away_change,score,home_change,home_description
11:36.0,J. Embiid makes 2-pt jump shot from 16 ft (assist by S. Curry),+2,2-0, , 
11:24.0, , ,2-3,+3,D. Lillard makes 3-pt jump shot from 32 ft (assist by R. Covington)
11:04.0,B. Simmons makes 2-pt hook shot from 6 ft (assist by T. Harris),+2,4-3, , 
10:41.0, , ,4-5,+2,E. Freedom makes 2-pt hook shot from 4 ft (assist by D. Lillard)
10:30.0,D. Green misses 3-pt jump shot from 25 ft, ,4-5, , 
10:29.0, , ,4-5, ,Defensive rebound by G. Trent
10:17.0, , ,4-8,+3,G. Trent makes 3-pt jump shot from 25 ft (assist by E. Freedom)
10:01.0,T. Harris makes 2-pt jump shot from 11 ft,+2,6-8, , 
9:48.0, , ,6-8, ,D. Lillard misses 3-pt jump shot from 28 ft
9:46.0,Defensive rebound by T. Harris, ,6-8, , 
9:42.0,Shooting foul by D. Jones (drawn by T. Harris), ,6-8, , 
9:42.0,T. Harris makes free throw 1 of 2,+1,7-8, , 
9:42.0,T. Harris makes free throw 2 of 2,+1,8-8, , 
9:25.0, , ,8-11,+3,G. Trent makes 3-pt jump shot from 25 ft
9:15.0,B. Simmons makes 2-pt layup from 2 ft,+2,10-11, , 
9:15.0,Shooting foul by R. Covington (drawn by B. Simmons), ,10-11, , 
9:15.0,B. Simmons makes free throw 1 of 1,+1,11-11, , 
8:53.0, , ,11-14,+3,G. Trent makes 3-pt jump shot from 26 ft (assist by D. Lillard)
8:33.0,S. Curry makes 2-pt jump shot from 23 ft (assist by B. Simmons),+2,13-14, , 
8:22.0, , ,13-17,+3,D. Lillard makes 3-pt jump shot from 27 ft
8:16.0,B. Simmons misses 2-pt layup from 2 ft (block by R. Covington), ,13-17, , 
8:16.0,Offensive rebound by Team, ,13-17, , 
8:12.0,J. Embiid misses 2-pt hook shot from 4 ft, ,13-17, , 
8:11.0, , ,13-17, ,Defensive rebound by D. Lillard
8:11.0, , ,13-17, ,Personal take foul by S. Curry (drawn by D. Lillard)
8:05.0, , ,13-17, ,Personal foul by B. Simmons (drawn by D. Lillard)
7:55.0, , ,13-20,+3,D. Jones makes 3-pt jump shot from 24 ft (assist by D. Lillard)
7:49.0,Shooting foul by D. Jones (drawn by T. Harris), ,13-20, , 
7:49.0,T. Harris makes free throw 1 of 2,+1,14-20, , 
7:49.0,T. Harris makes free throw 2 of 2,+1,15-20, , 
7:29.0, , ,15-20, ,D. Jones misses 2-pt layup from 1 ft
7:23.0, , ,15-20, ,Offensive rebound by E. Freedom
7:23.0, , ,15-20, ,E. Freedom misses 2-pt layup at rim
7:23.0, , ,15-20, ,Offensive rebound by D. Jones
7:22.0, , ,15-22,+2,D. Jones makes 2-pt layup at rim
7:12.0,J. Embiid misses 2-pt jump shot from 11 ft, ,15-22, , 
7:09.0,Offensive rebound by S. Curry, ,15-22, , 
7:09.0, , ,15-22, ,Violation by Team (kicked ball)
7:04.0,Shooting foul by E. Freedom (drawn by J. Embiid), ,15-22, , 
7:04.0,J. Embiid makes free throw 1 of 2,+1,16-22, , 
7:04.0,J. Embiid makes free throw 2 of 2,+1,17-22, , 
6:49.0, , ,17-25,+3,D. Lillard makes 3-pt jump shot from 25 ft
6:42.0,Philadelphia full timeout, ,17-25, , 
6:31.0,J. Embiid misses 2-pt jump shot from 17 ft, ,17-25, , 
6:29.0, , ,17-25, ,Defensive rebound by R. Covington
6:25.0, , ,17-25, ,Personal foul by D. Green (drawn by D. Lillard)
6:14.0, , ,17-25, ,D. Jones misses 3-pt jump shot from 24 ft
6:11.0,Defensive rebound by S. Curry, ,17-25, , 
6:00.0,B. Simmons makes 2-pt hook shot from 10 ft,+2,19-25, , 
5:42.0, , ,19-25, ,D. Lillard misses 2-pt layup from 3 ft (block by T. Harris)
5:40.0,Defensive rebound by B. Simmons, ,19-25, , 
