time,away_description,away_change,score,home_change,home_description
11:53.0,D. Booker misses 2-pt jump shot from 19 ft, ,0-0, , 
11:50.0, , ,0-0, ,Defensive rebound by D. Melton
11:40.0, , ,0-2,+2,D. Brooks makes 2-pt jump shot from 19 ft (assist by X. Tillman)
11:13.0,D. Ayton misses 2-pt jump shot from 9 ft, ,0-2, , 
11:10.0, , ,0-2, ,Defensive rebound by K. Anderson
11:01.0, , ,0-2, ,D. Melton misses 2-pt jump shot from 11 ft
10:58.0,Defensive rebound by D. Booker, ,0-2, , 
10:50.0,D. Ayton misses 2-pt jump shot from 10 ft, ,0-2, , 
10:48.0, , ,0-2, ,Defensive rebound by X. Tillman
10:40.0, , ,0-4,+2,X. Tillman makes 2-pt layup from 3 ft (assist by K. Anderson)
10:24.0,Shooting foul by D. Melton (drawn by M. Bridges), ,0-4, , 
10:24.0,M. Bridges misses free throw 1 of 2, ,0-4, , 
10:24.0,Offensive rebound by Team, ,0-4, , 
10:24.0,M. Bridges makes free throw 2 of 2,+1,1-4, , 
10:09.0, , ,1-6,+2,D. Brooks makes 2-pt jump shot from 14 ft (assist by D. Melton)
9:58.0,M. Bridges misses 3-pt jump shot from 25 ft, ,1-6, , 
9:55.0, , ,1-6, ,Defensive rebound by K. Anderson
9:45.0, , ,1-6, ,Z. Williams misses 3-pt jump shot from 23 ft
9:43.0, , ,1-6, ,Offensive rebound by X. Tillman
9:40.0, , ,1-6, ,K. Anderson misses 3-pt jump shot from 26 ft
9:38.0, , ,1-6, ,Offensive rebound by Z. Williams
9:38.0, , ,1-6, ,Z. Williams misses 2-pt layup from 2 ft
9:38.0,Defensive rebound by D. Booker, ,1-6, , 
9:28.0,Turnover by D. Booker (lost ball; steal by K. Anderson), ,1-6, , 
9:26.0, , ,1-8,+2,X. Tillman makes 2-pt layup from 4 ft (assist by K. Anderson)
9:26.0, , ,1-8, ,Shooting foul by C. Paul (drawn by X. Tillman)
9:26.0, , ,1-8, ,X. Tillman misses free throw 1 of 1
9:24.0,Defensive rebound by D. Ayton, ,1-8, , 
9:01.0,Turnover by Team (shot clock), ,1-8, , 
8:48.0, , ,1-8, ,D. Brooks misses 2-pt layup from 5 ft
8:45.0, , ,1-8, ,Offensive rebound by Team
8:43.0, , ,1-11,+3,D. Melton makes 3-pt jump shot from 24 ft (assist by K. Anderson)
8:42.0,Phoenix full timeout, ,1-11, , 
8:30.0,D. Ayton makes 2-pt jump shot from 15 ft (assist by M. Bridges),+2,3-11, , 
8:16.0, , ,3-11, ,D. Brooks misses 2-pt jump shot from 11 ft
8:13.0, , ,3-11, ,Offensive rebound by D. Brooks
8:13.0, , ,3-13,+2,D. Brooks makes 2-pt layup at rim
8:08.0,Turnover by C. Paul (bad pass; steal by D. Melton), ,3-13, , 
8:04.0, , ,3-13, ,Personal take foul by D. Booker (drawn by D. Brooks)
7:52.0, , ,3-13, ,Turnover by D. Melton (bad pass; steal by C. Paul)
7:35.0,J. Crowder misses 3-pt jump shot from 25 ft, ,3-13, , 
7:32.0, , ,3-13, ,Defensive rebound by K. Anderson
7:19.0, , ,3-13, ,D. Brooks misses 2-pt jump shot from 14 ft
7:15.0,Defensive rebound by D. Ayton, ,3-13, , 
7:02.0,D. Booker misses 2-pt jump shot from 16 ft, ,3-13, , 
6:59.0, , ,3-13, ,Defensive rebound by D. Melton
6:48.0, , ,3-13, ,Personal foul by M. Bridges (drawn by D. Melton)
