time,away_description,away_change,score,home_change,home_description
11:44.0,A. Davis misses 2-pt jump shot from 12 ft, ,0-0, , 
11:41.0,Offensive rebound by N. Mirotić, ,0-0, , 
11:37.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Holiday),+3,3-0, , 
11:17.0, , ,3-0, ,J. Harden misses 2-pt layup from 1 ft
11:17.0,Defensive rebound by A. Davis, ,3-0, , 
11:09.0,E. Payton makes 2-pt layup from 1 ft,+2,5-0, , 
10:46.0, , ,5-0, ,C. Capela misses 2-pt hook shot from 4 ft (block by A. Davis)
10:43.0,Defensive rebound by A. Davis, ,5-0, , 
10:32.0,E. Moore misses 3-pt jump shot from 22 ft, ,5-0, , 
10:28.0, , ,5-0, ,Defensive rebound by J. Harden
10:22.0, , ,5-0, ,P. Tucker misses 3-pt jump shot from 22 ft
10:19.0, , ,5-0, ,Offensive rebound by J. Ennis
10:08.0, , ,5-3,+3,C. Paul makes 3-pt jump shot from 26 ft
9:58.0,N. Mirotić makes 2-pt jump shot from 13 ft (assist by E. Payton),+2,7-3, , 
9:44.0, , ,7-3, ,C. Capela misses 2-pt dunk from 2 ft (block by A. Davis)
9:41.0, , ,7-3, ,Offensive rebound by C. Capela
9:33.0, , ,7-3, ,J. Harden misses 3-pt jump shot from 27 ft
9:28.0,Defensive rebound by E. Payton, ,7-3, , 
9:25.0,Turnover by E. Payton (bad pass; steal by J. Harden), ,7-3, , 
9:19.0, , ,7-3, ,Turnover by C. Paul (lost ball; steal by E. Payton)
9:14.0,A. Davis makes 2-pt dunk at rim (assist by E. Payton),+2,9-3, , 
8:57.0, , ,9-3, ,C. Capela misses 2-pt jump shot from 6 ft
8:55.0, , ,9-3, ,Offensive rebound by C. Capela
8:55.0, , ,9-3, ,C. Capela misses 2-pt layup from 1 ft
8:55.0, , ,9-3, ,Offensive rebound by Team
8:42.0, , ,9-3, ,Shooting foul by A. Davis (drawn by J. Harden)
8:42.0, , ,9-3, ,J. Harden misses free throw 1 of 2
8:42.0, , ,9-3, ,Offensive rebound by Team
8:42.0, , ,9-4,+1,J. Harden makes free throw 2 of 2
8:28.0,J. Holiday makes 2-pt layup at rim (assist by A. Davis),+2,11-4, , 
8:11.0, , ,11-6,+2,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden)
8:00.0,J. Holiday misses 3-pt jump shot from 24 ft, ,11-6, , 
7:56.0, , ,11-6, ,Defensive rebound by C. Capela
7:51.0, , ,11-6, ,J. Harden misses 3-pt jump shot from 26 ft
7:48.0, , ,11-6, ,Offensive rebound by J. Harden
7:35.0, , ,11-6, ,P. Tucker misses 3-pt jump shot from 25 ft
7:32.0,Defensive rebound by E. Payton, ,11-6, , 
7:22.0,E. Payton misses 3-pt jump shot from 25 ft, ,11-6, , 
7:19.0,Offensive rebound by N. Mirotić, ,11-6, , 
7:16.0,N. Mirotić misses 2-pt layup from 1 ft, ,11-6, , 
7:16.0, , ,11-6, ,Defensive rebound by P. Tucker
7:12.0, , ,11-6, ,Personal foul by J. Holiday (drawn by C. Paul)
7:12.0, , ,11-6, ,C. Anthony enters the game for P. Tucker
7:05.0, , ,11-6, ,Turnover by J. Harden (bad pass; steal by A. Davis)
7:00.0,N. Mirotić makes 3-pt jump shot from 26 ft,+3,14-6, , 
6:43.0, , ,14-8,+2,J. Ennis makes 2-pt dunk from 1 ft (assist by C. Paul)
6:32.0,Personal foul by J. Harden (drawn by A. Davis), ,14-8, , 
6:32.0, , ,14-8, ,Houston full timeout
6:32.0, , ,14-8, ,E. Gordon enters the game for C. Paul
6:21.0,A. Davis makes 2-pt jump shot from 6 ft (assist by E. Payton),+2,16-8, , 
6:02.0, , ,16-10,+2,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden)
5:55.0,E. Payton misses 2-pt layup from 1 ft, ,16-10, , 
5:51.0,Offensive rebound by N. Mirotić, ,16-10, , 
5:51.0,N. Mirotić makes 2-pt layup at rim,+2,18-10, , 
5:46.0, , ,18-10, ,Personal foul by N. Mirotić (drawn by J. Harden)
5:46.0, , ,18-10, ,M. Carter-Williams enters the game for J. Ennis
5:37.0, , ,18-12,+2,C. Anthony makes 2-pt jump shot from 23 ft
5:21.0,N. Mirotić misses 2-pt jump shot from 13 ft, ,18-12, , 
5:18.0, , ,18-12, ,Defensive rebound by C. Anthony
5:12.0, , ,18-15,+3,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Harden)
4:59.0,A. Davis makes 2-pt layup at rim (assist by N. Mirotić),+2,20-15, , 
4:50.0, , ,20-15, ,E. Gordon misses 3-pt jump shot from 26 ft
4:46.0, , ,20-15, ,Offensive rebound by J. Harden
4:43.0, , ,20-15, ,Turnover by M. Carter-Williams (traveling)
4:43.0,D. Miller enters the game for J. Holiday, ,20-15, , 
4:43.0,J. Randle enters the game for N. Mirotić, ,20-15, , 
4:27.0,A. Davis makes 2-pt jump shot from 9 ft,+2,22-15, , 
4:12.0, , ,22-18,+3,J. Harden makes 3-pt jump shot from 26 ft
3:59.0,J. Randle makes 2-pt jump shot from 7 ft,+2,24-18, , 
3:59.0,Shooting foul by C. Anthony (drawn by J. Randle), ,24-18, , 
3:59.0, , ,24-18, ,P. Tucker enters the game for C. Capela
3:59.0,J. Randle misses free throw 1 of 1, ,24-18, , 
3:59.0, , ,24-18, ,Defensive rebound by C. Anthony
3:44.0, , ,24-18, ,C. Anthony misses 2-pt jump shot from 21 ft
3:42.0,Defensive rebound by A. Davis, ,24-18, , 
3:35.0,J. Randle makes 3-pt jump shot from 24 ft (assist by E. Payton),+3,27-18, , 
3:19.0, , ,27-18, ,M. Carter-Williams misses 2-pt layup from 2 ft
3:17.0,Defensive rebound by J. Randle, ,27-18, , 
3:13.0,A. Davis makes 2-pt dunk at rim (assist by J. Randle),+2,29-18, , 
2:51.0, , ,29-21,+3,P. Tucker makes 3-pt jump shot from 26 ft (assist by J. Harden)
2:44.0,Personal foul by M. Carter-Williams (drawn by E. Moore), ,29-21, , 
2:44.0,New Orleans full timeout, ,29-21, , 
2:44.0,S. Hill enters the game for A. Davis, ,29-21, , 
2:44.0,J. Holiday enters the game for E. Moore, ,29-21, , 
2:44.0,N. Mirotić enters the game for E. Payton, ,29-21, , 
2:44.0, , ,29-21, ,C. Paul enters the game for J. Harden
2:34.0,J. Randle makes 2-pt dunk from 1 ft,+2,31-21, , 
2:05.0, , ,31-24,+3,P. Tucker makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams)
1:45.0,J. Holiday makes 2-pt layup from 1 ft (assist by S. Hill),+2,33-24, , 
1:26.0, , ,33-26,+2,P. Tucker makes 2-pt layup from 4 ft (assist by C. Paul)
1:16.0,Personal foul by C. Anthony (drawn by J. Randle), ,33-26, , 
1:16.0, , ,33-26, ,G. Green enters the game for M. Carter-Williams
1:07.0,Turnover by D. Miller (bad pass; steal by C. Paul), ,33-26, , 
1:02.0, , ,33-29,+3,C. Paul makes 3-pt jump shot from 25 ft
0:49.0,D. Miller misses 3-pt jump shot from 24 ft, ,33-29, , 
0:48.0, , ,33-29, ,Defensive rebound by C. Paul
0:32.0, , ,33-29, ,P. Tucker misses 2-pt layup from 2 ft
0:29.0,Defensive rebound by N. Mirotić, ,33-29, , 
0:25.0,N. Mirotić misses 2-pt jump shot from 21 ft (block by P. Tucker), ,33-29, , 
0:24.0,Offensive rebound by N. Mirotić, ,33-29, , 
0:21.0,New Orleans full timeout, ,33-29, , 
