time,away_description,away_change,score,home_change,home_description
11:47.0,Z. LaVine misses 2-pt jump shot from 19 ft, ,0-0, , 
11:44.0,Offensive rebound by W. Carter, ,0-0, , 
11:35.0,C. White misses 3-pt jump shot from 26 ft, ,0-0, , 
11:31.0, , ,0-0, ,Defensive rebound by Z. Williamson
11:20.0, , ,0-0, ,Shooting foul by C. White (drawn by S. Adams)
11:20.0, , ,0-0, ,S. Adams misses free throw 1 of 2
11:20.0, , ,0-0, ,Offensive rebound by Team
11:20.0, , ,0-0, ,S. Adams misses free throw 2 of 2
11:18.0,Defensive rebound by G. Temple, ,0-0, , 
11:07.0,P. Williams makes 2-pt jump shot from 12 ft (assist by C. White),+2,2-0, , 
10:50.0, , ,2-0, ,B. Ingram misses 3-pt jump shot from 23 ft
10:46.0,Defensive rebound by W. Carter, ,2-0, , 
10:40.0,P. Williams makes 2-pt dunk at rim (assist by G. Temple),+2,4-0, , 
10:28.0, , ,4-0, ,L. Ball misses 3-pt jump shot from 25 ft
10:26.0,Defensive rebound by P. Williams, ,4-0, , 
10:16.0,W. Carter misses 2-pt hook shot from 3 ft, ,4-0, , 
10:14.0, , ,4-0, ,Defensive rebound by S. Adams
10:07.0, , ,4-0, ,B. Ingram misses 2-pt jump shot from 16 ft
10:04.0,Defensive rebound by C. White, ,4-0, , 
9:57.0,C. White makes 2-pt jump shot from 2 ft,+2,6-0, , 
9:48.0, , ,6-0, ,Turnover by L. Ball (bad pass; steal by Z. LaVine)
9:44.0,Z. LaVine misses 2-pt layup from 2 ft, ,6-0, , 
9:40.0,Offensive rebound by Z. LaVine, ,6-0, , 
9:40.0,Z. LaVine makes 2-pt layup at rim,+2,8-0, , 
9:36.0, , ,8-0, ,New Orleans full timeout
9:26.0, , ,8-0, ,B. Ingram misses 2-pt layup from 3 ft
9:24.0,Defensive rebound by Team, ,8-0, , 
9:07.0,G. Temple misses 3-pt jump shot from 24 ft, ,8-0, , 
9:06.0,Offensive rebound by W. Carter, ,8-0, , 
