time,away_description,away_change,score,home_change,home_description
11:46.0,D. Russell misses 3-pt jump shot from 25 ft, ,0-0, , 
11:43.0, , ,0-0, ,Defensive rebound by D. Bembry
11:33.0, , ,0-0, ,Turnover by J. Harden (step out of bounds)
11:25.0,Turnover by A. Edwards (traveling), ,0-0, , 
11:13.0, , ,0-2,+2,D. Bembry makes 2-pt layup from 1 ft (assist by K. Durant)
11:04.0,Turnover by A. Edwards (bad pass; steal by J. Harden), ,0-2, , 
10:57.0, , ,0-2, ,Offensive foul by J. Harden (drawn by T. Prince)
10:57.0, , ,0-2, ,Turnover by J. Harden (offensive foul)
10:47.0,N. Reid makes 3-pt jump shot from 25 ft (assist by D. Russell),+3,3-2, , 
10:30.0, , ,3-2, ,L. Aldridge misses 2-pt jump shot from 21 ft
10:27.0,Defensive rebound by D. Russell, ,3-2, , 
10:26.0,Turnover by D. Russell (bad pass; steal by P. Mills), ,3-2, , 
10:21.0, , ,3-4,+2,P. Mills makes 2-pt jump shot from 14 ft
10:18.0,Shooting foul by J. Harden (drawn by D. Russell), ,3-4, , 
10:18.0,D. Russell makes free throw 1 of 2,+1,4-4, , 
10:18.0,D. Russell makes free throw 2 of 2,+1,5-4, , 
10:05.0, , ,5-6,+2,L. Aldridge makes 2-pt jump shot from 17 ft (assist by P. Mills)
9:52.0,N. Reid makes 3-pt jump shot from 25 ft (assist by A. Edwards),+3,8-6, , 
9:24.0, , ,8-6, ,Turnover by P. Mills (bad pass)
9:09.0,T. Prince misses 2-pt dunk from 2 ft (block by L. Aldridge), ,8-6, , 
9:05.0,Offensive rebound by N. Reid, ,8-6, , 
9:04.0,N. Reid makes 2-pt layup from 4 ft,+2,10-6, , 
8:49.0, , ,10-6, ,P. Mills misses 3-pt jump shot from 24 ft
8:46.0,Defensive rebound by J. Vanderbilt, ,10-6, , 
8:44.0,Turnover by D. Russell (bad pass), ,10-6, , 
8:34.0, , ,10-8,+2,L. Aldridge makes 2-pt hook shot from 6 ft (assist by J. Harden)
8:23.0,D. Russell misses 2-pt dunk at rim, ,10-8, , 
8:19.0,Offensive rebound by J. Vanderbilt, ,10-8, , 
8:19.0,J. Vanderbilt makes 2-pt layup at rim,+2,12-8, , 
8:08.0, , ,12-10,+2,P. Mills makes 2-pt jump shot from 11 ft (assist by J. Harden)
8:08.0, , ,12-10, ,Shooting foul by T. Prince (drawn by P. Mills)
8:08.0, , ,12-11,+1,P. Mills makes free throw 1 of 1
8:08.0,Turnover by J. Vanderbilt (inbound), ,12-11, , 
8:08.0, , ,12-11, ,C. Thomas enters the game for P. Mills
8:08.0, , ,12-11, ,Turnover by J. Harden (back court)
8:08.0,Turnover by A. Edwards (back court), ,12-11, , 
7:52.0, , ,12-13,+2,J. Harden makes 2-pt layup from 2 ft
7:45.0,T. Prince makes 2-pt dunk from 2 ft (assist by D. Russell),+2,14-13, , 
7:37.0, , ,14-13, ,Personal foul by J. Vanderbilt (drawn by K. Durant)
7:27.0, , ,14-15,+2,K. Durant makes 2-pt jump shot from 14 ft (assist by J. Harden)
