time,away_description,away_change,score,home_change,home_description
11:46.0, , ,0-2,+2,K. Irving makes 2-pt layup from 1 ft (assist by J. Harden)
11:30.0,Def 3 sec tech foul by Team, ,0-2, , 
11:30.0,N. Vučević makes technical free throw,+1,1-2, , 
11:24.0,E. Fournier misses 2-pt jump shot from 19 ft, ,1-2, , 
11:21.0, , ,1-2, ,Defensive rebound by K. Irving
11:16.0, , ,1-2, ,B. Brown misses 3-pt jump shot from 23 ft
11:16.0,Defensive rebound by N. Vučević, ,1-2, , 
10:59.0,M. Carter-Williams misses 3-pt jump shot from 26 ft, ,1-2, , 
10:57.0, , ,1-2, ,Defensive rebound by K. Irving
10:48.0, , ,1-2, ,D. Jordan misses 2-pt dunk from 1 ft
10:45.0,Defensive rebound by A. Aminu, ,1-2, , 
10:34.0,E. Fournier misses 2-pt jump shot from 16 ft, ,1-2, , 
10:31.0, , ,1-2, ,Defensive rebound by J. Harden
10:22.0, , ,1-2, ,J. Harden misses 2-pt layup from 1 ft
10:17.0, , ,1-2, ,Offensive rebound by D. Jordan
10:16.0, , ,1-2, ,D. Jordan misses 2-pt layup at rim
10:15.0,Defensive rebound by A. Aminu, ,1-2, , 
10:11.0,N. Vučević misses 3-pt jump shot from 26 ft, ,1-2, , 
10:08.0, , ,1-2, ,Defensive rebound by J. Harris
9:59.0, , ,1-2, ,Turnover by D. Jordan (out of bounds lost ball)
9:50.0,Personal foul by J. Harden (drawn by M. Carter-Williams), ,1-2, , 
9:36.0,A. Aminu misses 3-pt jump shot from 26 ft, ,1-2, , 
9:32.0, , ,1-2, ,Defensive rebound by D. Jordan
9:25.0, , ,1-2, ,Personal foul by M. Carter-Williams (drawn by D. Jordan)
9:19.0, , ,1-2, ,Turnover by D. Jordan (bad pass; steal by E. Fournier)
9:10.0,M. Carter-Williams misses 2-pt layup from 6 ft, ,1-2, , 
9:08.0, , ,1-2, ,Defensive rebound by D. Jordan
9:01.0, , ,1-2, ,Shooting foul by J. Ennis (drawn by J. Harden)
9:01.0, , ,1-2, ,J. Harden misses free throw 1 of 2
9:01.0, , ,1-2, ,Offensive rebound by Team
9:01.0, , ,1-3,+1,J. Harden makes free throw 2 of 2
8:53.0,N. Vučević makes 2-pt jump shot from 22 ft (assist by M. Carter-Williams),+2,3-3, , 
8:41.0, , ,3-3, ,K. Irving misses 3-pt jump shot from 25 ft
8:37.0,Defensive rebound by N. Vučević, ,3-3, , 
8:29.0,N. Vučević misses 2-pt hook shot from 8 ft, ,3-3, , 
8:26.0, , ,3-3, ,Defensive rebound by K. Irving
8:19.0, , ,3-3, ,K. Irving misses 3-pt jump shot from 26 ft
8:16.0,Defensive rebound by Team, ,3-3, , 
8:02.0,N. Vučević misses 2-pt hook shot from 7 ft, ,3-3, , 
7:59.0, , ,3-3, ,Defensive rebound by J. Harden
7:43.0, , ,3-5,+2,K. Irving makes 2-pt layup from 1 ft (assist by J. Harris)
7:26.0,A. Aminu makes 2-pt jump shot from 5 ft,+2,5-5, , 
7:10.0, , ,5-5, ,J. Harden misses 2-pt layup from 5 ft
7:10.0,Defensive rebound by J. Ennis, ,5-5, , 
7:03.0,Shooting foul by J. Harris (drawn by J. Ennis), ,5-5, , 
7:03.0,J. Ennis makes free throw 1 of 2,+1,6-5, , 
7:03.0,J. Ennis makes free throw 2 of 2,+1,7-5, , 
6:50.0, , ,7-5, ,Turnover by K. Irving (bad pass; steal by J. Ennis)
6:47.0,J. Ennis makes 2-pt dunk from 1 ft (assist by A. Aminu),+2,9-5, , 
6:47.0, , ,9-5, ,Brooklyn full timeout
6:35.0, , ,9-5, ,J. Harden misses 3-pt jump shot from 25 ft
6:34.0,Defensive rebound by Team, ,9-5, , 
6:17.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by A. Aminu),+3,12-5, , 
6:02.0, , ,12-5, ,J. Harden misses 2-pt jump shot from 14 ft
5:56.0, , ,12-5, ,Offensive rebound by J. Harden
5:53.0, , ,12-7,+2,B. Brown makes 2-pt jump shot from 4 ft
5:45.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),+3,15-7, , 
5:33.0, , ,15-9,+2,K. Irving makes 2-pt jump shot from 19 ft
5:19.0,M. Carter-Williams makes 2-pt layup from 5 ft,+2,17-9, , 
5:08.0, , ,17-9, ,K. Irving misses 2-pt jump shot from 12 ft
5:03.0,Defensive rebound by J. Ennis, ,17-9, , 
4:51.0,N. Vučević makes 2-pt hook shot from 9 ft,+2,19-9, , 
4:38.0, , ,19-12,+3,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Harden)
4:23.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by M. Carter-Williams),+2,21-12, , 
4:07.0, , ,21-14,+2,B. Brown makes 2-pt jump shot from 4 ft (assist by K. Irving)
3:53.0,Turnover by M. Carter-Williams (bad pass), ,21-14, , 
3:53.0,C. Okeke enters the game for A. Aminu, ,21-14, , 
3:53.0,C. Randle enters the game for M. Carter-Williams, ,21-14, , 
3:53.0,T. Ross enters the game for J. Ennis, ,21-14, , 
3:53.0, , ,21-14, ,T. Luwawu-Cabarrot enters the game for B. Brown
3:53.0, , ,21-14, ,L. Shamet enters the game for J. Harris
3:42.0, , ,21-17,+3,J. Harden makes 3-pt jump shot from 25 ft (assist by K. Irving)
3:25.0,E. Fournier makes 2-pt layup from 1 ft (assist by N. Vučević),+2,23-17, , 
3:25.0,Shooting foul by D. Jordan (drawn by E. Fournier), ,23-17, , 
3:25.0,M. Bamba enters the game for N. Vučević, ,23-17, , 
3:25.0, , ,23-17, ,N. Claxton enters the game for D. Jordan
3:25.0,E. Fournier makes free throw 1 of 1,+1,24-17, , 
3:12.0, , ,24-17, ,N. Claxton misses 2-pt hook shot from 6 ft
3:11.0, , ,24-17, ,Offensive rebound by Team
3:11.0,D. Bacon enters the game for E. Fournier, ,24-17, , 
3:07.0, , ,24-17, ,K. Irving misses 3-pt jump shot from 23 ft
3:04.0,Defensive rebound by M. Bamba, ,24-17, , 
2:42.0,D. Bacon makes 3-pt jump shot from 26 ft (assist by C. Okeke),+3,27-17, , 
2:18.0, , ,27-17, ,J. Harden misses 3-pt jump shot from 25 ft
2:12.0,Defensive rebound by C. Okeke, ,27-17, , 
2:08.0,C. Randle misses 3-pt jump shot from 25 ft, ,27-17, , 
2:05.0, , ,27-17, ,Defensive rebound by J. Harden
2:00.0, , ,27-17, ,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft
1:56.0,Defensive rebound by C. Okeke, ,27-17, , 
1:48.0,C. Okeke misses 2-pt jump shot from 12 ft, ,27-17, , 
1:45.0, , ,27-17, ,Defensive rebound by J. Harden
1:35.0, , ,27-17, ,Shooting foul by M. Bamba (drawn by N. Claxton)
1:35.0,Orlando full timeout, ,27-17, , 
1:35.0, , ,27-17, ,T. Johnson enters the game for J. Harden
1:35.0, , ,27-17, ,N. Claxton misses free throw 1 of 2
1:35.0, , ,27-17, ,Offensive rebound by Team
1:35.0, , ,27-18,+1,N. Claxton makes free throw 2 of 2
1:19.0,Shooting foul by N. Claxton (drawn by T. Ross), ,27-18, , 
1:19.0,T. Ross misses free throw 1 of 2, ,27-18, , 
1:19.0,Offensive rebound by Team, ,27-18, , 
1:19.0,T. Ross makes free throw 2 of 2,+1,28-18, , 
1:08.0, , ,28-18, ,Shooting foul by D. Bacon (drawn by K. Irving)
1:08.0, , ,28-18, ,Instant Replay (Request: Ruling Stands)
1:08.0, , ,28-19,+1,K. Irving makes free throw 1 of 3
1:08.0, , ,28-19, ,K. Irving misses free throw 2 of 3
1:08.0, , ,28-19, ,Offensive rebound by Team
1:08.0, , ,28-20,+1,K. Irving makes free throw 3 of 3
0:51.0,Turnover by T. Ross (lost ball; steal by N. Claxton), ,28-20, , 
0:41.0, , ,28-20, ,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft
0:41.0, , ,28-20, ,Offensive rebound by T. Luwawu-Cabarrot
0:41.0, , ,28-20, ,Shooting foul by C. Randle (drawn by T. Luwawu-Cabarrot)
0:41.0, , ,28-21,+1,T. Luwawu-Cabarrot makes free throw 1 of 2
0:41.0, , ,28-22,+1,T. Luwawu-Cabarrot makes free throw 2 of 2
0:31.0,Offensive foul by C. Randle (drawn by T. Johnson), ,28-22, , 
0:31.0,Turnover by C. Randle (offensive foul), ,28-22, , 
0:31.0,J. Ennis enters the game for M. Bamba, ,28-22, , 
0:31.0, , ,28-22, ,J. Harris enters the game for N. Claxton
0:27.0, , ,28-22, ,K. Irving misses 3-pt jump shot from 29 ft
0:24.0,Defensive rebound by T. Ross, ,28-22, , 
0:06.0,T. Ross misses 2-pt layup from 4 ft, ,28-22, , 
0:04.0, , ,28-22, ,Defensive rebound by L. Shamet
0:02.0, , ,28-22, ,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft
0:00.0, , ,28-22, ,Offensive rebound by K. Irving
