time,away_description,away_change,score,home_change,home_description
11:45.0, , ,0-2,+2,R. Rubio makes 2-pt jump shot from 9 ft
11:23.0,J. Murray makes 2-pt jump shot from 17 ft (assist by N. Jokić),+2,2-2, , 
11:03.0, , ,2-2, ,D. Ayton misses 2-pt jump shot from 15 ft
11:00.0,Defensive rebound by J. Murray, ,2-2, , 
10:50.0,T. Craig makes 3-pt jump shot from 26 ft (assist by J. Murray),+3,5-2, , 
10:34.0, , ,5-4,+2,D. Ayton makes 2-pt layup at rim (assist by D. Booker)
10:18.0,J. Murray makes 3-pt jump shot from 25 ft (assist by J. Grant),+3,8-4, , 
9:59.0, , ,8-4, ,Shooting foul by T. Craig (drawn by R. Rubio)
9:59.0, , ,8-5,+1,R. Rubio makes free throw 1 of 2
9:59.0, , ,8-6,+1,R. Rubio makes free throw 2 of 2
9:44.0,N. Jokić makes 2-pt hook shot from 3 ft,+2,10-6, , 
9:29.0, , ,10-6, ,D. Booker misses 3-pt jump shot from 26 ft
9:26.0, , ,10-6, ,Offensive rebound by R. Rubio
9:24.0, , ,10-9,+3,D. Booker makes 3-pt jump shot from 25 ft (assist by R. Rubio)
9:04.0,J. Grant makes 2-pt layup at rim (assist by N. Jokić),+2,12-9, , 
8:52.0, , ,12-9, ,Shooting foul by J. Murray (drawn by D. Ayton)
8:52.0, , ,12-10,+1,D. Ayton makes free throw 1 of 2
8:52.0, , ,12-11,+1,D. Ayton makes free throw 2 of 2
8:39.0,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),+2,14-11, , 
8:13.0, , ,14-14,+3,K. Oubre makes 3-pt jump shot from 26 ft (assist by M. Bridges)
7:49.0,J. Murray makes 3-pt jump shot from 25 ft,+3,17-14, , 
7:28.0, , ,17-14, ,K. Oubre misses 3-pt jump shot from 25 ft
7:25.0,Defensive rebound by T. Craig, ,17-14, , 
7:20.0,J. Murray misses 3-pt jump shot from 26 ft, ,17-14, , 
7:20.0, , ,17-14, ,Defensive rebound by K. Oubre
7:09.0, , ,17-17,+3,D. Booker makes 3-pt jump shot from 26 ft (assist by R. Rubio)
6:50.0,Turnover by N. Jokić (bad pass; steal by M. Bridges), ,17-17, , 
6:46.0, , ,17-17, ,Offensive foul by D. Ayton (drawn by N. Jokić)
6:46.0, , ,17-17, ,Turnover by D. Ayton (offensive foul)
6:46.0, , ,17-17, ,Phoenix full timeout
6:30.0,Turnover by N. Jokić (bad pass; steal by D. Booker), ,17-17, , 
6:23.0, , ,17-17, ,D. Booker misses 3-pt jump shot from 25 ft
6:21.0,Defensive rebound by G. Harris, ,17-17, , 
6:15.0,G. Harris misses 2-pt jump shot from 13 ft, ,17-17, , 
6:13.0, , ,17-17, ,Defensive rebound by R. Rubio
6:13.0,M. Morris enters the game for G. Harris, ,17-17, , 
5:59.0, , ,17-19,+2,D. Ayton makes 2-pt dunk at rim (assist by R. Rubio)
5:43.0,M. Morris misses 2-pt jump shot from 18 ft, ,17-19, , 
5:41.0, , ,17-19, ,Defensive rebound by R. Rubio
5:25.0, , ,17-21,+2,M. Bridges makes 2-pt layup from 1 ft (assist by R. Rubio)
5:15.0,N. Jokić misses 3-pt jump shot from 24 ft, ,17-21, , 
5:11.0, , ,17-21, ,Defensive rebound by D. Booker
5:02.0, , ,17-23,+2,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker)
5:01.0,Denver full timeout, ,17-23, , 
5:01.0, , ,17-23, ,E. Okobo enters the game for R. Rubio
4:47.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by T. Craig),+2,19-23, , 
4:34.0, , ,19-23, ,Personal foul by J. Grant (drawn by K. Oubre)
4:22.0, , ,19-23, ,K. Oubre misses 3-pt jump shot from 26 ft
4:19.0,Defensive rebound by J. Murray, ,19-23, , 
4:13.0,J. Murray makes 3-pt jump shot from 25 ft,+3,22-23, , 
3:53.0, , ,22-26,+3,M. Bridges makes 3-pt jump shot from 24 ft (assist by D. Ayton)
3:38.0,Shooting foul by D. Booker (drawn by J. Murray), ,22-26, , 
3:38.0,J. Murray makes free throw 1 of 2,+1,23-26, , 
