time,away_description,away_change,score,home_change,home_description
11:44.0, , ,0-0, ,Def 3 sec tech foul by Team
11:44.0, , ,0-1,+1,L. Kennard makes technical free throw
11:33.0, , ,0-3,+2,M. Morris makes 2-pt layup from 2 ft (assist by A. Drummond)
11:18.0,D. Jordan misses 2-pt layup from 4 ft, ,0-3, , 
11:15.0, , ,0-3, ,Defensive rebound by A. Drummond
11:06.0, , ,0-5,+2,T. Snell makes 2-pt jump shot from 7 ft
10:47.0,K. Irving makes 2-pt jump shot from 17 ft (assist by D. Jordan),+2,2-5, , 
10:36.0, , ,2-7,+2,L. Kennard makes 2-pt jump shot from 9 ft (assist by A. Drummond)
10:22.0,C. LeVert misses 2-pt jump shot from 8 ft, ,2-7, , 
10:19.0, , ,2-7, ,Defensive rebound by L. Kennard
10:16.0, , ,2-7, ,Turnover by L. Kennard (bad pass; steal by T. Prince)
10:09.0,C. LeVert misses 3-pt jump shot from 27 ft, ,2-7, , 
10:06.0, , ,2-7, ,Defensive rebound by M. Morris
9:51.0, , ,2-7, ,A. Drummond misses 2-pt hook shot from 9 ft
9:48.0,Defensive rebound by D. Jordan, ,2-7, , 
9:40.0,K. Irving misses 3-pt jump shot from 26 ft, ,2-7, , 
9:35.0, , ,2-7, ,Defensive rebound by A. Drummond
9:29.0, , ,2-9,+2,M. Morris makes 2-pt jump shot from 8 ft
9:08.0,J. Harris makes 2-pt jump shot from 8 ft (assist by K. Irving),+2,4-9, , 
9:02.0, , ,4-11,+2,B. Brown makes 2-pt dunk from 4 ft
9:02.0,Brooklyn full timeout, ,4-11, , 
8:48.0,T. Prince makes 3-pt jump shot from 24 ft (assist by K. Irving),+3,7-11, , 
8:28.0, , ,7-13,+2,M. Morris makes 2-pt layup from 4 ft (assist by A. Drummond)
8:18.0,D. Jordan misses 2-pt layup from 2 ft (block by A. Drummond), ,7-13, , 
8:17.0,Offensive rebound by D. Jordan, ,7-13, , 
8:16.0,D. Jordan misses 2-pt layup from 3 ft, ,7-13, , 
8:15.0, , ,7-13, ,Defensive rebound by A. Drummond
8:07.0, , ,7-13, ,Personal foul by J. Harris (drawn by T. Snell)
7:52.0, , ,7-13, ,Shooting foul by C. LeVert (drawn by L. Kennard)
7:52.0, , ,7-14,+1,L. Kennard makes free throw 1 of 2
7:52.0, , ,7-15,+1,L. Kennard makes free throw 2 of 2
7:39.0,C. LeVert misses 2-pt jump shot from 8 ft, ,7-15, , 
7:37.0, , ,7-15, ,Defensive rebound by A. Drummond
7:28.0, , ,7-15, ,Shooting foul by K. Irving (drawn by B. Brown)
7:28.0, , ,7-16,+1,B. Brown makes free throw 1 of 2
7:28.0, , ,7-16, ,B. Brown misses free throw 2 of 2
7:25.0,Defensive rebound by D. Jordan, ,7-16, , 
7:16.0,J. Harris misses 3-pt jump shot from 26 ft, ,7-16, , 
7:13.0, , ,7-16, ,Defensive rebound by A. Drummond
7:09.0,Violation by Team (kicked ball), ,7-16, , 
6:54.0, , ,7-18,+2,A. Drummond makes 2-pt dunk from 3 ft (assist by B. Brown)
6:38.0,Turnover by K. Irving (lost ball; steal by B. Brown), ,7-18, , 
