time,away_description,away_change,score,home_change,home_description
11:44.0, , ,0-0, ,Turnover by L. James (traveling)
11:25.0,Turnover by G. Trent (bad pass; steal by M. Morris), ,0-0, , 
11:08.0, , ,0-0, ,D. Schröder misses 2-pt jump shot from 12 ft
11:05.0,Defensive rebound by R. Covington, ,0-0, , 
11:00.0,Personal foul by M. Morris (drawn by E. Freedom), ,0-0, , 
10:51.0,G. Trent makes 3-pt jump shot from 23 ft (assist by E. Freedom),+3,3-0, , 
10:27.0, , ,3-2,+2,M. Morris makes 2-pt jump shot from 9 ft
10:02.0,D. Lillard misses 2-pt jump shot from 11 ft, ,3-2, , 
9:58.0,Offensive rebound by E. Freedom, ,3-2, , 
9:56.0,D. Jones makes 2-pt dunk from 1 ft (assist by E. Freedom),+2,5-2, , 
9:39.0, , ,5-2, ,M. Gasol misses 2-pt layup from 3 ft
9:37.0,Defensive rebound by E. Freedom, ,5-2, , 
9:33.0,G. Trent makes 2-pt jump shot from 13 ft (assist by D. Lillard),+2,7-2, , 
9:16.0, , ,7-2, ,Turnover by L. James (lost ball; steal by D. Jones)
9:12.0,G. Trent misses 3-pt jump shot from 25 ft, ,7-2, , 
9:12.0,Offensive rebound by D. Jones, ,7-2, , 
9:05.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by D. Jones),+3,10-2, , 
9:05.0, , ,10-2, ,LA Lakers full timeout
8:52.0, , ,10-2, ,Turnover by D. Schröder (lost ball; steal by G. Trent)
8:46.0,Turnover by R. Covington (traveling), ,10-2, , 
8:32.0, , ,10-2, ,D. Schröder misses 2-pt jump shot from 5 ft
8:30.0,Defensive rebound by E. Freedom, ,10-2, , 
8:21.0,E. Freedom makes 2-pt layup from 2 ft (assist by D. Lillard),+2,12-2, , 
8:21.0,Shooting foul by K. Caldwell-Pope (drawn by E. Freedom), ,12-2, , 
8:21.0,E. Freedom makes free throw 1 of 1,+1,13-2, , 
8:08.0, , ,13-4,+2,L. James makes 2-pt jump shot from 21 ft (assist by M. Morris)
7:48.0,G. Trent misses 2-pt jump shot from 18 ft, ,13-4, , 
7:44.0, , ,13-4, ,Defensive rebound by M. Gasol
7:40.0, , ,13-4, ,Turnover by M. Morris (bad pass; steal by G. Trent)
7:38.0,G. Trent makes 2-pt dunk from 2 ft,+2,15-4, , 
