time,away_description,away_change,score,home_change,home_description
11:33.0,B. Griffin makes 2-pt hook shot from 7 ft,+2,2-0, , 
11:17.0, , ,2-0, ,R. McGruder misses 2-pt jump shot from 10 ft
11:14.0,Defensive rebound by A. Drummond, ,2-0, , 
11:07.0,R. Jackson misses 2-pt jump shot from 6 ft, ,2-0, , 
11:05.0, , ,2-0, ,Defensive rebound by H. Whiteside
10:56.0, , ,2-0, ,D. Waiters misses 2-pt layup from 2 ft
10:56.0, , ,2-0, ,Offensive rebound by Team
10:49.0, , ,2-0, ,R. McGruder misses 2-pt jump shot from 4 ft
10:46.0,Defensive rebound by A. Drummond, ,2-0, , 
10:31.0,A. Drummond misses 2-pt layup from 1 ft (block by H. Whiteside), ,2-0, , 
10:28.0, , ,2-0, ,Defensive rebound by K. Olynyk
10:22.0, , ,2-2,+2,H. Whiteside makes 2-pt layup from 2 ft
10:06.0,B. Griffin misses 3-pt jump shot from 26 ft, ,2-2, , 
10:04.0,Offensive rebound by A. Drummond, ,2-2, , 
10:04.0,Shooting foul by H. Whiteside (drawn by B. Griffin), ,2-2, , 
10:04.0,B. Griffin makes free throw 1 of 2,+1,3-2, , 
10:04.0,B. Griffin makes free throw 2 of 2,+1,4-2, , 
9:48.0, , ,4-2, ,J. Richardson misses 2-pt layup from 1 ft (block by A. Drummond)
9:45.0,Defensive rebound by B. Brown, ,4-2, , 
9:43.0,R. Jackson misses 3-pt jump shot from 26 ft, ,4-2, , 
9:40.0,Offensive rebound by B. Griffin, ,4-2, , 
9:36.0,B. Brown misses 2-pt layup from 2 ft, ,4-2, , 
9:34.0, , ,4-2, ,Defensive rebound by R. McGruder
9:26.0, , ,4-2, ,J. Richardson misses 3-pt jump shot from 25 ft
9:23.0,Defensive rebound by W. Ellington, ,4-2, , 
9:12.0,A. Drummond misses 2-pt layup from 1 ft, ,4-2, , 
9:10.0, , ,4-2, ,Defensive rebound by H. Whiteside
8:57.0, , ,4-4,+2,J. Richardson makes 2-pt layup from 1 ft (assist by K. Olynyk)
8:41.0,B. Griffin misses 2-pt hook shot from 6 ft, ,4-4, , 
8:41.0, , ,4-4, ,Defensive rebound by Team
8:41.0,Loose ball foul by A. Drummond (drawn by H. Whiteside), ,4-4, , 
8:30.0, , ,4-4, ,K. Olynyk misses 2-pt jump shot from 18 ft
8:26.0,Defensive rebound by R. Jackson, ,4-4, , 
8:16.0,B. Brown makes 2-pt layup from 1 ft,+2,6-4, , 
8:01.0, , ,6-6,+2,D. Waiters makes 2-pt layup from 2 ft
7:42.0,Turnover by W. Ellington (bad pass; steal by H. Whiteside), ,6-6, , 
7:32.0, , ,6-8,+2,H. Whiteside makes 2-pt hook shot from 7 ft (assist by D. Waiters)
7:26.0,Detroit full timeout, ,6-8, , 
7:14.0,R. Jackson misses 3-pt jump shot from 24 ft, ,6-8, , 
7:12.0, , ,6-8, ,Defensive rebound by H. Whiteside
6:57.0, , ,6-8, ,J. Richardson misses 3-pt jump shot from 24 ft
6:55.0,Defensive rebound by W. Ellington, ,6-8, , 
6:38.0,B. Griffin misses 2-pt layup from 1 ft, ,6-8, , 
6:38.0, , ,6-8, ,Defensive rebound by Team
6:33.0, , ,6-8, ,Personal foul by B. Brown (drawn by J. Richardson)
6:26.0, , ,6-11,+3,D. Waiters makes 3-pt jump shot from 25 ft (assist by K. Olynyk)
6:15.0,W. Ellington misses 2-pt layup from 3 ft, ,6-11, , 
6:13.0, , ,6-11, ,Defensive rebound by H. Whiteside
6:03.0, , ,6-11, ,Turnover by D. Waiters (bad pass; steal by A. Drummond)
5:57.0,R. Jackson misses 3-pt jump shot from 26 ft, ,6-11, , 
5:52.0, , ,6-11, ,Defensive rebound by K. Olynyk
5:46.0, , ,6-11, ,K. Olynyk misses 3-pt jump shot from 24 ft
5:44.0, , ,6-11, ,Offensive rebound by J. Richardson
5:42.0, , ,6-11, ,Turnover by D. Waiters (bad pass)
5:42.0, , ,6-11, ,D. Wade enters the game for J. Richardson
5:20.0,R. Jackson makes 2-pt jump shot from 18 ft,+2,8-11, , 
4:58.0, , ,8-11, ,D. Waiters misses 3-pt jump shot from 26 ft
4:56.0, , ,8-11, ,Offensive rebound by K. Olynyk
4:52.0, , ,8-11, ,D. Wade misses 3-pt jump shot from 26 ft
4:50.0,Defensive rebound by A. Drummond, ,8-11, , 
4:46.0,Shooting foul by K. Olynyk (drawn by B. Griffin), ,8-11, , 
4:46.0,Offensive rebound by Team, ,8-11, , 
4:46.0,B. Griffin misses free throw 1 of 2, ,8-11, , 
4:46.0,L. Kennard enters the game for W. Ellington, ,8-11, , 
4:46.0, , ,8-11, ,B. Adebayo enters the game for H. Whiteside
4:46.0,B. Griffin makes free throw 2 of 2,+1,9-11, , 
4:33.0, , ,9-13,+2,D. Wade makes 2-pt layup from 1 ft
