time,away_description,away_change,score,home_change,home_description
11:54.0, , ,0-2,+2,H. Diallo makes 2-pt layup from 4 ft
11:38.0,Turnover by A. Edwards (bad pass; steal by I. Roby), ,0-2, , 
11:33.0, , ,0-4,+2,I. Roby makes 2-pt dunk from 1 ft
11:23.0,A. Edwards misses 3-pt jump shot from 26 ft, ,0-4, , 
11:21.0, , ,0-4, ,Defensive rebound by D. Bazley
11:12.0, , ,0-6,+2,A. Horford makes 2-pt layup from 5 ft (assist by I. Roby)
11:01.0,M. Beasley misses 3-pt jump shot from 26 ft, ,0-6, , 
10:57.0, , ,0-6, ,Defensive rebound by A. Horford
10:42.0, , ,0-8,+2,H. Diallo makes 2-pt jump shot from 18 ft (assist by A. Horford)
10:29.0,D. Russell makes 2-pt jump shot from 16 ft,+2,2-8, , 
10:10.0, , ,2-8, ,D. Bazley misses 3-pt jump shot from 25 ft
10:07.0,Defensive rebound by J. Okogie, ,2-8, , 
9:58.0,Shooting foul by K. Williams (drawn by D. Russell), ,2-8, , 
9:58.0,D. Russell makes free throw 1 of 2,+1,3-8, , 
9:58.0,D. Russell makes free throw 2 of 2,+1,4-8, , 
9:43.0, , ,4-8, ,Turnover by I. Roby (bad pass; steal by J. Okogie)
9:38.0,M. Beasley makes 2-pt dunk from 1 ft (assist by J. Okogie),+2,6-8, , 
9:21.0, , ,6-8, ,Personal foul by D. Russell (drawn by I. Roby)
9:12.0, , ,6-8, ,D. Bazley misses 2-pt jump shot from 17 ft
9:09.0,Defensive rebound by D. Russell, ,6-8, , 
8:56.0,N. Reid makes 2-pt layup from 2 ft (assist by M. Beasley),+2,8-8, , 
8:44.0, , ,8-10,+2,A. Horford makes 2-pt layup from 1 ft (assist by H. Diallo)
8:19.0,J. Okogie misses 2-pt layup from 6 ft (block by A. Horford), ,8-10, , 
8:19.0,Offensive rebound by Team, ,8-10, , 
8:16.0,A. Edwards makes 2-pt dunk from 2 ft (assist by D. Russell),+2,10-10, , 
8:04.0, , ,10-10, ,Turnover by D. Bazley (lost ball; steal by D. Russell)
7:57.0,M. Beasley misses 3-pt jump shot from 27 ft, ,10-10, , 
7:53.0, , ,10-10, ,Defensive rebound by A. Horford
7:41.0, , ,10-10, ,I. Roby misses 3-pt jump shot from 25 ft
7:39.0,Defensive rebound by M. Beasley, ,10-10, , 
7:32.0,M. Beasley makes 3-pt jump shot from 27 ft (assist by A. Edwards),+3,13-10, , 
7:30.0, , ,13-10, ,Oklahoma City full timeout
7:13.0, , ,13-12,+2,I. Roby makes 2-pt layup from 2 ft
7:03.0,Turnover by D. Russell (bad pass), ,13-12, , 
6:50.0, , ,13-14,+2,D. Bazley makes 2-pt jump shot from 17 ft (assist by A. Horford)
6:35.0,D. Russell misses 3-pt jump shot from 25 ft, ,13-14, , 
6:33.0, , ,13-14, ,Defensive rebound by I. Roby
