time,away_description,away_change,score,home_change,home_description
11:46.0, , ,0-3,+3,J. Lamb makes 3-pt jump shot from 27 ft (assist by M. Brogdon)
11:36.0,Z. Williamson makes 2-pt layup from 1 ft,+2,2-3, , 
11:19.0, , ,2-3, ,M. Turner misses 3-pt jump shot from 27 ft
11:17.0,Defensive rebound by L. Ball, ,2-3, , 
11:02.0,L. Ball makes 2-pt layup from 1 ft (assist by E. Bledsoe),+2,4-3, , 
10:44.0, , ,4-3, ,D. Sabonis misses 2-pt hook shot from 5 ft
10:42.0, , ,4-3, ,Offensive rebound by D. Sabonis
10:38.0, , ,4-3, ,Shooting foul by Z. Williamson (drawn by M. Turner)
10:38.0, , ,4-4,+1,M. Turner makes free throw 1 of 2
10:38.0, , ,4-5,+1,M. Turner makes free throw 2 of 2
10:27.0,Z. Williamson makes 2-pt layup from 2 ft (assist by E. Bledsoe),+2,6-5, , 
10:15.0, , ,6-5, ,J. Holiday misses 3-pt jump shot from 27 ft
10:12.0,Defensive rebound by S. Adams, ,6-5, , 
10:00.0,Z. Williamson makes 2-pt layup from 1 ft (assist by B. Ingram),+2,8-5, , 
9:50.0,Violation by Team (kicked ball), ,8-5, , 
9:35.0, , ,8-8,+3,J. Lamb makes 3-pt jump shot from 28 ft (assist by D. Sabonis)
9:15.0,Z. Williamson misses 2-pt layup at rim (block by M. Turner), ,8-8, , 
9:11.0, , ,8-8, ,Defensive rebound by J. Holiday
9:05.0, , ,8-8, ,J. Lamb misses 2-pt layup from 1 ft
9:03.0, , ,8-8, ,Offensive rebound by J. Lamb
9:03.0, , ,8-10,+2,J. Lamb makes 2-pt layup at rim
8:48.0,Turnover by S. Adams (lost ball; steal by M. Turner), ,8-10, , 
8:39.0, , ,8-10, ,J. Holiday misses 3-pt jump shot from 27 ft
8:37.0, , ,8-10, ,Offensive rebound by J. Lamb
8:27.0, , ,8-10, ,M. Brogdon misses 3-pt jump shot from 27 ft
8:23.0,Defensive rebound by B. Ingram, ,8-10, , 
8:20.0,Offensive foul by S. Adams (drawn by M. Turner), ,8-10, , 
8:20.0,Turnover by S. Adams (offensive foul), ,8-10, , 
8:08.0, , ,8-10, ,D. Sabonis misses 2-pt layup from 2 ft
8:06.0,Defensive rebound by S. Adams, ,8-10, , 
7:59.0,B. Ingram makes 2-pt jump shot from 16 ft,+2,10-10, , 
7:59.0,Shooting foul by M. Brogdon (drawn by B. Ingram), ,10-10, , 
7:59.0,B. Ingram makes free throw 1 of 1,+1,11-10, , 
7:47.0, , ,11-12,+2,D. Sabonis makes 2-pt dunk from 1 ft (assist by J. Lamb)
7:29.0,E. Bledsoe makes 2-pt jump shot from 4 ft (assist by B. Ingram),+2,13-12, , 
7:15.0, , ,13-14,+2,M. Brogdon makes 2-pt layup from 1 ft
7:01.0,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by Z. Williamson),+3,16-14, , 
6:39.0, , ,16-16,+2,D. Sabonis makes 2-pt jump shot from 13 ft
