time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,G. Harris misses 3-pt jump shot from 25 ft
11:40.0, , ,0-0, ,Offensive rebound by N. Jokić
11:38.0, , ,0-0, ,N. Jokić misses 2-pt layup from 2 ft
11:36.0,Defensive rebound by D. White, ,0-0, , 
11:17.0,J. Poeltl makes 2-pt hook shot from 9 ft (assist by B. Forbes),+2,2-0, , 
11:02.0, , ,2-0, ,Turnover by N. Jokić (traveling)
10:46.0,L. Aldridge misses 2-pt jump shot from 6 ft, ,2-0, , 
10:45.0,Offensive rebound by J. Poeltl, ,2-0, , 
10:41.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by J. Poeltl),+2,4-0, , 
10:27.0, , ,4-2,+2,N. Jokić makes 2-pt dunk from 1 ft (assist by J. Murray)
10:11.0,B. Forbes makes 3-pt jump shot from 23 ft (assist by D. White),+3,7-2, , 
9:58.0, , ,7-5,+3,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić)
9:34.0,D. DeRozan makes 2-pt jump shot from 18 ft,+2,9-5, , 
9:18.0, , ,9-5, ,P. Millsap misses 2-pt layup from 4 ft (block by L. Aldridge)
9:18.0, , ,9-5, ,Offensive rebound by Team
9:12.0, , ,9-5, ,J. Murray misses 3-pt jump shot from 25 ft
9:09.0,Defensive rebound by J. Poeltl, ,9-5, , 
9:02.0,B. Forbes misses 3-pt jump shot from 25 ft, ,9-5, , 
8:58.0, , ,9-5, ,Defensive rebound by N. Jokić
8:43.0, , ,9-8,+3,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Murray)
8:32.0,D. DeRozan misses 2-pt layup from 4 ft, ,9-8, , 
8:30.0, , ,9-8, ,Defensive rebound by T. Craig
8:26.0, , ,9-11,+3,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Murray)
8:03.0, , ,9-11, ,Defensive rebound by Team
8:03.0,D. White misses 2-pt layup from 4 ft (block by N. Jokić), ,9-11, , 
7:59.0, , ,9-11, ,Turnover by J. Murray (lost ball; steal by D. White)
7:42.0,D. White makes 2-pt layup from 1 ft,+2,11-11, , 
7:22.0, , ,11-11, ,N. Jokić misses 3-pt jump shot from 25 ft
7:20.0,Defensive rebound by L. Aldridge, ,11-11, , 
7:17.0,San Antonio full timeout, ,11-11, , 
7:17.0,Turnover by  (5 sec), ,11-11, , 
7:00.0, , ,11-11, ,Turnover by N. Jokić (out of bounds lost ball)
6:50.0,Personal foul by P. Millsap (drawn by D. DeRozan), ,11-11, , 
6:40.0,D. White misses 2-pt jump shot from 5 ft, ,11-11, , 
6:38.0, , ,11-11, ,Defensive rebound by P. Millsap
6:33.0, , ,11-11, ,P. Millsap misses 2-pt layup from 5 ft
6:30.0,Defensive rebound by D. White, ,11-11, , 
6:17.0,L. Aldridge misses 2-pt jump shot from 14 ft, ,11-11, , 
6:13.0, , ,11-11, ,Defensive rebound by T. Craig
6:11.0, , ,11-11, ,Personal foul by L. Aldridge (drawn by N. Jokić)
6:11.0,R. Gay enters the game for J. Poeltl, ,11-11, , 
6:04.0, , ,11-11, ,G. Harris misses 3-pt jump shot from 26 ft
6:02.0, , ,11-11, ,Offensive rebound by P. Millsap
5:53.0, , ,11-11, ,P. Millsap misses 3-pt jump shot from 25 ft
5:51.0,Defensive rebound by R. Gay, ,11-11, , 
5:44.0,R. Gay misses 3-pt jump shot from 24 ft, ,11-11, , 
5:41.0, , ,11-11, ,Defensive rebound by T. Craig
