time,away_description,away_change,score,home_change,home_description
11:35.0, , ,0-0, ,T. Horton-Tucker misses 3-pt jump shot from 26 ft
11:34.0, , ,0-0, ,Offensive rebound by Team
11:34.0, , ,0-0, ,Turnover by Team (shot clock)
11:20.0,A. Horford misses 3-pt jump shot from 28 ft, ,0-0, , 
11:18.0, , ,0-0, ,Defensive rebound by T. Horton-Tucker
11:03.0, , ,0-0, ,Turnover by A. Davis (lost ball; steal by M. Smart)
11:00.0,J. Tatum makes 2-pt dunk from 1 ft (assist by M. Smart),+2,2-0, , 
10:47.0, , ,2-2,+2,A. Davis makes 2-pt layup from 3 ft (assist by R. Westbrook)
10:34.0,Turnover by R. Williams (bad pass), ,2-2, , 
10:21.0, , ,2-4,+2,T. Horton-Tucker makes 2-pt layup from 2 ft (assist by L. James)
10:07.0,D. Schröder misses 3-pt jump shot from 27 ft, ,2-4, , 
10:02.0,Offensive rebound by A. Horford, ,2-4, , 
10:00.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),+3,5-4, , 
9:46.0, , ,5-4, ,A. Davis misses 2-pt jump shot from 17 ft
9:41.0, , ,5-4, ,Offensive rebound by L. James
9:41.0, , ,5-4, ,L. James misses 2-pt layup at rim
9:41.0, , ,5-4, ,Offensive rebound by L. James
9:40.0, , ,5-6,+2,L. James makes 2-pt layup at rim
9:20.0,M. Smart misses 3-pt jump shot from 26 ft, ,5-6, , 
9:18.0, , ,5-6, ,Defensive rebound by A. Davis
9:14.0, , ,5-6, ,A. Bradley misses 2-pt jump shot from 20 ft
9:12.0,Defensive rebound by A. Horford, ,5-6, , 
9:07.0,J. Tatum makes 3-pt jump shot from 27 ft (assist by D. Schröder),+3,8-6, , 
8:45.0, , ,8-6, ,A. Bradley misses 2-pt jump shot from 5 ft
8:42.0, , ,8-6, ,Offensive rebound by A. Bradley
8:42.0, , ,8-8,+2,A. Bradley makes 2-pt layup at rim
8:26.0,J. Tatum makes 3-pt jump shot from 22 ft,+3,11-8, , 
8:23.0, , ,11-8, ,Turnover by L. James (bad pass)
8:11.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by D. Schröder),+3,14-8, , 
8:11.0, , ,14-8, ,LA Lakers full timeout
7:54.0, , ,14-10,+2,L. James makes 2-pt jump shot from 16 ft
7:33.0,R. Williams makes 2-pt layup from 3 ft (assist by M. Smart),+2,16-10, , 
7:33.0,Shooting foul by L. James (drawn by R. Williams), ,16-10, , 
7:33.0,R. Williams makes free throw 1 of 1,+1,17-10, , 
7:19.0, , ,17-10, ,Turnover by A. Davis (lost ball; steal by J. Tatum)
7:15.0,J. Tatum misses 2-pt layup from 3 ft, ,17-10, , 
7:13.0, , ,17-10, ,Defensive rebound by A. Davis
7:05.0, , ,17-10, ,R. Westbrook misses 3-pt jump shot from 25 ft
7:03.0, , ,17-10, ,Offensive rebound by A. Davis
7:01.0, , ,17-10, ,R. Westbrook misses 3-pt jump shot from 25 ft
6:59.0,Defensive rebound by A. Horford, ,17-10, , 
6:41.0,Turnover by J. Tatum (bad pass; steal by R. Westbrook), ,17-10, , 
6:31.0, , ,17-12,+2,T. Horton-Tucker makes 2-pt layup from 3 ft (assist by R. Westbrook)
6:20.0,D. Schröder misses 3-pt jump shot from 25 ft, ,17-12, , 
6:16.0, , ,17-12, ,Defensive rebound by A. Davis
5:57.0, , ,17-12, ,R. Westbrook misses 3-pt jump shot from 25 ft
5:53.0,Defensive rebound by J. Tatum, ,17-12, , 
5:49.0,R. Williams makes 2-pt dunk from 3 ft (assist by D. Schröder),+2,19-12, , 
5:49.0,Shooting foul by A. Davis (drawn by R. Williams), ,19-12, , 
5:49.0,J. Richardson enters the game for A. Horford, ,19-12, , 
5:49.0,G. Williams enters the game for D. Schröder, ,19-12, , 
5:49.0, , ,19-12, ,M. Monk enters the game for R. Westbrook
5:49.0,R. Williams makes free throw 1 of 1,+1,20-12, , 
5:32.0, , ,20-15,+3,L. James makes 3-pt jump shot from 27 ft (assist by A. Davis)
5:02.0,J. Tatum misses 3-pt jump shot from 25 ft, ,20-15, , 
5:01.0, , ,20-15, ,Defensive rebound by A. Bradley
4:52.0, , ,20-17,+2,L. James makes 2-pt layup from 1 ft
4:31.0,J. Richardson makes 2-pt layup at rim (assist by R. Williams),+2,22-17, , 
4:09.0, , ,22-17, ,T. Horton-Tucker misses 2-pt jump shot from 18 ft
4:08.0,Defensive rebound by J. Tatum, ,22-17, , 
3:59.0,Turnover by J. Tatum (lost ball; steal by T. Horton-Tucker), ,22-17, , 
3:58.0, , ,22-19,+2,M. Monk makes 2-pt dunk from 2 ft (assist by T. Horton-Tucker)
3:58.0,Boston full timeout, ,22-19, , 
3:58.0, , ,22-19, ,W. Ellington enters the game for A. Bradley
3:41.0,G. Williams misses 3-pt jump shot from 25 ft, ,22-19, , 
3:35.0, , ,22-19, ,Defensive rebound by W. Ellington
3:35.0, , ,22-19, ,Shooting foul by J. Richardson (drawn by L. James)
3:35.0, , ,22-20,+1,L. James makes free throw 1 of 2
3:35.0, , ,22-21,+1,L. James makes free throw 2 of 2
3:25.0,R. Williams makes 2-pt dunk from 2 ft (assist by M. Smart),+2,24-21, , 
3:05.0, , ,24-23,+2,L. James makes 2-pt jump shot from 16 ft
2:45.0,G. Williams misses 2-pt layup from 3 ft, ,24-23, , 
2:43.0, , ,24-23, ,Defensive rebound by L. James
2:37.0, , ,24-26,+3,L. James makes 3-pt jump shot from 26 ft (assist by M. Monk)
2:17.0,Turnover by G. Williams (traveling), ,24-26, , 
2:17.0,A. Horford enters the game for R. Williams, ,24-26, , 
2:17.0, , ,24-26, ,C. Anthony enters the game for T. Horton-Tucker
2:17.0, , ,24-26, ,R. Westbrook enters the game for L. James
2:08.0, , ,24-26, ,R. Westbrook misses 2-pt layup from 3 ft (block by J. Tatum)
2:04.0,Defensive rebound by G. Williams, ,24-26, , 
1:55.0,J. Richardson makes 2-pt jump shot from 13 ft,+2,26-26, , 
1:44.0, , ,26-26, ,M. Monk misses 2-pt jump shot from 4 ft
1:44.0, , ,26-26, ,Offensive rebound by Team
1:44.0,Loose ball foul by J. Tatum (drawn by A. Davis), ,26-26, , 
1:44.0,R. Langford enters the game for M. Smart, ,26-26, , 
1:44.0,D. Schröder enters the game for J. Tatum, ,26-26, , 
1:37.0, , ,26-26, ,A. Davis misses 2-pt dunk from 3 ft (block by G. Williams)
1:31.0, , ,26-26, ,Offensive rebound by Team
1:29.0, , ,26-28,+2,R. Westbrook makes 2-pt layup from 4 ft
1:22.0,Personal foul by W. Ellington (drawn by D. Schröder), ,26-28, , 
1:13.0,R. Langford misses 2-pt jump shot from 3 ft, ,26-28, , 
1:10.0, , ,26-28, ,Defensive rebound by A. Davis
1:08.0, , ,26-28, ,Shooting foul by R. Langford (drawn by A. Davis)
1:08.0, , ,26-28, ,A. Davis misses free throw 1 of 2
1:08.0, , ,26-28, ,Offensive rebound by Team
1:08.0, , ,26-29,+1,A. Davis makes free throw 2 of 2
0:50.0,R. Langford makes 2-pt jump shot from 7 ft (assist by D. Schröder),+2,28-29, , 
0:40.0, , ,28-29, ,Turnover by A. Davis (lost ball; steal by A. Horford)
0:34.0,Shooting foul by M. Monk (drawn by J. Richardson), ,28-29, , 
0:34.0,J. Richardson makes free throw 1 of 2,+1,29-29, , 
0:34.0,J. Richardson makes free throw 2 of 2,+1,30-29, , 
0:20.0, , ,30-31,+2,C. Anthony makes 2-pt jump shot from 13 ft
0:01.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by D. Schröder),+3,33-31, , 
0:00.0,Instant Replay (Request: Stands), ,33-31, , 
11:50.0,J. Richardson misses 2-pt jump shot from 13 ft, ,33-31, , 
11:47.0, , ,33-31, ,Defensive rebound by D. Howard
11:39.0, , ,33-33,+2,C. Anthony makes 2-pt layup from 2 ft (assist by R. Westbrook)
11:22.0,J. Richardson misses 3-pt jump shot from 25 ft, ,33-33, , 
