time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-0, ,K. Caldwell-Pope misses 2-pt jump shot from 20 ft
11:38.0,Defensive rebound by J. Vanderbilt, ,0-0, , 
11:23.0,J. Vanderbilt makes 2-pt dunk from 1 ft (assist by K. Towns),+2,2-0, , 
11:04.0, , ,2-0, ,Turnover by D. Gafford (bad pass; steal by K. Towns)
10:55.0,K. Towns misses 2-pt dunk from 6 ft (block by D. Gafford), ,2-0, , 
10:52.0,Offensive rebound by D. Russell, ,2-0, , 
10:52.0,D. Russell misses 3-pt jump shot from 27 ft, ,2-0, , 
10:52.0,Offensive rebound by K. Towns, ,2-0, , 
10:49.0,Shooting foul by D. Gafford (drawn by K. Towns), ,2-0, , 
10:49.0,K. Towns makes free throw 1 of 2,+1,3-0, , 
10:49.0,K. Towns makes free throw 2 of 2,+1,4-0, , 
10:37.0, , ,4-2,+2,B. Beal makes 2-pt jump shot from 13 ft
10:24.0,K. Towns misses 2-pt layup from 11 ft (block by K. Kuzma), ,4-2, , 
10:24.0,Offensive rebound by Team, ,4-2, , 
10:13.0,K. Towns misses 2-pt hook shot from 6 ft, ,4-2, , 
10:11.0, , ,4-2, ,Defensive rebound by D. Gafford
10:01.0, , ,4-2, ,K. Kuzma misses 2-pt layup from 7 ft
9:57.0, , ,4-2, ,Offensive rebound by D. Gafford
9:57.0, , ,4-4,+2,D. Gafford makes 2-pt dunk at rim
9:40.0,K. Towns misses 2-pt hook shot from 5 ft, ,4-4, , 
9:39.0, , ,4-4, ,Defensive rebound by K. Kuzma
9:32.0, , ,4-6,+2,B. Beal makes 2-pt dunk from 2 ft (assist by K. Kuzma)
9:20.0,Turnover by K. Towns (bad pass; steal by K. Kuzma), ,4-6, , 
9:17.0, , ,4-6, ,K. Caldwell-Pope misses 2-pt dunk from 2 ft
9:14.0,Defensive rebound by T. Prince, ,4-6, , 
9:11.0,D. Russell misses 3-pt jump shot from 26 ft, ,4-6, , 
9:11.0, , ,4-6, ,Defensive rebound by D. Gafford
9:01.0, , ,4-6, ,Personal foul by T. Prince (drawn by D. Gafford)
8:54.0, , ,4-6, ,Offensive foul by K. Caldwell-Pope (drawn by T. Prince)
8:54.0, , ,4-6, ,Turnover by K. Caldwell-Pope (offensive foul)
8:41.0,K. Towns misses 2-pt dunk from 5 ft (block by D. Gafford), ,4-6, , 
8:38.0, , ,4-6, ,Defensive rebound by S. Dinwiddie
8:35.0, , ,4-6, ,K. Caldwell-Pope misses 2-pt layup from 4 ft (block by J. Vanderbilt)
8:32.0,Defensive rebound by T. Prince, ,4-6, , 
8:28.0,A. Edwards makes 3-pt jump shot from 28 ft (assist by D. Russell),+3,7-6, , 
8:04.0, , ,7-6, ,K. Caldwell-Pope misses 3-pt jump shot from 23 ft
8:03.0, , ,7-6, ,Offensive rebound by K. Caldwell-Pope
8:00.0, , ,7-6, ,K. Caldwell-Pope misses 2-pt layup from 5 ft (block by K. Towns)
7:57.0,Defensive rebound by A. Edwards, ,7-6, , 
7:48.0,Turnover by A. Edwards (lost ball; steal by K. Caldwell-Pope), ,7-6, , 
7:43.0, , ,7-6, ,K. Kuzma misses 2-pt layup from 4 ft (block by A. Edwards)
7:42.0,Defensive rebound by A. Edwards, ,7-6, , 
7:42.0,Turnover by D. Russell (traveling), ,7-6, , 
7:31.0, , ,7-6, ,K. Kuzma misses 3-pt jump shot from 23 ft
7:29.0,Defensive rebound by K. Towns, ,7-6, , 
7:19.0,T. Prince makes 3-pt jump shot from 25 ft (assist by A. Edwards),+3,10-6, , 
7:12.0, , ,10-8,+2,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by K. Kuzma)
7:00.0,A. Edwards misses 3-pt jump shot from 26 ft, ,10-8, , 
6:57.0, , ,10-8, ,Defensive rebound by D. Gafford
6:49.0, , ,10-8, ,Personal foul by T. Prince (drawn by D. Gafford)
6:49.0, , ,10-8, ,Technical foul by K. Caldwell-Pope
6:49.0, , ,10-8, ,Washington full timeout
6:49.0, , ,10-8, ,R. Neto enters the game for S. Dinwiddie
6:49.0,K. Towns makes technical free throw,+1,11-8, , 
6:35.0, , ,11-8, ,B. Beal misses 2-pt layup from 7 ft (block by D. Russell)
6:35.0, , ,11-8, ,Offensive rebound by Team
6:35.0, , ,11-8, ,Turnover by Team (shot clock)
6:17.0,A. Edwards misses 2-pt layup from 5 ft, ,11-8, , 
6:16.0,Offensive rebound by Team, ,11-8, , 
6:10.0,Turnover by Team (shot clock), ,11-8, , 
5:53.0, , ,11-8, ,B. Beal misses 2-pt layup from 4 ft
