time,away_description,away_change,score,home_change,home_description
11:43.0,J. Green makes 2-pt hook shot from 7 ft,+2,2-0, , 
11:27.0, , ,2-0, ,A. Žižić misses 2-pt layup from 2 ft
11:26.0, , ,2-0, ,Offensive rebound by A. Žižić
11:24.0, , ,2-2,+2,A. Žižić makes 2-pt layup from 1 ft
10:59.0,T. Satoranský misses 2-pt layup from 1 ft, ,2-2, , 
10:57.0, , ,2-2, ,Defensive rebound by C. Osman
10:45.0, , ,2-2, ,C. Osman misses 2-pt layup from 1 ft
10:41.0,Defensive rebound by J. Green, ,2-2, , 
10:36.0,T. Ariza misses 3-pt jump shot from 22 ft, ,2-2, , 
10:33.0, , ,2-2, ,Defensive rebound by A. Žižić
10:22.0, , ,2-4,+2,C. Sexton makes 2-pt jump shot from 12 ft (assist by C. Osman)
10:12.0,Personal foul by C. Osman (drawn by J. Green), ,2-4, , 
10:05.0,Turnover by T. Ariza (bad pass; steal by C. Osman), ,2-4, , 
9:43.0, , ,2-4, ,A. Žižić misses 2-pt jump shot from 8 ft
9:42.0, , ,2-4, ,Offensive rebound by A. Žižić
9:41.0, , ,2-6,+2,A. Žižić makes 2-pt layup from 1 ft
9:26.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by T. Satoranský),+3,5-6, , 
9:03.0, , ,5-8,+2,A. Žižić makes 2-pt dunk at rim (assist by C. Osman)
8:42.0,T. Bryant misses 2-pt jump shot from 10 ft, ,5-8, , 
8:40.0, , ,5-8, ,Defensive rebound by A. Žižić
8:27.0, , ,5-10,+2,R. Hood makes 2-pt jump shot from 21 ft (assist by C. Sexton)
8:08.0,B. Beal misses 2-pt jump shot from 14 ft, ,5-10, , 
8:06.0, , ,5-10, ,Defensive rebound by C. Osman
7:56.0, , ,5-10, ,R. Hood misses 3-pt jump shot from 23 ft
7:54.0,Defensive rebound by T. Ariza, ,5-10, , 
7:50.0,Shooting foul by R. Hood (drawn by B. Beal), ,5-10, , 
7:50.0,B. Beal makes free throw 1 of 2,+1,6-10, , 
7:50.0,B. Beal makes free throw 2 of 2,+1,7-10, , 
7:35.0, , ,7-10, ,C. Sexton misses 3-pt jump shot from 25 ft
7:31.0,Defensive rebound by T. Bryant, ,7-10, , 
7:23.0,B. Beal misses 2-pt layup from 2 ft, ,7-10, , 
7:20.0,Offensive rebound by B. Beal, ,7-10, , 
7:18.0,B. Beal misses 3-pt jump shot from 24 ft, ,7-10, , 
7:15.0, , ,7-10, ,Defensive rebound by A. Burks
7:06.0, , ,7-10, ,R. Hood misses 2-pt jump shot from 10 ft
7:06.0, , ,7-10, ,Offensive rebound by Team
7:06.0,Loose ball foul by J. Green (drawn by A. Žižić), ,7-10, , 
6:58.0, , ,7-10, ,A. Burks misses 3-pt jump shot from 27 ft
6:56.0,Defensive rebound by T. Bryant, ,7-10, , 
6:51.0,B. Beal makes 3-pt jump shot from 28 ft (assist by T. Satoranský),+3,10-10, , 
6:51.0,Shooting foul by C. Sexton (drawn by B. Beal), ,10-10, , 
6:51.0, , ,10-10, ,Cleveland full timeout
6:51.0,B. Beal makes free throw 1 of 1,+1,11-10, , 
6:36.0, , ,11-10, ,A. Žižić misses 2-pt layup from 2 ft
6:31.0,Defensive rebound by T. Bryant, ,11-10, , 
6:30.0,Turnover by T. Bryant (bad pass; steal by C. Osman), ,11-10, , 
6:26.0, , ,11-12,+2,C. Osman makes 2-pt dunk at rim
6:14.0,T. Ariza makes 2-pt jump shot from 16 ft (assist by B. Beal),+2,13-12, , 
5:56.0, , ,13-12, ,C. Sexton misses 3-pt jump shot from 28 ft
5:52.0,Defensive rebound by T. Ariza, ,13-12, , 
5:45.0,J. Green makes 2-pt jump shot from 5 ft (assist by T. Ariza),+2,15-12, , 
5:34.0, , ,15-12, ,Turnover by C. Osman (bad pass)
5:17.0,J. Green misses 2-pt jump shot from 15 ft, ,15-12, , 
5:14.0, , ,15-12, ,Defensive rebound by C. Sexton
5:10.0, , ,15-14,+2,C. Sexton makes 2-pt layup at rim
5:00.0,T. Ariza makes 2-pt jump shot from 21 ft,+2,17-14, , 
4:31.0, , ,17-14, ,C. Osman misses 3-pt jump shot from 26 ft
4:29.0,Defensive rebound by T. Ariza, ,17-14, , 
4:21.0,T. Satoranský misses 3-pt jump shot from 25 ft, ,17-14, , 
4:16.0, , ,17-14, ,Defensive rebound by A. Žižić
4:11.0, , ,17-14, ,Turnover by C. Osman (bad pass)
4:11.0,O. Porter enters the game for J. Green, ,17-14, , 
4:11.0, , ,17-14, ,J. Clarkson enters the game for R. Hood
4:11.0, , ,17-14, ,L. Nance enters the game for A. Žižić
4:00.0,B. Beal makes 2-pt layup from 1 ft,+2,19-14, , 
3:34.0, , ,19-16,+2,L. Nance makes 2-pt jump shot from 21 ft (assist by C. Sexton)
3:26.0,T. Ariza misses 3-pt jump shot from 27 ft, ,19-16, , 
3:23.0, , ,19-16, ,Defensive rebound by L. Nance
3:12.0, , ,19-18,+2,C. Osman makes 2-pt jump shot from 12 ft (assist by A. Burks)
3:05.0,Washington full timeout, ,19-18, , 
3:05.0,I. Mahinmi enters the game for T. Bryant, ,19-18, , 
3:05.0,C. Randle enters the game for T. Satoranský, ,19-18, , 
3:05.0, , ,19-18, ,M. Dellavedova enters the game for C. Sexton
2:54.0,B. Beal misses 2-pt jump shot from 17 ft, ,19-18, , 
2:51.0, , ,19-18, ,Defensive rebound by M. Dellavedova
2:43.0, , ,19-21,+3,J. Clarkson makes 3-pt jump shot from 23 ft (assist by A. Burks)
2:29.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by B. Beal),+3,22-21, , 
2:08.0, , ,22-21, ,L. Nance misses 2-pt layup from 3 ft
2:08.0, , ,22-21, ,Offensive rebound by Team
2:06.0, , ,22-21, ,C. Osman misses 3-pt jump shot from 27 ft
2:05.0,Defensive rebound by Team, ,22-21, , 
1:44.0,I. Mahinmi misses 2-pt hook shot from 7 ft, ,22-21, , 
1:42.0, , ,22-21, ,Defensive rebound by L. Nance
1:34.0, , ,22-21, ,M. Dellavedova misses 2-pt jump shot from 5 ft
1:31.0,Defensive rebound by I. Mahinmi, ,22-21, , 
1:22.0,B. Beal makes 2-pt jump shot from 21 ft (assist by I. Mahinmi),+2,24-21, , 
