time,away_description,away_change,score,home_change,home_description
11:46.0,R. Rondo makes 2-pt layup from 1 ft (assist by L. Stephenson),+2,2-0, , 
11:23.0, , ,2-0, ,Turnover by J. Randle (lost ball; steal by R. Rondo)
11:15.0,L. Stephenson misses 3-pt jump shot from 24 ft, ,2-0, , 
11:12.0, , ,2-0, ,Defensive rebound by J. Randle
11:07.0, , ,2-3,+3,I. Clark makes 3-pt jump shot from 29 ft (assist by J. Randle)
10:44.0,J. McGee misses 2-pt jump shot from 10 ft, ,2-3, , 
10:42.0, , ,2-3, ,Defensive rebound by I. Clark
10:37.0, , ,2-3, ,Personal foul by M. Wagner (drawn by J. Okafor)
10:31.0, , ,2-3, ,I. Clark misses 3-pt jump shot from 27 ft
10:27.0,Defensive rebound by J. McGee, ,2-3, , 
10:19.0,M. Wagner misses 2-pt jump shot from 7 ft, ,2-3, , 
10:16.0, , ,2-3, ,Defensive rebound by J. Okafor
10:11.0, , ,2-5,+2,I. Clark makes 2-pt layup from 2 ft (assist by E. Payton)
10:11.0,Violation by Team (def goaltending), ,2-5, , 
10:00.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft, ,2-5, , 
9:57.0, , ,2-5, ,Defensive rebound by K. Williams
9:49.0, , ,2-5, ,Turnover by I. Clark (lost ball; steal by K. Caldwell-Pope)
9:43.0,R. Rondo misses 2-pt jump shot from 20 ft, ,2-5, , 
9:39.0, , ,2-5, ,Defensive rebound by K. Williams
9:23.0, , ,2-7,+2,J. Okafor makes 2-pt layup from 4 ft (assist by E. Payton)
9:11.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,+2,4-7, , 
9:03.0, , ,4-9,+2,E. Payton makes 2-pt layup at rim
8:46.0,Turnover by M. Wagner (bad pass; steal by K. Williams), ,4-9, , 
8:41.0,Violation by Team (kicked ball), ,4-9, , 
8:32.0, , ,4-9, ,Turnover by E. Payton (bad pass; steal by J. McGee)
8:25.0,J. McGee makes 2-pt hook shot from 8 ft (assist by R. Rondo),+2,6-9, , 
8:14.0, , ,6-9, ,K. Williams misses 3-pt jump shot from 27 ft
8:11.0,Defensive rebound by R. Rondo, ,6-9, , 
8:06.0,M. Wagner misses 3-pt jump shot from 30 ft, ,6-9, , 
8:04.0, , ,6-9, ,Defensive rebound by Team
7:50.0, , ,6-9, ,E. Payton misses 2-pt layup from 8 ft (block by M. Wagner)
7:48.0, , ,6-9, ,Offensive rebound by J. Okafor
7:44.0, , ,6-12,+3,J. Randle makes 3-pt jump shot from 23 ft (assist by J. Okafor)
7:21.0,L. Stephenson misses 3-pt jump shot from 26 ft, ,6-12, , 
7:18.0, , ,6-12, ,Defensive rebound by J. Randle
7:07.0, , ,6-12, ,I. Clark misses 3-pt jump shot from 23 ft
7:05.0,Defensive rebound by L. Stephenson, ,6-12, , 
7:01.0,Shooting foul by J. Okafor (drawn by K. Caldwell-Pope), ,6-12, , 
7:01.0,Violation by Team (delay of game), ,6-12, , 
7:01.0,K. Caldwell-Pope makes free throw 1 of 2,+1,7-12, , 
7:01.0,J. Williams enters the game for J. McGee, ,7-12, , 
7:01.0,K. Caldwell-Pope makes free throw 2 of 2,+1,8-12, , 
6:50.0, , ,8-12, ,Personal foul by J. Williams (drawn by J. Randle)
6:50.0, , ,8-12, ,New Orleans full timeout
6:42.0, , ,8-12, ,J. Randle misses 3-pt jump shot from 26 ft
6:41.0,Defensive rebound by Team, ,8-12, , 
6:30.0,M. Wagner misses 3-pt jump shot from 25 ft, ,8-12, , 
6:27.0, , ,8-12, ,Defensive rebound by E. Payton
6:20.0, , ,8-12, ,Turnover by J. Randle (traveling)
6:10.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by R. Rondo),+2,10-12, , 
5:52.0, , ,10-12, ,I. Clark misses 2-pt jump shot from 9 ft
5:50.0,Defensive rebound by L. Stephenson, ,10-12, , 
5:36.0,K. Caldwell-Pope misses 2-pt layup from 10 ft, ,10-12, , 
5:31.0,Offensive rebound by J. Williams, ,10-12, , 
5:31.0, , ,10-12, ,Defensive rebound by J. Randle
5:31.0,J. Williams misses 2-pt layup at rim, ,10-12, , 
5:25.0, , ,10-12, ,I. Clark misses 3-pt jump shot from 26 ft
5:25.0, , ,10-12, ,Offensive rebound by Team
5:25.0, , ,10-12, ,C. Diallo enters the game for J. Okafor
5:14.0, , ,10-14,+2,I. Clark makes 2-pt jump shot from 17 ft (assist by J. Randle)
5:00.0,Turnover by K. Caldwell-Pope (bad pass), ,10-14, , 
5:00.0,J. McGee enters the game for M. Wagner, ,10-14, , 
5:00.0,M. Muscala enters the game for J. Williams, ,10-14, , 
4:43.0, , ,10-16,+2,E. Payton makes 2-pt layup from 2 ft (assist by I. Clark)
4:34.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft, ,10-16, , 
4:33.0, , ,10-16, ,Defensive rebound by Team
4:33.0,A. Caruso enters the game for L. Stephenson, ,10-16, , 
4:33.0, , ,10-16, ,C. Wood enters the game for J. Randle
4:10.0, , ,10-16, ,Turnover by E. Payton (lost ball; steal by A. Caruso)
4:02.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by M. Muscala),+2,12-16, , 
4:02.0,Shooting foul by I. Clark (drawn by K. Caldwell-Pope), ,12-16, , 
4:02.0, , ,12-16, ,S. Johnson enters the game for E. Payton
4:02.0,K. Caldwell-Pope makes free throw 1 of 1,+1,13-16, , 
3:50.0, , ,13-16, ,Turnover by I. Clark (bad pass; steal by R. Rondo)
3:47.0,J. McGee makes 2-pt dunk from 1 ft (assist by R. Rondo),+2,15-16, , 
3:47.0,Shooting foul by C. Diallo (drawn by J. McGee), ,15-16, , 
3:47.0,J. McGee misses free throw 1 of 1, ,15-16, , 
3:43.0, , ,15-16, ,Defensive rebound by S. Johnson
3:35.0, , ,15-18,+2,I. Clark makes 2-pt layup from 2 ft (assist by C. Diallo)
3:21.0,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by R. Rondo),+2,17-18, , 
3:11.0, , ,17-20,+2,S. Johnson makes 2-pt layup from 1 ft
3:01.0,K. Caldwell-Pope misses 2-pt layup from 2 ft, ,17-20, , 
2:58.0, , ,17-20, ,Defensive rebound by C. Wood
2:53.0, , ,17-20, ,K. Williams misses 3-pt jump shot from 25 ft
2:49.0,Defensive rebound by J. McGee, ,17-20, , 
2:44.0,R. Rondo makes 2-pt layup from 2 ft (assist by J. McGee),+2,19-20, , 
2:30.0, , ,19-22,+2,C. Diallo makes 2-pt layup from 3 ft (assist by K. Williams)
2:30.0,LA Lakers full timeout, ,19-22, , 
2:17.0,M. Muscala misses 3-pt jump shot from 23 ft, ,19-22, , 
2:13.0, , ,19-22, ,Defensive rebound by C. Wood
1:56.0, , ,19-22, ,C. Wood misses 2-pt jump shot from 17 ft
1:53.0,Defensive rebound by J. McGee, ,19-22, , 
1:37.0,J. McGee makes 2-pt hook shot from 7 ft,+2,21-22, , 
1:20.0, , ,21-22, ,S. Johnson misses 2-pt jump shot from 11 ft
1:17.0,Defensive rebound by K. Caldwell-Pope, ,21-22, , 
1:11.0,M. Muscala misses 3-pt jump shot from 25 ft, ,21-22, , 
1:07.0, , ,21-22, ,Defensive rebound by S. Johnson
0:55.0, , ,21-22, ,C. Wood misses 2-pt layup from 4 ft
0:53.0, , ,21-22, ,Offensive rebound by Team
0:53.0,R. Bullock enters the game for K. Caldwell-Pope, ,21-22, , 
0:53.0, , ,21-22, ,S. Hill enters the game for K. Williams
0:44.0, , ,21-22, ,S. Johnson misses 2-pt layup from 3 ft
0:40.0, , ,21-24,+2,C. Diallo makes 2-pt layup from 1 ft
0:40.0, , ,21-24, ,Offensive rebound by C. Diallo
0:32.0,R. Rondo makes 3-pt jump shot from 25 ft (assist by R. Bullock),+3,24-24, , 
0:17.0, , ,24-24, ,Turnover by I. Clark (bad pass; steal by R. Rondo)
0:14.0,Shooting foul by S. Hill (drawn by R. Rondo), ,24-24, , 
0:14.0,R. Rondo makes free throw 1 of 2,+1,25-24, , 
0:14.0,R. Rondo makes free throw 2 of 2,+1,26-24, , 
0:06.0, , ,26-24, ,Personal foul by R. Bullock (drawn by S. Johnson)
0:00.0, , ,26-26,+2,C. Wood makes 2-pt jump shot from 22 ft
11:45.0, , ,26-26, ,Turnover by S. Johnson (bad pass; steal by L. Stephenson)
11:36.0,M. Muscala misses 3-pt jump shot from 23 ft, ,26-26, , 
11:34.0, , ,26-26, ,Defensive rebound by C. Diallo
11:27.0, , ,26-26, ,Shooting foul by J. McGee (drawn by C. Wood)
11:27.0, , ,26-27,+1,C. Wood makes free throw 1 of 2
11:27.0, , ,26-28,+1,C. Wood makes free throw 2 of 2
11:15.0,L. Stephenson misses 3-pt jump shot from 25 ft, ,26-28, , 
11:11.0, , ,26-28, ,Defensive rebound by C. Diallo
11:08.0, , ,26-28, ,Turnover by S. Johnson (bad pass; steal by M. Muscala)
11:01.0,L. Stephenson misses 2-pt jump shot from 21 ft, ,26-28, , 
10:56.0, , ,26-28, ,Defensive rebound by S. Johnson
