time,away_description,away_change,score,home_change,home_description
11:46.0, , ,0-2,+2,N. Noel makes 2-pt dunk from 1 ft (assist by R. Barrett)
11:22.0,P. Williams makes 2-pt jump shot from 22 ft,+2,2-2, , 
11:06.0, , ,2-2, ,Personal foul by N. Vučević (drawn by N. Noel)
10:58.0, , ,2-2, ,J. Randle misses 3-pt jump shot from 25 ft
10:56.0,Defensive rebound by P. Williams, ,2-2, , 
10:49.0,N. Vučević misses 3-pt jump shot from 26 ft, ,2-2, , 
10:47.0, , ,2-2, ,Defensive rebound by J. Randle
10:41.0, , ,2-5,+3,R. Bullock makes 3-pt jump shot from 26 ft (assist by J. Randle)
10:22.0,N. Vučević makes 2-pt dunk from 1 ft (assist by G. Temple),+2,4-5, , 
10:05.0, , ,4-5, ,R. Barrett misses 2-pt jump shot from 21 ft
10:03.0,Defensive rebound by G. Temple, ,4-5, , 
9:55.0,N. Vučević misses 3-pt jump shot from 26 ft, ,4-5, , 
9:53.0, , ,4-5, ,Defensive rebound by R. Barrett
9:40.0, , ,4-7,+2,J. Randle makes 2-pt jump shot from 22 ft
9:24.0,D. Theis misses 3-pt jump shot from 25 ft, ,4-7, , 
9:22.0, , ,4-7, ,Defensive rebound by N. Noel
9:13.0, , ,4-10,+3,R. Barrett makes 3-pt jump shot from 22 ft
8:52.0,N. Vučević misses 2-pt layup from 2 ft, ,4-10, , 
8:50.0, , ,4-10, ,Defensive rebound by J. Randle
8:44.0, , ,4-10, ,J. Randle misses 2-pt layup from 2 ft
8:42.0,Defensive rebound by N. Vučević, ,4-10, , 
8:32.0,C. White makes 2-pt jump shot from 2 ft,+2,6-10, , 
8:18.0, , ,6-12,+2,E. Payton makes 2-pt layup from 1 ft
8:03.0,C. White misses 3-pt jump shot from 25 ft, ,6-12, , 
8:01.0, , ,6-12, ,Defensive rebound by N. Noel
7:51.0, , ,6-12, ,E. Payton misses 2-pt jump shot from 7 ft
7:49.0,Defensive rebound by D. Theis, ,6-12, , 
7:38.0,Turnover by D. Theis (bad pass; steal by R. Barrett), ,6-12, , 
7:35.0, , ,6-12, ,Shooting foul by C. White (drawn by R. Barrett)
7:35.0,Technical foul by N. Vučević, ,6-12, , 
7:35.0, , ,6-13,+1,R. Bullock makes technical free throw
7:35.0, , ,6-14,+1,R. Barrett makes free throw 1 of 2
7:35.0, , ,6-14, ,R. Barrett misses free throw 2 of 2
7:33.0,Defensive rebound by N. Vučević, ,6-14, , 
7:22.0,C. White misses 3-pt jump shot from 25 ft, ,6-14, , 
7:20.0, , ,6-14, ,Defensive rebound by Team
7:04.0, , ,6-16,+2,J. Randle makes 2-pt jump shot from 22 ft
6:38.0,D. Theis makes 2-pt jump shot from 2 ft (assist by C. White),+2,8-16, , 
6:24.0, , ,8-16, ,Shooting foul by D. Theis (drawn by J. Randle)
6:24.0, , ,8-16, ,New York full timeout
6:24.0,T. Satoranský enters the game for G. Temple, ,8-16, , 
6:24.0,T. Young enters the game for D. Theis, ,8-16, , 
6:24.0, , ,8-17,+1,J. Randle makes free throw 1 of 3
6:24.0, , ,8-18,+1,J. Randle makes free throw 2 of 3
6:24.0, , ,8-19,+1,J. Randle makes free throw 3 of 3
6:16.0,Personal foul by N. Noel (drawn by N. Vučević), ,8-19, , 
6:04.0,T. Young misses 2-pt hook shot from 11 ft, ,8-19, , 
6:02.0, , ,8-19, ,Defensive rebound by N. Noel
