time,away_description,away_change,score,home_change,home_description
11:55.0,D. Mitchell makes 2-pt layup from 1 ft,+2,2-0, , 
11:38.0, , ,2-2,+2,S. Adams makes 2-pt hook shot from 6 ft (assist by R. Westbrook)
11:22.0,Turnover by D. Mitchell (bad pass; steal by R. Westbrook), ,2-2, , 
11:18.0, , ,2-2, ,Shooting foul by R. Rubio (drawn by R. Westbrook)
11:18.0, , ,2-2, ,R. Westbrook misses free throw 1 of 2
11:18.0, , ,2-2, ,Offensive rebound by Team
11:18.0, , ,2-3,+1,R. Westbrook makes free throw 2 of 2
11:01.0,D. Mitchell makes 2-pt layup from 1 ft,+2,4-3, , 
10:50.0, , ,4-3, ,T. Ferguson misses 3-pt jump shot from 23 ft
10:47.0,Defensive rebound by D. Favors, ,4-3, , 
10:39.0,Turnover by R. Rubio (bad pass; steal by S. Adams), ,4-3, , 
10:37.0, , ,4-5,+2,T. Ferguson makes 2-pt dunk from 1 ft (assist by S. Adams)
10:15.0,Turnover by J. Ingles (bad pass; steal by J. Grant), ,4-5, , 
10:12.0, , ,4-7,+2,J. Grant makes 2-pt layup from 2 ft
9:59.0,Personal foul by J. Grant (drawn by R. Rubio), ,4-7, , 
9:52.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),+3,7-7, , 
9:36.0, , ,7-9,+2,J. Grant makes 2-pt layup from 1 ft (assist by P. George)
9:17.0,D. Mitchell makes 2-pt dunk at rim (assist by J. Ingles),+2,9-9, , 
9:10.0, , ,9-9, ,Turnover by R. Westbrook (bad pass; steal by J. Ingles)
8:56.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),+2,11-9, , 
8:56.0,Shooting foul by J. Grant (drawn by R. Gobert), ,11-9, , 
8:56.0,R. Gobert makes free throw 1 of 1,+1,12-9, , 
8:49.0, , ,12-9, ,Personal foul by J. Ingles (drawn by P. George)
8:40.0, , ,12-11,+2,R. Westbrook makes 2-pt layup from 1 ft
8:30.0,Shooting foul by T. Ferguson (drawn by D. Mitchell), ,12-11, , 
8:30.0,D. Mitchell makes free throw 1 of 2,+1,13-11, , 
8:30.0, , ,13-11, ,M. Morris enters the game for J. Grant
8:30.0,D. Mitchell makes free throw 2 of 2,+1,14-11, , 
8:20.0, , ,14-11, ,P. George misses 3-pt jump shot from 26 ft
8:16.0,Defensive rebound by R. Rubio, ,14-11, , 
8:06.0,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. Rubio),+3,17-11, , 
7:52.0, , ,17-13,+2,S. Adams makes 2-pt hook shot from 7 ft (assist by P. George)
7:38.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),+2,19-13, , 
7:23.0, , ,19-15,+2,R. Westbrook makes 2-pt jump shot from 6 ft
7:10.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Rubio),+2,21-15, , 
6:54.0, , ,21-15, ,P. George misses 2-pt jump shot from 8 ft
6:52.0,Defensive rebound by J. Ingles, ,21-15, , 
6:50.0,Personal foul by M. Morris (drawn by R. Gobert), ,21-15, , 
6:50.0, , ,21-15, ,Oklahoma City full timeout
6:50.0,J. Crowder enters the game for D. Favors, ,21-15, , 
6:50.0,R. O'Neale enters the game for J. Ingles, ,21-15, , 
6:36.0,R. Rubio misses 2-pt jump shot from 16 ft, ,21-15, , 
6:33.0, , ,21-15, ,Defensive rebound by R. Westbrook
6:26.0, , ,21-15, ,S. Adams misses 2-pt layup from 1 ft
6:24.0, , ,21-17,+2,S. Adams makes 2-pt layup from 1 ft
6:24.0, , ,21-17, ,Offensive rebound by S. Adams
6:11.0,Turnover by R. Rubio (bad pass; steal by S. Adams), ,21-17, , 
6:07.0, , ,21-19,+2,P. George makes 2-pt layup from 1 ft
5:51.0,J. Crowder misses 3-pt jump shot from 23 ft, ,21-19, , 
5:49.0, , ,21-19, ,Defensive rebound by R. Westbrook
5:41.0, , ,21-21,+2,S. Adams makes 2-pt hook shot from 5 ft (assist by R. Westbrook)
5:13.0,D. Mitchell makes 3-pt jump shot from 24 ft (assist by R. O'Neale),+3,24-21, , 
