time,away_description,away_change,score,home_change,home_description
11:39.0,T. Harris makes 2-pt jump shot from 12 ft,+2,2-0, , 
11:15.0, , ,2-0, ,P. Tucker misses 2-pt jump shot from 10 ft
11:12.0,Defensive rebound by D. Jordan, ,2-0, , 
11:01.0,T. Harris misses 3-pt jump shot from 27 ft, ,2-0, , 
10:57.0, , ,2-0, ,Defensive rebound by Team
10:47.0, , ,2-2,+2,J. Butler makes 2-pt jump shot from 16 ft
10:33.0,T. Harris misses 3-pt jump shot from 23 ft, ,2-2, , 
10:30.0, , ,2-2, ,Defensive rebound by M. Strus
10:28.0, , ,2-2, ,J. Butler misses 2-pt layup from 1 ft
10:28.0, , ,2-2, ,Offensive rebound by Team
10:17.0, , ,2-4,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler)
10:09.0,Shooting foul by J. Butler (drawn by J. Harden), ,2-4, , 
10:09.0,J. Harden makes free throw 1 of 2,+1,3-4, , 
10:09.0,J. Harden makes free throw 2 of 2,+1,4-4, , 
9:59.0, , ,4-4, ,J. Butler misses 3-pt jump shot from 24 ft
9:54.0,Defensive rebound by D. Jordan, ,4-4, , 
9:47.0,T. Maxey makes 2-pt layup from 2 ft,+2,6-4, , 
9:36.0, , ,6-4, ,M. Strus misses 3-pt jump shot from 24 ft
9:32.0,Defensive rebound by D. Green, ,6-4, , 
9:23.0,D. Jordan makes 2-pt layup from 1 ft (assist by J. Harden),+2,8-4, , 
9:22.0,Violation by Team (delay of game), ,8-4, , 
9:02.0, , ,8-4, ,Shooting foul by T. Harris (drawn by J. Butler)
9:02.0, , ,8-5,+1,J. Butler makes free throw 1 of 2
9:02.0, , ,8-6,+1,J. Butler makes free throw 2 of 2
8:42.0,D. Green makes 3-pt jump shot from 23 ft (assist by T. Maxey),+3,11-6, , 
8:30.0, , ,11-8,+2,G. Vincent makes 2-pt jump shot from 18 ft
8:08.0,J. Harden misses 3-pt jump shot from 26 ft, ,11-8, , 
8:07.0, , ,11-8, ,Defensive rebound by Team
8:00.0, , ,11-11,+3,M. Strus makes 3-pt jump shot from 25 ft (assist by B. Adebayo)
7:35.0,Turnover by J. Harden (lost ball; steal by P. Tucker), ,11-11, , 
7:31.0, , ,11-11, ,P. Tucker misses 2-pt jump shot from 11 ft
7:25.0,Defensive rebound by T. Harris, ,11-11, , 
7:23.0,T. Maxey makes 2-pt layup from 1 ft,+2,13-11, , 
7:06.0, , ,13-11, ,B. Adebayo misses 2-pt jump shot from 15 ft
7:03.0,Defensive rebound by T. Harris, ,13-11, , 
6:57.0,D. Jordan makes 2-pt dunk from 2 ft (assist by T. Harris),+2,15-11, , 
6:40.0, , ,15-13,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by M. Strus)
6:40.0, , ,15-13, ,Shooting foul by D. Jordan (drawn by B. Adebayo)
6:40.0, , ,15-13, ,Miami full timeout
6:40.0, , ,15-14,+1,B. Adebayo makes free throw 1 of 1
6:23.0,Personal foul by M. Strus (drawn by D. Jordan), ,15-14, , 
6:16.0,T. Harris makes 2-pt jump shot from 6 ft,+2,17-14, , 
5:53.0, , ,17-17,+3,G. Vincent makes 3-pt jump shot from 27 ft (assist by J. Butler)
5:33.0,T. Maxey misses 2-pt jump shot from 11 ft, ,17-17, , 
5:30.0, , ,17-17, ,Defensive rebound by M. Strus
5:16.0, , ,17-17, ,Turnover by G. Vincent (bad pass; steal by T. Harris)
5:14.0,Shooting foul by M. Strus (drawn by T. Maxey), ,17-17, , 
5:14.0,T. Maxey makes free throw 1 of 2,+1,18-17, , 
5:14.0,P. Reed enters the game for D. Green, ,18-17, , 
5:14.0,M. Thybulle enters the game for D. Jordan, ,18-17, , 
5:14.0, , ,18-17, ,D. Dedmon enters the game for B. Adebayo
5:14.0, , ,18-17, ,T. Herro enters the game for M. Strus
5:14.0,T. Maxey misses free throw 2 of 2, ,18-17, , 
5:12.0, , ,18-17, ,Defensive rebound by D. Dedmon
4:59.0, , ,18-20,+3,P. Tucker makes 3-pt jump shot from 23 ft (assist by G. Vincent)
4:45.0,J. Harden misses 2-pt layup from 3 ft, ,18-20, , 
4:43.0,Offensive rebound by J. Harden, ,18-20, , 
4:40.0,J. Harden makes 2-pt hook shot from 3 ft,+2,20-20, , 
