time,away_description,away_change,score,home_change,home_description
11:38.0,K. Lowry misses 3-pt jump shot from 26 ft, ,0-0, , 
11:35.0, , ,0-0, ,Defensive rebound by E. Gordon
11:29.0, , ,0-0, ,Personal foul by P. Siakam (drawn by E. Gordon)
11:23.0, , ,0-0, ,E. Gordon misses 3-pt jump shot from 24 ft
11:22.0,Defensive rebound by S. Ibaka, ,0-0, , 
11:08.0,Turnover by S. Ibaka (lost ball; steal by P. Tucker), ,0-0, , 
11:05.0, , ,0-0, ,J. Harden misses 2-pt layup from 3 ft
11:05.0, , ,0-0, ,Offensive rebound by P. Tucker
11:02.0, , ,0-2,+2,P. Tucker makes 2-pt hook shot from 1 ft
10:43.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by D. Green),+2,2-2, , 
10:30.0, , ,2-2, ,A. Rivers misses 3-pt jump shot from 27 ft
10:29.0, , ,2-2, ,Offensive rebound by K. Faried
10:17.0, , ,2-2, ,E. Gordon misses 2-pt layup from 4 ft
10:16.0,Defensive rebound by K. Lowry, ,2-2, , 
10:10.0,D. Green misses 3-pt jump shot from 27 ft, ,2-2, , 
10:10.0,Offensive rebound by Team, ,2-2, , 
10:00.0,K. Leonard misses 2-pt jump shot from 13 ft, ,2-2, , 
9:59.0, , ,2-2, ,Defensive rebound by K. Faried
9:51.0, , ,2-2, ,J. Harden misses 2-pt layup from 5 ft
9:51.0, , ,2-2, ,Offensive rebound by K. Faried
9:44.0, , ,2-4,+2,A. Rivers makes 2-pt layup from 4 ft (assist by P. Tucker)
9:34.0,P. Siakam makes 2-pt layup from 2 ft (assist by K. Lowry),+2,4-4, , 
9:23.0, , ,4-4, ,Shooting foul by S. Ibaka (drawn by E. Gordon)
9:23.0, , ,4-5,+1,E. Gordon makes free throw 1 of 2
9:23.0, , ,4-6,+1,E. Gordon makes free throw 2 of 2
9:12.0,D. Green makes 2-pt layup from 7 ft (assist by K. Lowry),+2,6-6, , 
8:56.0, , ,6-6, ,Shooting foul by D. Green (drawn by J. Harden)
8:56.0, , ,6-7,+1,J. Harden makes free throw 1 of 2
8:56.0, , ,6-8,+1,J. Harden makes free throw 2 of 2
8:40.0,K. Leonard makes 2-pt jump shot from 17 ft,+2,8-8, , 
8:32.0, , ,8-11,+3,P. Tucker makes 3-pt jump shot from 23 ft (assist by A. Rivers)
