time,away_description,away_change,score,home_change,home_description
11:41.0, , ,0-2,+2,K. Looney makes 2-pt hook shot from 5 ft (assist by S. Curry)
11:21.0,D. Finney-Smith misses 2-pt layup from 7 ft, ,0-2, , 
11:18.0,Offensive rebound by D. Powell, ,0-2, , 
11:17.0,D. Finney-Smith makes 2-pt jump shot from 20 ft (assist by J. Brunson),+2,2-2, , 
10:58.0, , ,2-2, ,A. Wiggins misses 3-pt jump shot from 26 ft
10:55.0, , ,2-2, ,Offensive rebound by K. Looney
10:53.0, , ,2-4,+2,K. Looney makes 2-pt layup from 6 ft
10:37.0,J. Brunson misses 2-pt jump shot from 10 ft, ,2-4, , 
10:35.0, , ,2-4, ,Defensive rebound by K. Thompson
10:21.0, , ,2-7,+3,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Looney)
10:08.0,Turnover by L. Dončić (lost ball; steal by S. Curry), ,2-7, , 
10:05.0, , ,2-9,+2,A. Wiggins makes 2-pt dunk from 2 ft (assist by S. Curry)
9:41.0,R. Bullock misses 3-pt jump shot from 23 ft, ,2-9, , 
9:38.0, , ,2-9, ,Defensive rebound by S. Curry
9:29.0, , ,2-9, ,K. Thompson misses 3-pt jump shot from 27 ft
9:27.0,Defensive rebound by L. Dončić, ,2-9, , 
9:16.0,D. Powell makes 2-pt layup from 5 ft (assist by D. Finney-Smith),+2,4-9, , 
9:16.0,Shooting foul by D. Green (drawn by D. Powell), ,4-9, , 
9:16.0,D. Powell makes free throw 1 of 1,+1,5-9, , 
9:06.0, , ,5-12,+3,S. Curry makes 3-pt jump shot from 28 ft
8:52.0,L. Dončić misses 2-pt layup from 6 ft, ,5-12, , 
8:52.0, , ,5-12, ,Defensive rebound by Team
8:52.0,Loose ball foul by D. Powell (drawn by K. Looney), ,5-12, , 
8:52.0, , ,5-12, ,Golden State full timeout
8:38.0, , ,5-14,+2,K. Thompson makes 2-pt jump shot from 13 ft (assist by D. Green)
8:16.0,L. Dončić makes 2-pt jump shot from 11 ft,+2,7-14, , 
8:09.0, , ,7-14, ,K. Thompson misses 3-pt jump shot from 27 ft
8:07.0,Defensive rebound by L. Dončić, ,7-14, , 
8:02.0,L. Dončić misses 3-pt jump shot from 27 ft, ,7-14, , 
8:00.0, , ,7-14, ,Defensive rebound by S. Curry
7:47.0, , ,7-14, ,K. Looney misses 2-pt layup from 4 ft
7:44.0,Defensive rebound by D. Powell, ,7-14, , 
7:32.0,R. Bullock makes 3-pt jump shot from 22 ft (assist by L. Dončić),+3,10-14, , 
7:18.0, , ,10-14, ,Turnover by S. Curry (step out of bounds)
7:18.0,M. Kleber enters the game for D. Powell, ,10-14, , 
7:03.0,Personal foul by K. Thompson (drawn by R. Bullock), ,10-14, , 
6:52.0,L. Dončić misses 2-pt jump shot from 6 ft, ,10-14, , 
6:50.0, , ,10-14, ,Defensive rebound by A. Wiggins
6:37.0, , ,10-14, ,S. Curry misses 2-pt layup from 6 ft (block by M. Kleber)
6:35.0,Defensive rebound by D. Finney-Smith, ,10-14, , 
6:29.0,R. Bullock misses 3-pt jump shot from 25 ft, ,10-14, , 
6:27.0, , ,10-14, ,Defensive rebound by Team
6:16.0, , ,10-14, ,A. Wiggins misses 3-pt jump shot from 29 ft
6:14.0,Defensive rebound by J. Brunson, ,10-14, , 
6:01.0,L. Dončić misses 2-pt layup from 7 ft, ,10-14, , 
5:59.0, , ,10-14, ,Defensive rebound by K. Looney
5:48.0, , ,10-14, ,K. Thompson misses 3-pt jump shot from 27 ft
5:46.0,Defensive rebound by L. Dončić, ,10-14, , 
5:42.0,Shooting foul by K. Looney (drawn by L. Dončić), ,10-14, , 
5:42.0,L. Dončić makes free throw 1 of 2,+1,11-14, , 
5:42.0,S. Dinwiddie enters the game for J. Brunson, ,11-14, , 
5:42.0,F. Ntilikina enters the game for R. Bullock, ,11-14, , 
5:42.0, , ,11-14, ,J. Poole enters the game for D. Green
5:42.0,L. Dončić makes free throw 2 of 2,+1,12-14, , 
5:28.0, , ,12-14, ,A. Wiggins misses 2-pt layup from 6 ft
5:26.0,Defensive rebound by L. Dončić, ,12-14, , 
5:22.0,L. Dončić misses 3-pt jump shot from 28 ft, ,12-14, , 
5:20.0, , ,12-14, ,Defensive rebound by S. Curry
5:08.0, , ,12-14, ,A. Wiggins misses 3-pt jump shot from 28 ft
5:05.0, , ,12-14, ,Offensive rebound by K. Looney
