time,away_description,away_change,score,home_change,home_description
11:43.0,T. Haliburton misses 3-pt jump shot from 23 ft, ,0-0, , 
11:40.0, , ,0-0, ,Defensive rebound by R. Hachimura
11:23.0, , ,0-0, ,R. Hachimura misses 2-pt jump shot from 7 ft
11:18.0, , ,0-0, ,Offensive rebound by R. Hachimura
11:18.0, , ,0-2,+2,R. Hachimura makes 2-pt layup at rim
11:05.0,H. Barnes makes 2-pt jump shot from 7 ft,+2,2-2, , 
10:49.0, , ,2-4,+2,B. Beal makes 2-pt jump shot from 15 ft (assist by A. Len)
10:40.0,D. Fox misses 3-pt jump shot from 26 ft, ,2-4, , 
10:37.0, , ,2-4, ,Defensive rebound by R. Westbrook
10:32.0, , ,2-4, ,R. Westbrook misses 2-pt jump shot from 21 ft
10:28.0,Defensive rebound by B. Hield, ,2-4, , 
10:25.0,T. Haliburton makes 2-pt jump shot from 20 ft,+2,4-4, , 
10:15.0, , ,4-4, ,Turnover by R. Hachimura (out of bounds lost ball)
10:05.0,B. Hield makes 3-pt jump shot from 29 ft (assist by D. Fox),+3,7-4, , 
9:57.0, , ,7-4, ,Shooting foul by D. Fox (drawn by R. Westbrook)
9:57.0, , ,7-5,+1,R. Westbrook makes free throw 1 of 2
9:57.0, , ,7-6,+1,R. Westbrook makes free throw 2 of 2
9:43.0,R. Holmes makes 2-pt jump shot from 18 ft (assist by H. Barnes),+2,9-6, , 
9:29.0, , ,9-6, ,B. Beal misses 2-pt layup from 14 ft (block by R. Holmes)
9:29.0, , ,9-6, ,Offensive rebound by Team
9:23.0, , ,9-8,+2,B. Beal makes 2-pt layup from 3 ft (assist by R. Westbrook)
9:23.0, , ,9-8, ,Shooting foul by B. Hield (drawn by B. Beal)
9:23.0, , ,9-9,+1,B. Beal makes free throw 1 of 1
9:12.0,D. Fox makes 2-pt jump shot from 12 ft,+2,11-9, , 
9:04.0, , ,11-11,+2,B. Beal makes 2-pt jump shot from 6 ft (assist by R. Westbrook)
8:57.0,Shooting foul by G. Mathews (drawn by D. Fox), ,11-11, , 
8:57.0,D. Fox makes free throw 1 of 2,+1,12-11, , 
8:57.0,D. Fox makes free throw 2 of 2,+1,13-11, , 
8:46.0, , ,13-13,+2,R. Hachimura makes 2-pt layup from 6 ft (assist by R. Westbrook)
8:38.0,T. Haliburton misses 3-pt jump shot from 28 ft, ,13-13, , 
8:36.0, , ,13-13, ,Defensive rebound by B. Beal
8:33.0, , ,13-13, ,Turnover by B. Beal (bad pass; steal by D. Fox)
8:29.0,B. Hield misses 3-pt jump shot from 24 ft, ,13-13, , 
8:20.0,Offensive rebound by T. Haliburton, ,13-13, , 
8:20.0,T. Haliburton misses 2-pt layup at rim, ,13-13, , 
8:20.0, , ,13-13, ,Defensive rebound by A. Len
8:18.0, , ,13-13, ,Turnover by R. Westbrook (bad pass)
8:10.0,D. Fox makes 2-pt layup from 6 ft,+2,15-13, , 
8:10.0,Shooting foul by G. Mathews (drawn by D. Fox), ,15-13, , 
8:10.0, , ,15-13, ,D. Bertāns enters the game for G. Mathews
8:10.0,D. Fox makes free throw 1 of 1,+1,16-13, , 
7:59.0, , ,16-13, ,R. Westbrook misses 2-pt jump shot from 7 ft
7:56.0,Defensive rebound by H. Barnes, ,16-13, , 
7:49.0,H. Barnes misses 3-pt jump shot from 30 ft, ,16-13, , 
7:46.0, , ,16-13, ,Defensive rebound by D. Bertāns
7:42.0, , ,16-15,+2,R. Westbrook makes 2-pt layup from 5 ft
7:42.0,Violation by Team (def goaltending), ,16-15, , 
7:30.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Fox),+3,19-15, , 
7:19.0, , ,19-15, ,D. Bertāns misses 3-pt jump shot from 29 ft
7:15.0, , ,19-15, ,Offensive rebound by A. Len
7:10.0, , ,19-17,+2,B. Beal makes 2-pt jump shot from 21 ft
6:56.0,H. Barnes misses 3-pt jump shot from 25 ft, ,19-17, , 
6:53.0, , ,19-17, ,Defensive rebound by R. Westbrook
6:50.0, , ,19-19,+2,R. Hachimura makes 2-pt layup from 3 ft (assist by R. Westbrook)
6:44.0,Shooting foul by A. Len (drawn by H. Barnes), ,19-19, , 
6:44.0, , ,19-19, ,Washington full timeout
6:44.0,C. Joseph enters the game for T. Haliburton, ,19-19, , 
6:44.0,H. Barnes makes free throw 1 of 2,+1,20-19, , 
6:44.0,H. Barnes makes free throw 2 of 2,+1,21-19, , 
6:28.0, , ,21-21,+2,A. Len makes 2-pt hook shot from 5 ft
6:16.0,D. Fox misses 2-pt jump shot from 21 ft, ,21-21, , 
6:13.0, , ,21-21, ,Defensive rebound by B. Beal
6:10.0, , ,21-21, ,D. Bertāns misses 3-pt jump shot from 28 ft
6:07.0,Defensive rebound by Team, ,21-21, , 
5:53.0,Def 3 sec tech foul by Team, ,21-21, , 
5:53.0,B. Hield makes technical free throw,+1,22-21, , 
5:53.0, , ,22-21, ,R. Neto enters the game for R. Westbrook
5:42.0,R. Holmes misses 2-pt jump shot from 12 ft, ,22-21, , 
5:38.0, , ,22-21, ,Defensive rebound by A. Len
5:31.0, , ,22-21, ,R. Hachimura misses 2-pt layup from 4 ft
5:28.0, , ,22-21, ,Offensive rebound by D. Bertāns
5:19.0, , ,22-21, ,Shooting foul by D. Fox (drawn by B. Beal)
5:19.0, , ,22-22,+1,B. Beal makes free throw 1 of 2
5:19.0,T. Haliburton enters the game for D. Fox, ,22-22, , 
5:19.0, , ,22-23,+1,B. Beal makes free throw 2 of 2
