time,away_description,away_change,score,home_change,home_description
11:45.0, , ,0-0, ,D. DiVincenzo misses 3-pt jump shot from 28 ft
11:44.0,Defensive rebound by J. Holiday, ,0-0, , 
11:23.0,D. Sabonis misses 2-pt jump shot from 14 ft, ,0-0, , 
11:20.0, , ,0-0, ,Defensive rebound by D. DiVincenzo
11:17.0, , ,0-2,+2,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by D. DiVincenzo)
11:00.0,D. Sabonis misses 2-pt layup from 2 ft, ,0-2, , 
10:57.0, , ,0-2, ,Defensive rebound by G. Antetokounmpo
10:49.0, , ,0-4,+2,D. DiVincenzo makes 2-pt layup from 1 ft (assist by J. Holiday)
10:36.0,Turnover by M. Brogdon (lost ball; steal by G. Antetokounmpo), ,0-4, , 
10:33.0, , ,0-4, ,Personal foul by D. Sabonis (drawn by G. Antetokounmpo)
10:21.0, , ,0-4, ,J. Holiday misses 2-pt jump shot from 12 ft
10:18.0,Defensive rebound by J. Holiday, ,0-4, , 
10:09.0,J. Holiday makes 2-pt layup from 1 ft (assist by D. Sabonis),+2,2-4, , 
9:57.0, , ,2-7,+3,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by B. Lopez)
9:41.0,M. Brogdon misses 2-pt jump shot from 14 ft, ,2-7, , 
9:38.0, , ,2-7, ,Defensive rebound by G. Antetokounmpo
9:27.0, , ,2-7, ,D. DiVincenzo misses 3-pt jump shot from 23 ft
9:25.0, , ,2-7, ,Offensive rebound by B. Lopez
9:15.0, , ,2-7, ,D. DiVincenzo misses 2-pt jump shot from 20 ft
9:13.0,Defensive rebound by J. Lamb, ,2-7, , 
9:01.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Sabonis),+2,4-7, , 
8:45.0, , ,4-10,+3,B. Lopez makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo)
8:35.0, , ,4-10, ,Violation by Team (kicked ball)
8:23.0,M. Brogdon misses 2-pt layup from 2 ft, ,4-10, , 
8:20.0, , ,4-10, ,Defensive rebound by B. Lopez
8:16.0, , ,4-10, ,Turnover by G. Antetokounmpo (bad pass; steal by J. Holiday)
8:10.0,J. Lamb misses 3-pt jump shot from 26 ft, ,4-10, , 
8:05.0, , ,4-10, ,Defensive rebound by J. Holiday
7:55.0, , ,4-10, ,Turnover by K. Middleton (traveling)
7:47.0,M. Brogdon makes 3-pt jump shot from 27 ft,+3,7-10, , 
7:32.0, , ,7-10, ,J. Holiday misses 3-pt jump shot from 26 ft
7:29.0, , ,7-10, ,Offensive rebound by G. Antetokounmpo
7:23.0, , ,7-13,+3,K. Middleton makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo)
6:59.0,M. Brogdon misses 2-pt jump shot from 21 ft, ,7-13, , 
6:56.0, , ,7-13, ,Defensive rebound by G. Antetokounmpo
6:51.0, , ,7-13, ,J. Holiday misses 3-pt jump shot from 23 ft
6:50.0,Defensive rebound by Team, ,7-13, , 
6:50.0, , ,7-13, ,Milwaukee full timeout
6:50.0, , ,7-13, ,D. Augustin enters the game for J. Holiday
6:37.0,J. Holiday misses 3-pt jump shot from 23 ft, ,7-13, , 
6:35.0,Offensive rebound by Team, ,7-13, , 
6:31.0,D. Sabonis makes 3-pt jump shot from 23 ft (assist by J. Lamb),+3,10-13, , 
6:15.0, , ,10-16,+3,B. Lopez makes 3-pt jump shot from 29 ft (assist by G. Antetokounmpo)
6:02.0,J. Lamb misses 2-pt jump shot from 15 ft, ,10-16, , 
5:59.0, , ,10-16, ,Defensive rebound by B. Lopez
5:48.0, , ,10-18,+2,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton)
5:48.0, , ,10-18, ,Shooting foul by M. Brogdon (drawn by G. Antetokounmpo)
5:48.0, , ,10-18, ,J. Holiday enters the game for D. DiVincenzo
5:48.0, , ,10-19,+1,G. Antetokounmpo makes free throw 1 of 1
5:29.0,D. Sabonis misses 2-pt jump shot from 9 ft, ,10-19, , 
5:27.0, , ,10-19, ,Defensive rebound by G. Antetokounmpo
5:23.0, , ,10-19, ,K. Middleton misses 2-pt layup from 3 ft
5:21.0, , ,10-19, ,Offensive rebound by J. Holiday
5:20.0, , ,10-21,+2,J. Holiday makes 2-pt layup from 1 ft
5:07.0,M. Brogdon makes 2-pt jump shot from 17 ft (assist by D. Sabonis),+2,12-21, , 
4:54.0, , ,12-21, ,B. Lopez misses 3-pt jump shot from 29 ft
4:52.0,Defensive rebound by D. Sabonis, ,12-21, , 
4:44.0,D. Sabonis misses 2-pt hook shot from 8 ft, ,12-21, , 
4:42.0,Offensive rebound by D. Sabonis, ,12-21, , 
4:41.0,D. Sabonis makes 2-pt layup from 2 ft,+2,14-21, , 
4:28.0, , ,14-21, ,Turnover by K. Middleton (bad pass)
4:28.0,T. McConnell enters the game for J. Lamb, ,14-21, , 
4:28.0, , ,14-21, ,B. Portis enters the game for B. Lopez
4:14.0,D. Sabonis misses 3-pt jump shot from 27 ft, ,14-21, , 
4:11.0, , ,14-21, ,Defensive rebound by J. Holiday
4:02.0, , ,14-21, ,Turnover by K. Middleton (bad pass; steal by M. Turner)
3:55.0,M. Brogdon misses 3-pt jump shot from 27 ft, ,14-21, , 
3:52.0, , ,14-21, ,Defensive rebound by B. Portis
3:52.0,D. McDermott enters the game for M. Turner, ,14-21, , 
3:52.0, , ,14-21, ,T. Craig enters the game for G. Antetokounmpo
3:36.0, , ,14-24,+3,D. Augustin makes 3-pt jump shot from 26 ft
3:24.0,D. McDermott misses 3-pt jump shot from 26 ft, ,14-24, , 
3:22.0, , ,14-24, ,Defensive rebound by B. Portis
