time,away_description,away_change,score,home_change,home_description
11:44.0,Turnover by K. Tillie (bad pass; steal by N. Claxton), ,0-0, , 
11:32.0, , ,0-0, ,P. Mills misses 3-pt jump shot from 25 ft
11:27.0,Defensive rebound by S. Adams, ,0-0, , 
11:19.0,J. Jackson misses 3-pt jump shot from 26 ft, ,0-0, , 
11:17.0,Offensive rebound by K. Tillie, ,0-0, , 
11:07.0,D. Bane makes 2-pt jump shot from 20 ft (assist by J. Jackson),+2,2-0, , 
10:54.0, , ,2-0, ,K. Durant misses 2-pt jump shot from 18 ft
10:54.0,Defensive rebound by J. Morant, ,2-0, , 
10:47.0,Shooting foul by D. Bembry (drawn by J. Morant), ,2-0, , 
10:47.0,J. Morant misses free throw 1 of 2, ,2-0, , 
10:47.0,Offensive rebound by Team, ,2-0, , 
10:47.0,J. Morant makes free throw 2 of 2,+1,3-0, , 
10:33.0, , ,3-0, ,Turnover by J. Harden (bad pass; steal by K. Tillie)
10:28.0,D. Bane misses 2-pt layup from 1 ft, ,3-0, , 
10:26.0,Offensive rebound by J. Morant, ,3-0, , 
10:16.0,J. Jackson misses 2-pt jump shot from 11 ft, ,3-0, , 
10:16.0,Offensive rebound by S. Adams, ,3-0, , 
10:12.0,S. Adams makes 2-pt layup at rim,+2,5-0, , 
10:01.0, , ,5-0, ,K. Durant misses 2-pt jump shot from 9 ft (block by K. Tillie)
9:58.0,Defensive rebound by K. Tillie, ,5-0, , 
9:53.0,J. Morant makes 2-pt layup from 1 ft,+2,7-0, , 
9:36.0, , ,7-0, ,J. Harden misses 2-pt layup from 8 ft
9:35.0, , ,7-0, ,Offensive rebound by D. Bembry
9:30.0, , ,7-0, ,P. Mills misses 3-pt jump shot from 23 ft
9:27.0,Defensive rebound by J. Jackson, ,7-0, , 
9:19.0,J. Jackson misses 3-pt jump shot from 26 ft, ,7-0, , 
9:15.0, , ,7-0, ,Defensive rebound by K. Durant
9:12.0, , ,7-2,+2,K. Durant makes 2-pt dunk from 1 ft (assist by D. Bembry)
8:54.0,D. Bane makes 2-pt jump shot from 18 ft (assist by S. Adams),+2,9-2, , 
8:44.0, , ,9-2, ,Shooting foul by K. Tillie (drawn by J. Harden)
8:44.0, , ,9-3,+1,J. Harden makes free throw 1 of 2
8:44.0, , ,9-4,+1,J. Harden makes free throw 2 of 2
8:30.0,J. Jackson misses 2-pt hook shot from 11 ft, ,9-4, , 
8:28.0,Offensive rebound by S. Adams, ,9-4, , 
8:26.0,S. Adams misses 2-pt layup from 2 ft, ,9-4, , 
8:24.0,Offensive rebound by S. Adams, ,9-4, , 
8:24.0,S. Adams misses 2-pt layup at rim, ,9-4, , 
8:24.0, , ,9-4, ,Defensive rebound by Team
8:15.0, , ,9-4, ,Turnover by J. Harden (bad pass; steal by J. Jackson)
8:10.0,D. Bane makes 3-pt jump shot from 25 ft,+3,12-4, , 
7:56.0, , ,12-4, ,K. Durant misses 2-pt jump shot from 14 ft
7:56.0,Defensive rebound by D. Bane, ,12-4, , 
7:48.0,D. Bane misses 3-pt jump shot from 26 ft, ,12-4, , 
7:45.0, , ,12-4, ,Defensive rebound by Team
7:45.0,Loose ball foul by K. Tillie (drawn by N. Claxton), ,12-4, , 
7:45.0,J. Culver enters the game for K. Tillie, ,12-4, , 
7:33.0, , ,12-7,+3,J. Harden makes 3-pt jump shot from 27 ft (assist by K. Durant)
7:19.0,J. Jackson misses 3-pt jump shot from 26 ft, ,12-7, , 
7:17.0,Offensive rebound by S. Adams, ,12-7, , 
7:13.0,J. Morant makes 3-pt jump shot from 26 ft (assist by D. Bane),+3,15-7, , 
6:53.0, , ,15-7, ,Turnover by J. Harden (bad pass; steal by S. Adams)
6:50.0,J. Culver misses 2-pt dunk at rim (block by K. Durant), ,15-7, , 
6:45.0, , ,15-7, ,Defensive rebound by D. Bembry
6:40.0, , ,15-10,+3,J. Harden makes 3-pt jump shot from 25 ft
6:22.0,D. Bane misses 2-pt layup from 2 ft (block by N. Claxton), ,15-10, , 
6:22.0,Offensive rebound by Team, ,15-10, , 
6:22.0, , ,15-10, ,Brooklyn full timeout
6:22.0, , ,15-10, ,J. Johnson enters the game for P. Mills
6:14.0,J. Morant makes 3-pt jump shot from 26 ft,+3,18-10, , 
6:03.0, , ,18-10, ,K. Durant misses 3-pt jump shot from 25 ft
6:00.0,Defensive rebound by J. Culver, ,18-10, , 
5:49.0,Turnover by S. Adams (lost ball; steal by K. Durant), ,18-10, , 
5:38.0, , ,18-10, ,Turnover by K. Durant (bad pass; steal by J. Culver)
5:23.0,J. Culver makes 3-pt jump shot from 24 ft (assist by J. Morant),+3,21-10, , 
5:23.0,S. Aldama enters the game for S. Adams, ,21-10, , 
5:23.0,B. Clarke enters the game for J. Jackson, ,21-10, , 
5:23.0, , ,21-10, ,B. Griffin enters the game for N. Claxton
5:00.0, , ,21-12,+2,D. Bembry makes 2-pt layup from 2 ft (assist by K. Durant)
4:46.0,D. Bane misses 2-pt layup from 3 ft, ,21-12, , 
4:44.0, , ,21-12, ,Defensive rebound by B. Griffin
4:37.0, , ,21-15,+3,K. Durant makes 3-pt jump shot from 25 ft (assist by J. Johnson)
4:13.0,Turnover by J. Morant (bad pass; steal by K. Durant), ,21-15, , 
4:12.0, , ,21-15, ,Personal take foul by J. Culver (drawn by K. Durant)
4:12.0, , ,21-15, ,B. Brown enters the game for D. Bembry
4:04.0, , ,21-17,+2,B. Griffin makes 2-pt layup from 2 ft (assist by J. Harden)
4:04.0,Memphis full timeout, ,21-17, , 
