time,away_description,away_change,score,home_change,home_description
11:43.0,Offensive foul by J. Green (drawn by L. Dort), ,0-0, , 
11:43.0,Turnover by J. Green (offensive foul), ,0-0, , 
11:25.0, , ,0-0, ,J. Robinson-Earl misses 3-pt jump shot from 27 ft
11:22.0,Defensive rebound by N. Jokić, ,0-0, , 
11:15.0,W. Barton makes 3-pt jump shot from 27 ft (assist by N. Jokić),+3,3-0, , 
11:00.0, , ,3-0, ,Personal foul by A. Gordon (drawn by S. Gilgeous-Alexander)
10:52.0, , ,3-0, ,Turnover by S. Gilgeous-Alexander (bad pass; steal by M. Morris)
10:42.0,A. Gordon misses 2-pt layup from 5 ft, ,3-0, , 
10:34.0,Offensive rebound by A. Gordon, ,3-0, , 
10:34.0,A. Gordon makes 2-pt layup at rim,+2,5-0, , 
10:28.0, , ,5-0, ,J. Giddey misses 2-pt layup from 3 ft
10:25.0,Defensive rebound by N. Jokić, ,5-0, , 
10:21.0,W. Barton makes 2-pt layup from 5 ft (assist by N. Jokić),+2,7-0, , 
10:12.0, , ,7-2,+2,D. Favors makes 2-pt jump shot from 13 ft (assist by J. Giddey)
9:54.0,W. Barton makes 3-pt jump shot from 26 ft (assist by M. Morris),+3,10-2, , 
9:31.0, , ,10-4,+2,J. Robinson-Earl makes 2-pt jump shot from 11 ft (assist by J. Giddey)
9:12.0,N. Jokić misses 2-pt layup from 9 ft, ,10-4, , 
9:11.0,Offensive rebound by N. Jokić, ,10-4, , 
9:11.0,N. Jokić misses 2-pt layup at rim, ,10-4, , 
9:11.0,Offensive rebound by N. Jokić, ,10-4, , 
9:11.0,Shooting foul by D. Favors (drawn by N. Jokić), ,10-4, , 
9:11.0,N. Jokić makes free throw 1 of 2,+1,11-4, , 
9:11.0,N. Jokić makes free throw 2 of 2,+1,12-4, , 
8:53.0, , ,12-4, ,D. Favors misses 3-pt jump shot from 23 ft
8:49.0,Defensive rebound by M. Morris, ,12-4, , 
8:36.0,W. Barton misses 2-pt layup from 7 ft, ,12-4, , 
8:30.0,Offensive rebound by W. Barton, ,12-4, , 
8:30.0,W. Barton misses 2-pt layup at rim, ,12-4, , 
8:29.0, , ,12-4, ,Defensive rebound by D. Favors
8:28.0, , ,12-4, ,J. Robinson-Earl misses 2-pt jump shot from 22 ft
8:26.0, , ,12-4, ,Offensive rebound by Team
8:25.0, , ,12-4, ,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft
8:20.0,Defensive rebound by J. Green, ,12-4, , 
8:15.0,N. Jokić makes 2-pt layup from 7 ft (assist by M. Morris),+2,14-4, , 
7:57.0, , ,14-4, ,L. Dort misses 3-pt jump shot from 28 ft
7:54.0, , ,14-4, ,Offensive rebound by D. Favors
7:46.0, , ,14-4, ,L. Dort misses 3-pt jump shot from 29 ft
7:40.0,Defensive rebound by A. Gordon, ,14-4, , 
7:37.0,M. Morris makes 3-pt jump shot from 26 ft (assist by A. Gordon),+3,17-4, , 
7:28.0, , ,17-4, ,Oklahoma City full timeout
7:12.0, , ,17-4, ,J. Giddey misses 2-pt jump shot from 8 ft
7:09.0,Defensive rebound by N. Jokić, ,17-4, , 
7:05.0,A. Gordon makes 2-pt dunk from 5 ft (assist by W. Barton),+2,19-4, , 
6:52.0, , ,19-4, ,D. Favors misses 2-pt layup from 4 ft
6:50.0,Defensive rebound by A. Gordon, ,19-4, , 
6:29.0,N. Jokić makes 3-pt jump shot from 27 ft (assist by W. Barton),+3,22-4, , 
6:16.0, , ,22-4, ,L. Dort misses 2-pt layup from 5 ft
6:14.0, , ,22-4, ,Offensive rebound by J. Giddey
6:04.0, , ,22-7,+3,J. Giddey makes 3-pt jump shot from 27 ft (assist by S. Gilgeous-Alexander)
5:41.0,A. Gordon misses 3-pt jump shot from 23 ft, ,22-7, , 
5:37.0, , ,22-7, ,Defensive rebound by S. Gilgeous-Alexander
5:32.0, , ,22-7, ,Shooting foul by A. Gordon (drawn by S. Gilgeous-Alexander)
5:32.0, , ,22-8,+1,S. Gilgeous-Alexander makes free throw 1 of 2
5:32.0,J. Green enters the game for A. Gordon, ,22-8, , 
5:32.0,A. Rivers enters the game for J. Green, ,22-8, , 
5:32.0, , ,22-9,+1,S. Gilgeous-Alexander makes free throw 2 of 2
5:12.0,M. Morris makes 3-pt jump shot from 23 ft (assist by A. Rivers),+3,25-9, , 
4:57.0, , ,25-12,+3,L. Dort makes 3-pt jump shot from 22 ft (assist by D. Favors)
4:35.0,N. Jokić misses 2-pt hook shot from 6 ft, ,25-12, , 
4:33.0, , ,25-12, ,Defensive rebound by J. Robinson-Earl
4:25.0, , ,25-12, ,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft
4:22.0,Defensive rebound by N. Jokić, ,25-12, , 
4:13.0,M. Morris misses 3-pt jump shot from 23 ft, ,25-12, , 
4:10.0, , ,25-12, ,Defensive rebound by J. Robinson-Earl
3:55.0, , ,25-12, ,D. Favors misses 2-pt jump shot from 15 ft
3:55.0, , ,25-12, ,Offensive rebound by Team
3:55.0,Loose ball foul by J. Green (drawn by J. Robinson-Earl), ,25-12, , 
3:55.0,F. Campazzo enters the game for M. Morris, ,25-12, , 
