time,away_description,away_change,score,home_change,home_description
11:47.0,D. Lillard makes 2-pt jump shot from 14 ft (assist by J. Nurkić),+2,2-0, , 
11:29.0, , ,2-0, ,E. Gordon misses 2-pt jump shot from 11 ft
11:26.0,Defensive rebound by J. Nurkić, ,2-0, , 
11:19.0,Turnover by D. Lillard (bad pass), ,2-0, , 
11:05.0, , ,2-0, ,Turnover by C. Capela (lost ball; steal by D. Lillard)
11:03.0,Turnover by A. Aminu (bad pass), ,2-0, , 
10:53.0, , ,2-0, ,C. Capela misses 2-pt layup from 3 ft (block by J. Nurkić)
10:52.0,Defensive rebound by C. McCollum, ,2-0, , 
10:42.0,J. Layman makes 2-pt dunk from 2 ft (assist by J. Nurkić),+2,4-0, , 
10:27.0, , ,4-2,+2,P. Tucker makes 2-pt jump shot from 21 ft (assist by C. Paul)
10:17.0,J. Nurkić misses 2-pt hook shot from 4 ft, ,4-2, , 
10:15.0, , ,4-2, ,Defensive rebound by C. Capela
10:06.0, , ,4-2, ,E. Gordon misses 2-pt layup from 5 ft
10:04.0,Defensive rebound by C. McCollum, ,4-2, , 
9:54.0,D. Lillard misses 3-pt jump shot from 26 ft, ,4-2, , 
9:52.0, , ,4-2, ,Defensive rebound by C. Capela
9:40.0, , ,4-2, ,C. Paul misses 2-pt jump shot from 13 ft
9:36.0,Defensive rebound by J. Nurkić, ,4-2, , 
9:19.0,J. Layman misses 2-pt jump shot from 20 ft (block by P. Tucker), ,4-2, , 
9:19.0,Offensive rebound by Team, ,4-2, , 
9:14.0,Turnover by Team (shot clock), ,4-2, , 
9:00.0, , ,4-2, ,C. Anthony misses 2-pt jump shot from 15 ft
8:57.0,Defensive rebound by J. Nurkić, ,4-2, , 
8:46.0,C. McCollum misses 2-pt layup from 2 ft (block by C. Capela), ,4-2, , 
8:40.0, , ,4-2, ,Defensive rebound by P. Tucker
8:39.0, , ,4-2, ,E. Gordon misses 2-pt jump shot from 5 ft
8:33.0, , ,4-2, ,Offensive rebound by C. Capela
8:33.0, , ,4-4,+2,C. Capela makes 2-pt dunk at rim
8:17.0,J. Nurkić misses 2-pt hook shot from 7 ft, ,4-4, , 
8:15.0, , ,4-4, ,Defensive rebound by C. Capela
7:58.0, , ,4-4, ,C. Paul misses 2-pt jump shot from 11 ft
