time,away_description,away_change,score,home_change,home_description
11:39.0,K. Love misses 2-pt jump shot from 11 ft, ,0-0, , 
11:36.0, , ,0-0, ,Defensive rebound by L. Šamanić
11:13.0, , ,0-0, ,D. White misses 2-pt jump shot from 16 ft
11:09.0,Defensive rebound by I. Okoro, ,0-0, , 
11:00.0,C. Sexton misses 2-pt jump shot from 9 ft, ,0-0, , 
10:55.0, , ,0-0, ,Defensive rebound by J. Poeltl
10:49.0, , ,0-2,+2,J. Poeltl makes 2-pt dunk at rim (assist by L. Šamanić)
10:39.0,Turnover by D. Garland (bad pass), ,0-2, , 
10:25.0, , ,0-4,+2,D. White makes 2-pt jump shot from 10 ft
10:25.0, , ,0-4, ,Shooting foul by D. Garland (drawn by D. White)
10:25.0, , ,0-5,+1,D. White makes free throw 1 of 1
10:02.0,C. Sexton misses 2-pt jump shot from 18 ft, ,0-5, , 
9:59.0, , ,0-5, ,Defensive rebound by L. Šamanić
9:50.0, , ,0-5, ,D. DeRozan misses 2-pt layup from 3 ft
9:48.0,Defensive rebound by D. Wade, ,0-5, , 
9:45.0,D. Garland makes 3-pt jump shot from 26 ft,+3,3-5, , 
9:28.0, , ,3-5, ,L. Šamanić misses 3-pt jump shot from 23 ft
9:25.0,Defensive rebound by K. Love, ,3-5, , 
9:18.0,K. Love misses 2-pt jump shot from 23 ft, ,3-5, , 
9:15.0, , ,3-5, ,Defensive rebound by D. DeRozan
9:06.0, , ,3-7,+2,K. Johnson makes 2-pt layup from 2 ft (assist by L. Šamanić)
8:49.0,D. Garland makes 2-pt jump shot from 3 ft,+2,5-7, , 
8:49.0,Shooting foul by L. Šamanić (drawn by D. Garland), ,5-7, , 
8:49.0,D. Garland makes free throw 1 of 1,+1,6-7, , 
8:26.0, , ,6-7, ,L. Šamanić misses 2-pt hook shot from 8 ft
8:24.0,Defensive rebound by D. Wade, ,6-7, , 
8:20.0,D. Garland makes 3-pt jump shot from 26 ft,+3,9-7, , 
7:58.0, , ,9-9,+2,J. Poeltl makes 2-pt layup from 2 ft (assist by L. Šamanić)
7:50.0,D. Wade misses 2-pt jump shot from 11 ft, ,9-9, , 
7:48.0, , ,9-9, ,Defensive rebound by K. Johnson
7:40.0, , ,9-11,+2,K. Johnson makes 2-pt layup from 2 ft
7:27.0,K. Love misses 3-pt jump shot from 25 ft, ,9-11, , 
7:21.0,Offensive rebound by C. Sexton, ,9-11, , 
7:17.0, , ,9-11, ,Violation by Team (kicked ball)
7:17.0,I. Hartenstein enters the game for K. Love, ,9-11, , 
7:03.0,Turnover by Team (shot clock), ,9-11, , 
6:53.0, , ,9-11, ,Shooting foul by I. Hartenstein (drawn by D. DeRozan)
6:53.0, , ,9-11, ,San Antonio full timeout
6:53.0, , ,9-12,+1,D. DeRozan makes free throw 1 of 2
6:53.0, , ,9-13,+1,D. DeRozan makes free throw 2 of 2
6:48.0,Personal foul by L. Šamanić (drawn by D. Wade), ,9-13, , 
6:48.0, , ,9-13, ,R. Gay enters the game for L. Šamanić
6:35.0,C. Sexton misses 3-pt jump shot from 27 ft, ,9-13, , 
6:33.0, , ,9-13, ,Defensive rebound by D. DeRozan
6:24.0, , ,9-13, ,K. Johnson misses 3-pt jump shot from 23 ft
6:21.0,Defensive rebound by I. Hartenstein, ,9-13, , 
6:13.0,C. Sexton misses 3-pt jump shot from 25 ft, ,9-13, , 
6:10.0, , ,9-13, ,Defensive rebound by D. DeRozan
6:10.0, , ,9-13, ,P. Mills enters the game for D. White
6:02.0, , ,9-15,+2,J. Poeltl makes 2-pt hook shot from 6 ft (assist by D. DeRozan)
5:52.0,D. Garland misses 3-pt jump shot from 26 ft, ,9-15, , 
5:50.0, , ,9-15, ,Defensive rebound by K. Johnson
5:43.0, , ,9-15, ,Shooting foul by C. Sexton (drawn by D. DeRozan)
5:43.0, , ,9-16,+1,D. DeRozan makes free throw 1 of 2
5:43.0,T. Prince enters the game for C. Sexton, ,9-16, , 
5:43.0, , ,9-17,+1,D. DeRozan makes free throw 2 of 2
5:36.0,I. Okoro makes 2-pt dunk at rim (assist by D. Garland),+2,11-17, , 
5:28.0, , ,11-17, ,R. Gay misses 3-pt jump shot from 27 ft
5:23.0,Defensive rebound by I. Hartenstein, ,11-17, , 
5:18.0,D. Garland misses 3-pt jump shot from 27 ft, ,11-17, , 
5:15.0, , ,11-17, ,Defensive rebound by J. Poeltl
5:07.0, , ,11-19,+2,D. DeRozan makes 2-pt jump shot from 17 ft (assist by K. Johnson)
4:45.0,I. Okoro misses 2-pt layup from 2 ft (block by P. Mills), ,11-19, , 
4:45.0, , ,11-19, ,D. Vassell enters the game for K. Johnson
4:45.0,Offensive rebound by Team, ,11-19, , 
4:33.0,D. Garland misses 3-pt jump shot from 26 ft, ,11-19, , 
4:31.0,Offensive rebound by I. Hartenstein, ,11-19, , 
4:29.0,Shooting foul by D. Vassell (drawn by I. Hartenstein), ,11-19, , 
4:29.0,I. Hartenstein makes free throw 1 of 2,+1,12-19, , 
4:29.0,I. Hartenstein misses free throw 2 of 2, ,12-19, , 
4:26.0, , ,12-19, ,Defensive rebound by R. Gay
4:05.0, , ,12-19, ,R. Gay misses 2-pt jump shot from 20 ft
4:02.0,Defensive rebound by T. Prince, ,12-19, , 
3:51.0,D. Wade misses 3-pt jump shot from 26 ft, ,12-19, , 
3:48.0, , ,12-19, ,Defensive rebound by P. Mills
3:34.0, , ,12-19, ,Turnover by J. Poeltl (lost ball; steal by D. Garland)
3:17.0,I. Okoro makes 3-pt jump shot from 24 ft (assist by I. Hartenstein),+3,15-19, , 
2:58.0, , ,15-21,+2,D. Vassell makes 2-pt jump shot from 8 ft (assist by P. Mills)
2:43.0,I. Hartenstein makes 2-pt layup from 2 ft,+2,17-21, , 
2:32.0, , ,17-23,+2,R. Gay makes 2-pt jump shot from 12 ft (assist by P. Mills)
2:13.0,I. Hartenstein makes 2-pt dunk at rim (assist by D. Garland),+2,19-23, , 
1:47.0, , ,19-23, ,P. Mills misses 3-pt jump shot from 25 ft
1:45.0,Defensive rebound by I. Okoro, ,19-23, , 
1:38.0,T. Prince makes 3-pt jump shot from 22 ft (assist by D. Wade),+3,22-23, , 
