time,away_description,away_change,score,home_change,home_description
11:48.0, , ,0-0, ,R. Bullock misses 3-pt jump shot from 24 ft
11:43.0,Defensive rebound by N. Vonleh, ,0-0, , 
11:26.0,E. Freedom makes 2-pt layup from 1 ft (assist by T. Hardaway),+2,2-0, , 
11:13.0, , ,2-0, ,A. Drummond misses 2-pt layup from 6 ft
11:10.0,Defensive rebound by E. Freedom, ,2-0, , 
10:52.0,N. Vonleh misses 2-pt layup from 3 ft, ,2-0, , 
10:50.0, , ,2-0, ,Defensive rebound by A. Drummond
10:36.0, , ,2-0, ,G. Robinson misses 3-pt jump shot from 27 ft
10:31.0,Defensive rebound by N. Vonleh, ,2-0, , 
10:23.0,T. Hardaway misses 2-pt jump shot from 9 ft, ,2-0, , 
10:20.0,Offensive rebound by T. Hardaway, ,2-0, , 
10:19.0,T. Hardaway misses 2-pt layup from 2 ft, ,2-0, , 
10:19.0, , ,2-0, ,Defensive rebound by Team
10:04.0, , ,2-0, ,Turnover by A. Drummond (bad pass)
9:53.0,Turnover by E. Mudiay (out of bounds lost ball), ,2-0, , 
9:36.0, , ,2-3,+3,R. Jackson makes 3-pt jump shot from 26 ft (assist by B. Griffin)
9:25.0,E. Mudiay misses 2-pt layup from 2 ft, ,2-3, , 
9:23.0, , ,2-3, ,Defensive rebound by A. Drummond
9:16.0, , ,2-3, ,R. Bullock misses 3-pt jump shot from 26 ft
9:12.0,Defensive rebound by M. Hezonja, ,2-3, , 
9:01.0,N. Vonleh makes 2-pt layup from 2 ft,+2,4-3, , 
8:45.0, , ,4-5,+2,R. Jackson makes 2-pt jump shot from 13 ft
8:24.0,Personal foul by A. Drummond (drawn by E. Freedom), ,4-5, , 
8:18.0,T. Hardaway makes 2-pt layup from 4 ft (assist by E. Freedom),+2,6-5, , 
8:02.0, , ,6-5, ,R. Bullock misses 3-pt jump shot from 28 ft
7:59.0,Defensive rebound by E. Mudiay, ,6-5, , 
7:56.0,E. Mudiay misses 2-pt layup from 2 ft (block by G. Robinson), ,6-5, , 
7:51.0,Offensive rebound by E. Freedom, ,6-5, , 
7:51.0,E. Freedom makes 2-pt layup from 2 ft,+2,8-5, , 
7:43.0, , ,8-5, ,B. Griffin misses 3-pt jump shot from 26 ft
7:40.0,Defensive rebound by E. Mudiay, ,8-5, , 
7:38.0,Personal foul by G. Robinson (drawn by T. Hardaway), ,8-5, , 
7:26.0,E. Freedom misses 2-pt layup from 12 ft, ,8-5, , 
7:24.0, , ,8-5, ,Defensive rebound by G. Robinson
7:17.0, , ,8-5, ,Turnover by R. Bullock (bad pass; steal by T. Hardaway)
