time,away_description,away_change,score,home_change,home_description
11:35.0, , ,0-0, ,Turnover by J. Murray (bad pass; steal by D. Howard)
11:31.0,K. Caldwell-Pope misses 2-pt layup from 1 ft, ,0-0, , 
11:28.0,Offensive rebound by D. Green, ,0-0, , 
11:28.0,D. Green misses 2-pt layup at rim, ,0-0, , 
11:27.0, , ,0-0, ,Defensive rebound by G. Harris
11:13.0, , ,0-2,+2,N. Jokić makes 2-pt layup from 1 ft
10:54.0,L. James misses 2-pt jump shot from 15 ft, ,0-2, , 
10:49.0, , ,0-2, ,Defensive rebound by P. Millsap
10:41.0, , ,0-2, ,Shooting foul by D. Howard (drawn by J. Grant)
10:41.0, , ,0-3,+1,J. Grant makes free throw 1 of 2
10:41.0, , ,0-3, ,J. Grant misses free throw 2 of 2
10:38.0,Defensive rebound by D. Howard, ,0-3, , 
10:29.0,A. Davis makes 2-pt hook shot from 7 ft (assist by L. James),+2,2-3, , 
10:15.0, , ,2-5,+2,J. Murray makes 2-pt jump shot from 20 ft
9:59.0,A. Davis makes 2-pt jump shot from 9 ft (assist by L. James),+2,4-5, , 
9:51.0, , ,4-5, ,Turnover by P. Millsap (lost ball; steal by A. Davis)
9:50.0,Personal foul by P. Millsap (drawn by A. Davis), ,4-5, , 
9:41.0,Personal foul by P. Millsap (drawn by A. Davis), ,4-5, , 
9:41.0, , ,4-5, ,T. Craig enters the game for P. Millsap
9:32.0,A. Davis makes 2-pt layup from 1 ft,+2,6-5, , 
9:19.0, , ,6-7,+2,J. Murray makes 2-pt jump shot from 16 ft
8:54.0,A. Davis makes 2-pt jump shot from 14 ft,+2,8-7, , 
8:30.0, , ,8-9,+2,J. Murray makes 2-pt jump shot from 13 ft (assist by N. Jokić)
8:16.0,A. Davis makes 2-pt jump shot from 17 ft,+2,10-9, , 
8:00.0, , ,10-9, ,Personal foul by D. Green (drawn by J. Murray)
7:48.0, , ,10-9, ,T. Craig misses 3-pt jump shot from 22 ft
7:44.0,Defensive rebound by L. James, ,10-9, , 
7:42.0,Shooting foul by G. Harris (drawn by L. James), ,10-9, , 
7:42.0,L. James makes free throw 1 of 2,+1,11-9, , 
7:42.0,L. James makes free throw 2 of 2,+1,12-9, , 
7:29.0, , ,12-12,+3,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Murray)
7:11.0,A. Davis makes 2-pt jump shot from 10 ft,+2,14-12, , 
6:57.0, , ,14-12, ,T. Craig misses 3-pt jump shot from 23 ft
6:55.0,Defensive rebound by D. Howard, ,14-12, , 
6:51.0,L. James misses 2-pt layup from 2 ft (block by T. Craig), ,14-12, , 
6:50.0,Offensive rebound by D. Howard, ,14-12, , 
6:49.0,D. Howard makes 2-pt dunk from 2 ft,+2,16-12, , 
6:49.0, , ,16-12, ,Denver full timeout
6:25.0, , ,16-12, ,J. Grant misses 2-pt jump shot from 19 ft
6:23.0,Defensive rebound by D. Howard, ,16-12, , 
6:18.0,D. Green misses 3-pt jump shot from 23 ft, ,16-12, , 
6:13.0,Offensive rebound by D. Howard, ,16-12, , 
6:11.0,D. Howard makes 2-pt layup from 6 ft,+2,18-12, , 
5:54.0, , ,18-12, ,J. Murray misses 3-pt jump shot from 25 ft
5:51.0,Defensive rebound by D. Howard, ,18-12, , 
5:41.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft, ,18-12, , 
5:40.0,Offensive rebound by Team, ,18-12, , 
5:39.0, , ,18-12, ,Loose ball foul by G. Harris (drawn by D. Howard)
5:39.0, , ,18-12, ,M. Morris enters the game for G. Harris
5:26.0,L. James makes 2-pt layup from 1 ft (assist by D. Howard),+2,20-12, , 
5:10.0, , ,20-14,+2,T. Craig makes 2-pt dunk from 1 ft (assist by N. Jokić)
4:43.0,L. James makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),+3,23-14, , 
4:26.0, , ,23-16,+2,J. Murray makes 2-pt layup from 1 ft
4:25.0,D. Green misses 3-pt jump shot from 26 ft, ,23-16, , 
4:24.0,Offensive rebound by Team, ,23-16, , 
4:23.0, , ,23-16, ,Loose ball foul by T. Craig (drawn by A. Davis)
4:23.0,A. Davis makes free throw 1 of 2,+1,24-16, , 
4:23.0,K. Kuzma enters the game for D. Green, ,24-16, , 
4:23.0,R. Rondo enters the game for L. James, ,24-16, , 
4:23.0,A. Davis makes free throw 2 of 2,+1,25-16, , 
4:14.0, , ,25-19,+3,J. Grant makes 3-pt jump shot from 23 ft (assist by M. Morris)
4:02.0,K. Kuzma misses 2-pt jump shot from 11 ft, ,25-19, , 
4:00.0,Offensive rebound by D. Howard, ,25-19, , 
3:58.0,D. Howard makes 2-pt layup from 1 ft,+2,27-19, , 
3:51.0, , ,27-19, ,Personal foul by K. Kuzma (drawn by M. Morris)
3:38.0, , ,27-21,+2,J. Murray makes 2-pt jump shot from 19 ft
3:12.0,K. Kuzma misses 2-pt jump shot from 14 ft, ,27-21, , 
3:11.0,Offensive rebound by D. Howard, ,27-21, , 
3:10.0,D. Howard makes 2-pt layup at rim,+2,29-21, , 
