time,away_description,away_change,score,home_change,home_description
11:47.0,B. Griffin misses 2-pt layup at rim, ,0-0, , 
11:46.0,Offensive rebound by B. Griffin, ,0-0, , 
11:46.0,B. Griffin misses 2-pt layup from 2 ft, ,0-0, , 
11:46.0,Offensive rebound by B. Griffin, ,0-0, , 
11:44.0,B. Griffin misses 2-pt layup at rim, ,0-0, , 
11:44.0, , ,0-0, ,Defensive rebound by W. Barton
11:32.0, , ,0-0, ,N. Jokić misses 2-pt hook shot from 1 ft
11:32.0,Defensive rebound by A. Drummond, ,0-0, , 
11:25.0,Shooting foul by J. Murray (drawn by R. Jackson), ,0-0, , 
11:25.0,R. Jackson misses free throw 1 of 2, ,0-0, , 
11:25.0,Offensive rebound by Team, ,0-0, , 
11:25.0,R. Jackson makes free throw 2 of 2,+1,1-0, , 
11:11.0, , ,1-2,+2,N. Jokić makes 2-pt jump shot from 16 ft (assist by P. Millsap)
10:49.0,B. Griffin misses 3-pt jump shot from 25 ft, ,1-2, , 
10:47.0, , ,1-2, ,Defensive rebound by W. Barton
10:41.0, , ,1-2, ,W. Barton misses 2-pt jump shot from 8 ft
10:40.0, , ,1-2, ,Offensive rebound by N. Jokić
10:37.0, , ,1-5,+3,G. Harris makes 3-pt jump shot from 25 ft (assist by P. Millsap)
10:14.0,R. Jackson misses 3-pt jump shot from 24 ft, ,1-5, , 
10:12.0, , ,1-5, ,Defensive rebound by W. Barton
10:06.0, , ,1-7,+2,W. Barton makes 2-pt layup from 2 ft
10:01.0,Detroit full timeout, ,1-7, , 
9:53.0,Turnover by A. Drummond (lost ball; steal by W. Barton), ,1-7, , 
9:37.0, , ,1-7, ,Turnover by P. Millsap (traveling)
9:12.0,B. Griffin misses 3-pt jump shot from 22 ft, ,1-7, , 
9:08.0, , ,1-7, ,Defensive rebound by J. Murray
8:58.0, , ,1-9,+2,J. Murray makes 2-pt jump shot from 18 ft (assist by P. Millsap)
8:34.0,R. Jackson misses 2-pt jump shot from 7 ft, ,1-9, , 
8:29.0,Offensive rebound by A. Drummond, ,1-9, , 
8:29.0,A. Drummond misses 2-pt layup at rim, ,1-9, , 
8:29.0, , ,1-9, ,Defensive rebound by P. Millsap
8:24.0, , ,1-9, ,Shooting foul by A. Drummond (drawn by P. Millsap)
8:24.0, , ,1-10,+1,P. Millsap makes free throw 1 of 2
8:24.0, , ,1-11,+1,P. Millsap makes free throw 2 of 2
8:05.0,Personal foul by G. Harris (drawn by A. Drummond), ,1-11, , 
7:59.0,W. Ellington misses 3-pt jump shot from 24 ft, ,1-11, , 
7:56.0,Offensive rebound by A. Drummond, ,1-11, , 
7:44.0,A. Drummond misses 2-pt jump shot from 9 ft, ,1-11, , 
7:41.0, , ,1-11, ,Defensive rebound by N. Jokić
7:39.0, , ,1-11, ,Turnover by N. Jokić (bad pass; steal by R. Jackson)
