time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-2,+2,N. Vučević makes 2-pt jump shot from 21 ft
11:15.0,B. Bogdanović makes 2-pt jump shot from 18 ft (assist by T. Evans),+2,2-2, , 
10:53.0, , ,2-2, ,A. Gordon misses 2-pt layup from 3 ft
10:46.0, , ,2-2, ,Offensive rebound by A. Gordon
10:46.0, , ,2-4,+2,A. Gordon makes 2-pt layup at rim
10:43.0,D. Collison makes 2-pt layup from 1 ft,+2,4-4, , 
10:30.0, , ,4-6,+2,N. Vučević makes 2-pt jump shot from 9 ft (assist by E. Fournier)
10:30.0, , ,4-6, ,Shooting foul by M. Turner (drawn by N. Vučević)
10:30.0, , ,4-7,+1,N. Vučević makes free throw 1 of 1
10:10.0,M. Turner makes 2-pt jump shot from 19 ft (assist by T. Evans),+2,6-7, , 
9:51.0, , ,6-7, ,E. Fournier misses 2-pt jump shot from 21 ft
9:47.0,Defensive rebound by M. Turner, ,6-7, , 
9:40.0,T. Young makes 3-pt jump shot from 26 ft (assist by D. Collison),+3,9-7, , 
9:24.0, , ,9-10,+3,A. Gordon makes 3-pt jump shot from 26 ft
9:00.0,T. Young misses 2-pt jump shot from 16 ft, ,9-10, , 
8:58.0, , ,9-10, ,Defensive rebound by N. Vučević
8:53.0, , ,9-10, ,Turnover by D. Augustin (lost ball; steal by D. Collison)
8:45.0,D. Collison misses 2-pt jump shot from 15 ft, ,9-10, , 
8:42.0, , ,9-10, ,Defensive rebound by N. Vučević
8:40.0, , ,9-12,+2,E. Fournier makes 2-pt layup from 2 ft
8:28.0,B. Bogdanović makes 2-pt layup from 1 ft,+2,11-12, , 
8:28.0,Shooting foul by J. Simmons (drawn by B. Bogdanović), ,11-12, , 
8:28.0,B. Bogdanović makes free throw 1 of 1,+1,12-12, , 
8:19.0, , ,12-12, ,N. Vučević misses 3-pt jump shot from 26 ft
8:16.0,Defensive rebound by Team, ,12-12, , 
7:57.0,T. Evans misses 2-pt jump shot from 22 ft, ,12-12, , 
7:55.0, , ,12-12, ,Defensive rebound by A. Gordon
7:49.0, , ,12-12, ,Personal foul by T. Young (drawn by J. Simmons)
7:45.0, , ,12-12, ,E. Fournier misses 3-pt jump shot from 26 ft
7:43.0,Defensive rebound by B. Bogdanović, ,12-12, , 
7:37.0,B. Bogdanović makes 3-pt jump shot from 25 ft,+3,15-12, , 
7:27.0, , ,15-12, ,Orlando full timeout
7:19.0, , ,15-12, ,Turnover by D. Augustin (traveling)
7:08.0,T. Young makes 2-pt jump shot from 10 ft (assist by D. Collison),+2,17-12, , 
6:50.0, , ,17-12, ,N. Vučević misses 2-pt jump shot from 10 ft
6:48.0,Defensive rebound by T. Young, ,17-12, , 
6:36.0,T. Young misses 2-pt dunk from 1 ft, ,17-12, , 
6:33.0, , ,17-12, ,Defensive rebound by N. Vučević
6:22.0, , ,17-12, ,A. Gordon misses 3-pt jump shot from 23 ft
6:20.0,Defensive rebound by M. Turner, ,17-12, , 
6:12.0,B. Bogdanović makes 2-pt layup from 10 ft,+2,19-12, , 
5:56.0, , ,19-12, ,Orlando full timeout
5:56.0, , ,19-12, ,J. Isaac enters the game for J. Simmons
5:45.0, , ,19-12, ,Turnover by Team (shot clock)
5:33.0,M. Turner makes 2-pt jump shot from 17 ft (assist by D. Collison),+2,21-12, , 
5:11.0, , ,21-14,+2,J. Isaac makes 2-pt layup from 2 ft (assist by N. Vučević)
4:57.0,M. Turner misses 2-pt jump shot from 19 ft, ,21-14, , 
4:54.0, , ,21-14, ,Defensive rebound by J. Isaac
4:45.0, , ,21-14, ,J. Isaac misses 2-pt layup from 2 ft (block by M. Turner)
4:43.0, , ,21-14, ,Offensive rebound by A. Gordon
4:43.0, , ,21-14, ,Turnover by J. Isaac (off goaltending)
4:43.0, , ,21-14, ,J. Grant enters the game for D. Augustin
4:43.0, , ,21-14, ,T. Ross enters the game for E. Fournier
4:29.0,Turnover by T. Evans (step out of bounds), ,21-14, , 
4:12.0, , ,21-14, ,N. Vučević misses 3-pt jump shot from 26 ft
4:08.0,Defensive rebound by T. Young, ,21-14, , 
4:06.0,Shooting foul by T. Ross (drawn by T. Evans), ,21-14, , 
4:06.0,T. Evans makes free throw 1 of 2,+1,22-14, , 
4:06.0,C. Joseph enters the game for B. Bogdanović, ,22-14, , 
4:06.0,T. Evans makes free throw 2 of 2,+1,23-14, , 
3:52.0, , ,23-16,+2,A. Gordon makes 2-pt jump shot from 14 ft (assist by T. Ross)
3:32.0,T. Evans misses 2-pt layup from 1 ft, ,23-16, , 
