time,away_description,away_change,score,home_change,home_description
11:38.0, , ,0-0, ,K. Nunn misses 2-pt layup from 2 ft (block by N. Reid)
11:38.0, , ,0-0, ,Offensive rebound by Team
11:37.0, , ,0-0, ,Turnover by D. Robinson (step out of bounds)
11:24.0,D. Russell misses 2-pt jump shot from 18 ft, ,0-0, , 
11:22.0, , ,0-0, ,Defensive rebound by B. Adebayo
11:07.0, , ,0-0, ,B. Adebayo misses 2-pt jump shot from 16 ft
11:00.0,Defensive rebound by M. Beasley, ,0-0, , 
10:56.0,N. Reid makes 2-pt layup from 2 ft (assist by M. Beasley),+2,2-0, , 
10:56.0,Shooting foul by K. Olynyk (drawn by N. Reid), ,2-0, , 
10:56.0,N. Reid misses free throw 1 of 1, ,2-0, , 
10:54.0, , ,2-0, ,Defensive rebound by K. Olynyk
10:42.0, , ,2-2,+2,K. Nunn makes 2-pt jump shot from 18 ft (assist by J. Butler)
10:28.0,J. Okogie makes 2-pt layup from 2 ft,+2,4-2, , 
10:07.0, , ,4-2, ,B. Adebayo misses 2-pt jump shot from 4 ft
10:03.0,Defensive rebound by J. Hernangómez, ,4-2, , 
9:56.0,D. Russell makes 2-pt jump shot from 16 ft,+2,6-2, , 
9:45.0, , ,6-2, ,D. Robinson misses 3-pt jump shot from 25 ft
9:41.0,Defensive rebound by J. Hernangómez, ,6-2, , 
9:31.0,J. Okogie misses 2-pt jump shot from 5 ft, ,6-2, , 
9:28.0, , ,6-2, ,Defensive rebound by K. Olynyk
9:19.0, , ,6-2, ,K. Nunn misses 2-pt layup from 3 ft (block by J. Okogie)
9:17.0,Defensive rebound by D. Russell, ,6-2, , 
9:07.0,Turnover by J. Hernangómez (lost ball; steal by K. Olynyk), ,6-2, , 
9:02.0, , ,6-4,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Nunn)
8:39.0,J. Hernangómez misses 2-pt layup from 1 ft (block by B. Adebayo), ,6-4, , 
8:35.0, , ,6-4, ,Defensive rebound by J. Butler
8:27.0, , ,6-4, ,D. Robinson misses 3-pt jump shot from 24 ft
8:25.0,Defensive rebound by M. Beasley, ,6-4, , 
8:19.0,D. Russell makes 3-pt jump shot from 25 ft (assist by M. Beasley),+3,9-4, , 
8:04.0, , ,9-7,+3,K. Olynyk makes 3-pt jump shot from 26 ft (assist by B. Adebayo)
7:50.0,M. Beasley makes 2-pt jump shot from 18 ft,+2,11-7, , 
7:37.0, , ,11-10,+3,K. Olynyk makes 3-pt jump shot from 26 ft (assist by B. Adebayo)
7:25.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by D. Russell),+3,14-10, , 
7:17.0, , ,14-10, ,K. Nunn misses 3-pt jump shot from 25 ft
7:16.0, , ,14-10, ,Offensive rebound by K. Nunn
7:14.0, , ,14-10, ,K. Nunn misses 2-pt layup from 2 ft
7:11.0,Defensive rebound by J. Hernangómez, ,14-10, , 
7:08.0,D. Russell misses 3-pt jump shot from 26 ft, ,14-10, , 
7:08.0, , ,14-10, ,Defensive rebound by K. Olynyk
7:08.0, , ,14-10, ,Personal foul by N. Reid (drawn by K. Olynyk)
6:59.0, , ,14-10, ,Personal foul by M. Beasley (drawn by J. Butler)
6:59.0,Minnesota full timeout, ,14-10, , 
6:59.0,J. Layman enters the game for M. Beasley, ,14-10, , 
6:51.0, , ,14-12,+2,J. Butler makes 2-pt layup from 1 ft (assist by K. Nunn)
6:32.0,D. Russell makes 3-pt jump shot from 25 ft,+3,17-12, , 
6:15.0, , ,17-15,+3,K. Nunn makes 3-pt jump shot from 25 ft (assist by J. Butler)
6:01.0,D. Russell misses 3-pt jump shot from 25 ft, ,17-15, , 
5:59.0, , ,17-15, ,Defensive rebound by B. Adebayo
5:49.0, , ,17-15, ,Turnover by B. Adebayo (bad pass; steal by D. Russell)
5:46.0,Offensive foul by J. Hernangómez (drawn by D. Robinson), ,17-15, , 
5:46.0,Turnover by J. Hernangómez (offensive foul), ,17-15, , 
5:46.0,J. Johnson enters the game for N. Reid, ,17-15, , 
5:46.0, , ,17-15, ,G. Dragić enters the game for D. Robinson
5:31.0, , ,17-15, ,Shooting foul by J. Okogie (drawn by B. Adebayo)
5:31.0, , ,17-15, ,B. Adebayo misses free throw 1 of 2
5:31.0, , ,17-15, ,Offensive rebound by Team
5:31.0,J. Culver enters the game for J. Okogie, ,17-15, , 
5:31.0, , ,17-16,+1,B. Adebayo makes free throw 2 of 2
5:21.0,Offensive foul by D. Russell (drawn by K. Nunn), ,17-16, , 
5:21.0,Turnover by D. Russell (offensive foul), ,17-16, , 
5:09.0, , ,17-16, ,K. Nunn misses 3-pt jump shot from 24 ft
5:07.0,Defensive rebound by J. Hernangómez, ,17-16, , 
4:53.0,J. Culver misses 2-pt layup from 2 ft (block by J. Butler), ,17-16, , 
4:51.0,Offensive rebound by J. Culver, ,17-16, , 
4:48.0,J. Layman misses 3-pt jump shot from 23 ft, ,17-16, , 
4:46.0, , ,17-16, ,Defensive rebound by K. Olynyk
4:40.0, , ,17-16, ,Personal foul by J. Layman (drawn by K. Olynyk)
4:40.0,K. Martin enters the game for J. Hernangómez, ,17-16, , 
4:25.0, , ,17-16, ,B. Adebayo misses 3-pt jump shot from 25 ft (block by J. Culver)
4:24.0, , ,17-16, ,Offensive rebound by Team
4:23.0, , ,17-16, ,Turnover by Team (shot clock)
4:11.0,Turnover by D. Russell (bad pass), ,17-16, , 
4:00.0, , ,17-16, ,J. Butler misses 2-pt layup from 2 ft (block by J. Johnson)
3:57.0, , ,17-16, ,Offensive rebound by J. Butler
3:56.0, , ,17-19,+3,G. Dragić makes 3-pt jump shot from 26 ft (assist by K. Nunn)
3:43.0,J. Layman misses 2-pt jump shot from 11 ft, ,17-19, , 
3:39.0, , ,17-19, ,Defensive rebound by K. Olynyk
3:31.0, , ,17-19, ,Turnover by B. Adebayo (bad pass)
3:31.0, , ,17-19, ,J. Crowder enters the game for B. Adebayo
3:31.0, , ,17-19, ,D. Jones enters the game for K. Olynyk
3:20.0,J. Culver misses 2-pt layup from 1 ft (block by D. Jones), ,17-19, , 
3:20.0,Offensive rebound by Team, ,17-19, , 
3:12.0,J. Culver makes 3-pt jump shot from 25 ft (assist by K. Martin),+3,20-19, , 
3:08.0, , ,20-19, ,Personal foul by J. Layman (drawn by J. Butler)
3:08.0, , ,20-20,+1,J. Butler makes free throw 1 of 2
3:08.0,M. Beasley enters the game for J. Layman, ,20-20, , 
3:08.0,J. McLaughlin enters the game for D. Russell, ,20-20, , 
3:08.0, , ,20-21,+1,J. Butler makes free throw 2 of 2
2:59.0,J. Johnson misses 3-pt jump shot from 26 ft, ,20-21, , 
2:56.0, , ,20-21, ,Defensive rebound by J. Crowder
2:54.0, , ,20-21, ,Shooting foul by J. Culver (drawn by J. Butler)
2:54.0, , ,20-21, ,Miami full timeout
2:54.0, , ,20-21, ,D. Robinson enters the game for K. Nunn
2:54.0, , ,20-21, ,J. Butler misses free throw 1 of 2
2:54.0, , ,20-21, ,Offensive rebound by Team
2:54.0, , ,20-22,+1,J. Butler makes free throw 2 of 2
2:35.0,K. Martin misses 3-pt jump shot from 23 ft, ,20-22, , 
2:32.0, , ,20-22, ,Defensive rebound by G. Dragić
2:22.0, , ,20-24,+2,G. Dragić makes 2-pt layup from 1 ft (assist by J. Butler)
2:11.0,M. Beasley misses 3-pt jump shot from 26 ft, ,20-24, , 
2:09.0, , ,20-24, ,Defensive rebound by J. Crowder
1:59.0, , ,20-26,+2,G. Dragić makes 2-pt layup from 1 ft
1:40.0,J. Culver makes 2-pt layup from 1 ft,+2,22-26, , 
1:22.0, , ,22-26, ,D. Robinson misses 3-pt jump shot from 26 ft
1:20.0,Defensive rebound by J. Culver, ,22-26, , 
1:14.0,K. Martin makes 2-pt layup from 1 ft (assist by J. McLaughlin),+2,24-26, , 
1:00.0, , ,24-26, ,J. Crowder misses 3-pt jump shot from 23 ft
1:00.0,Defensive rebound by M. Beasley, ,24-26, , 
0:53.0,M. Beasley makes 3-pt jump shot from 27 ft (assist by J. Johnson),+3,27-26, , 
0:39.0, , ,27-26, ,J. Butler misses 2-pt layup from 2 ft (block by J. Johnson)
0:37.0,Defensive rebound by M. Beasley, ,27-26, , 
0:30.0,J. Johnson makes 2-pt layup from 2 ft (assist by M. Beasley),+2,29-26, , 
0:19.0, , ,29-28,+2,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić)
0:00.0,K. Martin misses 3-pt jump shot from 25 ft, ,29-28, , 
0:00.0,Offensive rebound by Team, ,29-28, , 
11:45.0,M. Beasley misses 3-pt jump shot from 26 ft, ,29-28, , 
11:44.0, , ,29-28, ,Defensive rebound by J. Crowder
