time,away_description,away_change,score,home_change,home_description
11:46.0,A. Edwards makes 2-pt layup at rim (assist by R. Rubio),+2,2-0, , 
11:35.0, , ,2-0, ,Turnover by L. Ball (bad pass; steal by J. Okogie)
11:32.0,M. Beasley makes 2-pt dunk from 2 ft (assist by R. Rubio),+2,4-0, , 
11:20.0, , ,4-2,+2,D. Graham makes 2-pt jump shot from 18 ft (assist by C. Zeller)
11:05.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by R. Rubio),+3,7-2, , 
10:49.0, , ,7-2, ,Personal foul by A. Edwards (drawn by G. Hayward)
10:40.0, , ,7-4,+2,G. Hayward makes 2-pt jump shot from 13 ft
10:26.0,A. Edwards misses 3-pt jump shot from 26 ft, ,7-4, , 
10:24.0, , ,7-4, ,Defensive rebound by C. Zeller
10:17.0, , ,7-4, ,T. Rozier misses 2-pt layup from 1 ft
10:15.0,Defensive rebound by M. Beasley, ,7-4, , 
10:06.0,Personal foul by D. Graham (drawn by A. Edwards), ,7-4, , 
9:58.0,K. Towns misses 3-pt jump shot from 25 ft, ,7-4, , 
9:57.0, , ,7-4, ,Defensive rebound by L. Ball
9:48.0, , ,7-4, ,L. Ball misses 3-pt jump shot from 27 ft
9:46.0,Defensive rebound by J. Okogie, ,7-4, , 
9:38.0,Turnover by R. Rubio (bad pass; steal by L. Ball), ,7-4, , 
9:32.0, , ,7-6,+2,L. Ball makes 2-pt layup from 2 ft (assist by G. Hayward)
9:32.0, , ,7-6, ,Shooting foul by R. Rubio (drawn by L. Ball)
9:32.0, , ,7-7,+1,L. Ball makes free throw 1 of 1
9:19.0,Personal foul by L. Ball (drawn by K. Towns), ,7-7, , 
9:05.0,M. Beasley misses 2-pt jump shot from 14 ft, ,7-7, , 
9:01.0,Offensive rebound by K. Towns, ,7-7, , 
8:57.0,R. Rubio misses 3-pt jump shot from 26 ft, ,7-7, , 
8:55.0,Offensive rebound by J. Okogie, ,7-7, , 
8:48.0,R. Rubio misses 3-pt jump shot from 26 ft, ,7-7, , 
8:46.0, , ,7-7, ,Defensive rebound by T. Rozier
8:42.0, , ,7-9,+2,T. Rozier makes 2-pt layup from 2 ft
8:35.0, , ,7-9, ,Violation by Team (kicked ball)
8:22.0,K. Towns misses 2-pt layup from 2 ft (block by C. Zeller), ,7-9, , 
8:18.0,Offensive rebound by K. Towns, ,7-9, , 
8:17.0,K. Towns makes 2-pt layup from 1 ft,+2,9-9, , 
8:10.0, , ,9-9, ,Offensive foul by C. Zeller (drawn by K. Towns)
8:10.0, , ,9-9, ,Turnover by C. Zeller (offensive foul)
7:52.0,K. Towns misses 2-pt layup from 1 ft, ,9-9, , 
7:51.0, , ,9-9, ,Defensive rebound by L. Ball
7:46.0, , ,9-9, ,Turnover by T. Rozier (bad pass; steal by K. Towns)
7:37.0,M. Beasley misses 3-pt jump shot from 24 ft, ,9-9, , 
7:35.0, , ,9-9, ,Defensive rebound by L. Ball
7:27.0, , ,9-11,+2,T. Rozier makes 2-pt layup from 1 ft (assist by G. Hayward)
7:11.0,A. Edwards misses 3-pt jump shot from 26 ft, ,9-11, , 
7:10.0, , ,9-11, ,Defensive rebound by L. Ball
7:06.0, , ,9-11, ,G. Hayward misses 2-pt layup from 2 ft
7:05.0, , ,9-11, ,Offensive rebound by G. Hayward
7:04.0, , ,9-11, ,G. Hayward misses 2-pt jump shot from 2 ft
7:03.0, , ,9-11, ,Offensive rebound by L. Ball
7:02.0, , ,9-11, ,G. Hayward misses 2-pt jump shot at rim
7:01.0,Defensive rebound by M. Beasley, ,9-11, , 
7:01.0,Turnover by M. Beasley (lost ball; steal by L. Ball), ,9-11, , 
7:00.0, , ,9-13,+2,L. Ball makes 2-pt layup from 2 ft
6:36.0,R. Rubio misses 3-pt jump shot from 24 ft, ,9-13, , 
6:34.0, , ,9-13, ,Defensive rebound by C. Zeller
6:27.0, , ,9-15,+2,T. Rozier makes 2-pt layup from 1 ft
6:27.0,Minnesota full timeout, ,9-15, , 
6:27.0, , ,9-15, ,M. Bridges enters the game for D. Graham
6:07.0,K. Towns misses 2-pt layup from 1 ft, ,9-15, , 
6:04.0, , ,9-15, ,Defensive rebound by T. Rozier
5:59.0, , ,9-15, ,L. Ball misses 3-pt jump shot from 27 ft
5:56.0,Defensive rebound by K. Towns, ,9-15, , 
5:49.0,A. Edwards makes 3-pt jump shot from 26 ft,+3,12-15, , 
5:35.0, , ,12-15, ,G. Hayward misses 2-pt jump shot from 14 ft
5:31.0, , ,12-15, ,Offensive rebound by C. Zeller
5:31.0, , ,12-17,+2,C. Zeller makes 2-pt layup at rim
5:22.0,M. Beasley misses 3-pt jump shot from 27 ft, ,12-17, , 
5:20.0, , ,12-17, ,Defensive rebound by M. Bridges
5:14.0, , ,12-17, ,G. Hayward misses 2-pt jump shot from 11 ft (block by J. Okogie)
5:13.0, , ,12-17, ,Offensive rebound by Team
5:13.0,J. McDaniels enters the game for J. Okogie, ,12-17, , 
5:13.0, , ,12-17, ,B. Biyombo enters the game for T. Rozier
5:13.0, , ,12-17, ,M. Monk enters the game for C. Zeller
5:01.0, , ,12-17, ,M. Bridges misses 3-pt jump shot from 25 ft
4:59.0,Defensive rebound by K. Towns, ,12-17, , 
4:45.0,K. Towns misses 2-pt jump shot from 14 ft, ,12-17, , 
4:43.0, , ,12-17, ,Defensive rebound by M. Bridges
4:37.0, , ,12-17, ,B. Biyombo misses 2-pt hook shot from 3 ft (block by K. Towns)
4:34.0,Defensive rebound by R. Rubio, ,12-17, , 
4:30.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by R. Rubio),+3,15-17, , 
4:18.0, , ,15-17, ,Personal foul by R. Rubio (drawn by M. Bridges)
4:18.0,J. McLaughlin enters the game for R. Rubio, ,15-17, , 
4:18.0,N. Reid enters the game for K. Towns, ,15-17, , 
4:10.0, , ,15-17, ,G. Hayward misses 2-pt jump shot from 13 ft (block by J. McDaniels)
4:08.0, , ,15-17, ,Offensive rebound by B. Biyombo
4:07.0, , ,15-19,+2,G. Hayward makes 2-pt layup at rim
3:58.0,Personal foul by M. Bridges (drawn by N. Reid), ,15-19, , 
3:58.0, , ,15-19, ,D. Graham enters the game for L. Ball
3:46.0,Turnover by J. McDaniels (step out of bounds), ,15-19, , 
3:30.0, , ,15-19, ,G. Hayward misses 2-pt jump shot from 7 ft
3:29.0,Defensive rebound by N. Reid, ,15-19, , 
3:18.0,J. McLaughlin misses 3-pt jump shot from 25 ft, ,15-19, , 
3:15.0, , ,15-19, ,Defensive rebound by M. Monk
3:09.0, , ,15-21,+2,M. Bridges makes 2-pt layup from 3 ft (assist by D. Graham)
2:53.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),+3,18-21, , 
2:40.0, , ,18-23,+2,G. Hayward makes 2-pt jump shot from 17 ft (assist by B. Biyombo)
2:23.0,N. Reid makes 2-pt layup from 1 ft (assist by J. McLaughlin),+2,20-23, , 
2:23.0, , ,20-23, ,Charlotte full timeout
2:23.0,J. Nowell enters the game for A. Edwards, ,20-23, , 
2:23.0, , ,20-23, ,T. Rozier enters the game for G. Hayward
2:08.0, , ,20-23, ,Turnover by B. Biyombo (bad pass; steal by J. McLaughlin)
2:04.0,J. McLaughlin makes 2-pt layup from 2 ft,+2,22-23, , 
1:57.0, , ,22-23, ,T. Rozier misses 3-pt jump shot from 25 ft
1:52.0,Defensive rebound by J. McDaniels, ,22-23, , 
1:43.0,M. Beasley makes 2-pt layup from 1 ft (assist by N. Reid),+2,24-23, , 
1:27.0, , ,24-23, ,M. Monk misses 2-pt layup from 2 ft
1:26.0,Defensive rebound by N. Reid, ,24-23, , 
1:14.0,J. McDaniels makes 3-pt jump shot from 22 ft (assist by N. Reid),+3,27-23, , 
0:53.0, , ,27-25,+2,B. Biyombo makes 2-pt dunk from 1 ft (assist by T. Rozier)
0:31.0,N. Reid misses 2-pt jump shot from 2 ft, ,27-25, , 
0:29.0, , ,27-25, ,Defensive rebound by M. Monk
0:24.0, , ,27-25, ,T. Rozier misses 3-pt jump shot from 24 ft
0:22.0, , ,27-25, ,Offensive rebound by M. Bridges
0:20.0, , ,27-25, ,D. Graham misses 3-pt jump shot from 25 ft
0:18.0,Defensive rebound by J. Nowell, ,27-25, , 
0:01.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by N. Reid),+3,30-25, , 
0:00.0, , ,30-25, ,Turnover by M. Bridges (bad pass; steal by J. McDaniels)
11:50.0, , ,30-25, ,Turnover by L. Ball (traveling)
11:28.0,N. Reid misses 2-pt jump shot from 3 ft, ,30-25, , 
11:26.0, , ,30-25, ,Defensive rebound by T. Rozier
11:18.0, , ,30-28,+3,T. Rozier makes 3-pt jump shot from 23 ft (assist by M. Monk)
10:57.0,J. McLaughlin misses 2-pt jump shot from 9 ft, ,30-28, , 
10:55.0, , ,30-28, ,Defensive rebound by T. Rozier
10:48.0, , ,30-28, ,M. Bridges misses 3-pt jump shot from 25 ft
10:48.0,Defensive rebound by N. Reid, ,30-28, , 
10:35.0,J. McDaniels makes 3-pt jump shot from 24 ft (assist by J. Nowell),+3,33-28, , 
10:21.0, , ,33-30,+2,L. Ball makes 2-pt jump shot from 13 ft
10:05.0,N. Reid misses 2-pt jump shot from 9 ft, ,33-30, , 
10:03.0, , ,33-30, ,Defensive rebound by L. Ball
10:01.0, , ,33-30, ,Turnover by L. Ball (bad pass)
10:01.0,J. Vanderbilt enters the game for M. Beasley, ,33-30, , 
9:51.0,J. Vanderbilt makes 2-pt layup from 1 ft (assist by N. Reid),+2,35-30, , 
9:37.0, , ,35-33,+3,C. Zeller makes 3-pt jump shot from 26 ft (assist by T. Rozier)
9:17.0,N. Reid makes 2-pt dunk from 2 ft (assist by J. McLaughlin),+2,37-33, , 
9:15.0,Violation by Team (delay of game), ,37-33, , 
8:58.0, , ,37-36,+3,T. Rozier makes 3-pt jump shot from 27 ft
8:35.0,J. Nowell misses 2-pt jump shot from 16 ft, ,37-36, , 
8:33.0, , ,37-36, ,Defensive rebound by M. Monk
8:29.0, , ,37-36, ,M. Monk misses 3-pt jump shot from 25 ft
8:27.0,Defensive rebound by J. Vanderbilt, ,37-36, , 
8:18.0,Turnover by J. McLaughlin (out of bounds lost ball), ,37-36, , 
8:18.0, , ,37-36, ,D. Graham enters the game for M. Bridges
8:18.0, , ,37-36, ,G. Hayward enters the game for M. Monk
8:06.0, , ,37-38,+2,C. Zeller makes 2-pt layup from 2 ft (assist by G. Hayward)
8:06.0, , ,37-38, ,Shooting foul by N. Reid (drawn by C. Zeller)
8:06.0, , ,37-39,+1,C. Zeller makes free throw 1 of 1
7:53.0,J. McDaniels misses 3-pt jump shot from 23 ft, ,37-39, , 
7:51.0, , ,37-39, ,Defensive rebound by C. Zeller
7:47.0, , ,37-39, ,Personal foul by J. McLaughlin (drawn by G. Hayward)
7:47.0,K. Towns enters the game for N. Reid, ,37-39, , 
7:42.0, , ,37-39, ,Turnover by C. Zeller (bad pass)
7:19.0,J. Nowell makes 2-pt layup from 2 ft (assist by K. Towns),+2,39-39, , 
7:10.0, , ,39-41,+2,C. Zeller makes 2-pt layup from 2 ft (assist by D. Graham)
7:10.0, , ,39-41, ,Shooting foul by K. Towns (drawn by C. Zeller)
7:10.0, , ,39-42,+1,C. Zeller makes free throw 1 of 1
6:56.0,K. Towns makes 2-pt hook shot from 7 ft (assist by J. McLaughlin),+2,41-42, , 
6:40.0, , ,41-42, ,Turnover by G. Hayward (lost ball; steal by J. McLaughlin)
6:36.0,Shooting foul by T. Rozier (drawn by J. Nowell), ,41-42, , 
6:36.0, , ,41-42, ,Charlotte full timeout
6:36.0,A. Edwards enters the game for J. McDaniels, ,41-42, , 
6:36.0,R. Rubio enters the game for J. McLaughlin, ,41-42, , 
6:36.0, , ,41-42, ,B. Biyombo enters the game for T. Rozier
6:36.0, , ,41-42, ,M. Bridges enters the game for C. Zeller
6:36.0,J. Nowell misses free throw 1 of 2, ,41-42, , 
6:36.0,Offensive rebound by Team, ,41-42, , 
6:36.0,J. Nowell misses free throw 2 of 2, ,41-42, , 
6:34.0, , ,41-42, ,Defensive rebound by B. Biyombo
6:14.0, , ,41-42, ,D. Graham misses 3-pt jump shot from 26 ft
6:14.0,Defensive rebound by Team, ,41-42, , 
5:50.0,A. Edwards misses 2-pt dunk from 8 ft (block by B. Biyombo), ,41-42, , 
5:50.0,Offensive rebound by Team, ,41-42, , 
5:50.0, , ,41-42, ,Charlotte full timeout
5:50.0, , ,41-42, ,Instant Replay (Challenge: Ruling Stands)
5:50.0, , ,41-42, ,Technical foul by B. Biyombo
5:50.0,R. Rubio makes technical free throw,+1,42-42, , 
5:35.0,J. Nowell misses 3-pt jump shot from 24 ft, ,42-42, , 
5:33.0, , ,42-42, ,Defensive rebound by G. Hayward
5:23.0, , ,42-42, ,Turnover by D. Graham (lost ball; steal by J. Vanderbilt)
