time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,D. Booker misses 3-pt jump shot from 25 ft
11:39.0,Defensive rebound by D. Mitchell, ,0-0, , 
11:32.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),+2,2-0, , 
11:08.0, , ,2-0, ,M. Bridges misses 2-pt layup from 2 ft
11:08.0,Defensive rebound by Team, ,2-0, , 
10:47.0,D. Mitchell misses 2-pt jump shot from 13 ft, ,2-0, , 
10:43.0, , ,2-0, ,Defensive rebound by D. Ayton
10:40.0, , ,2-2,+2,D. Ayton makes 2-pt jump shot from 17 ft (assist by C. Paul)
10:26.0,M. Conley misses 3-pt jump shot from 25 ft, ,2-2, , 
10:25.0, , ,2-2, ,Defensive rebound by J. Crowder
10:19.0, , ,2-2, ,D. Booker misses 3-pt jump shot from 29 ft
10:15.0,Defensive rebound by R. O'Neale, ,2-2, , 
10:07.0,D. Mitchell misses 2-pt jump shot from 2 ft, ,2-2, , 
10:05.0, , ,2-2, ,Defensive rebound by D. Ayton
9:59.0, , ,2-4,+2,C. Paul makes 2-pt jump shot from 12 ft
9:47.0,Turnover by R. Gobert (bad pass), ,2-4, , 
9:24.0, , ,2-7,+3,C. Paul makes 3-pt jump shot from 25 ft (assist by D. Booker)
9:08.0,Offensive foul by B. Bogdanović (drawn by J. Crowder), ,2-7, , 
9:08.0,Turnover by B. Bogdanović (offensive foul), ,2-7, , 
8:49.0, , ,2-7, ,Turnover by D. Booker (bad pass)
8:40.0,M. Conley misses 3-pt jump shot from 27 ft, ,2-7, , 
8:38.0, , ,2-7, ,Defensive rebound by C. Paul
8:27.0, , ,2-9,+2,C. Paul makes 2-pt jump shot from 12 ft
8:06.0,B. Bogdanović misses 3-pt jump shot from 27 ft, ,2-9, , 
8:04.0, , ,2-9, ,Defensive rebound by D. Booker
7:59.0, , ,2-9, ,Shooting foul by M. Conley (drawn by D. Booker)
7:59.0, , ,2-10,+1,D. Booker makes free throw 1 of 2
7:59.0, , ,2-11,+1,D. Booker makes free throw 2 of 2
7:48.0,M. Conley misses 2-pt jump shot from 14 ft, ,2-11, , 
7:46.0, , ,2-11, ,Defensive rebound by D. Booker
7:39.0, , ,2-13,+2,D. Booker makes 2-pt jump shot from 11 ft
7:21.0,R. O'Neale misses 3-pt jump shot from 25 ft, ,2-13, , 
7:19.0, , ,2-13, ,Defensive rebound by D. Booker
7:12.0, , ,2-13, ,Turnover by D. Booker (bad pass)
7:12.0,Utah full timeout, ,2-13, , 
7:12.0,D. Favors enters the game for M. Conley, ,2-13, , 
7:12.0,J. Ingles enters the game for R. Gobert, ,2-13, , 
6:54.0,B. Bogdanović makes 2-pt jump shot from 9 ft,+2,4-13, , 
6:34.0, , ,4-13, ,D. Ayton misses 2-pt hook shot from 4 ft
6:30.0,Defensive rebound by D. Favors, ,4-13, , 
6:19.0,D. Mitchell misses 3-pt jump shot from 25 ft, ,4-13, , 
6:17.0, , ,4-13, ,Defensive rebound by J. Crowder
6:07.0, , ,4-13, ,C. Paul misses 2-pt jump shot from 17 ft
6:03.0,Defensive rebound by D. Favors, ,4-13, , 
6:00.0,D. Mitchell makes 2-pt layup from 6 ft,+2,6-13, , 
5:46.0, , ,6-13, ,C. Paul misses 2-pt jump shot from 13 ft
5:44.0,Defensive rebound by D. Favors, ,6-13, , 
5:30.0,B. Bogdanović makes 2-pt layup from 2 ft,+2,8-13, , 
5:15.0, , ,8-13, ,D. Booker misses 2-pt jump shot from 14 ft
5:12.0,Defensive rebound by R. O'Neale, ,8-13, , 
5:01.0,D. Favors misses 2-pt jump shot from 13 ft, ,8-13, , 
5:00.0, , ,8-13, ,Defensive rebound by J. Crowder
4:52.0, , ,8-15,+2,D. Ayton makes 2-pt layup from 1 ft (assist by C. Paul)
4:39.0,D. Mitchell misses 2-pt jump shot from 3 ft (block by D. Ayton), ,8-15, , 
4:38.0,Offensive rebound by Team, ,8-15, , 
4:38.0, , ,8-15, ,C. Payne enters the game for C. Paul
4:32.0,Turnover by D. Favors (bad pass; steal by M. Bridges), ,8-15, , 
4:26.0, , ,8-15, ,D. Ayton misses 3-pt jump shot from 25 ft
4:24.0,Defensive rebound by D. Mitchell, ,8-15, , 
4:18.0,R. O'Neale misses 3-pt jump shot from 25 ft, ,8-15, , 
4:14.0, , ,8-15, ,Defensive rebound by J. Crowder
4:09.0, , ,8-15, ,C. Payne misses 2-pt layup at rim (block by R. O'Neale)
4:09.0,Defensive rebound by J. Ingles, ,8-15, , 
4:04.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Ingles),+3,11-15, , 
3:46.0, , ,11-15, ,Turnover by D. Booker (bad pass; steal by D. Favors)
3:42.0,Turnover by D. Favors (bad pass; steal by C. Payne), ,11-15, , 
3:39.0, , ,11-17,+2,C. Payne makes 2-pt jump shot from 14 ft
3:33.0,Personal foul by M. Bridges (drawn by D. Mitchell), ,11-17, , 
3:33.0,J. Clarkson enters the game for B. Bogdanović, ,11-17, , 
3:33.0, , ,11-17, ,C. Johnson enters the game for D. Ayton
3:33.0, , ,11-17, ,D. Šarić enters the game for M. Bridges
3:26.0,D. Mitchell makes 3-pt jump shot from 25 ft,+3,14-17, , 
3:11.0, , ,14-17, ,D. Booker misses 2-pt jump shot from 15 ft
3:10.0, , ,14-17, ,Offensive rebound by D. Šarić
3:08.0, , ,14-19,+2,D. Šarić makes 2-pt layup from 2 ft
2:52.0,J. Clarkson misses 3-pt jump shot from 26 ft, ,14-19, , 
2:50.0, , ,14-19, ,Defensive rebound by D. Šarić
2:40.0, , ,14-19, ,Shooting foul by R. O'Neale (drawn by D. Šarić)
