time,away_description,away_change,score,home_change,home_description
11:41.0, , ,0-3,+3,D. Bane makes 3-pt jump shot from 26 ft (assist by T. Jones)
11:27.0,K. Middleton makes 2-pt jump shot from 9 ft,+2,2-3, , 
11:27.0,Shooting foul by D. Brooks (drawn by K. Middleton), ,2-3, , 
11:27.0,K. Middleton makes free throw 1 of 1,+1,3-3, , 
11:14.0, , ,3-3, ,S. Adams misses 2-pt jump shot from 11 ft
11:12.0,Defensive rebound by B. Lopez, ,3-3, , 
11:02.0,B. Lopez misses 2-pt dunk from 1 ft (block by S. Adams), ,3-3, , 
11:01.0, , ,3-3, ,Defensive rebound by D. Brooks
11:01.0, , ,3-3, ,Personal take foul by K. Middleton (drawn by D. Brooks)
10:50.0, , ,3-3, ,D. Brooks misses 2-pt jump shot from 20 ft
10:49.0, , ,3-3, ,Offensive rebound by D. Brooks
10:46.0, , ,3-5,+2,D. Brooks makes 2-pt jump shot from 1 ft
10:32.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),+3,6-5, , 
10:16.0, , ,6-7,+2,T. Jones makes 2-pt jump shot from 9 ft (assist by S. Adams)
10:06.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),+3,9-7, , 
9:52.0, , ,9-7, ,S. Adams misses 2-pt layup from 2 ft (block by G. Antetokounmpo)
9:48.0,Defensive rebound by G. Antetokounmpo, ,9-7, , 
9:42.0,B. Lopez misses 3-pt jump shot from 28 ft, ,9-7, , 
9:38.0, , ,9-7, ,Defensive rebound by T. Jones
9:29.0, , ,9-9,+2,D. Bane makes 2-pt jump shot from 10 ft (assist by T. Jones)
9:15.0,G. Antetokounmpo misses 2-pt layup from 1 ft, ,9-9, , 
9:10.0,Offensive rebound by G. Antetokounmpo, ,9-9, , 
9:10.0,G. Antetokounmpo misses 2-pt layup at rim, ,9-9, , 
9:10.0, , ,9-9, ,Defensive rebound by S. Adams
9:06.0, , ,9-9, ,D. Brooks misses 3-pt jump shot from 26 ft
9:02.0,Defensive rebound by G. Antetokounmpo, ,9-9, , 
8:45.0,Turnover by K. Middleton (bad pass; steal by T. Jones), ,9-9, , 
8:45.0, , ,9-9, ,Personal take foul by G. Hill (drawn by T. Jones)
8:32.0, , ,9-11,+2,D. Brooks makes 2-pt jump shot from 9 ft (assist by S. Adams)
8:21.0,K. Middleton makes 2-pt layup from 4 ft,+2,11-11, , 
8:13.0, , ,11-11, ,D. Bane misses 2-pt layup from 2 ft
8:10.0, , ,11-11, ,Offensive rebound by J. Jackson
8:10.0, , ,11-11, ,J. Jackson misses 2-pt layup at rim
8:10.0,Defensive rebound by K. Middleton, ,11-11, , 
8:06.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),+2,13-11, , 
8:06.0,Shooting foul by S. Adams (drawn by G. Antetokounmpo), ,13-11, , 
8:06.0,G. Antetokounmpo makes free throw 1 of 1,+1,14-11, , 
