time,away_description,away_change,score,home_change,home_description
11:45.0,A. Bradley misses 2-pt jump shot from 23 ft, ,0-0, , 
11:45.0, , ,0-0, ,Defensive rebound by Team
11:29.0, , ,0-0, ,E. Moore misses 2-pt layup from 2 ft
11:28.0,Defensive rebound by M. Gortat, ,0-0, , 
11:15.0,M. Gortat misses 2-pt jump shot from 15 ft, ,0-0, , 
11:12.0, , ,0-0, ,Defensive rebound by J. Holiday
11:03.0, , ,0-0, ,N. Mirotić misses 2-pt jump shot from 14 ft
10:59.0,Defensive rebound by P. Beverley, ,0-0, , 
10:53.0,T. Harris misses 2-pt jump shot from 17 ft, ,0-0, , 
10:50.0, , ,0-0, ,Defensive rebound by N. Mirotić
10:46.0, , ,0-0, ,J. Holiday misses 3-pt jump shot from 26 ft
10:42.0,Defensive rebound by P. Beverley, ,0-0, , 
10:31.0,P. Beverley misses 2-pt hook shot from 8 ft (block by N. Mirotić), ,0-0, , 
10:28.0, , ,0-0, ,Defensive rebound by E. Moore
10:25.0, , ,0-2,+2,E. Payton makes 2-pt layup from 1 ft
10:09.0,M. Gortat misses 2-pt jump shot from 10 ft, ,0-2, , 
10:07.0, , ,0-2, ,Defensive rebound by A. Davis
10:01.0, , ,0-2, ,A. Davis misses 2-pt layup from 2 ft
9:58.0,Defensive rebound by D. Gallinari, ,0-2, , 
9:54.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by P. Beverley),+3,3-2, , 
9:44.0, , ,3-2, ,N. Mirotić misses 3-pt jump shot from 28 ft
9:41.0,Defensive rebound by P. Beverley, ,3-2, , 
9:34.0,D. Gallinari misses 3-pt jump shot from 26 ft, ,3-2, , 
9:29.0, , ,3-2, ,Defensive rebound by N. Mirotić
9:21.0, , ,3-2, ,A. Davis misses 2-pt jump shot from 17 ft
9:18.0,Defensive rebound by M. Gortat, ,3-2, , 
9:07.0,T. Harris makes 2-pt jump shot from 6 ft,+2,5-2, , 
9:00.0, , ,5-4,+2,E. Moore makes 2-pt jump shot from 5 ft (assist by E. Payton)
8:40.0,A. Bradley misses 2-pt layup from 3 ft (block by A. Davis), ,5-4, , 
8:37.0, , ,5-4, ,Defensive rebound by E. Payton
8:30.0, , ,5-4, ,Personal foul by P. Beverley (drawn by E. Payton)
8:25.0, , ,5-4, ,J. Holiday misses 2-pt jump shot from 4 ft
8:18.0, , ,5-4, ,Offensive rebound by A. Davis
8:18.0, , ,5-6,+2,A. Davis makes 2-pt dunk from 1 ft
7:59.0,T. Harris misses 2-pt jump shot from 16 ft, ,5-6, , 
7:54.0,Offensive rebound by M. Gortat, ,5-6, , 
7:53.0,Turnover by M. Gortat (lost ball; steal by E. Payton), ,5-6, , 
7:49.0, , ,5-8,+2,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday)
7:38.0,M. Gortat misses 2-pt jump shot from 14 ft (block by A. Davis), ,5-8, , 
7:38.0,Offensive rebound by Team, ,5-8, , 
7:30.0,Turnover by P. Beverley (bad pass; steal by E. Payton), ,5-8, , 
7:26.0, , ,5-8, ,Turnover by N. Mirotić (bad pass)
7:12.0,T. Harris misses 2-pt jump shot from 19 ft, ,5-8, , 
7:08.0, , ,5-8, ,Defensive rebound by N. Mirotić
6:57.0, , ,5-10,+2,N. Mirotić makes 2-pt jump shot from 23 ft
6:29.0,A. Bradley misses 2-pt jump shot from 5 ft, ,5-10, , 
6:24.0,Offensive rebound by A. Bradley, ,5-10, , 
6:24.0,A. Bradley makes 2-pt layup at rim,+2,7-10, , 
6:16.0, , ,7-12,+2,N. Mirotić makes 2-pt dunk at rim (assist by E. Moore)
6:08.0,LA Clippers full timeout, ,7-12, , 
6:08.0,M. Harrell enters the game for M. Gortat, ,7-12, , 
6:08.0, , ,7-12, ,J. Randle enters the game for N. Mirotić
6:02.0,Personal foul by J. Randle (drawn by D. Gallinari), ,7-12, , 
5:51.0,M. Harrell makes 2-pt dunk from 1 ft (assist by T. Harris),+2,9-12, , 
5:35.0, , ,9-12, ,E. Moore misses 2-pt jump shot from 4 ft
5:33.0,Defensive rebound by T. Harris, ,9-12, , 
5:28.0,T. Harris misses 3-pt jump shot from 27 ft, ,9-12, , 
5:24.0, , ,9-12, ,Defensive rebound by J. Randle
5:13.0, , ,9-12, ,Shooting foul by A. Bradley (drawn by J. Holiday)
5:13.0, , ,9-13,+1,J. Holiday makes free throw 1 of 2
5:13.0, , ,9-14,+1,J. Holiday makes free throw 2 of 2
4:58.0,Def 3 sec tech foul by Team, ,9-14, , 
4:58.0,D. Gallinari makes technical free throw,+1,10-14, , 
4:50.0,P. Beverley misses 3-pt jump shot from 25 ft, ,10-14, , 
4:46.0, , ,10-14, ,Defensive rebound by J. Holiday
4:40.0, , ,10-14, ,Turnover by J. Holiday (bad pass; steal by D. Gallinari)
4:35.0,D. Gallinari makes 2-pt layup from 1 ft (assist by P. Beverley),+2,12-14, , 
4:27.0, , ,12-14, ,Turnover by J. Randle (bad pass; steal by M. Harrell)
4:15.0,M. Harrell makes 2-pt layup from 1 ft (assist by P. Beverley),+2,14-14, , 
4:03.0, , ,14-14, ,A. Davis misses 3-pt jump shot from 25 ft
3:59.0,Defensive rebound by P. Beverley, ,14-14, , 
3:50.0,P. Beverley makes 2-pt jump shot from 2 ft,+2,16-14, , 
3:36.0, , ,16-14, ,J. Holiday misses 3-pt jump shot from 27 ft
3:35.0, , ,16-14, ,Offensive rebound by Team
3:35.0,Loose ball foul by P. Beverley (drawn by A. Davis), ,16-14, , 
3:35.0,S. Gilgeous-Alexander enters the game for P. Beverley, ,16-14, , 
3:35.0, , ,16-14, ,S. Hill enters the game for J. Holiday
3:35.0, , ,16-14, ,D. Miller enters the game for E. Moore
3:23.0, , ,16-14, ,A. Davis misses 2-pt jump shot from 15 ft
3:20.0, , ,16-14, ,Offensive rebound by J. Randle
3:18.0, , ,16-16,+2,J. Randle makes 2-pt layup from 1 ft
3:08.0,Turnover by M. Harrell (bad pass; steal by S. Hill), ,16-16, , 
3:03.0, , ,16-18,+2,E. Payton makes 2-pt layup from 2 ft
3:03.0, , ,16-18, ,Shooting foul by S. Gilgeous-Alexander (drawn by E. Payton)
3:03.0, , ,16-19,+1,E. Payton makes free throw 1 of 1
3:03.0,M. Scott enters the game for A. Bradley, ,16-19, , 
3:03.0,L. Williams enters the game for D. Gallinari, ,16-19, , 
2:49.0,T. Harris makes 2-pt layup from 2 ft,+2,18-19, , 
2:42.0, , ,18-19, ,E. Payton misses 2-pt layup from 2 ft (block by S. Gilgeous-Alexander)
2:42.0, , ,18-19, ,Offensive rebound by Team
2:42.0, , ,18-19, ,New Orleans full timeout
2:37.0, , ,18-22,+3,J. Randle makes 3-pt jump shot from 25 ft (assist by S. Hill)
2:22.0,T. Harris makes 2-pt jump shot from 17 ft,+2,20-22, , 
2:03.0, , ,20-22, ,J. Randle misses 2-pt jump shot from 12 ft
1:59.0,Defensive rebound by T. Harris, ,20-22, , 
1:49.0,S. Gilgeous-Alexander makes 2-pt jump shot from 13 ft,+2,22-22, , 
1:33.0, , ,22-22, ,Personal foul by M. Scott (drawn by J. Randle)
1:33.0, , ,22-22, ,J. Holiday enters the game for A. Davis
1:33.0, , ,22-22, ,N. Mirotić enters the game for E. Payton
1:33.0, , ,22-23,+1,J. Randle makes free throw 1 of 2
1:33.0, , ,22-24,+1,J. Randle makes free throw 2 of 2
1:21.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by J. Randle), ,22-24, , 
1:09.0, , ,22-24, ,N. Mirotić misses 2-pt jump shot from 13 ft
1:06.0,Defensive rebound by T. Harris, ,22-24, , 
1:00.0,T. Harris makes 2-pt layup from 6 ft,+2,24-24, , 
0:46.0, , ,24-24, ,J. Holiday misses 2-pt layup from 1 ft
0:44.0,Defensive rebound by M. Harrell, ,24-24, , 
0:34.0,S. Gilgeous-Alexander misses 2-pt jump shot from 18 ft, ,24-24, , 
0:31.0, , ,24-24, ,Defensive rebound by J. Randle
0:18.0, , ,24-26,+2,J. Randle makes 2-pt layup from 3 ft (assist by J. Holiday)
0:18.0, , ,24-26, ,Shooting foul by T. Harris (drawn by J. Randle)
0:18.0, , ,24-27,+1,J. Randle makes free throw 1 of 1
0:06.0,L. Williams misses 2-pt jump shot from 15 ft, ,24-27, , 
0:01.0,Offensive rebound by M. Harrell, ,24-27, , 
0:01.0,M. Harrell makes 2-pt layup at rim,+2,26-27, , 
0:00.0, , ,26-27, ,J. Holiday misses 3-pt jump shot from 27 ft
0:00.0, , ,26-27, ,Offensive rebound by Team
11:50.0, , ,26-27, ,Shooting foul by M. Harrell (drawn by J. Holiday)
11:50.0, , ,26-27, ,J. Holiday misses free throw 1 of 2
11:50.0, , ,26-27, ,Offensive rebound by Team
11:50.0, , ,26-28,+1,J. Holiday makes free throw 2 of 2
11:37.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),+2,28-28, , 
11:28.0, , ,28-28, ,D. Miller misses 3-pt jump shot from 26 ft
11:25.0,Defensive rebound by S. Gilgeous-Alexander, ,28-28, , 
11:20.0,Shooting foul by J. Holiday (drawn by S. Gilgeous-Alexander), ,28-28, , 
11:20.0,S. Gilgeous-Alexander makes free throw 1 of 2,+1,29-28, , 
11:20.0,S. Gilgeous-Alexander makes free throw 2 of 2,+1,30-28, , 
11:02.0, , ,30-28, ,N. Mirotić misses 2-pt jump shot from 9 ft
10:56.0, , ,30-28, ,Offensive rebound by J. Randle
10:56.0, , ,30-28, ,J. Randle misses 2-pt layup from 1 ft
10:54.0,Defensive rebound by M. Harrell, ,30-28, , 
10:48.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),+2,32-28, , 
10:37.0, , ,32-28, ,Turnover by J. Holiday (bad pass; steal by S. Gilgeous-Alexander)
10:31.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),+2,34-28, , 
10:25.0, , ,34-28, ,New Orleans full timeout
10:17.0, , ,34-28, ,J. Holiday misses 2-pt jump shot from 12 ft
10:14.0,Defensive rebound by L. Williams, ,34-28, , 
10:05.0,Turnover by L. Williams (bad pass; steal by J. Holiday), ,34-28, , 
9:59.0, , ,34-30,+2,S. Hill makes 2-pt dunk from 1 ft (assist by J. Holiday)
9:40.0,L. Williams makes 2-pt layup from 2 ft,+2,36-30, , 
9:20.0, , ,36-32,+2,J. Randle makes 2-pt hook shot from 6 ft
9:07.0,M. Scott makes 2-pt jump shot from 18 ft,+2,38-32, , 
8:53.0, , ,38-34,+2,N. Mirotić makes 2-pt layup from 3 ft (assist by D. Miller)
8:53.0,B. Marjanović enters the game for M. Harrell, ,38-34, , 
8:38.0,L. Williams misses 2-pt jump shot from 20 ft, ,38-34, , 
8:36.0, , ,38-34, ,Defensive rebound by N. Mirotić
8:29.0, , ,38-34, ,Shooting foul by S. Gilgeous-Alexander (drawn by J. Holiday)
8:29.0, , ,38-34, ,J. Holiday misses free throw 1 of 2
8:29.0, , ,38-34, ,Offensive rebound by Team
8:29.0, , ,38-34, ,A. Davis enters the game for J. Randle
8:29.0, , ,38-35,+1,J. Holiday makes free throw 2 of 2
8:13.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by S. Hill), ,38-35, , 
8:09.0, , ,38-35, ,Defensive rebound by S. Hill
7:59.0, , ,38-37,+2,N. Mirotić makes 2-pt layup from 2 ft
7:49.0,Turnover by B. Marjanović (3 sec), ,38-37, , 
7:38.0, , ,38-37, ,Shooting foul by B. Marjanović (drawn by A. Davis)
7:38.0, , ,38-37, ,A. Davis misses free throw 1 of 2
7:38.0, , ,38-37, ,Offensive rebound by Team
7:38.0,D. Gallinari enters the game for B. Marjanović, ,38-37, , 
7:38.0,M. Gortat enters the game for M. Scott, ,38-37, , 
7:38.0, , ,38-37, ,I. Clark enters the game for J. Holiday
7:38.0, , ,38-38,+1,A. Davis makes free throw 2 of 2
7:23.0,D. Gallinari misses 2-pt layup from 3 ft, ,38-38, , 
7:20.0, , ,38-38, ,Defensive rebound by I. Clark
7:12.0, , ,38-38, ,S. Hill misses 2-pt layup from 2 ft
7:10.0, , ,38-38, ,Offensive rebound by A. Davis
7:09.0, , ,38-40,+2,A. Davis makes 2-pt layup from 1 ft
6:53.0,L. Williams makes 2-pt jump shot from 6 ft (assist by M. Gortat),+2,40-40, , 
6:46.0, , ,40-40, ,Shooting foul by M. Gortat (drawn by A. Davis)
6:46.0, , ,40-41,+1,A. Davis makes free throw 1 of 2
6:46.0,P. Beverley enters the game for S. Gilgeous-Alexander, ,40-41, , 
6:46.0,A. Bradley enters the game for L. Williams, ,40-41, , 
6:46.0, , ,40-41, ,E. Moore enters the game for S. Hill
6:46.0, , ,40-41, ,E. Payton enters the game for D. Miller
6:46.0, , ,40-42,+1,A. Davis makes free throw 2 of 2
6:36.0,Shooting foul by A. Davis (drawn by L. Mbah a Moute), ,40-42, , 
6:36.0,L. Mbah a Moute makes free throw 1 of 2,+1,41-42, , 
6:36.0,T. Harris enters the game for M. Gortat, ,41-42, , 
6:36.0,L. Mbah a Moute misses free throw 2 of 2, ,41-42, , 
6:32.0,Offensive rebound by L. Mbah a Moute, ,41-42, , 
6:30.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft, ,41-42, , 
6:27.0, , ,41-42, ,Defensive rebound by E. Payton
6:08.0, , ,41-42, ,E. Payton misses 2-pt layup from 2 ft (block by D. Gallinari)
6:03.0, , ,41-42, ,Offensive rebound by E. Payton
6:01.0, , ,41-42, ,E. Payton misses 2-pt jump shot from 8 ft
5:59.0,Defensive rebound by L. Mbah a Moute, ,41-42, , 
5:58.0,T. Harris makes 3-pt jump shot from 27 ft (assist by P. Beverley),+3,44-42, , 
5:44.0, , ,44-44,+2,E. Moore makes 2-pt layup from 1 ft (assist by E. Payton)
5:27.0,Shooting foul by N. Mirotić (drawn by D. Gallinari), ,44-44, , 
5:27.0,D. Gallinari makes free throw 1 of 2,+1,45-44, , 
