time,away_description,away_change,score,home_change,home_description
11:37.0, , ,0-2,+2,J. Hart makes 2-pt layup from 2 ft (assist by J. Valančiūnas)
11:14.0,K. Hayes misses 3-pt jump shot from 26 ft, ,0-2, , 
11:12.0,Offensive rebound by Team, ,0-2, , 
11:12.0,Personal foul by J. Valančiūnas (drawn by I. Stewart), ,0-2, , 
11:00.0,J. Grant makes 2-pt jump shot from 14 ft,+2,2-2, , 
10:43.0, , ,2-2, ,H. Jones misses 3-pt jump shot from 24 ft
10:40.0, , ,2-2, ,Offensive rebound by J. Valančiūnas
10:37.0, , ,2-5,+3,B. Ingram makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas)
10:23.0,C. Cunningham misses 2-pt jump shot from 12 ft, ,2-5, , 
10:20.0, , ,2-5, ,Defensive rebound by B. Ingram
10:11.0, , ,2-5, ,J. Valančiūnas misses 2-pt jump shot from 18 ft
10:07.0,Defensive rebound by C. Cunningham, ,2-5, , 
10:03.0,I. Stewart makes 2-pt layup from 1 ft (assist by C. Cunningham),+2,4-5, , 
9:53.0, , ,4-7,+2,B. Ingram makes 2-pt jump shot from 12 ft (assist by D. Graham)
9:53.0, , ,4-7, ,Shooting foul by K. Hayes (drawn by B. Ingram)
9:53.0, , ,4-8,+1,B. Ingram makes free throw 1 of 1
9:42.0,J. Grant makes 3-pt jump shot from 26 ft (assist by K. Hayes),+3,7-8, , 
9:27.0, , ,7-10,+2,B. Ingram makes 2-pt jump shot from 13 ft
9:07.0,C. Cunningham makes 3-pt jump shot from 27 ft (assist by J. Grant),+3,10-10, , 
8:46.0, , ,10-10, ,H. Jones misses 2-pt layup from 8 ft
8:42.0,Defensive rebound by I. Stewart, ,10-10, , 
8:37.0,S. Bey makes 3-pt jump shot from 27 ft (assist by K. Hayes),+3,13-10, , 
8:29.0, , ,13-10, ,Personal foul by I. Stewart (drawn by J. Valančiūnas)
8:21.0, , ,13-10, ,Turnover by J. Hart (traveling)
8:09.0,K. Hayes makes 2-pt layup from 6 ft,+2,15-10, , 
7:53.0, , ,15-10, ,D. Graham misses 3-pt jump shot from 27 ft
7:53.0, , ,15-10, ,Offensive rebound by Team
7:51.0, , ,15-10, ,Personal foul by I. Stewart (drawn by J. Valančiūnas)
7:51.0,T. Lyles enters the game for I. Stewart, ,15-10, , 
7:43.0, , ,15-10, ,J. Valančiūnas misses 2-pt jump shot from 11 ft
7:40.0,Defensive rebound by S. Bey, ,15-10, , 
7:34.0,C. Cunningham makes 2-pt jump shot from 12 ft,+2,17-10, , 
7:34.0,Shooting foul by H. Jones (drawn by C. Cunningham), ,17-10, , 
7:34.0,C. Cunningham misses free throw 1 of 1, ,17-10, , 
7:31.0, , ,17-10, ,Defensive rebound by J. Valančiūnas
7:26.0, , ,17-13,+3,B. Ingram makes 3-pt jump shot from 27 ft (assist by H. Jones)
7:16.0,C. Cunningham misses 3-pt jump shot from 27 ft, ,17-13, , 
7:13.0, , ,17-13, ,Defensive rebound by J. Hart
6:53.0, , ,17-13, ,H. Jones misses 3-pt jump shot from 24 ft
6:50.0,Defensive rebound by T. Lyles, ,17-13, , 
6:41.0,S. Bey misses 3-pt jump shot from 26 ft, ,17-13, , 
6:38.0, , ,17-13, ,Defensive rebound by J. Hart
6:35.0, , ,17-13, ,Shooting foul by C. Cunningham (drawn by J. Hart)
6:35.0, , ,17-13, ,New Orleans full timeout
