time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-0, ,Turnover by D. Fox (bad pass)
11:24.0,Shooting foul by I. Shumpert (drawn by B. Bogdanović), ,0-0, , 
11:24.0,B. Bogdanović makes free throw 1 of 2,+1,1-0, , 
11:24.0,B. Bogdanović makes free throw 2 of 2,+1,2-0, , 
11:15.0, , ,2-3,+3,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox)
10:59.0,Turnover by D. Collison (bad pass), ,2-3, , 
10:51.0, , ,2-3, ,W. Cauley-Stein misses 2-pt hook shot from 3 ft
10:48.0,Defensive rebound by D. Collison, ,2-3, , 
10:38.0,D. Collison misses 2-pt layup from 4 ft, ,2-3, , 
10:36.0, , ,2-3, ,Defensive rebound by D. Fox
10:31.0, , ,2-3, ,I. Shumpert misses 2-pt jump shot from 23 ft
10:28.0, , ,2-3, ,Offensive rebound by W. Cauley-Stein
10:28.0, , ,2-5,+2,N. Bjelica makes 2-pt layup from 2 ft (assist by W. Cauley-Stein)
10:08.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by M. Turner),+2,4-5, , 
9:59.0, , ,4-5, ,D. Fox misses 3-pt jump shot from 26 ft
9:56.0,Defensive rebound by M. Turner, ,4-5, , 
9:48.0,T. Evans makes 2-pt layup from 3 ft,+2,6-5, , 
9:38.0, , ,6-5, ,I. Shumpert misses 2-pt jump shot from 19 ft
9:33.0,Defensive rebound by M. Turner, ,6-5, , 
9:28.0,T. Evans misses 2-pt jump shot from 23 ft, ,6-5, , 
9:25.0, , ,6-5, ,Defensive rebound by N. Bjelica
9:16.0, , ,6-5, ,W. Cauley-Stein misses 2-pt hook shot from 3 ft
9:16.0,Defensive rebound by M. Turner, ,6-5, , 
9:08.0,Personal foul by W. Cauley-Stein (drawn by B. Bogdanović), ,6-5, , 
8:58.0,Turnover by B. Bogdanović (lost ball; steal by D. Fox), ,6-5, , 
8:53.0, , ,6-5, ,B. Hield misses 3-pt jump shot from 25 ft
8:52.0, , ,6-5, ,Offensive rebound by Team
