time,away_description,away_change,score,home_change,home_description
11:44.0, , ,0-0, ,A. Gordon misses 2-pt jump shot from 12 ft
11:41.0,Defensive rebound by T. Hardaway, ,0-0, , 
11:24.0,J. Brunson makes 2-pt jump shot from 6 ft (assist by T. Hardaway),+2,2-0, , 
11:24.0,Shooting foul by D. Augustin (drawn by J. Brunson), ,2-0, , 
11:24.0,J. Brunson makes free throw 1 of 1,+1,3-0, , 
11:09.0, , ,3-0, ,Turnover by A. Gordon (bad pass; steal by D. Powell)
11:03.0,D. Powell makes 2-pt dunk from 2 ft (assist by L. Dončić),+2,5-0, , 
10:49.0, , ,5-0, ,Shooting foul by T. Hardaway (drawn by N. Vučević)
10:49.0, , ,5-1,+1,N. Vučević makes free throw 1 of 2
10:49.0, , ,5-1, ,N. Vučević misses free throw 2 of 2
10:46.0, , ,5-1, ,Offensive rebound by J. Isaac
10:42.0, , ,5-3,+2,J. Isaac makes 2-pt jump shot from 12 ft
10:20.0,D. Powell misses 3-pt jump shot from 25 ft, ,5-3, , 
10:17.0, , ,5-3, ,Defensive rebound by J. Isaac
10:07.0, , ,5-6,+3,J. Isaac makes 3-pt jump shot from 26 ft (assist by N. Vučević)
9:39.0,L. Dončić makes 3-pt jump shot from 26 ft,+3,8-6, , 
9:30.0, , ,8-6, ,N. Vučević misses 3-pt jump shot from 25 ft
9:27.0,Defensive rebound by L. Dončić, ,8-6, , 
9:20.0,D. Finney-Smith misses 3-pt jump shot from 26 ft, ,8-6, , 
9:15.0,Offensive rebound by D. Powell, ,8-6, , 
9:14.0,Turnover by D. Powell (bad pass; steal by N. Vučević), ,8-6, , 
9:04.0, , ,8-6, ,D. Augustin misses 3-pt jump shot from 28 ft
9:01.0,Defensive rebound by L. Dončić, ,8-6, , 
8:53.0,L. Dončić misses 3-pt jump shot from 25 ft, ,8-6, , 
8:50.0, , ,8-6, ,Defensive rebound by J. Isaac
8:40.0, , ,8-6, ,E. Fournier misses 2-pt jump shot from 14 ft
8:37.0,Defensive rebound by D. Finney-Smith, ,8-6, , 
8:29.0,T. Hardaway misses 3-pt jump shot from 26 ft, ,8-6, , 
8:27.0, , ,8-6, ,Defensive rebound by N. Vučević
8:14.0, , ,8-8,+2,A. Gordon makes 2-pt dunk from 2 ft (assist by N. Vučević)
7:51.0,L. Dončić misses 2-pt jump shot from 14 ft, ,8-8, , 
7:49.0,Offensive rebound by Team, ,8-8, , 
7:41.0,L. Dončić misses 3-pt jump shot from 25 ft, ,8-8, , 
7:37.0, , ,8-8, ,Defensive rebound by N. Vučević
7:25.0, , ,8-10,+2,J. Isaac makes 2-pt layup from 1 ft
7:06.0,Turnover by T. Hardaway (lost ball; steal by J. Isaac), ,8-10, , 
6:52.0, , ,8-10, ,Personal foul by D. Finney-Smith (drawn by A. Gordon)
6:52.0, , ,8-10, ,Orlando full timeout
6:43.0, , ,8-10, ,A. Gordon misses 2-pt layup from 4 ft
6:39.0,Defensive rebound by L. Dončić, ,8-10, , 
6:31.0,T. Hardaway makes 2-pt layup from 3 ft (assist by J. Brunson),+2,10-10, , 
6:15.0, , ,10-13,+3,E. Fournier makes 3-pt jump shot from 25 ft
6:03.0,T. Hardaway misses 2-pt layup from 5 ft, ,10-13, , 
6:00.0, , ,10-13, ,Defensive rebound by N. Vučević
5:57.0, , ,10-15,+2,A. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević)
5:57.0, , ,10-15, ,Shooting foul by J. Brunson (drawn by A. Gordon)
5:57.0,J. Jackson enters the game for J. Brunson, ,10-15, , 
5:57.0,S. Mejri enters the game for D. Powell, ,10-15, , 
5:57.0, , ,10-15, ,A. Gordon misses free throw 1 of 1
5:54.0,Defensive rebound by L. Dončić, ,10-15, , 
5:44.0,Personal foul by A. Gordon (drawn by L. Dončić), ,10-15, , 
5:44.0, , ,10-15, ,W. Iwundu enters the game for A. Gordon
5:34.0,S. Mejri misses 2-pt layup from 2 ft (block by J. Isaac), ,10-15, , 
5:31.0,Offensive rebound by T. Hardaway, ,10-15, , 
5:31.0,L. Dončić misses 2-pt jump shot from 15 ft, ,10-15, , 
5:27.0, , ,10-15, ,Defensive rebound by N. Vučević
5:17.0, , ,10-15, ,J. Isaac misses 3-pt jump shot from 25 ft
5:15.0,Defensive rebound by T. Hardaway, ,10-15, , 
5:09.0,S. Mejri makes 2-pt dunk from 2 ft (assist by L. Dončić),+2,12-15, , 
5:08.0,Technical foul by S. Mejri, ,12-15, , 
5:08.0, , ,12-16,+1,E. Fournier makes technical free throw
4:51.0, , ,12-16, ,J. Isaac misses 2-pt jump shot from 19 ft
4:48.0, , ,12-16, ,Offensive rebound by E. Fournier
4:39.0, , ,12-16, ,Shooting foul by S. Mejri (drawn by J. Isaac)
4:39.0, , ,12-17,+1,J. Isaac makes free throw 1 of 2
4:39.0, , ,12-17, ,J. Grant enters the game for D. Augustin
4:39.0, , ,12-17, ,T. Ross enters the game for E. Fournier
4:39.0, , ,12-18,+1,J. Isaac makes free throw 2 of 2
4:22.0,D. Finney-Smith misses 2-pt jump shot from 18 ft, ,12-18, , 
4:19.0, , ,12-18, ,Defensive rebound by W. Iwundu
4:14.0, , ,12-18, ,W. Iwundu misses 2-pt layup from 3 ft (block by S. Mejri)
4:13.0, , ,12-18, ,Offensive rebound by Team
4:13.0,C. Lee enters the game for D. Finney-Smith, ,12-18, , 
4:09.0, , ,12-18, ,T. Ross misses 2-pt jump shot from 16 ft
4:09.0,Defensive rebound by S. Mejri, ,12-18, , 
3:58.0,L. Dončić misses 2-pt jump shot from 14 ft, ,12-18, , 
3:54.0, , ,12-18, ,Defensive rebound by J. Isaac
3:46.0, , ,12-21,+3,T. Ross makes 3-pt jump shot from 24 ft (assist by J. Grant)
3:37.0,Dallas full timeout, ,12-21, , 
3:28.0,T. Hardaway makes 2-pt jump shot from 11 ft (assist by L. Dončić),+2,14-21, , 
3:12.0, , ,14-21, ,Turnover by N. Vučević (traveling)
2:51.0,L. Dončić makes 2-pt jump shot from 4 ft,+2,16-21, , 
2:28.0, , ,16-24,+3,T. Ross makes 3-pt jump shot from 25 ft (assist by J. Grant)
2:17.0,C. Lee misses 3-pt jump shot from 26 ft, ,16-24, , 
2:14.0, , ,16-24, ,Defensive rebound by N. Vučević
2:09.0, , ,16-24, ,Offensive foul by N. Vučević (drawn by S. Mejri)
2:09.0, , ,16-24, ,Turnover by N. Vučević (offensive foul)
2:09.0,J. Brunson enters the game for L. Dončić, ,16-24, , 
2:09.0,D. Nowitzki enters the game for T. Hardaway, ,16-24, , 
