time,away_description,away_change,score,home_change,home_description
11:46.0,H. Barnes misses 3-pt jump shot from 26 ft, ,0-0, , 
11:42.0, , ,0-0, ,Defensive rebound by P. Washington
11:27.0, , ,0-0, ,C. Zeller misses 2-pt hook shot from 5 ft
11:24.0,Defensive rebound by B. Hield, ,0-0, , 
11:16.0,Turnover by H. Barnes (bad pass), ,0-0, , 
11:02.0, , ,0-0, ,P. Washington misses 2-pt layup from 3 ft (block by M. Bagley)
10:59.0,Defensive rebound by R. Holmes, ,0-0, , 
10:57.0,M. Bagley makes 2-pt layup from 1 ft (assist by B. Hield),+2,2-0, , 
10:47.0, , ,2-0, ,Shooting foul by B. Hield (drawn by C. Zeller)
10:47.0, , ,2-0, ,C. Zeller misses free throw 1 of 2
10:47.0, , ,2-0, ,Offensive rebound by Team
10:47.0, , ,2-1,+1,C. Zeller makes free throw 2 of 2
10:36.0,B. Hield makes 2-pt layup from 2 ft,+2,4-1, , 
10:36.0,Shooting foul by L. Ball (drawn by B. Hield), ,4-1, , 
10:36.0,B. Hield makes free throw 1 of 1,+1,5-1, , 
10:20.0, , ,5-3,+2,G. Hayward makes 2-pt layup from 6 ft (assist by L. Ball)
10:09.0,D. Fox makes 2-pt layup from 1 ft,+2,7-3, , 
9:56.0, , ,7-3, ,T. Rozier misses 2-pt jump shot from 18 ft
9:53.0,Defensive rebound by H. Barnes, ,7-3, , 
9:45.0,M. Bagley makes 2-pt layup from 1 ft (assist by R. Holmes),+2,9-3, , 
9:32.0, , ,9-5,+2,P. Washington makes 2-pt layup from 1 ft (assist by L. Ball)
9:16.0,M. Bagley misses 3-pt jump shot from 23 ft, ,9-5, , 
9:14.0,Offensive rebound by R. Holmes, ,9-5, , 
9:13.0,R. Holmes misses 2-pt layup from 2 ft, ,9-5, , 
9:10.0, , ,9-5, ,Defensive rebound by C. Zeller
9:03.0, , ,9-5, ,L. Ball misses 3-pt jump shot from 26 ft
8:59.0,Defensive rebound by D. Fox, ,9-5, , 
8:54.0,D. Fox makes 2-pt layup from 1 ft,+2,11-5, , 
8:47.0, , ,11-8,+3,T. Rozier makes 3-pt jump shot from 26 ft (assist by L. Ball)
8:34.0,R. Holmes makes 2-pt jump shot from 10 ft (assist by D. Fox),+2,13-8, , 
8:20.0, , ,13-10,+2,T. Rozier makes 2-pt jump shot from 17 ft (assist by C. Zeller)
8:10.0,D. Fox makes 2-pt layup from 1 ft,+2,15-10, , 
8:10.0, , ,15-10, ,Charlotte full timeout
7:55.0, , ,15-13,+3,G. Hayward makes 3-pt jump shot from 25 ft (assist by P. Washington)
7:34.0,M. Bagley misses 2-pt layup from 3 ft, ,15-13, , 
