time,away_description,away_change,score,home_change,home_description
11:41.0,J. Valančiūnas misses 2-pt hook shot from 13 ft, ,0-0, , 
11:37.0, , ,0-0, ,Defensive rebound by J. Collins
11:29.0, , ,0-2,+2,T. Young makes 2-pt jump shot from 13 ft (assist by D. Dedmon)
11:13.0,Turnover by A. Bradley (bad pass; steal by K. Huerter), ,0-2, , 
11:12.0, , ,0-2, ,Personal foul by I. Rabb (drawn by J. Collins)
11:09.0, , ,0-2, ,Shooting foul by J. Holiday (drawn by J. Collins)
11:09.0, , ,0-3,+1,J. Collins makes free throw 1 of 2
11:09.0, , ,0-3, ,J. Collins misses free throw 2 of 2
11:07.0,Defensive rebound by I. Rabb, ,0-3, , 
10:53.0,M. Conley misses 3-pt jump shot from 25 ft, ,0-3, , 
10:47.0, , ,0-3, ,Defensive rebound by D. Dedmon
10:40.0, , ,0-3, ,T. Prince misses 3-pt jump shot from 26 ft
10:35.0,Defensive rebound by I. Rabb, ,0-3, , 
10:27.0,I. Rabb misses 3-pt jump shot from 25 ft, ,0-3, , 
10:24.0, , ,0-3, ,Defensive rebound by T. Prince
10:17.0, , ,0-3, ,D. Dedmon misses 3-pt jump shot from 26 ft
10:14.0, , ,0-3, ,Offensive rebound by K. Huerter
10:12.0, , ,0-3, ,K. Huerter misses 2-pt jump shot from 15 ft
10:08.0, , ,0-3, ,Offensive rebound by K. Huerter
10:07.0, , ,0-5,+2,K. Huerter makes 2-pt layup at rim
10:07.0,Memphis full timeout, ,0-5, , 
9:55.0,Turnover by A. Bradley (lost ball; steal by T. Prince), ,0-5, , 
9:51.0, , ,0-7,+2,K. Huerter makes 2-pt dunk from 1 ft (assist by T. Young)
9:42.0,M. Conley misses 2-pt jump shot from 12 ft (block by D. Dedmon), ,0-7, , 
9:37.0,Offensive rebound by A. Bradley, ,0-7, , 
9:35.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by A. Bradley),+3,3-7, , 
9:21.0, , ,3-7, ,Turnover by T. Prince (bad pass; steal by M. Conley)
9:15.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by M. Conley),+3,6-7, , 
8:57.0, , ,6-10,+3,K. Huerter makes 3-pt jump shot from 24 ft (assist by T. Prince)
8:42.0,Personal foul by T. Prince (drawn by J. Valančiūnas), ,6-10, , 
8:35.0,M. Conley misses 3-pt jump shot from 25 ft, ,6-10, , 
8:33.0, , ,6-10, ,Defensive rebound by J. Collins
8:25.0, , ,6-10, ,D. Dedmon misses 3-pt jump shot from 25 ft
8:23.0,Defensive rebound by Team, ,6-10, , 
8:08.0,Turnover by J. Valančiūnas (bad pass; steal by T. Young), ,6-10, , 
8:04.0, , ,6-13,+3,K. Huerter makes 3-pt jump shot from 27 ft (assist by T. Young)
7:44.0,J. Holiday misses 3-pt jump shot from 23 ft, ,6-13, , 
7:43.0, , ,6-13, ,Defensive rebound by Team
7:43.0,Loose ball foul by J. Valančiūnas (drawn by D. Dedmon), ,6-13, , 
7:29.0, , ,6-13, ,T. Prince misses 2-pt jump shot from 16 ft
7:27.0, , ,6-13, ,Offensive rebound by D. Dedmon
7:23.0, , ,6-13, ,Turnover by D. Dedmon (bad pass; steal by J. Holiday)
7:18.0,A. Bradley misses 3-pt jump shot from 24 ft, ,6-13, , 
7:15.0, , ,6-13, ,Defensive rebound by T. Prince
7:05.0, , ,6-13, ,J. Collins misses 2-pt layup from 1 ft
7:01.0, , ,6-13, ,Offensive rebound by J. Collins
7:01.0, , ,6-15,+2,J. Collins makes 2-pt layup from 1 ft
6:38.0,J. Valančiūnas makes 2-pt layup from 3 ft (assist by I. Rabb),+2,8-15, , 
6:24.0, , ,8-17,+2,T. Young makes 2-pt layup from 2 ft (assist by D. Dedmon)
6:15.0,A. Bradley misses 3-pt jump shot from 25 ft, ,8-17, , 
6:12.0,Offensive rebound by I. Rabb, ,8-17, , 
6:07.0,J. Valančiūnas misses 2-pt hook shot from 9 ft, ,8-17, , 
6:04.0, , ,8-17, ,Defensive rebound by K. Huerter
6:01.0, , ,8-19,+2,D. Dedmon makes 2-pt dunk from 1 ft (assist by T. Young)
5:53.0,Memphis full timeout, ,8-19, , 
5:53.0,C. Miles enters the game for I. Rabb, ,8-19, , 
5:53.0,J. Noah enters the game for J. Valančiūnas, ,8-19, , 
5:53.0, , ,8-19, ,K. Bazemore enters the game for J. Collins
5:53.0, , ,8-19, ,V. Carter enters the game for D. Dedmon
5:53.0, , ,8-19, ,A. Len enters the game for K. Huerter
5:41.0,J. Holiday misses 3-pt jump shot from 23 ft, ,8-19, , 
5:35.0,Offensive rebound by J. Holiday, ,8-19, , 
