time,away_description,away_change,score,home_change,home_description
11:41.0, , ,0-0, ,E. Gordon misses 2-pt hook shot from 5 ft
11:38.0,Defensive rebound by K. Porziņģis, ,0-0, , 
11:28.0,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by R. Neto),+2,2-0, , 
11:04.0, , ,2-0, ,K. Porter misses 3-pt jump shot from 25 ft
11:02.0,Defensive rebound by R. Hachimura, ,2-0, , 
10:54.0,Shooting foul by K. Porter (drawn by K. Porziņģis), ,2-0, , 
10:54.0,K. Porziņģis makes free throw 1 of 2,+1,3-0, , 
10:54.0,K. Porziņģis makes free throw 2 of 2,+1,4-0, , 
10:45.0, , ,4-0, ,Turnover by E. Gordon (traveling)
10:33.0,R. Hachimura makes 3-pt jump shot from 26 ft (assist by R. Neto),+3,7-0, , 
10:22.0, , ,7-2,+2,K. Porter makes 2-pt layup from 4 ft
10:22.0, , ,7-2, ,Shooting foul by R. Hachimura (drawn by K. Porter)
10:22.0, , ,7-3,+1,K. Porter makes free throw 1 of 1
10:03.0,R. Hachimura makes 2-pt layup from 5 ft,+2,9-3, , 
9:47.0, , ,9-3, ,J. Tate misses 2-pt hook shot from 4 ft (block by K. Porziņģis)
9:43.0, , ,9-3, ,Offensive rebound by J. Tate
9:40.0, , ,9-5,+2,K. Porter makes 2-pt jump shot from 16 ft (assist by J. Tate)
9:27.0,C. Kispert misses 3-pt jump shot from 28 ft, ,9-5, , 
9:24.0,Offensive rebound by R. Hachimura, ,9-5, , 
9:19.0,R. Hachimura makes 2-pt jump shot from 10 ft,+2,11-5, , 
9:05.0, , ,11-7,+2,J. Green makes 2-pt jump shot from 10 ft
8:51.0,Personal foul by J. Tate (drawn by K. Porziņģis), ,11-7, , 
8:43.0,R. Neto misses 2-pt layup from 2 ft, ,11-7, , 
8:42.0, , ,11-7, ,Defensive rebound by J. Green
8:29.0, , ,11-7, ,K. Porter misses 2-pt jump shot from 7 ft
8:25.0, , ,11-7, ,Offensive rebound by J. Tate
8:24.0, , ,11-9,+2,J. Tate makes 2-pt layup from 4 ft
8:15.0,K. Porziņģis makes 2-pt dunk from 3 ft (assist by R. Neto),+2,13-9, , 
8:00.0, , ,13-12,+3,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Green)
7:58.0,Washington full timeout, ,13-12, , 
7:45.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by R. Neto),+2,15-12, , 
