time,away_description,away_change,score,home_change,home_description
11:44.0,J. Brown misses 3-pt jump shot from 26 ft, ,0-0, , 
11:42.0, , ,0-0, ,Defensive rebound by K. Lowry
11:29.0, , ,0-0, ,Personal foul by J. Brown (drawn by K. Lowry)
11:16.0, , ,0-0, ,O. Anunoby misses 2-pt layup from 6 ft
11:14.0,Defensive rebound by J. Tatum, ,0-0, , 
10:59.0,D. Theis makes 2-pt layup from 1 ft (assist by G. Hayward),+2,2-0, , 
10:59.0,Shooting foul by P. Siakam (drawn by D. Theis), ,2-0, , 
10:59.0,D. Theis makes free throw 1 of 1,+1,3-0, , 
10:41.0, , ,3-0, ,F. VanVleet misses 2-pt jump shot from 22 ft
10:39.0,Defensive rebound by J. Tatum, ,3-0, , 
10:22.0,J. Brown misses 3-pt jump shot from 28 ft, ,3-0, , 
10:18.0, , ,3-0, ,Defensive rebound by M. Gasol
10:12.0, , ,3-0, ,P. Siakam misses 2-pt jump shot from 10 ft
10:09.0,Defensive rebound by K. Walker, ,3-0, , 
10:02.0,K. Walker misses 2-pt jump shot from 9 ft, ,3-0, , 
9:59.0, , ,3-0, ,Defensive rebound by P. Siakam
9:49.0, , ,3-0, ,P. Siakam misses 3-pt jump shot from 26 ft
9:47.0,Defensive rebound by G. Hayward, ,3-0, , 
9:40.0,J. Brown misses 3-pt jump shot from 23 ft, ,3-0, , 
9:35.0, , ,3-0, ,Defensive rebound by F. VanVleet
9:27.0, , ,3-0, ,O. Anunoby misses 3-pt jump shot from 26 ft
9:25.0,Defensive rebound by J. Tatum, ,3-0, , 
9:18.0,Personal foul by F. VanVleet (drawn by K. Walker), ,3-0, , 
9:05.0,K. Walker misses 3-pt jump shot from 26 ft (block by K. Lowry), ,3-0, , 
8:59.0,Offensive rebound by D. Theis, ,3-0, , 
8:58.0,J. Brown makes 3-pt jump shot from 25 ft (assist by D. Theis),+3,6-0, , 
8:39.0, , ,6-2,+2,M. Gasol makes 2-pt jump shot from 13 ft
8:26.0,G. Hayward misses 2-pt jump shot from 18 ft, ,6-2, , 
8:24.0,Offensive rebound by Team, ,6-2, , 
8:24.0, , ,6-2, ,Loose ball foul by M. Gasol (drawn by D. Theis)
8:14.0,Turnover by G. Hayward (lost ball; steal by F. VanVleet), ,6-2, , 
8:08.0, , ,6-2, ,Turnover by K. Lowry (traveling)
7:55.0,D. Theis makes 2-pt dunk from 2 ft (assist by K. Walker),+2,8-2, , 
7:33.0, , ,8-2, ,F. VanVleet misses 3-pt jump shot from 23 ft
7:32.0,Defensive rebound by J. Brown, ,8-2, , 
7:28.0,J. Tatum misses 3-pt jump shot from 25 ft, ,8-2, , 
7:25.0, , ,8-2, ,Defensive rebound by M. Gasol
7:08.0, , ,8-2, ,F. VanVleet misses 2-pt layup from 1 ft (block by K. Walker)
7:05.0,Defensive rebound by G. Hayward, ,8-2, , 
7:00.0,J. Brown makes 2-pt layup from 2 ft (assist by K. Walker),+2,10-2, , 
7:00.0, , ,10-2, ,Toronto full timeout
6:46.0, , ,10-2, ,P. Siakam misses 2-pt hook shot from 3 ft
6:43.0,Defensive rebound by D. Theis, ,10-2, , 
6:32.0,G. Hayward makes 2-pt layup from 3 ft,+2,12-2, , 
6:14.0, , ,12-2, ,Personal foul by D. Theis (drawn by M. Gasol)
6:14.0,M. Smart enters the game for J. Tatum, ,12-2, , 
6:14.0, , ,12-2, ,N. Powell enters the game for O. Anunoby
6:09.0, , ,12-2, ,K. Lowry misses 3-pt jump shot from 27 ft
6:06.0,Defensive rebound by G. Hayward, ,12-2, , 
5:55.0,J. Brown misses 2-pt jump shot from 20 ft, ,12-2, , 
5:51.0, , ,12-2, ,Defensive rebound by P. Siakam
5:41.0, , ,12-5,+3,P. Siakam makes 3-pt jump shot from 22 ft (assist by M. Gasol)
5:31.0,Personal foul by M. Gasol (drawn by D. Theis), ,12-5, , 
5:20.0,J. Brown makes 2-pt jump shot from 6 ft,+2,14-5, , 
5:09.0, , ,14-5, ,N. Powell misses 2-pt jump shot from 8 ft
5:07.0,Defensive rebound by D. Theis, ,14-5, , 
5:01.0,K. Walker misses 3-pt jump shot from 25 ft, ,14-5, , 
4:58.0, , ,14-5, ,Defensive rebound by M. Gasol
4:54.0, , ,14-7,+2,K. Lowry makes 2-pt layup from 2 ft
4:35.0,M. Smart misses 3-pt jump shot from 26 ft, ,14-7, , 
4:33.0, , ,14-7, ,Defensive rebound by F. VanVleet
4:27.0, , ,14-7, ,M. Gasol misses 3-pt jump shot from 30 ft
4:24.0,Defensive rebound by M. Smart, ,14-7, , 
4:15.0,D. Theis misses 3-pt jump shot from 25 ft, ,14-7, , 
4:12.0, , ,14-7, ,Defensive rebound by M. Gasol
3:54.0, , ,14-7, ,F. VanVleet misses 3-pt jump shot from 27 ft
3:52.0,Defensive rebound by G. Hayward, ,14-7, , 
3:37.0,Offensive foul by G. Hayward (drawn by N. Powell), ,14-7, , 
3:37.0,Turnover by G. Hayward (offensive foul), ,14-7, , 
3:37.0,J. Tatum enters the game for K. Walker, ,14-7, , 
3:37.0, , ,14-7, ,O. Anunoby enters the game for M. Gasol
3:37.0, , ,14-7, ,S. Ibaka enters the game for K. Lowry
