time,away_description,away_change,score,home_change,home_description
11:54.0, , ,0-0, ,Personal take foul by I. Zubac (drawn by M. Brown)
11:54.0,S. Ibaka enters the game for I. Zubac, ,0-0, , 
11:43.0, , ,0-2,+2,A. Pokusevski makes 2-pt jump shot from 9 ft
11:28.0,S. Ibaka misses 2-pt jump shot from 20 ft, ,0-2, , 
11:25.0, , ,0-2, ,Defensive rebound by I. Roby
11:10.0, , ,0-4,+2,I. Roby makes 2-pt jump shot from 8 ft
10:51.0,R. Jackson misses 2-pt layup from 2 ft (block by M. Brown), ,0-4, , 
10:49.0, , ,0-4, ,Defensive rebound by J. Hall
10:47.0, , ,0-4, ,Turnover by T. Maledon (step out of bounds)
10:34.0,P. Patterson misses 3-pt jump shot from 24 ft, ,0-4, , 
10:28.0, , ,0-4, ,Defensive rebound by M. Brown
10:25.0, , ,0-7,+3,T. Maledon makes 3-pt jump shot from 25 ft
10:06.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by P. Patterson),+3,3-7, , 
9:43.0, , ,3-7, ,J. Hall misses 2-pt jump shot from 8 ft
9:42.0,Defensive rebound by S. Ibaka, ,3-7, , 
9:31.0,R. Jackson misses 3-pt jump shot from 27 ft, ,3-7, , 
9:26.0,Offensive rebound by S. Ibaka, ,3-7, , 
9:24.0,S. Ibaka misses 3-pt jump shot from 25 ft, ,3-7, , 
9:21.0, , ,3-7, ,Defensive rebound by A. Pokusevski
9:14.0, , ,3-7, ,Turnover by A. Pokusevski (bad pass; steal by L. Kennard)
9:09.0,R. Jackson misses 3-pt jump shot from 25 ft, ,3-7, , 
9:05.0, , ,3-7, ,Defensive rebound by M. Brown
8:48.0, , ,3-7, ,M. Brown misses 2-pt layup from 3 ft
8:45.0, , ,3-7, ,Offensive rebound by M. Brown
8:45.0, , ,3-9,+2,M. Brown makes 2-pt layup at rim
8:32.0,P. Beverley makes 2-pt jump shot from 10 ft,+2,5-9, , 
8:21.0, , ,5-12,+3,A. Pokusevski makes 3-pt jump shot from 26 ft (assist by T. Maledon)
8:06.0,P. Patterson misses 3-pt jump shot from 26 ft, ,5-12, , 
8:03.0, , ,5-12, ,Defensive rebound by M. Brown
7:54.0, , ,5-14,+2,I. Roby makes 2-pt jump shot from 11 ft
