time,away_description,away_change,score,home_change,home_description
11:43.0, , ,0-0, ,J. Allen misses 2-pt hook shot from 7 ft
11:39.0,Defensive rebound by S. Adams, ,0-0, , 
11:27.0,J. Jackson misses 2-pt layup from 1 ft (block by J. Allen), ,0-0, , 
11:26.0, , ,0-0, ,Defensive rebound by D. Garland
11:18.0, , ,0-3,+3,D. Garland makes 3-pt jump shot from 29 ft (assist by L. Stevens)
11:05.0,K. Tillie misses 3-pt jump shot from 23 ft, ,0-3, , 
11:05.0, , ,0-3, ,Defensive rebound by L. Markkanen
10:54.0, , ,0-3, ,J. Allen misses 2-pt hook shot from 5 ft
10:52.0,Defensive rebound by J. Morant, ,0-3, , 
10:35.0,J. Morant misses 2-pt jump shot from 14 ft, ,0-3, , 
10:31.0,Offensive rebound by S. Adams, ,0-3, , 
10:28.0,K. Tillie misses 3-pt jump shot from 23 ft, ,0-3, , 
10:28.0, , ,0-3, ,Defensive rebound by J. Allen
10:19.0, , ,0-5,+2,E. Mobley makes 2-pt layup from 1 ft (assist by D. Garland)
10:07.0,Turnover by K. Tillie (traveling), ,0-5, , 
9:44.0, , ,0-7,+2,E. Mobley makes 2-pt hook shot from 6 ft
9:31.0,S. Adams misses 2-pt layup from 1 ft, ,0-7, , 
9:28.0, , ,0-7, ,Defensive rebound by L. Markkanen
9:23.0, , ,0-7, ,L. Markkanen misses 3-pt jump shot from 25 ft
9:21.0,Defensive rebound by S. Adams, ,0-7, , 
9:16.0,Shooting foul by J. Allen (drawn by J. Morant), ,0-7, , 
9:16.0,J. Morant makes free throw 1 of 2,+1,1-7, , 
9:16.0,J. Morant makes free throw 2 of 2,+1,2-7, , 
9:03.0, , ,2-9,+2,D. Garland makes 2-pt jump shot from 9 ft (assist by L. Markkanen)
8:45.0,Shooting foul by L. Markkanen (drawn by S. Adams), ,2-9, , 
8:45.0,S. Adams misses free throw 1 of 2, ,2-9, , 
8:45.0,Offensive rebound by Team, ,2-9, , 
8:45.0,S. Adams makes free throw 2 of 2,+1,3-9, , 
8:25.0, , ,3-9, ,E. Mobley misses 2-pt jump shot from 19 ft
8:22.0, , ,3-9, ,Offensive rebound by J. Allen
8:21.0, , ,3-11,+2,J. Allen makes 2-pt layup from 1 ft
8:05.0,J. Jackson makes 2-pt jump shot from 9 ft,+2,5-11, , 
8:05.0,Shooting foul by L. Markkanen (drawn by J. Jackson), ,5-11, , 
8:05.0, , ,5-11, ,K. Love enters the game for L. Markkanen
8:05.0,J. Jackson makes free throw 1 of 1,+1,6-11, , 
7:54.0, , ,6-13,+2,J. Allen makes 2-pt dunk from 1 ft (assist by D. Garland)
7:32.0,Turnover by J. Morant (bad pass), ,6-13, , 
7:25.0, , ,6-13, ,D. Garland misses 2-pt jump shot from 11 ft (block by J. Morant)
7:24.0,Defensive rebound by D. Bane, ,6-13, , 
7:18.0,D. Bane makes 3-pt jump shot from 27 ft,+3,9-13, , 
7:07.0, , ,9-13, ,K. Love misses 3-pt jump shot from 25 ft
7:07.0, , ,9-13, ,Offensive rebound by L. Stevens
6:54.0, , ,9-13, ,Turnover by Team (shot clock)
6:54.0, , ,9-13, ,Cleveland full timeout
6:54.0,S. Aldama enters the game for J. Jackson, ,9-13, , 
6:37.0,S. Aldama misses 3-pt jump shot from 27 ft, ,9-13, , 
6:31.0,Offensive rebound by S. Aldama, ,9-13, , 
6:24.0,J. Morant misses 2-pt jump shot from 11 ft, ,9-13, , 
6:21.0, , ,9-13, ,Defensive rebound by E. Mobley
6:18.0, , ,9-15,+2,J. Allen makes 2-pt dunk from 2 ft (assist by D. Garland)
5:58.0,K. Tillie makes 2-pt jump shot from 7 ft (assist by S. Adams),+2,11-15, , 
5:41.0, , ,11-17,+2,J. Allen makes 2-pt layup at rim (assist by D. Garland)
5:24.0,J. Morant makes 2-pt jump shot from 9 ft,+2,13-17, , 
5:16.0, , ,13-17, ,Turnover by D. Garland (bad pass)
5:16.0, , ,13-17, ,D. Wade enters the game for E. Mobley
4:59.0,J. Morant makes 2-pt layup from 1 ft,+2,15-17, , 
4:42.0, , ,15-20,+3,K. Love makes 3-pt jump shot from 25 ft
4:23.0,D. Bane makes 3-pt jump shot from 26 ft (assist by K. Tillie),+3,18-20, , 
4:14.0, , ,18-23,+3,D. Garland makes 3-pt jump shot from 30 ft (assist by J. Allen)
4:14.0,Memphis full timeout, ,18-23, , 
4:14.0,J. Culver enters the game for K. Tillie, ,18-23, , 
4:14.0, , ,18-23, ,B. Goodwin enters the game for D. Garland
4:02.0,D. Bane makes 2-pt jump shot from 9 ft (assist by S. Adams),+2,20-23, , 
3:40.0, , ,20-25,+2,J. Allen makes 2-pt jump shot from 14 ft (assist by K. Love)
3:33.0,J. Morant makes 2-pt layup from 1 ft,+2,22-25, , 
3:33.0,Shooting foul by J. Allen (drawn by J. Morant), ,22-25, , 
3:33.0,B. Clarke enters the game for S. Adams, ,22-25, , 
3:33.0,T. Jones enters the game for D. Bane, ,22-25, , 
3:33.0, , ,22-25, ,E. Mobley enters the game for J. Allen
3:33.0, , ,22-25, ,D. Windler enters the game for L. Stevens
3:33.0,J. Morant makes free throw 1 of 1,+1,23-25, , 
3:23.0, , ,23-27,+2,B. Goodwin makes 2-pt layup at rim
3:04.0,J. Morant misses 2-pt layup from 4 ft, ,23-27, , 
3:01.0, , ,23-27, ,Defensive rebound by K. Love
3:00.0, , ,23-27, ,Turnover by B. Goodwin (bad pass)
2:41.0,S. Aldama misses 2-pt layup from 1 ft, ,23-27, , 
2:38.0, , ,23-27, ,Defensive rebound by K. Love
2:36.0, , ,23-27, ,Turnover by K. Love (traveling)
2:36.0,Z. Williams enters the game for J. Morant, ,23-27, , 
