time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-0, ,Violation by Team (kicked ball)
11:34.0,Turnover by J. Green (bad pass; steal by J. Lamb), ,0-0, , 
11:26.0, , ,0-0, ,J. Lamb misses 2-pt layup from 7 ft
11:23.0,Defensive rebound by M. Gasol, ,0-0, , 
11:19.0,M. Gasol misses 3-pt jump shot from 24 ft, ,0-0, , 
11:15.0, , ,0-0, ,Defensive rebound by J. Lamb
11:00.0, , ,0-0, ,Turnover by K. Walker (bad pass)
10:35.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by S. Mack),+3,3-0, , 
10:18.0, , ,3-0, ,J. Lamb misses 3-pt jump shot from 25 ft
10:15.0,Defensive rebound by M. Gasol, ,3-0, , 
10:08.0,S. Mack makes 2-pt jump shot from 20 ft (assist by M. Gasol),+2,5-0, , 
9:54.0, , ,5-2,+2,K. Walker makes 2-pt layup from 2 ft
9:43.0,S. Mack misses 2-pt layup from 2 ft, ,5-2, , 
9:36.0, , ,5-2, ,Defensive rebound by N. Batum
9:30.0, , ,5-5,+3,K. Walker makes 3-pt jump shot from 27 ft (assist by N. Batum)
9:14.0,J. Carter misses 3-pt jump shot from 25 ft, ,5-5, , 
9:11.0, , ,5-5, ,Defensive rebound by M. Williams
8:57.0, , ,5-5, ,B. Biyombo misses 2-pt jump shot from 18 ft
8:53.0,Defensive rebound by J. Holiday, ,5-5, , 
8:43.0,J. Holiday makes 2-pt jump shot from 13 ft (assist by M. Gasol),+2,7-5, , 
8:23.0, , ,7-5, ,J. Lamb misses 2-pt jump shot from 10 ft
8:20.0,Defensive rebound by M. Gasol, ,7-5, , 
8:10.0,M. Gasol misses 2-pt jump shot from 13 ft, ,7-5, , 
8:07.0, , ,7-5, ,Defensive rebound by J. Lamb
7:45.0, , ,7-5, ,J. Lamb misses 2-pt jump shot from 20 ft
7:42.0,Defensive rebound by S. Mack, ,7-5, , 
7:27.0,Personal foul by N. Batum (drawn by M. Gasol), ,7-5, , 
7:23.0,J. Holiday makes 2-pt jump shot from 18 ft (assist by S. Mack),+2,9-5, , 
7:23.0,Shooting foul by B. Biyombo (drawn by J. Holiday), ,9-5, , 
7:23.0,J. Holiday makes free throw 1 of 1,+1,10-5, , 
7:12.0, , ,10-5, ,K. Walker misses 2-pt layup from 2 ft
7:09.0, , ,10-5, ,Offensive rebound by N. Batum
7:09.0, , ,10-5, ,N. Batum misses 2-pt layup from 1 ft
7:08.0,Defensive rebound by M. Gasol, ,10-5, , 
7:00.0,J. Green makes 3-pt jump shot from 25 ft (assist by M. Gasol),+3,13-5, , 
6:41.0, , ,13-5, ,M. Williams misses 3-pt jump shot from 26 ft
6:39.0,Defensive rebound by J. Holiday, ,13-5, , 
6:33.0, , ,13-5, ,Charlotte full timeout
6:33.0, , ,13-5, ,W. Hernangómez enters the game for B. Biyombo
6:33.0, , ,13-5, ,T. Parker enters the game for J. Lamb
6:29.0,Turnover by J. Holiday (bad pass), ,13-5, , 
6:15.0, , ,13-5, ,K. Walker misses 3-pt jump shot from 28 ft
6:13.0,Defensive rebound by Team, ,13-5, , 
5:49.0,J. Holiday misses 2-pt jump shot from 11 ft, ,13-5, , 
5:45.0, , ,13-5, ,Defensive rebound by T. Parker
5:41.0, , ,13-7,+2,T. Parker makes 2-pt layup from 2 ft
5:41.0, , ,13-7, ,Shooting foul by S. Mack (drawn by T. Parker)
5:41.0, , ,13-7, ,M. Kidd-Gilchrist enters the game for M. Williams
5:41.0, , ,13-8,+1,T. Parker makes free throw 1 of 1
5:27.0,J. Green misses 3-pt jump shot from 26 ft, ,13-8, , 
5:22.0, , ,13-8, ,Defensive rebound by M. Kidd-Gilchrist
5:15.0, , ,13-10,+2,W. Hernangómez makes 2-pt layup from 2 ft (assist by T. Parker)
