time,away_description,away_change,score,home_change,home_description
11:39.0,J. Nurkić misses 2-pt hook shot from 10 ft, ,0-0, , 
11:37.0, , ,0-0, ,Defensive rebound by K. Love
11:20.0, , ,0-0, ,K. Love misses 2-pt jump shot from 10 ft
11:18.0,Defensive rebound by J. Nurkić, ,0-0, , 
11:14.0, , ,0-0, ,Violation by Team (kicked ball)
11:08.0,Personal foul by C. Sexton (drawn by M. Harkless), ,0-0, , 
10:58.0,M. Harkless makes 2-pt jump shot from 8 ft,+2,2-0, , 
10:42.0, , ,2-0, ,C. Osman misses 2-pt jump shot from 15 ft
10:40.0,Defensive rebound by C. McCollum, ,2-0, , 
10:32.0,J. Nurkić misses 2-pt layup from 2 ft, ,2-0, , 
10:30.0, , ,2-0, ,Defensive rebound by K. Love
10:27.0, , ,2-0, ,B. Knight misses 3-pt jump shot from 26 ft
10:25.0,Defensive rebound by M. Harkless, ,2-0, , 
10:06.0,D. Lillard makes 2-pt jump shot from 5 ft,+2,4-0, , 
9:52.0, , ,4-0, ,C. Sexton misses 2-pt layup from 3 ft (block by D. Lillard)
9:52.0, , ,4-0, ,Offensive rebound by Team
9:44.0, , ,4-0, ,Personal foul by M. Harkless (drawn by K. Love)
9:39.0, , ,4-0, ,Offensive foul by C. Sexton (drawn by D. Lillard)
9:39.0, , ,4-0, ,Turnover by C. Sexton (offensive foul)
9:26.0,C. McCollum makes 2-pt jump shot from 6 ft (assist by J. Nurkić),+2,6-0, , 
9:20.0, , ,6-0, ,Personal foul by D. Lillard (drawn by C. Sexton)
9:03.0, , ,6-0, ,Turnover by K. Love (lost ball; steal by M. Harkless)
8:57.0,C. McCollum makes 2-pt layup from 1 ft,+2,8-0, , 
8:57.0, , ,8-0, ,Cleveland full timeout
8:45.0, , ,8-0, ,K. Love misses 2-pt jump shot from 10 ft (block by A. Aminu)
8:42.0,Defensive rebound by A. Aminu, ,8-0, , 
8:39.0,Turnover by D. Lillard (bad pass), ,8-0, , 
8:24.0, , ,8-0, ,Turnover by K. Love (bad pass; steal by C. McCollum)
8:19.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),+3,11-0, , 
8:02.0, , ,11-0, ,C. Sexton misses 3-pt jump shot from 25 ft
8:00.0,Defensive rebound by C. McCollum, ,11-0, , 
7:57.0,C. McCollum makes 3-pt jump shot from 27 ft,+3,14-0, , 
7:38.0, , ,14-0, ,K. Love misses 3-pt jump shot from 29 ft
7:35.0,Defensive rebound by J. Nurkić, ,14-0, , 
7:26.0,C. McCollum misses 2-pt jump shot from 14 ft, ,14-0, , 
7:24.0, , ,14-0, ,Defensive rebound by K. Love
7:12.0, , ,14-0, ,K. Love misses 2-pt layup from 1 ft
7:10.0,Defensive rebound by C. McCollum, ,14-0, , 
7:03.0,Offensive foul by J. Nurkić (drawn by B. Knight), ,14-0, , 
7:03.0,Turnover by J. Nurkić (offensive foul), ,14-0, , 
7:03.0, , ,14-0, ,J. Clarkson enters the game for B. Knight
7:03.0, , ,14-0, ,M. Dellavedova enters the game for C. Sexton
6:52.0, , ,14-2,+2,K. Love makes 2-pt jump shot from 23 ft (assist by M. Dellavedova)
6:34.0,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),+2,16-2, , 
6:16.0, , ,16-5,+3,J. Clarkson makes 3-pt jump shot from 27 ft (assist by M. Dellavedova)
5:59.0,A. Aminu makes 2-pt dunk at rim (assist by J. Nurkić),+2,18-5, , 
5:41.0, , ,18-5, ,A. Žižić misses 2-pt jump shot from 14 ft
5:39.0,Defensive rebound by J. Nurkić, ,18-5, , 
5:31.0,M. Harkless misses 2-pt layup from 1 ft, ,18-5, , 
5:27.0,Offensive rebound by M. Harkless, ,18-5, , 
5:27.0,M. Harkless makes 2-pt layup from 1 ft,+2,20-5, , 
5:13.0, , ,20-7,+2,J. Clarkson makes 2-pt jump shot from 12 ft (assist by M. Dellavedova)
4:56.0,D. Lillard misses 2-pt jump shot from 14 ft, ,20-7, , 
4:53.0, , ,20-7, ,Defensive rebound by M. Dellavedova
4:37.0, , ,20-9,+2,J. Clarkson makes 2-pt jump shot from 8 ft
4:25.0,Offensive foul by C. McCollum (drawn by M. Dellavedova), ,20-9, , 
4:25.0,Turnover by C. McCollum (offensive foul), ,20-9, , 
4:25.0,Z. Collins enters the game for A. Aminu, ,20-9, , 
4:25.0,E. Freedom enters the game for J. Nurkić, ,20-9, , 
4:25.0, , ,20-9, ,M. Chriss enters the game for K. Love
4:25.0, , ,20-9, ,L. Nance enters the game for A. Žižić
4:14.0, , ,20-11,+2,M. Dellavedova makes 2-pt jump shot from 6 ft
3:57.0,Turnover by Z. Collins (out of bounds lost ball), ,20-11, , 
3:57.0,R. Hood enters the game for M. Harkless, ,20-11, , 
3:40.0, , ,20-11, ,L. Nance misses 2-pt jump shot from 10 ft
3:38.0,Defensive rebound by Z. Collins, ,20-11, , 
3:32.0,Shooting foul by M. Chriss (drawn by C. McCollum), ,20-11, , 
3:32.0,C. McCollum makes free throw 1 of 2,+1,21-11, , 
3:32.0, , ,21-11, ,D. Nwaba enters the game for C. Osman
3:32.0,C. McCollum makes free throw 2 of 2,+1,22-11, , 
3:12.0, , ,22-11, ,J. Clarkson misses 3-pt jump shot from 26 ft
3:10.0,Defensive rebound by D. Lillard, ,22-11, , 
3:03.0,D. Lillard makes 3-pt jump shot from 24 ft,+3,25-11, , 
2:52.0, , ,25-11, ,Turnover by M. Dellavedova (bad pass)
2:52.0,Portland full timeout, ,25-11, , 
2:52.0,J. Layman enters the game for C. McCollum, ,25-11, , 
2:37.0,R. Hood misses 2-pt jump shot from 11 ft, ,25-11, , 
2:35.0, , ,25-11, ,Defensive rebound by L. Nance
2:19.0, , ,25-13,+2,L. Nance makes 2-pt hook shot from 9 ft (assist by D. Nwaba)
2:09.0,Turnover by D. Lillard (bad pass; steal by L. Nance), ,25-13, , 
2:04.0, , ,25-15,+2,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Nance)
1:50.0,Personal foul by D. Nwaba (drawn by J. Layman), ,25-15, , 
1:46.0,Personal foul by M. Chriss (drawn by D. Lillard), ,25-15, , 
1:46.0,D. Lillard makes free throw 1 of 2,+1,26-15, , 
1:46.0,D. Lillard makes free throw 2 of 2,+1,27-15, , 
1:25.0, , ,27-15, ,Turnover by J. Clarkson (lost ball; steal by R. Hood)
1:16.0,R. Hood makes 2-pt jump shot from 12 ft,+2,29-15, , 
0:55.0, , ,29-18,+3,M. Chriss makes 3-pt jump shot from 26 ft (assist by M. Dellavedova)
0:35.0,D. Lillard misses 3-pt jump shot from 34 ft, ,29-18, , 
0:32.0, , ,29-18, ,Defensive rebound by L. Nance
0:14.0, , ,29-18, ,J. Clarkson misses 2-pt jump shot from 3 ft (block by Z. Collins)
0:11.0,Defensive rebound by J. Layman, ,29-18, , 
0:00.0,J. Layman misses 3-pt jump shot from 24 ft, ,29-18, , 
0:00.0, , ,29-18, ,Defensive rebound by Team
11:34.0, , ,29-18, ,J. Clarkson misses 2-pt jump shot from 21 ft
11:32.0,Defensive rebound by Z. Collins, ,29-18, , 
11:19.0,Z. Collins makes 2-pt layup from 2 ft (assist by E. Freedom),+2,31-18, , 
10:51.0, , ,31-18, ,Turnover by Team (shot clock)
10:51.0, , ,31-18, ,C. Sexton enters the game for M. Dellavedova
10:37.0,Turnover by E. Freedom (traveling), ,31-18, , 
10:23.0, , ,31-21,+3,N. Stauskas makes 3-pt jump shot from 26 ft (assist by D. Nwaba)
10:12.0,Personal foul by L. Nance (drawn by E. Freedom), ,31-21, , 
10:12.0, , ,31-21, ,B. Knight enters the game for J. Clarkson
10:00.0,J. Layman makes 2-pt jump shot from 11 ft (assist by S. Curry),+2,33-21, , 
9:41.0, , ,33-21, ,B. Knight misses 2-pt jump shot from 17 ft
9:41.0,Defensive rebound by E. Freedom, ,33-21, , 
9:30.0,R. Hood misses 2-pt jump shot from 17 ft, ,33-21, , 
9:27.0, , ,33-21, ,Defensive rebound by C. Sexton
9:21.0, , ,33-24,+3,C. Sexton makes 3-pt jump shot from 27 ft (assist by B. Knight)
9:06.0,S. Curry makes 3-pt jump shot from 27 ft (assist by E. Freedom),+3,36-24, , 
8:52.0, , ,36-24, ,N. Stauskas misses 2-pt jump shot from 21 ft
8:50.0,Defensive rebound by R. Hood, ,36-24, , 
8:36.0,S. Curry makes 3-pt jump shot from 31 ft (assist by Z. Collins),+3,39-24, , 
8:20.0, , ,39-24, ,L. Nance misses 3-pt jump shot from 26 ft
8:20.0,Defensive rebound by Team, ,39-24, , 
8:00.0,J. Layman makes 3-pt jump shot from 25 ft (assist by R. Hood),+3,42-24, , 
8:00.0, , ,42-24, ,Cleveland full timeout
8:00.0,A. Aminu enters the game for Z. Collins, ,42-24, , 
8:00.0, , ,42-24, ,K. Love enters the game for L. Nance
8:00.0, , ,42-24, ,A. Žižić enters the game for D. Nwaba
7:49.0, , ,42-24, ,A. Žižić misses 2-pt jump shot from 8 ft
7:46.0,Defensive rebound by E. Freedom, ,42-24, , 
7:27.0,E. Freedom misses 2-pt layup from 1 ft, ,42-24, , 
7:24.0, , ,42-24, ,Defensive rebound by K. Love
7:17.0, , ,42-26,+2,B. Knight makes 2-pt jump shot from 20 ft
7:08.0,Offensive foul by S. Curry (drawn by B. Knight), ,42-26, , 
7:08.0,Turnover by S. Curry (offensive foul), ,42-26, , 
7:08.0,M. Harkless enters the game for R. Hood, ,42-26, , 
7:08.0,C. McCollum enters the game for J. Layman, ,42-26, , 
7:08.0, , ,42-26, ,C. Osman enters the game for N. Stauskas
6:45.0, , ,42-28,+2,C. Osman makes 2-pt jump shot from 15 ft
6:23.0,A. Aminu misses 2-pt jump shot from 11 ft, ,42-28, , 
6:20.0, , ,42-28, ,Defensive rebound by K. Love
6:15.0, , ,42-31,+3,K. Love makes 3-pt jump shot from 26 ft (assist by C. Osman)
5:55.0,E. Freedom makes 2-pt hook shot from 9 ft,+2,44-31, , 
5:48.0, , ,44-31, ,Shooting foul by A. Aminu (drawn by K. Love)
5:48.0, , ,44-32,+1,K. Love makes free throw 1 of 2
5:48.0,J. Nurkić enters the game for E. Freedom, ,44-32, , 
5:48.0, , ,44-33,+1,K. Love makes free throw 2 of 2
5:36.0,S. Curry makes 3-pt jump shot from 27 ft (assist by M. Harkless),+3,47-33, , 
5:16.0, , ,47-33, ,Shooting foul by S. Curry (drawn by C. Sexton)
5:16.0, , ,47-34,+1,C. Sexton makes free throw 1 of 2
5:16.0, , ,47-35,+1,C. Sexton makes free throw 2 of 2
5:06.0,S. Curry makes 3-pt jump shot from 25 ft (assist by M. Harkless),+3,50-35, , 
5:06.0,D. Lillard enters the game for S. Curry, ,50-35, , 
4:39.0, , ,50-38,+3,C. Osman makes 3-pt jump shot from 23 ft (assist by A. Žižić)
4:31.0,C. McCollum makes 3-pt jump shot from 25 ft,+3,53-38, , 
4:08.0, , ,53-38, ,K. Love misses 2-pt jump shot from 16 ft
4:03.0, , ,53-38, ,Offensive rebound by C. Osman
4:03.0, , ,53-38, ,C. Osman misses 2-pt layup at rim
4:01.0,Defensive rebound by J. Nurkić, ,53-38, , 
3:59.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by A. Aminu),+3,56-38, , 
3:58.0, , ,56-38, ,Cleveland full timeout
3:44.0, , ,56-38, ,B. Knight misses 3-pt jump shot from 25 ft
3:42.0,Defensive rebound by M. Harkless, ,56-38, , 
3:31.0,Turnover by M. Harkless (lost ball; steal by C. Osman), ,56-38, , 
3:27.0, , ,56-38, ,Turnover by C. Osman (lost ball; steal by A. Aminu)
3:24.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by M. Harkless),+2,58-38, , 
3:08.0, , ,58-38, ,B. Knight misses 2-pt jump shot from 11 ft
3:05.0,Defensive rebound by J. Nurkić, ,58-38, , 
2:56.0,C. McCollum makes 2-pt layup at rim (assist by J. Nurkić),+2,60-38, , 
2:36.0, , ,60-41,+3,C. Osman makes 3-pt jump shot from 26 ft
2:12.0,J. Nurkić makes 2-pt hook shot from 13 ft,+2,62-41, , 
2:03.0, , ,62-43,+2,C. Osman makes 2-pt layup from 1 ft
1:48.0,J. Nurkić makes 2-pt jump shot from 19 ft (assist by D. Lillard),+2,64-43, , 
1:30.0, , ,64-43, ,Turnover by A. Žižić (lost ball; steal by M. Harkless)
1:28.0,Shooting foul by C. Osman (drawn by C. McCollum), ,64-43, , 
1:28.0,C. McCollum makes free throw 1 of 2,+1,65-43, , 
1:28.0, , ,65-43, ,J. Clarkson enters the game for B. Knight
1:28.0, , ,65-43, ,L. Nance enters the game for K. Love
1:28.0,C. McCollum makes free throw 2 of 2,+1,66-43, , 
1:11.0, , ,66-43, ,J. Clarkson misses 2-pt jump shot from 10 ft
1:06.0, , ,66-43, ,Offensive rebound by J. Clarkson
1:06.0, , ,66-45,+2,J. Clarkson makes 2-pt layup at rim
1:00.0,M. Harkless misses 2-pt layup from 1 ft, ,66-45, , 
0:58.0, , ,66-45, ,Defensive rebound by L. Nance
0:51.0, , ,66-48,+3,C. Osman makes 3-pt jump shot from 29 ft (assist by L. Nance)
0:34.0,Personal foul by A. Žižić (drawn by D. Lillard), ,66-48, , 
0:34.0,D. Lillard makes free throw 1 of 2,+1,67-48, , 
0:34.0,D. Lillard makes free throw 2 of 2,+1,68-48, , 
0:25.0, , ,68-48, ,C. Sexton misses 2-pt jump shot from 10 ft
0:22.0,Defensive rebound by D. Lillard, ,68-48, , 
0:00.0,M. Harkless makes 3-pt jump shot from 26 ft (assist by D. Lillard),+3,71-48, , 
11:38.0, , ,71-48, ,B. Knight misses 3-pt jump shot from 26 ft
11:35.0,Defensive rebound by M. Harkless, ,71-48, , 
11:25.0,A. Aminu misses 2-pt jump shot from 22 ft, ,71-48, , 
11:23.0, , ,71-48, ,Defensive rebound by A. Žižić
11:15.0, , ,71-48, ,Personal foul by M. Harkless (drawn by K. Love)
11:07.0, , ,71-48, ,Shooting foul by C. McCollum (drawn by B. Knight)
11:07.0, , ,71-49,+1,B. Knight makes free throw 1 of 2
11:07.0, , ,71-50,+1,B. Knight makes free throw 2 of 2
10:55.0,Turnover by J. Nurkić (bad pass; steal by C. Sexton), ,71-50, , 
10:46.0, , ,71-52,+2,A. Žižić makes 2-pt layup from 1 ft (assist by K. Love)
10:28.0,M. Harkless misses 3-pt jump shot from 25 ft, ,71-52, , 
10:26.0, , ,71-52, ,Defensive rebound by K. Love
10:21.0, , ,71-52, ,C. Sexton misses 2-pt layup from 1 ft
10:18.0,Defensive rebound by M. Harkless, ,71-52, , 
10:15.0,A. Aminu misses 3-pt jump shot from 26 ft, ,71-52, , 
10:12.0, , ,71-52, ,Defensive rebound by K. Love
10:00.0, , ,71-52, ,Shooting foul by A. Aminu (drawn by K. Love)
10:00.0, , ,71-53,+1,K. Love makes free throw 1 of 2
10:00.0, , ,71-54,+1,K. Love makes free throw 2 of 2
9:45.0,Offensive foul by D. Lillard (drawn by C. Sexton), ,71-54, , 
9:45.0,Turnover by D. Lillard (offensive foul), ,71-54, , 
9:34.0, , ,71-54, ,C. Osman misses 3-pt jump shot from 29 ft
9:31.0, , ,71-54, ,Offensive rebound by K. Love
9:27.0, , ,71-54, ,C. Osman misses 3-pt jump shot from 23 ft
9:25.0, , ,71-54, ,Offensive rebound by K. Love
9:25.0,Violation by Team (kicked ball), ,71-54, , 
9:11.0, , ,71-56,+2,C. Osman makes 2-pt layup from 1 ft
9:11.0,Portland full timeout, ,71-56, , 
8:57.0,C. McCollum makes 2-pt jump shot from 18 ft (assist by D. Lillard),+2,73-56, , 
8:42.0, , ,73-56, ,C. Sexton misses 2-pt layup from 1 ft
8:41.0, , ,73-56, ,Offensive rebound by A. Žižić
8:40.0, , ,73-58,+2,A. Žižić makes 2-pt layup from 1 ft
8:26.0,J. Nurkić makes 2-pt layup from 1 ft (assist by A. Aminu),+2,75-58, , 
8:12.0, , ,75-60,+2,C. Osman makes 2-pt jump shot from 11 ft
8:00.0,A. Aminu misses 3-pt jump shot from 23 ft, ,75-60, , 
7:57.0, , ,75-60, ,Defensive rebound by A. Žižić
7:53.0, , ,75-63,+3,K. Love makes 3-pt jump shot from 28 ft (assist by C. Osman)
7:37.0,D. Lillard misses 3-pt jump shot from 27 ft, ,75-63, , 
7:34.0, , ,75-63, ,Defensive rebound by A. Žižić
7:18.0, , ,75-63, ,A. Žižić misses 2-pt jump shot from 13 ft
7:16.0,Defensive rebound by C. McCollum, ,75-63, , 
7:10.0,C. McCollum misses 2-pt jump shot from 7 ft, ,75-63, , 
7:07.0, , ,75-63, ,Defensive rebound by C. Osman
7:02.0, , ,75-63, ,C. Sexton misses 3-pt jump shot from 23 ft
6:59.0, , ,75-63, ,Offensive rebound by K. Love
6:58.0, , ,75-65,+2,K. Love makes 2-pt layup at rim
6:39.0,A. Aminu misses 2-pt layup from 3 ft, ,75-65, , 
6:37.0, , ,75-65, ,Defensive rebound by C. Osman
6:33.0, , ,75-65, ,C. Sexton misses 3-pt jump shot from 25 ft
6:31.0,Defensive rebound by M. Harkless, ,75-65, , 
6:25.0,Turnover by C. McCollum (bad pass), ,75-65, , 
6:10.0, , ,75-65, ,Personal foul by C. McCollum (drawn by C. Osman)
6:10.0, , ,75-65, ,J. Clarkson enters the game for B. Knight
5:58.0, , ,75-67,+2,C. Osman makes 2-pt layup from 1 ft
5:48.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),+2,77-67, , 
5:48.0,Shooting foul by K. Love (drawn by J. Nurkić), ,77-67, , 
5:48.0,Z. Collins enters the game for A. Aminu, ,77-67, , 
5:48.0,R. Hood enters the game for M. Harkless, ,77-67, , 
5:48.0, , ,77-67, ,M. Chriss enters the game for K. Love
5:48.0, , ,77-67, ,L. Nance enters the game for A. Žižić
5:48.0,J. Nurkić makes free throw 1 of 1,+1,78-67, , 
5:26.0, , ,78-67, ,C. Sexton misses 2-pt layup from 1 ft
5:20.0,Defensive rebound by Z. Collins, ,78-67, , 
5:10.0,Personal take foul by C. Osman (drawn by J. Nurkić), ,78-67, , 
4:59.0,J. Nurkić misses 2-pt jump shot from 12 ft, ,78-67, , 
4:57.0, , ,78-67, ,Defensive rebound by C. Osman
4:50.0, , ,78-67, ,Personal foul by J. Nurkić (drawn by M. Chriss)
4:50.0, , ,78-68,+1,M. Chriss makes free throw 1 of 2
4:50.0,E. Freedom enters the game for J. Nurkić, ,78-68, , 
4:50.0, , ,78-69,+1,M. Chriss makes free throw 2 of 2
4:36.0,R. Hood misses 2-pt jump shot from 20 ft, ,78-69, , 
4:33.0,Offensive rebound by R. Hood, ,78-69, , 
4:30.0,D. Lillard misses 3-pt jump shot from 28 ft, ,78-69, , 
4:27.0, , ,78-69, ,Defensive rebound by L. Nance
4:26.0, , ,78-71,+2,L. Nance makes 2-pt layup from 1 ft
4:26.0, , ,78-71, ,Shooting foul by D. Lillard (drawn by L. Nance)
4:26.0, , ,78-72,+1,L. Nance makes free throw 1 of 1
4:08.0,Z. Collins misses 2-pt jump shot from 16 ft, ,78-72, , 
4:08.0,Offensive rebound by E. Freedom, ,78-72, , 
4:04.0,E. Freedom makes 2-pt layup at rim,+2,80-72, , 
4:04.0,Shooting foul by C. Osman (drawn by E. Freedom), ,80-72, , 
4:04.0,E. Freedom makes free throw 1 of 1,+1,81-72, , 
3:52.0, , ,81-72, ,C. Osman misses 2-pt jump shot from 14 ft
3:50.0,Defensive rebound by E. Freedom, ,81-72, , 
3:41.0,Shooting foul by M. Chriss (drawn by E. Freedom), ,81-72, , 
3:41.0,E. Freedom makes free throw 1 of 2,+1,82-72, , 
3:41.0,E. Freedom makes free throw 2 of 2,+1,83-72, , 
3:19.0, , ,83-74,+2,J. Clarkson makes 2-pt jump shot from 20 ft
3:07.0,Shooting foul by M. Chriss (drawn by R. Hood), ,83-74, , 
3:07.0,R. Hood misses free throw 1 of 2, ,83-74, , 
3:07.0,Offensive rebound by Team, ,83-74, , 
3:07.0,J. Layman enters the game for C. McCollum, ,83-74, , 
3:07.0, , ,83-74, ,M. Dellavedova enters the game for C. Osman
3:07.0, , ,83-74, ,D. Nwaba enters the game for C. Sexton
3:07.0,R. Hood misses free throw 2 of 2, ,83-74, , 
3:05.0, , ,83-74, ,Defensive rebound by Team
2:51.0, , ,83-74, ,J. Clarkson misses 3-pt jump shot from 24 ft
2:48.0,Defensive rebound by J. Layman, ,83-74, , 
2:42.0,D. Lillard misses 3-pt jump shot from 26 ft, ,83-74, , 
2:40.0, , ,83-74, ,Defensive rebound by D. Nwaba
2:30.0, , ,83-74, ,Shooting foul by Z. Collins (drawn by J. Clarkson)
2:30.0, , ,83-74, ,Cleveland full timeout
2:30.0, , ,83-75,+1,J. Clarkson makes free throw 1 of 2
2:30.0, , ,83-76,+1,J. Clarkson makes free throw 2 of 2
2:17.0,Turnover by D. Lillard (out of bounds lost ball), ,83-76, , 
1:58.0, , ,83-78,+2,L. Nance makes 2-pt layup at rim (assist by D. Nwaba)
1:37.0,J. Layman misses 2-pt hook shot from 6 ft, ,83-78, , 
1:37.0, , ,83-78, ,Defensive rebound by Team
1:18.0, , ,83-78, ,M. Dellavedova misses 2-pt jump shot from 16 ft (block by D. Lillard)
1:18.0,Defensive rebound by D. Lillard, ,83-78, , 
1:11.0,Shooting foul by D. Nwaba (drawn by Z. Collins), ,83-78, , 
1:11.0,Z. Collins makes free throw 1 of 2,+1,84-78, , 
1:11.0,Z. Collins misses free throw 2 of 2, ,84-78, , 
1:11.0, , ,84-78, ,Defensive rebound by Team
1:11.0,Loose ball foul by E. Freedom (drawn by M. Chriss), ,84-78, , 
1:11.0, , ,84-79,+1,M. Chriss makes free throw 1 of 2
1:11.0,S. Curry enters the game for Z. Collins, ,84-79, , 
1:11.0, , ,84-79, ,M. Chriss misses free throw 2 of 2
1:09.0,Defensive rebound by E. Freedom, ,84-79, , 
1:01.0,D. Lillard makes 2-pt layup from 1 ft,+2,86-79, , 
0:39.0, , ,86-79, ,J. Clarkson misses 2-pt jump shot from 8 ft
0:36.0, , ,86-79, ,Offensive rebound by L. Nance
0:34.0, , ,86-79, ,J. Clarkson misses 3-pt jump shot from 25 ft
0:32.0, , ,86-79, ,Offensive rebound by J. Clarkson
0:32.0, , ,86-79, ,Shooting foul by E. Freedom (drawn by L. Nance)
0:32.0, , ,86-80,+1,L. Nance makes free throw 1 of 2
0:32.0, , ,86-81,+1,L. Nance makes free throw 2 of 2
0:16.0,Personal foul by M. Dellavedova (drawn by D. Lillard), ,86-81, , 
0:16.0,D. Lillard makes free throw 1 of 2,+1,87-81, , 
0:16.0,D. Lillard makes free throw 2 of 2,+1,88-81, , 
0:01.0, , ,88-84,+3,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by J. Clarkson)
11:44.0,E. Freedom makes 2-pt hook shot from 8 ft,+2,90-84, , 
11:23.0, , ,90-84, ,Shooting foul by R. Hood (drawn by D. Nwaba)
11:23.0, , ,90-84, ,D. Nwaba misses free throw 1 of 2
11:23.0, , ,90-84, ,Offensive rebound by Team
11:23.0, , ,90-85,+1,D. Nwaba makes free throw 2 of 2
11:10.0,Personal foul by D. Nwaba (drawn by E. Freedom), ,90-85, , 
11:02.0,C. McCollum misses 2-pt jump shot from 16 ft, ,90-85, , 
10:59.0, , ,90-85, ,Defensive rebound by M. Chriss
10:54.0, , ,90-87,+2,D. Nwaba makes 2-pt layup at rim (assist by M. Dellavedova)
10:37.0,J. Layman makes 2-pt layup from 2 ft,+2,92-87, , 
