time,away_description,away_change,score,home_change,home_description
11:40.0, , ,0-0, ,Turnover by C. Cunningham (bad pass; steal by Z. LaVine)
11:35.0,Z. LaVine makes 2-pt layup from 2 ft,+2,2-0, , 
11:22.0, , ,2-2,+2,J. Grant makes 2-pt jump shot from 20 ft
11:03.0,D. DeRozan misses 3-pt jump shot from 27 ft, ,2-2, , 
11:00.0, , ,2-2, ,Defensive rebound by M. Bagley
10:44.0, , ,2-4,+2,C. Joseph makes 2-pt jump shot from 3 ft (assist by C. Cunningham)
10:26.0,D. DeRozan makes 2-pt jump shot from 12 ft (assist by N. Vučević),+2,4-4, , 
10:14.0, , ,4-6,+2,C. Cunningham makes 2-pt jump shot from 5 ft
9:53.0,Z. LaVine makes 2-pt layup from 2 ft,+2,6-6, , 
9:30.0, , ,6-6, ,M. Bagley misses 3-pt jump shot from 24 ft
9:27.0,Defensive rebound by A. Dosunmu, ,6-6, , 
9:14.0,N. Vučević makes 2-pt hook shot from 4 ft,+2,8-6, , 
8:57.0, , ,8-6, ,S. Bey misses 3-pt jump shot from 25 ft
8:54.0,Defensive rebound by N. Vučević, ,8-6, , 
8:45.0,N. Vučević makes 2-pt hook shot from 5 ft (assist by A. Dosunmu),+2,10-6, , 
8:36.0, , ,10-6, ,Offensive foul by M. Bagley (drawn by J. Green)
8:36.0, , ,10-6, ,Turnover by M. Bagley (offensive foul)
8:26.0,D. DeRozan misses 2-pt jump shot from 18 ft, ,10-6, , 
8:22.0, , ,10-6, ,Defensive rebound by S. Bey
8:05.0, , ,10-8,+2,J. Grant makes 2-pt jump shot from 9 ft (assist by C. Cunningham)
8:05.0, , ,10-8, ,Shooting foul by J. Green (drawn by J. Grant)
8:05.0, , ,10-9,+1,J. Grant makes free throw 1 of 1
7:50.0,J. Green misses 3-pt jump shot from 27 ft, ,10-9, , 
7:47.0, , ,10-9, ,Defensive rebound by C. Cunningham
7:46.0, , ,10-9, ,Turnover by C. Cunningham (bad pass; steal by D. DeRozan)
7:33.0,N. Vučević makes 2-pt layup from 2 ft (assist by D. DeRozan),+2,12-9, , 
7:08.0, , ,12-9, ,M. Bagley misses 2-pt jump shot from 11 ft
7:06.0,Defensive rebound by D. DeRozan, ,12-9, , 
6:56.0,Turnover by Z. LaVine (bad pass; steal by J. Grant), ,12-9, , 
6:52.0, , ,12-9, ,Shooting foul by Z. LaVine (drawn by J. Grant)
6:52.0, , ,12-9, ,Detroit full timeout
6:52.0, , ,12-9, ,J. Grant misses free throw 1 of 2
6:52.0, , ,12-9, ,Offensive rebound by Team
6:52.0, , ,12-10,+1,J. Grant makes free throw 2 of 2
6:39.0,D. DeRozan makes 2-pt jump shot from 17 ft (assist by A. Dosunmu),+2,14-10, , 
6:21.0, , ,14-10, ,Personal foul by A. Dosunmu (drawn by C. Cunningham)
6:14.0, , ,14-10, ,Turnover by S. Bey (bad pass; steal by A. Dosunmu)
6:00.0,D. DeRozan makes 2-pt jump shot from 18 ft,+2,16-10, , 
5:41.0, , ,16-10, ,C. Joseph misses 3-pt jump shot from 24 ft
5:38.0,Defensive rebound by A. Dosunmu, ,16-10, , 
5:30.0,A. Dosunmu makes 2-pt layup from 2 ft (assist by N. Vučević),+2,18-10, , 
5:30.0,T. Thompson enters the game for N. Vučević, ,18-10, , 
