time,away_description,away_change,score,home_change,home_description
11:42.0, , ,0-0, ,L. Markkanen misses 3-pt jump shot from 28 ft
11:39.0,Defensive rebound by S. Merrill, ,0-0, , 
11:22.0,Turnover by T. Antetokounmpo (step out of bounds), ,0-0, , 
11:07.0, , ,0-0, ,P. Williams misses 2-pt jump shot from 18 ft
11:03.0,Defensive rebound by S. Merrill, ,0-0, , 
10:56.0,M. Diakite misses 3-pt jump shot from 23 ft, ,0-0, , 
10:54.0, , ,0-0, ,Defensive rebound by L. Markkanen
10:44.0, , ,0-0, ,Turnover by G. Temple (bad pass; steal by P. Connaughton)
10:43.0,S. Merrill misses 2-pt layup from 1 ft (block by C. White), ,0-0, , 
10:43.0,Offensive rebound by Team, ,0-0, , 
10:36.0,S. Merrill misses 3-pt jump shot from 27 ft, ,0-0, , 
10:33.0, , ,0-0, ,Defensive rebound by L. Markkanen
10:21.0, , ,0-3,+3,C. White makes 3-pt jump shot from 28 ft
10:05.0,J. Teague makes 3-pt jump shot from 26 ft,+3,3-3, , 
9:51.0, , ,3-3, ,Turnover by C. White (bad pass; steal by J. Teague)
9:47.0,S. Merrill misses 3-pt jump shot from 25 ft, ,3-3, , 
9:43.0,Offensive rebound by M. Diakite, ,3-3, , 
9:43.0, , ,3-3, ,Violation by Team (kicked ball)
9:33.0,M. Diakite misses 2-pt layup from 1 ft (block by T. Young), ,3-3, , 
9:30.0, , ,3-3, ,Defensive rebound by C. White
9:18.0, , ,3-3, ,G. Temple misses 2-pt jump shot from 19 ft
9:15.0,Defensive rebound by M. Diakite, ,3-3, , 
8:59.0,T. Antetokounmpo misses 2-pt layup from 2 ft (block by T. Young), ,3-3, , 
8:59.0, , ,3-3, ,Defensive rebound by Team
8:45.0, , ,3-3, ,P. Williams misses 3-pt jump shot from 27 ft
8:42.0,Defensive rebound by M. Diakite, ,3-3, , 
8:31.0,M. Diakite makes 2-pt dunk from 1 ft (assist by J. Teague),+2,5-3, , 
8:11.0, , ,5-6,+3,G. Temple makes 3-pt jump shot from 25 ft (assist by T. Young)
7:54.0,T. Antetokounmpo misses 3-pt jump shot from 23 ft, ,5-6, , 
7:52.0, , ,5-6, ,Defensive rebound by T. Young
7:40.0, , ,5-6, ,Chicago full timeout
7:40.0,J. Nwora enters the game for T. Antetokounmpo, ,5-6, , 
7:31.0, , ,5-9,+3,L. Markkanen makes 3-pt jump shot from 25 ft (assist by C. White)
7:23.0,P. Connaughton misses 3-pt jump shot from 26 ft, ,5-9, , 
7:18.0,Offensive rebound by M. Diakite, ,5-9, , 
7:16.0,M. Diakite makes 2-pt layup from 1 ft,+2,7-9, , 
7:05.0, , ,7-12,+3,C. White makes 3-pt jump shot from 25 ft
6:51.0,J. Teague misses 2-pt jump shot from 12 ft, ,7-12, , 
6:50.0, , ,7-12, ,Defensive rebound by T. Young
6:40.0, , ,7-15,+3,C. White makes 3-pt jump shot from 25 ft (assist by T. Young)
6:23.0,P. Connaughton makes 2-pt layup from 2 ft,+2,9-15, , 
6:07.0, , ,9-15, ,C. White misses 3-pt jump shot from 27 ft
6:04.0,Defensive rebound by J. Nwora, ,9-15, , 
